Dearly	Dearly	av-jn	Dearly	dear	0
wilfully	wilfully	av-j	wilfully	wilful	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
are	are	vbr	are	be	0
yet	yet	av	yet	yet	0
but	but	p-acp	but	but	0
hypocrites	hypocrites	n2	hypocrites	hypocrite	0
;	;	;	;	;	0
what	what	r-crq	what	what	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
become	become	vvi	become	become	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
much	much	av-d	much	much	0
neglect	neglect	vvi	neglect	neglect	0
a	a	dt	a	a	0
holy	holy	j	holy	holy	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
live	live	vvi	live	live	0
so	so	av	so	so	0
much	much	av-d	much	much	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
and	and	cc	and	and	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
did	did	vdd	did	do	0
a	a	dt	a	a	0
quarter	quarter	n1	quarter	quarter	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
saving	saving	n-vvg	saving	save	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
souls	souls	n2	souls	soul	0
?	?	?	?	?	1
If	If	cs	If	if	0
the	the	dt	the	the	0
Righteous	Righteous	j	Righteous	righteous	0
themselves	themselves	px32	themselves	themselves	0
are	are	vbr	are	be	0
scarcely	scarcely	av-j	scarcely	scarce	0
saved	saved	vvn	saved	save	0
(	(	(	(	(	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
striving	striving	vvg	striving	strive	0
and	and	cc	and	and	0
suffering	suffering	vvg	suffering	suffer	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
ado	ado	n1	ado	ado	0
)	)	)	)	)	0
and	and	cc	and	and	0
if	if	cs	if	if	0
hy	hy	zz	hy	hy	0
∣	∣	sy	∣	∣	0
pocrites	pocrites	n2	pocrites	pocrite	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
ungodly	ungodly	j	ungodly	ungodly	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sinners	sinners	n2	sinners	sinner	0
appear	appear	vvi	appear	appear	0
?	?	?	?	?	1
1	1	crd	1	1	0
Pet.	Pet.	np1	Pet.	Pet.	1
4.	4.	crd	4.	4.	0
17	17	crd	17	17	0
,	,	,	,	,	1
18	18	crd	18	18	0
Matth.	Matth.	np1	Matth.	Matth.	0
23.	23.	crd	23.	23.	0
33.	33.	crd	33.	33.	1
Your	Your	po22	Your	your	0
Judge	Judge	n1	Judge	judge	0
hath	hath	vhz	hath	have	0
told	told	vvn	told	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
Except	Except	c-acp	Except	except	0
your	your	po22	your	your	0
righteousness	righteousness	n1	righteousness	righteousness	0
exceed	exceed	vvi	exceed	exceed	0
the	the	dt	the	the	0
righteous	righteous	j	righteous	righteous	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scribes	Scribes	n2	Scribes	scribe	0
and	and	cc	and	and	0
Pharisees	Pharisees	np2	Pharisees	Pharisee	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
case	case	n1	case	case	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
Matth.	Matth.	np1	Matth.	Matth.	1
5.	5.	crd	5.	5.	0
20.	20.	crd	20.	20.	1
If	If	cs	If	if	0
these	these	d	these	these	0
men	men	n2	men	man	0
then	then	av	then	then	0
be	be	vbb	be	be	0
no	no	dx	no	no	0
better	better	jc	better	better	0
than	than	cs	than	than	0
Pharisees	Pharisees	np1	Pharisees	Pharisees	0
,	,	,	,	,	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
exceed	exceed	vvi	exceed	exceed	0
them	them	pno32	them	they	0
,	,	,	,	,	0
or	or	cc	or	or	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
possi	possi	n1	possi	possi	0
∣	∣	sy	∣	∣	0
bility	bility	n1	bility	bility	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
salvation	salvation	n1	salvation	salvation	0
.	.	.	.	.	1
Go	Go	vvb	Go	go	0
beyond	beyond	p-acp	beyond	beyond	0
them	them	pno32	them	they	0
first	first	ord	first	first	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
condemn	condemn	vvi	condemn	condemn	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Till	Till	p-acp	Till	till	0
then	then	av	then	then	0
,	,	,	,	,	0
you	you	pn22	you	you	0
doubly	doubly	av-j	doubly	double	0
condemn	condemn	vvb	condemn	condemn	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
that	that	cst	that	that	0
come	come	vvb	come	come	0
so	so	av	so	so	0
short	short	j	short	short	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
:	:	:	:	:	0
if	if	cs	if	if	0
malice	malice	n1	malice	malice	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
blind	blind	vvi	blind	blind	0
you	you	pn22	you	you	0
,	,	,	,	,	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
seen	seen	vvn	seen	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
stone	stone	n1	stone	stone	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
cast	cast	vvd	cast	cast	0
at	at	p-acp	at	at	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
would	would	vmd	would	will	0
fly	fly	vvi	fly	fly	0
back	back	av	back	back	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
faces	faces	n2	faces	face	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
odious	odious	j	odious	odious	0
swinish	swinish	j	swinish	swinish	0
sin	sin	n1	since	sin	0
of	of	pp-f	of	of	0
tipling	tipling	j-vvg	tippling	tipple	0
and	and	cc	and	and	0
drunkenness	drunkenness	n1	drunkenness	drunkenness	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	av-j	like	like	0
sen	sen	av	sen	then	0
∣	∣	sy	∣	∣	0
suality	suality	n1	suality	suality	0
,	,	,	,	,	0
that	that	cst	that	that	0
declareth	declareth	vvz	declareth	declare	0
too	too	av	too	too	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
yet	yet	av	yet	yet	0
strangers	strangers	n2	strangers	stranger	0
to	to	p-acp	to	to	0
Conversion	Conversion	n1	Conversion	conversion	0
:	:	:	:	:	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
told	told	vvn	told	tell	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
:	:	:	:	:	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
;	;	;	;	;	0
resolving	resolving	vvg	resolving	resolve	0
that	that	d	that	that	0
drunkards	drunkards	n2	drunkards	drunkard	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
inherit	inherit	vvi	inherit	inherit	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
6.	6.	crd	6.	6.	0
9	9	crd	9	9	0
,	,	,	,	,	1
10.	10.	crd	10.	10.	1
And	And	np1	And	And	0
commanding	commanding	vvg	commanding	command	0
us	us	pno12	us	we	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
company	company	n1	company	company	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
eat	eat	vvi	eat	eat	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
5.	5.	crd	5.	5.	0
11	11	crd	11	11	0
,	,	,	,	,	1
12	12	crd	12	12	0
,	,	,	,	,	0
13.	13.	crd	13.	13.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
told	told	vvn	told	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
told	told	vvd	told	tell	0
you	you	pn22	you	you	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
times	times	n2	times	time	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
face	face	n1	face	face	0
these	these	d	these	these	0
sins	sins	n2	sins	sin	0
will	will	vmb	will	will	0
look	look	vvi	look	look	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
all	all	d	all	all	0
will	will	vmb	will	will	0
no	no	xx	not	not	0
do	do	vdi	do	do	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
ought	ought	pi	ought	aught	0
I	I	pns11	I	i	0
yet	yet	av	yet	yet	0
see	see	vvi	see	see	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
leave	leave	vvi	leave	leave	0
you	you	pn22	you	you	0
;	;	;	;	;	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
all	all	d	all	all	0
my	my	po11	my	my	0
pains	pains	n2	pains	pain	0
and	and	cc	and	and	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
rejoycing	rejoycing	vvg	rejoicing	rejoice	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hopes	hopes	n2	hope's	hope	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
salvation	salvation	n1	salvation	salvation	0
,	,	,	,	,	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
part	part	vvi	part	part	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
sorrow	sorrow	n1	sorrow	sorrow	0
,	,	,	,	,	0
and	and	cc	and	and	0
appear	appear	vvi	appear	appear	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
witness	witness	n1	witness	witness	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
wilfulness	wilfulness	n1	wilfulness	wilfulness	0
,	,	,	,	,	0
and	and	cc	and	and	0
neg	neg	n1	neg	neg	0
∣	∣	sy	∣	∣	0
ligence	ligence	n1	ligence	ligence	0
,	,	,	,	,	0
and	and	cc	and	and	0
impenitency	impenitency	n1	impenitency	impenitency	0
.	.	.	.	.	1
Ah	Ah	uh	Ah	ah	0
Lord	Lord	n1	Lord	lord	0
!	!	!	!	!	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
no	no	dx	no	no	0
remedy	remedy	n1	remedy	remedy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
leave	leave	vvi	leave	leave	0
so	so	av	so	so	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
Neighbours	Neighbours	n2	Neighbours	neighbour	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
Satan	Satan	np1	Satan	Satan	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
slavery	slavery	n1	slavery	slavery	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
contempt	contempt	n1	contempt	contempt	0
of	of	pp-f	of	of	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
wilfull	wilfull	j	wilful	wilful	0
neglect	neglect	n1	neglect	neglect	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
holy	holy	j	holy	holy	0
Life	Life	n1	Life	life	0
!	!	!	!	!	1
Is	Is	vbz	Is	be	0
there	there	pc-acp	there	there	0
no	no	xx	not	not	0
perswading	perswading	vvg	persuading	persuade	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
cast	cast	vvi	cast	cast	0
away	away	av	away	away	0
their	their	po32	their	their	0
known	known	j-vvn	known	know	0
and	and	cc	and	and	0
wilfull	wilfull	j	wilful	wilful	0
sin	sin	n1	since	sin	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
seek	seek	vvi	seek	seek	0
first	first	ord	first	first	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
?	?	?	?	?	1
Must	Must	vmb	Must	must	0
I	I	pns11	I	i	0
see	see	vvi	see	see	0
them	them	pno32	them	they	0
condemned	condemned	vvd	condemned	condemn	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
saved	saved	vvn	saved	save	0
them	them	pno32	them	they	0
?	?	?	?	?	1
Must	Must	vmb	Must	must	0
my	my	po11	my	my	0
preaching	preaching	vvg	preaching	preach	0
and	and	cc	and	and	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
swasions	swasions	n2	swasions	swasion	0
be	be	vbb	be	be	0
brought	brought	vvn	brought	bring	0
in	in	p-acp	in	in	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
intended	intended	vvn	intended	intend	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Conversion	Conversion	n1	Conversion	conversion	0
and	and	cc	and	and	0
salva	salva	fw-la	salva	salva	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
!	!	!	!	!	1
Oh	Oh	uh	O	oh	0
,	,	,	,	,	0
whats	whats	q-crq|vbz	whats	what|be	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
prevail	prevail	vvi	prevail	prevail	0
with	with	p-acp	with	with	0
reasonable	reasonable	j	reasonable	reasonable	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
plain	plain	j	plain	plain	0
a	a	dt	a	a	0
Case	Case	n1	Case	case	0
!	!	!	!	!	1
Can	Can	vmb	Can	can	0
they	they	pns32	they	they	0
imagine	imagine	vvi	imagine	imagine	0
that	that	cst	that	that	0
sin	sin	n1	since	sin	0
is	is	vbz	is	be	0
better	better	jc	better	better	0
than	than	cs	than	than	0
holi	holi	j	holy	holy	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
;	;	;	;	;	0
or	or	cc	or	or	0
that	that	cst	that	that	0
its	its	po31	its	its	0
better	better	jc	better	better	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
their	their	po32	their	their	0
flesh	flesh	n1	flesh	flesh	0
than	than	cs	than	than	0
God	God	np1	God	God	0
?	?	?	?	?	1
Do	Do	vdb	Do	do	0
they	they	pns32	they	they	0
think	think	vvi	think	think	0
that	that	cst	that	that	0
this	this	d	this	this	0
life	life	n1	life	life	0
will	will	vmb	will	will	0
last	last	vvi	last	last	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
way	way	n1	way	way	0
?	?	?	?	?	1
Or	Or	cc	Or	or	0
that	that	cst	that	that	0
the	the	dt	the	the	0
pleasures	pleasures	n2	pleasures	pleasure	0
of	of	pp-f	of	of	0
sin	sin	n1	since	sin	0
will	will	vmb	will	will	0
never	never	av-x	never	never	0
have	have	vhi	have	have	0
an	an	dt	and	a	0
end	end	n1	end	end	0
:	:	:	:	:	0
or	or	cc	or	or	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
reckoning	reckoning	n-vvg	reckoning	reckon	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
this	this	d	this	this	0
?	?	?	?	?	1
Can	Can	vmb	Can	can	0
they	they	pns32	they	they	0
imagine	imagine	vvi	imagine	imagine	0
that	that	cst	that	that	0
Heaven	Heaven	n1	Heaven	heaven	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sought	sought	vvn	sought	seek	0
,	,	,	,	,	0
and	and	cc	and	and	0
Eternal	Eternal	j	Eternal	eternal	0
things	things	n2	things	thing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
preferred	preferred	vvn	preferred	prefer	0
before	before	p-acp	before	before	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
transitory	transitory	j	transitory	transitory	0
?	?	?	?	?	1
Or	Or	cc	Or	or	0
that	that	cst	that	that	0
a	a	dt	a	a	0
careless	careless	j	careless	careless	0
,	,	,	,	,	0
loose	loose	j	lose	loose	0
,	,	,	,	,	0
and	and	cc	and	and	0
fleshly	fleshly	j	fleshly	fleshly	0
life	life	n1	life	life	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
better	better	jc	better	better	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
than	than	cs	than	than	0
a	a	dt	a	a	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
di	di	fw-it	di	di	0
∣	∣	sy	∣	∣	0
ligence	ligence	n1	ligence	ligence	0
,	,	,	,	,	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
and	and	cc	and	and	0
holiness	holiness	n1	holiness	holiness	0
?	?	?	?	?	1
Oh	Oh	uh	O	oh	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
did	did	vdd	did	do	0
but	but	p-acp	but	but	0
know	know	vvi	know	know	0
what	what	r-crq	what	what	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
men	men	n2	men	man	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
wits	wits	n2	wits	wit	0
,	,	,	,	,	0
or	or	cc	or	or	0
what	what	r-crq	what	what	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
turn	turn	vvi	turn	turn	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
fetch	fetch	vvi	fetch	fetch	0
them	them	pno32	them	they	0
home	home	av-an	home	home	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
and	and	cc	and	and	0
save	save	vvi	save	save	0
them	them	pno32	them	they	0
?	?	?	?	?	1
Is	Is	vbz	Is	be	0
their	their	po32	their	their	0
no	no	dx	no	no	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
vail	vail	n1	vail	vail	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
find	find	vvb	find	find	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
Hell	Hell	n1	Hell	hell	0
?	?	?	?	?	1
Poor	Poor	j	Poor	poor	0
miserable	miserable	j	miserable	miserable	0
souls	souls	n2	souls	soul	0
!	!	!	!	!	1
Oh	Oh	uh	O	oh	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
but	but	cc-acp	but	but	0
what	what	r-crq	what	what	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
do	do	vdi	do	do	0
you	you	pn22	you	you	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
save	save	vvb	save	save	0
you	you	pn22	you	you	0
before	before	p-acp	before	before	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
too	too	av	too	too	0
late	late	j	late	late	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
alas	alas	uh	alas	alas	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
should	should	vmd	should	shall	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
more	more	av-dc	more	more	0
!	!	!	!	!	1
If	If	cs	If	if	0
my	my	po11	my	my	0
life	life	n1	life	life	0
lay	lay	vvd	lay	lie	0
on	on	p-acp	on	on	0
it	it	pn31	it	it	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
perswade	perswade	vvi	persuade	persuade	0
a	a	dt	a	a	0
drunkard	drunkard	n1	drunkard	drunkard	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
filthy	filthy	j	filthy	filthy	0
drunkenness	drunkenness	n1	drunkenness	drunkenness	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
a	a	dt	a	a	0
covetous	covetous	j	covetous	covetous	0
man	man	n1	man	man	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
worldly	worldly	j	worldly	worldly	0
mind	mind	n1	mind	mind	0
and	and	cc	and	and	0
life	life	n1	life	life	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
less	less	dc	less	less	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
through	through	p-acp	through	through	0
Conversion	Conversion	n1	Conversion	conversion	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
heavenly	heavenly	j	heavenly	heavenly	0
Conversa	Conversa	np1	Conversa	Conversa	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
.	.	.	.	.	1
The	The	dt	The	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
godly	godly	j	godly	godly	0
Neighbors	Neighbors	n2	Neighbours	neighbour	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
next	next	ord	next	next	0
doors	doors	n2	doors	door	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
allure	allure	vvi	allure	allure	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
go	go	vvi	go	go	0
on	on	a-acp	on	on	0
towards	towards	p-acp	towards	towards	0
hell	hell	n1	hell	hell	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
voyce	voyce	n1	voice	voice	0
of	of	pp-f	of	of	0
pray	pray	n1	prey	prey	0
∣	∣	sy	∣	∣	0
ers	ers	j	ers	ers	0
and	and	cc	and	and	0
exhortations	exhortations	n2	exhortations	exhortation	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
ears	ears	n2	ears	ear	0
!	!	!	!	!	1
The	The	dt	The	the	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
proofs	proofs	n2	proofs	proof	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Neighbors	Neighbors	n2	Neighbours	neighbour	0
do	do	vdb	do	do	0
but	but	p-acp	but	but	0
anger	anger	vvi	anger	anger	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
cry	cry	vvb	cry	cry	0
out	out	av	out	out	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
in	in	p-acp	in	in	0
malice	malice	n1	malice	malice	0
!	!	!	!	!	1
As	As	p-acp	As	as	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
malicious	malicious	j	malicious	malicious	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
about	about	a-acp	about	about	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
sin	sin	n1	since	sin	0
and	and	cc	and	and	0
Hell	Hell	n1	Hell	hell	0
!	!	!	!	!	1
Ministers	Ministers	np1	Ministers	Ministers	0
cannot	cannot	vmbx	cannot	can	0
prevail	prevail	vvi	prevail	prevail	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
publike	publike	j	public	public	0
nor	nor	ccx	nor	nor	0
in	in	p-acp	in	in	0
private	private	j	private	private	0
:	:	:	:	:	0
Many	Many	d	Many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
will	will	vmb	will	will	0
speak	speak	vvi	speak	speak	0
me	me	pno11	me	i	0
fair	fair	j	fair	fair	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
