SEeing	SEeing	vvg	SEeing	see	0
haue	haue	vhb	have	have	0
much	much	av-d	much	much	0
coo	coo	av	coo	coo	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
and	and	cc	and	and	0
quenched	quenched	vvn	quenched	quench	0
the	the	dt	the	the	0
feruour	feruour	n1	fervour	fervour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
zeale	zeale	n1	zeal	zeal	0
and	and	cc	and	and	0
deuotion	deuotion	n1	devotion	devotion	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
caused	caused	vvn	caused	cause	0
vs	vs	pno12	us	we	0
(	(	(	(	(	0
contenting	contenting	vvg	contenting	content	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
cold	cold	j-jn	cold	cold	0
formalities	formalities	n2	formalities	formality	0
,	,	,	,	,	0
and	and	cc	and	and	0
slight	slight	j	slight	slight	0
profession	profession	n1	profession	profession	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
neglect	neglect	vvi	neglect	neglect	0
the	the	dt	the	the	0
sincere	sincere	j	sincere	sincere	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
substantiall	substantiall	j	substantial	substantial	0
duties	duties	n2	duties	duty	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
required	required	vvn	required	require	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
and	and	cc	and	and	0
Christian	Christian	np1	Christian	Christian	0
life	life	n1	life	life	0
.	.	.	.	.	1
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
declining	declining	j-vvg	declining	decline	0
times	times	n2	times	time	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
many	many	d	many	many	0
men	men	n2	men	man	0
waxing	waxing	j-vvg	waxing	wax	0
weary	weary	j	weary	weary	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
glutted	glutted	vvn	glutted	glut	0
with	with	p-acp	with	with	0
long	long	av-j	long	long	0
feeding	feeding	vvg	feeding	feed	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
spirituall	spirituall	j	spiritual	spiritual	0
Manna	Manna	n1	Manna	manna	0
,	,	,	,	,	0
do	do	vdb	do	do	0
desire	desire	vvi	desire	desire	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fleshpots	fleshpots	n2	fleshpots	fleshpots	0
of	of	pp-f	of	of	0
Egypt	Egypt	np1	Egypt	Egypt	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
carnall	carnall	j	carnal	carnal	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spects	spects	n2-jn	spects	spect	0
doe	doe	vdb	do	do	0
fearefully	fearefully	av-j	fearfully	fearful	0
relapse	relapse	n1	relapse	relapse	0
into	into	p-acp	into	into	0
Popery	Popery	n1	Popery	popery	0
and	and	cc	and	and	0
superstition	superstition	n1	superstition	superstition	0
;	;	;	;	;	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
meanes	meanes	n2	means	mean	0
more	more	av-dc	more	more	0
effectuall	effectuall	j	effectual	effectual	0
to	to	pc-acp	to	to	0
stay	stay	vvi	stay	stay	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
aposta	aposta	fw-mi	aposta	aposta	0
∣	∣	sy	∣	∣	0
cie	cie	n1	cie	eye	0
and	and	cc	and	and	0
backsliding	backsliding	n-vvg	backsliding	backslide	0
,	,	,	,	,	0
then	then	av	then	then	0
that	that	cst	that	that	0
first	first	ord	first	first	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
catechizing	catechizing	vvg	catechizing	catechize	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
soundly	soundly	av-j	soundly	sound	0
grounded	grounded	vvn	grounded	ground	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
professe	professe	vvb	profess	profess	0
(	(	(	(	(	0
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
regard	regard	n1	regard	regard	0
wee	wee	pns12	we	we	0
haue	haue	vhb	have	have	0
iust	iust	j	just	just	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
praise	praise	vvi	praise	praise	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Soueraignes	Soueraignes	n2-jn	Sovereigns	sovereign	0
care	care	vvb	care	care	0
in	in	p-acp	in	in	0
reuiuing	reuiuing	vvg	reviving	revive	0
this	this	d	this	this	0
holy	holy	j	holy	holy	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ercise	ercise	n1	ercise	ercise	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
long	long	av-j	long	long	0
languished	languished	vvn	languished	languish	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
places	places	n2	places	place	0
through	through	p-acp	through	through	0
carelesse	carelesse	j	careless	careless	0
neglect	neglect	n1	neglect	neglect	0
)	)	)	)	)	0
And	And	cc	And	and	0
secondly	secondly	ord	secondly	second	0
,	,	,	,	,	0
that	that	cst	that	that	0
being	being	vbg	being	be	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
meanes	meanes	n2	means	mean	0
inlightned	inlightned	vvn	enlightened	enlighten	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
powerfull	powerfull	j	powerful	powerful	0
perswasions	perswasions	n2	persuasions	persuasion	0
wrought	wrought	vvn	wrought	wrought	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
and	and	cc	and	and	0
affecti	affecti	n1	affection	affection	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
also	also	av	also	also	0
practise	practise	vvi	practise	practise	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
liues	liues	n2	lives	life	0
and	and	cc	and	and	0
conuer	conuer	n1	conuer	conuer	0
∣	∣	sy	∣	∣	0
sations	sations	n2	sations	sation	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
meanes	meanes	n2	means	mean	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
vneffectuall	vneffectuall	j	uneffectual	uneffectual	0
,	,	,	,	,	0
either	either	av-d	either	either	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
inlightning	inlightning	n1	enlightening	enlightening	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
minde	minde	n1	mind	mind	0
with	with	p-acp	with	with	0
sauing	sauing	vvg	saving	save	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ledg	ledg	n1	ledg	ledg	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
inclining	inclining	n-vvg	inclining	incline	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wil	wil	n1	will	will	0
to	to	pc-acp	to	to	0
imbrace	imbrace	vvi	embrace	embrace	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
firme	firme	j	firm	firm	0
and	and	cc	and	and	0
resolute	resolute	j	resolute	resolute	0
against	against	p-acp	against	against	0
errors	errors	n2	errors	error	0
and	and	cc	and	and	0
heresies	heresies	n2	heresies	heresy	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
whereas	whereas	cs	whereas	whereas	0
sound	sound	n1	found	sound	0
and	and	cc	and	and	0
sauing	sauing	vvg	saving	save	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
constant	constant	j	constant	constant	0
acknowledgement	acknowledgement	n1	acknowledgement	acknowledgement	0
and	and	cc	and	and	0
profession	profession	n1	profession	profession	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
gifts	gifts	n2	gifts	gift	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
none	none	pix	none	none	0
can	can	vmb	can	can	0
attaine	attaine	vvi	attain	attain	0
vnto	vnto	p-acp	unto	unto	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
those	those	d	those	those	0
vpon	vpon	p-acp	upon	upon	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
seth	seth	vvz	seth	se	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
them	them	pno32	them	they	0
;	;	;	;	;	0
he	he	pns31	he	he	0
vouchsafeth	vouchsafeth	vvz	vouchsafeth	vouchsafe	0
these	these	d	these	these	0
graces	graces	n2	graces	grace	0
vnto	vnto	p-acp	unto	unto	0
those	those	d	those	those	0
alone	alone	j	alone	alone	0
who	who	r-crq	who	who	0
loue	loue	n1	love	love	0
his	his	po31	his	his	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
fruits	fruits	n2	fruits	fruit	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
holy	holy	j	holy	holy	0
practice	practice	n1	practice	practice	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
these	these	d	these	these	0
only	only	j	only	only	0
this	this	d	this	this	0
rich	rich	j	rich	rich	0
talent	talent	n1	talon	talon	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
is	is	vbz	is	be	0
intrusted	intrusted	vvn	entrusted	entrust	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
doubled	doubled	vvn	doubled	double	0
and	and	cc	and	and	0
redoubled	redoubled	vvn	redoubled	redouble	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
make	make	vvb	make	make	0
best	best	js	best	best	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
gaue	gaue	vvd	gave	give	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
causing	causing	vvg	causing	cause	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
shine	shine	vvi	shine	shine	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
liues	liues	n2	lives	life	0
and	and	cc	and	and	0
conuersations	conuersations	n2	conversations	conversation	0
.	.	.	.	.	1
As	As	c-acp	As	as	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
exam	exam	n1	exam	exam	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
of	of	pp-f	of	of	0
Dauid	Dauid	np1	Dauid	David	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
became	became	vvd	became	become	0
wiser	wiser	jc	wiser	wise	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
vnderstan	vnderstan	fw-mi	vnderstan	vnderstan	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.	119.	crd	119.	119.	0
100.	100.	crd	100.	100	0
then	then	av	then	then	0
the	the	dt	the	the	0
Ancient	Ancient	j	Ancient	ancient	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
then	then	av	then	then	0
his	his	po31	his	his	0
Teachers	Teachers	n2	Teachers	teacher	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
hee	hee	pns31	he	he	0
kept	kept	vvd	kept	keep	0
Gods	Gods	npg1	Gods	God	0
Precepts	Precepts	n2	Precepts	precept	0
.	.	.	.	.	1
Vpon	Vpon	p-acp	Upon	upon	0
these	these	d	these	these	0
alone	alone	av-j	alone	alone	0
is	is	vbz	is	be	0
bestowed	bestowed	vvn	bestowed	bestow	0
the	the	dt	the	the	0
gift	gift	n1	gift	gift	0
of	of	pp-f	of	of	0
discerning	discerning	vvg	discerning	discern	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
sauing	sauing	vvg	saving	save	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
traditions	traditions	n2	traditions	tradition	0
and	and	cc	and	and	0
precepts	precepts	n2	precepts	precept	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
;	;	;	;	;	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
,	,	,	,	,	0
If	If	cs	If	if	0
Iohn	Iohn	np1	Iohn	John	0
7.	7.	crd	7.	7.	0
17.	17.	crd	17.	17.	0
any	any	d	any	any	0
man	man	n1	man	man	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
his	his	po31	his	his	0
will	will	n1	will	will	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
know	know	vvi	know	know	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hide	hide	vvb	hide	hide	0
this	this	d	this	this	0
rich	rich	j	rich	rich	0
talent	talent	n1	talon	talon	0
without	without	p-acp	without	without	0
vse	vse	n1	use	use	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
will	will	vmb	will	will	0
depriue	depriue	vvi	deprive	deprive	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
giue	giue	vvi	give	give	0
them	them	pno32	them	they	0
ouer	ouer	a-acp	over	over	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
ignorance	ignorance	n1	ignorance	ignorance	0
and	and	cc	and	and	0
errours	errours	n2	errors	error	0
.	.	.	.	.	1
And	And	cc	And	and	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
allow	allow	vvb	allow	allow	0
a	a	dt	a	a	0
place	place	n1	place	place	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
afford	afford	vvi	afford	afford	0
it	it	pn31	it	it	0
no	no	dx	no	no	0
roome	roome	n1	room	room	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
louing	louing	vvg	loving	love	0
,	,	,	,	,	0
imbracing	imbracing	vvg	embracing	embrace	0
and	and	cc	and	and	0
practizing	practizing	vvg	practicing	practise	0
it	it	pn31	it	it	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
iust	iust	j	just	just	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
them	them	pno32	them	they	0
strong	strong	j	strong	strong	0
delusions	delusions	n2	delusions	delusion	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
leeue	leeue	n1	leave	leave	0
2.	2.	crd	2.	2.	1
Thes.	Thes.	np1	Thes.	Thes.	0
2.	2.	crd	2.	2.	0
10	10	crd	10	10	0
,	,	,	,	,	0
11	11	crd	11	11	0
lies	lies	n2	lies	lie	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
all	all	d	all	all	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
damned	damned	vvn	damned	damn	0
who	who	r-crq	who	who	0
beleeue	beleeue	vvb	believe	believe	0
not	not	xx	not	not	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
had	had	vhd	had	have	0
pleasure	pleasure	n1	pleasure	pleasure	0
in	in	p-acp	in	in	0
vnrighteousnesse	vnrighteousnesse	n1-u	unrighteousness	unrighteousness	0
.	.	.	.	.	1
As	As	c-acp	As	as	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
times	times	n2	times	time	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hauing	hauing	vhg	having	have	0
beene	beene	vbn	been	be	0
inlightned	inlightned	vvn	enlightened	enlighten	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
become	become	vvn	become	become	0
a	a	dt	a	a	0
prey	prey	n1	prey	prey	0
to	to	p-acp	to	to	0
Priests	Priests	n2	Priests	priest	0
and	and	cc	and	and	0
Iesuites	Iesuites	np2	Iesuites	Jesuit	0
;	;	;	;	;	0
and	and	cc	and	and	0
(	(	(	(	(	0
though	though	cs	though	though	0
otherwise	otherwise	av	otherwise	otherwise	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
)	)	)	)	)	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
seduced	seduced	vvn	seduced	seduce	0
and	and	cc	and	and	0
perswaded	perswaded	vvd	persuaded	persuade	0
to	to	pc-acp	to	to	0
beleeue	beleeue	vvi	believe	believe	0
the	the	dt	the	the	0
most	most	ds	most	most	0
sot	sot	n1	sot	sot	0
∣	∣	sy	∣	∣	0
tish	tish	pn31|vbz	tish	it|be	0
absurdities	absurdities	n2	absurdities	absurdity	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Popery	Popery	n1	Popery	popery	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
there	there	a-acp	there	there	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
giuen	giuen	vvn	given	give	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
reason	reason	n1	reason	reason	0
then	then	av	then	then	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
loue	loue	vvi	love	love	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
were	were	vbdr	were	be	0
carefull	carefull	j	careful	careful	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
holy	holy	j	holy	holy	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
uersation	uersation	n1	versation	versation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
resolued	resolued	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
profane	profane	j	profane	profane	0
&	&	cc	&	and	0
wick	wick	n1	wick	wick	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
courses	courses	n2	courses	course	0
,	,	,	,	,	0
euen	euen	av	even	even	0
against	against	p-acp	against	against	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
would	would	vmd	would	will	0
suffer	suffer	vvi	suffer	suffer	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
no	no	dx	no	no	0
shadow	shadow	n1	shadow	shadow	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
comfort	comfort	n1	comfort	comfort	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
sought	sought	vvn	sought	seek	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
popish	popish	j	popish	popish	0
dispensations	dispensations	n2	dispensations	dispensation	0
,	,	,	,	,	0
and	and	cc	and	and	0
absolutions	absolutions	n2	absolutions	absolution	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
allow	allow	vvb	allow	allow	0
them	them	pno32	them	they	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
harlot	harlot	n1	harlot	harlot	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Prouerbs	Prouerbs	n2	Proverbs	proverb	0
,	,	,	,	,	0
wiped	wiped	vvd	wiped	wipe	0
their	their	po32	their	their	0
mouthes	mouthes	n2	mouths	mouth	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
returne	returne	vvi	return	return	0
againe	againe	av	again	again	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
former	former	j	former	former	0
vncleanenesse	vncleanenesse	n1	uncleanness	uncleanness	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
regard	regard	n1	regard	regard	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
affirme	affirme	vvi	affirm	affirm	0
,	,	,	,	,	0
that	that	cst	that	that	0
whereas	whereas	cs	whereas	whereas	0
errour	errour	n1	error	error	0
and	and	cc	and	and	0
ignorance	ignorance	n1	ignorance	ignorance	0
do	do	vdb	do	do	0
make	make	vvi	make	make	0
one	one	pi	one	one	0
Papist	Papist	njp	Papist	papist	0
;	;	;	;	;	0
loose	loose	vvb	lose	loose	0
licenciousnesse	licenciousnesse	n1	licentiousness	licentiousness	0
and	and	cc	and	and	0
resolued	resolued	vvd	resolved	resolve	0
profanenesse	profanenesse	n1	profaneness	profaneness	0
doe	doe	vdb	do	do	0
make	make	vvi	make	make	0
many	many	d	many	many	0
.	.	.	.	.	1
Finally	Finally	av-j	Finally	final	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
as	as	p-acp	as	as	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
only	only	av-j	only	only	0
seated	seated	vvn	seated	seat	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
braynes	braynes	n2	brains	brain	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
no	no	dx	no	no	0
feeling	feeling	n-vvg	feeling	feel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
power	power	n1	power	power	0
and	and	cc	and	and	0
effica	effica	fw-la	effica	effica	0
∣	∣	sy	∣	∣	0
cy	cy	n1	cy	cy	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
sanctifying	sanctifying	j-vvg	sanctifying	sanctify	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
reforming	reforming	n-vvg	reforming	reform	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
liues	liues	n2	lives	life	0
,	,	,	,	,	0
are	are	vbr	are	be	0
easily	easily	av-j	easily	easy	0
seduced	seduced	vvn	seduced	seduce	0
with	with	p-acp	with	with	0
cunning	cunning	j-jn	cunning	cunning	0
sophistry	sophistry	n1	sophistry	sophistry	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
puzzled	puzzled	vvn	puzzled	puzzle	0
with	with	p-acp	with	with	0
subtil	subtil	j	subtle	subtle	0
arguments	arguments	n2	arguments	argument	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
answere	answere	vvi	answer	answer	0
:	:	:	:	:	0
they	they	pns32	they	they	0
contrariwise	contrariwise	av	contrariwise	contrariwise	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
found	found	vvn	found	find	0
and	and	cc	and	and	0
felt	felt	vvn	felt	feel	0
in	in	p-acp	in	in	0
themselues	themselues	px32	themselves	themselves	0
the	the	dt	the	the	0
efficacy	efficacy	n1	efficacy	efficacy	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
changing	changing	n-vvg	changing	change	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
mindes	mindes	n2	minds	mind	0
and	and	cc	and	and	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
renewing	renewing	vvg	renewing	renew	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
liues	liues	n2	lives	life	0
,	,	,	,	,	0
will	will	vmb	will	will	0
ne	ne	zz	ne	ne	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
