NO	NO	dx	NO	no	0
oppressed	oppressed	j-vvn	oppressed	oppress	0
and	and	cc	and	and	0
deliueraunce	deliueraunce	n1	deliverance	deliverance	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
daunger	daunger	n1	danger	danger	0
and	and	cc	and	and	0
distresse	distresse	n1	distress	distress	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
prince	prince	n1	prince	prince	0
hath	hath	vhz	hath	have	0
bin	bin	vbn	been	be	0
an	an	dt	and	a	0
hyding	hyding	vvg	hiding	hide	0
place	place	n1	place	place	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
wind	wind	n1	wind	wind	0
,	,	,	,	,	0
&	&	cc	&	and	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
refuge	refuge	n1	refuge	refuge	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
tem	tem	n1	tem	tem	0
∣	∣	sy	∣	∣	0
pest	pest	n1	pest	pest	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
riuers	riuers	n2	rivers	river	0
of	of	pp-f	of	of	0
waters	waters	n2	waters	water	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
drie	drie	j	dry	dry	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
shadow	shadow	n1	shadow	shadow	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
rocke	rocke	n1	rock	rock	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
wearie	wearie	j	weary	weary	0
land	land	n1	land	land	0
.	.	.	.	.	1
My	My	po11	My	my	0
pen	pen	n1	pen	pen	0
is	is	vbz	is	be	0
insufficient	insufficient	j	insufficient	insufficient	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
vnworthie	vnworthie	j	unworthy	unworthy	0
and	and	cc	and	and	0
vnable	vnable	j-u	unable	able	0
to	to	pc-acp	to	to	0
rehearse	rehearse	vvi	rehearse	rehearse	0
the	the	dt	the	the	0
manifold	manifold	j	manifold	manifold	0
and	and	cc	and	and	0
constant	constant	j	constant	constant	0
goodnesse	goodnesse	n1	goodness	goodness	0
and	and	cc	and	and	0
fauours	fauours	n2	favours	favour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
vpon	vpon	p-acp	upon	upon	0
vs	vs	pno12	us	we	0
these	these	d	these	these	0
many	many	d	many	many	0
yeares	yeares	n2	years	year	0
:	:	:	:	:	0
O	O	uh	Oh	oh	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
loue	loue	vvi	love	love	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
serue	serue	vvi	serve	serve	0
him	him	pno31	him	he	0
,	,	,	,	,	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
praise	praise	vvi	praise	praise	0
and	and	cc	and	and	0
glorifie	glorifie	vvi	glorify	glorify	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
so	so	av	so	so	0
beneficiall	beneficiall	j	beneficial	beneficial	0
and	and	cc	and	and	0
bountifull	bountifull	j	bountiful	bountiful	0
vnto	vnto	p-acp	unto	unto	0
vs.	vs.	pno12	us	we	0
Hee	Hee	pns31	He	he	0
hath	hath	vhz	hath	have	0
deliuered	deliuered	vvn	delivered	deliver	0
our	our	po12	our	our	0
soules	soules	n2	souls	soul	0
from	from	p-acp	from	from	0
death	death	n1	death	death	0
,	,	,	,	,	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
from	from	p-acp	from	from	0
teares	teares	n2	tears	tear	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
feet	feet	n2	feet	foot	0
from	from	p-acp	from	from	0
falling	falling	vvg	falling	fall	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
vs	vs	pno12	us	we	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
horrible	horrible	j	horrible	horrible	0
pitte	pitte	n1	pit	pit	0
and	and	cc	and	and	0
mierie	mierie	j	mierie	mierie	0
clay	clay	n1	clay	clay	0
,	,	,	,	,	0
and	and	cc	and	and	0
set	set	vvb	set	set	0
our	our	po12	our	our	0
feet	feet	n2	feet	foot	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
rocke	rocke	n1	rock	rock	0
and	and	cc	and	and	0
ordered	ordered	vvn	ordered	order	0
our	our	po12	our	our	0
goings	goings	n2-vvg	goings	go	0
,	,	,	,	,	0
&	&	cc	&	and	0
hath	hath	vhz	hath	have	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
mouthes	mouthes	n2	mouths	mouth	0
a	a	dt	a	a	0
newe	newe	j	new	new	0
song	song	n1	song	song	0
of	of	pp-f	of	of	0
praise	praise	n1	praise	praise	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
God	God	n1	God	god	0
:	:	:	:	:	0
many	many	d	many	many	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
seene	seene	vvn	seen	see	0
this	this	d	this	this	0
haue	haue	vhb	have	have	0
reuerenced	reuerenced	vvn	reverenced	reverence	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
their	their	po32	their	their	0
trust	trust	n1	trust	trust	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
God	God	n1	God	god	0
.	.	.	.	.	1
All	All	d	All	all	0
Englishmē	Englishmē	np2	Englishmē	englishmē	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
loue	loue	vvi	love	love	0
the	the	dt	the	the	0
Queenes	Queenes	ng1	Queens	queen	0
most	most	av-ds	most	most	0
excelent	excelent	j	excellent	excellent	0
Maie	Maie	np1	Maie	May	0
∣	∣	sy	∣	∣	0
stie	stie	n1	sty	sty	0
.	.	.	.	.	1
And	And	cc	And	and	0
who	who	q-crq	who	who	0
can	can	vmb	can	can	0
but	but	cc-acp	but	but	0
loue	loue	vvi	love	love	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
and	and	cc	and	and	0
worthy	worthy	j	worthy	worthy	0
instrument	instrument	n1	instrument	instrument	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
ioy	ioy	n1	joy	joy	0
?	?	?	?	?	0
whose	whose	rg-crq	whose	who	0
heart	heart	n1	heart	heart	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
inflamed	inflamed	vvn	inflamed	inflame	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
desire	desire	n1	desire	desire	0
?	?	?	?	?	1
If	If	cs	If	if	0
wee	wee	pns12	we	we	0
were	were	vbdr	were	be	0
tenne	tenne	crd	tenne	ten	0
thousand	thousand	crd	thousand	thousand	0
times	times	n2	times	time	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
euerie	euerie	d	every	every	0
man	man	n1	man	man	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
liues	liues	n2	lives	life	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
willingly	willingly	av-j	willingly	willing	0
lay	lay	vvi	lay	lay	0
them	them	pno32	them	they	0
downe	downe	a-acp	down	down	0
at	at	p-acp	at	at	0
her	her	po31	her	her	0
feete	feete	n2	feet	foot	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shewe	shewe	vvi	show	show	0
his	his	po31	his	his	0
thankfull	thankfull	j	thankful	thankful	0
mind	mind	n1	mind	mind	0
vnto	vnto	p-acp	unto	unto	0
her	her	po31	her	her	0
Maiestie	Maiestie	n1	Majesty	majesty	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
stantly	stantly	av-j	stantly	stant	0
passed	passed	vvn	passed	pass	0
through	through	p-acp	through	through	0
many	many	d	many	many	0
hazardes	hazardes	n2	hazards	hazard	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
life	life	n1	life	life	0
for	for	p-acp	for	for	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
truth	truth	n1	truth	truth	0
and	and	cc	and	and	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
?	?	?	?	?	0
whose	whose	rg-crq	whose	who	0
hart	hart	n1	heart	hart	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
greatly	greatly	av-j	greatly	great	0
moued	moued	vvn	moved	move	0
to	to	pc-acp	to	to	0
glorifie	glorifie	vvi	glorify	glorify	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
giuen	giuen	vvn	given	give	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
so	so	av	so	so	0
faithful	faithful	j	faithful	faithful	0
&	&	cc	&	and	0
constant	constant	j	constant	constant	0
a	a	dt	a	a	0
nurse	nurse	n1	nurse	nurse	0
&	&	cc	&	and	0
louing	louing	j-vvg	loving	love	0
mother	mother	n1	mother	mother	0
,	,	,	,	,	0
&	&	cc	&	and	0
so	so	av	so	so	0
wō	wō	vvn	wone	win	0
∣	∣	sy	∣	∣	0
derfully	derfully	av-j	derfully	derful	0
defended	defended	vvn	defended	defend	0
and	and	cc	and	and	0
preserued	preserued	vvn	preserved	preserve	0
her	her	pno31	her	she	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
&	&	cc	&	and	0
vnder	vnder	p-acp	under	under	0
her	her	po31	her	her	0
most	most	av-ds	most	most	0
happy	happy	j	happy	happy	0
gouernment	gouernment	n1	government	government	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
vs	vs	pno12	us	we	0
so	so	av	so	so	0
many	many	d	many	many	0
yeares	yeares	n2	years	year	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
gether	gether	av	gether	gether	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
feare	feare	n1	fear	fear	0
the	the	dt	the	the	0
free	free	j	free	free	0
possessors	possessors	n2	possessors'	possessor	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
vnspeak	vnspeak	vvb	unspeak	unspeak	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
ioy	ioy	n1	joy	joy	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
participation	participation	n1	participation	participation	0
of	of	pp-f	of	of	0
incomparable	incomparable	j	incomparable	incomparable	0
heauenly	heauenly	j	heavenly	heavenly	0
treasure	treasure	n1	treasure	treasure	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
flourishing	flourishing	j-vvg	flourishing	flourish	0
earthly	earthly	j	earthly	earthly	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
.	.	.	.	.	1
We	We	pns12	We	we	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
rendred	rendred	vvn	rendered	render	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
accor	accor	n1	accor	accor	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
kindnes	kindnes	n1	kindness	kindness	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
ward	ward	vvb	ward	ward	0
vs.	vs.	pno12	us	we	0
But	But	cc-acp	But	but	0
O	O	uh	Oh	oh	0
my	my	po11	my	my	0
deare	deare	j-jn	deer	dear	0
mother	mother	n1	mother	mother	0
,	,	,	,	,	0
my	my	po11	my	my	0
good	good	j	good	good	0
&	&	cc	&	and	0
reuerend	reuerend	j-jn	reverend	reverend	0
fathers	fathers	n2	father's	father	0
and	and	cc	and	and	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
wee	wee	pns12	we	we	0
rendred	rendred	vvn	rendered	render	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
kindnesse	kindnesse	n1	kindness	kindness	0
?	?	?	?	?	0
haue	haue	vhb	have	have	0
wee	wee	pns12	we	we	0
with	with	p-acp	with	with	0
reuerence	reuerence	n1	reverence	reverence	0
receiued	receiued	vvn	received	receive	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
thankfulnesse	thankfulnesse	n1	thankfulness	thankfulness	0
acknowledged	acknowledged	vvn	acknowledged	acknowledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
care	care	n1	care	care	0
&	&	cc	&	and	0
conscience	conscience	n1	conscience	conscience	0
vsed	vsed	vvd	used	use	0
these	these	d	these	these	0
mercies	mercies	n2	mercies	mercy	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
good	good	j	good	good	0
and	and	cc	and	and	0
louing	louing	j-vvg	loving	love	0
God	God	np1	God	God	0
and	and	cc	and	and	0
mer	mer	fw-fr	mer	mer	0
∣	∣	sy	∣	∣	0
cifull	cifull	j	cifull	cifull	0
father	father	n1	father	father	0
in	in	p-acp	in	in	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
?	?	?	?	?	1
O	O	sy	O	o	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
boldly	boldly	av-j	boldly	bold	0
and	and	cc	and	and	0
faithfully	faithfully	av-j	faithfully	faithful	0
so	so	av	so	so	0
say	say	vvi	say	say	0
;	;	;	;	;	0
&	&	cc	&	and	0
that	that	d	that	that	0
our	our	po12	our	our	0
siluer	siluer	n1	silver	silver	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
become	become	vvn	become	become	0
drosse	drosse	n1	dross	dross	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
wine	wine	n1	wine	wine	0
mixt	mixt	vvn	mixed	mix	0
with	with	p-acp	with	with	0
water	water	n1	water	water	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
vine	vine	n1	vine	vine	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
planted	planted	vvn	planted	plant	0
with	with	p-acp	with	with	0
good	good	j	good	good	0
and	and	cc	and	and	0
pleasant	pleasant	j	pleasant	pleasant	0
plants	plants	n2	plants	plant	0
,	,	,	,	,	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
grapes	grapes	n2	grapes	grape	0
bring	bring	vvb	bring	bring	0
forth	forth	av	forth	forth	0
wild	wild	j	wild	wild	0
grapes	grapes	n2	grapes	grape	0
:	:	:	:	:	0
and	and	cc	and	and	0
men	men	n2	men	man	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
neglect	neglect	vvi	neglect	neglect	0
yea	yea	uh	yea	yea	0
forsake	forsake	vvb	forsake	forsake	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
foolish	foolish	j	foolish	foolish	0
imaginations	imaginations	n2	imaginations	imagination	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
heartes	heartes	n2	hearts	heart	0
.	.	.	.	.	1
O	O	sy	O	o	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
iustly	iustly	av-j	justly	just	0
said	said	vvn	said	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
controuersie	controuersie	n1	controversy	controversy	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
lande	lande	n1	land	land	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
mercie	mercie	n1	mercy	mercy	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
land	land	n1	land	land	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
swearing	swearing	vvg	swearing	swear	0
and	and	cc	and	and	0
ly	ly	vvb	lie	lie	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
killing	killing	vvg	killing	kill	0
,	,	,	,	,	0
and	and	cc	and	and	0
stealing	stealing	vvg	stealing	steal	0
,	,	,	,	,	0
and	and	cc	and	and	0
whooring	whooring	vvg	whoring	whore	0
,	,	,	,	,	0
they	they	pns32	they	they	0
breake	breake	vvb	break	break	0
out	out	av	out	out	0
,	,	,	,	,	0
and	and	cc	and	and	0
bloud	bloud	n1	blood	blood	0
toucheth	toucheth	vvz	touches	touch	0
bloud	bloud	n1	blood	blood	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	d	that	that	0
men	men	n2	men	man	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
encourage	encourage	vvi	encourage	encourage	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
wicked	wicked	j	wicked	wicked	0
and	and	cc	and	and	0
vicious	vicious	j	vicious	vicious	0
liuing	liuing	n-vvg	living	live	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
:	:	:	:	:	0
come	come	vvb	come	come	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
bring	bring	vvi	bring	bring	0
wine	wine	n1	wine	wine	0
,	,	,	,	,	0
and	and	cc	and	and	0
wee	wee	pns12	we	we	0
will	will	vmb	will	will	0
fill	fill	vvi	fill	fill	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
with	with	p-acp	with	with	0
strong	strong	j	strong	strong	0
drinke	drinke	n1	drink	drink	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
morrow	morrow	n1	morrow	morrow	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
as	as	p-acp	as	as	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
aboundant	aboundant	j	abundant	abundant	0
,	,	,	,	,	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
eate	eate	vvi	eat	eat	0
and	and	cc	and	and	0
drinke	drinke	vvi	drink	drink	0
for	for	p-acp	for	for	0
to	to	p-acp	to	to	0
morrow	morrow	n1	morrow	morrow	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
die	die	vvi	die	die	0
.	.	.	.	.	1
O	O	sy	O	o	0
that	that	d	that	that	0
men	men	n2	men	man	0
would	would	vmd	would	will	0
consider	consider	vvi	consider	consider	0
and	and	cc	and	and	0
that	that	cst	that	that	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
would	would	vmd	would	will	0
smite	smite	vvi	smite	smite	0
them	them	pno32	them	they	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
remembring	remembring	vvg	remembering	remember	0
and	and	cc	and	and	0
forethinking	forethinking	vvg	forthinking	forthink	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
fatherly	fatherly	j	fatherly	fatherly	0
watch	watch	n1	watch	watch	0
word	word	n1	word	word	0
,	,	,	,	,	0
our	our	po12	our	our	0
tender	tender	j	tender	tender	0
and	and	cc	and	and	0
louing	louing	j-vvg	loving	love	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
giuen	giuen	vvn	given	give	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
many	many	d	many	many	0
and	and	cc	and	and	0
sundry	sundry	j	sundry	sundry	0
most	most	av-ds	most	most	0
mild	mild	j	mild	mild	0
and	and	cc	and	and	0
kindly	kindly	av-j	kindly	kind	0
tempered	tempered	vvn	tempered	temper	0
corrections	corrections	n2	corrections	correction	0
and	and	cc	and	and	0
chastisementes	chastisementes	n2	chastisements	chastisement	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
many	many	d	many	many	0
times	times	n2	times	time	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
especially	especially	av-j	especially	especial	0
within	within	p-acp	within	within	0
these	these	d	these	these	0
eighteene	eighteene	crd	eighteene	eighteen	0
yeares	yeares	n2	years	year	0
last	last	ord	last	last	0
past	past	vvn	passed	pass	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
hee	hee	pns31	he	he	0
beganne	beganne	vvd	began	begin	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
sanctuarie	sanctuarie	n1	sanctuary	sanctuary	0
,	,	,	,	,	0
and	and	cc	and	and	0
lightly	lightly	av-j	lightly	light	0
touched	touched	vvd	touched	touch	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
remembrancers	remembrancers	n2	remembrancers	remembrancer	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
caused	caused	vvd	caused	cause	0
a	a	dt	a	a	0
great	great	j	great	great	0
and	and	cc	and	and	0
cloudie	cloudie	j	cloudy	cloudy	0
mist	mist	n1	missed	mist	0
to	to	pc-acp	to	to	0
couer	couer	vvi	cover	cover	0
the	the	dt	the	the	0
verie	verie	j	very	very	0
heauens	heauens	n2	heavens	heaven	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
many	many	d	many	many	0
bright	bright	j	bright	bright	0
starres	starres	n2	stars	star	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
seene	seene	vvn	seen	see	0
to	to	pc-acp	to	to	0
shine	shine	vvi	shine	shine	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
season	season	n1	season	season	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
windes	windes	n2	winds	wind	0
burst	burst	vvd	burst	burst	0
out	out	av	out	out	0
shaking	shaking	vvg	shaking	shake	0
our	our	po12	our	our	0
hou	hou	uh-crq	how	how	0
∣	∣	sy	∣	∣	0
ses	ses	fw-fr	ses	ses	0
ouer	ouer	p-acp	over	over	0
our	our	po12	our	our	0
heades	heades	n2	heads	head	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
vnworthie	vnworthie	j	unworthy	unworthy	0
to	to	pc-acp	to	to	0
dwell	dwell	vvi	dwell	dwell	0
vnder	vnder	p-acp	under	under	0
so	so	av	so	so	0
good	good	j	good	good	0
and	and	cc	and	and	0
plentifull	plentifull	j	plentiful	plentiful	0
grace	grace	n1	grace	grace	0
:	:	:	:	:	0
our	our	po12	our	our	0
bodies	bodies	n2	bodies	body	0
and	and	cc	and	and	0
liues	liues	n2	lives	life	0
were	were	vbdr	were	be	0
assailed	assailed	vvn	assailed	assail	0
with	with	p-acp	with	with	0
grieuous	grieuous	j	grievous	grievous	0
pestilence	pestilence	n1	pestilence	pestilence	0
,	,	,	,	,	0
dearth	dearth	n1	dearth	dearth	0
,	,	,	,	,	0
scarsitie	scarsitie	n1	scarcity	scarcity	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
threat	threat	n1	threat	threat	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
sword	sword	n1	sword	sword	0
did	did	vdd	did	do	0
aduance	aduance	vvi	advance	advance	0
themselues	themselues	px32	themselves	themselves	0
against	against	p-acp	against	against	0
vs.	vs.	pno12	us	we	0
Thousands	Thousands	crd	Thousands	thousand	0
haue	haue	vhb	have	have	0
gone	gone	vvn	gone	go	0
forth	forth	av	forth	forth	0
and	and	cc	and	and	0
returned	returned	vvn	returned	return	0
but	but	p-acp	but	but	0
by	by	p-acp	by	by	0
hundreds	hundreds	crd	hundreds	hundred	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
seeing	seeing	vvg	seeing	see	0
all	all	d	all	all	0
these	these	d	these	these	0
things	things	n2	things	thing	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
made	made	vvn	made	make	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
turne	turne	vvi	turn	turn	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
smiteth	smiteth	vvz	smites	smite	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
do	do	vdb	do	do	0
men	men	n2	men	man	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
:	:	:	:	:	0
behold	behold	vvb	behold	behold	0
euerie	euerie	d	every	every	0
man	man	n1	man	man	0
seeth	seeth	vvz	sees	see	0
how	how	c-crq	how	how	0
his	his	po31	his	his	0
anger	anger	n1	anger	anger	0
is	is	vbz	is	be	0
kindled	kindled	vvn	kindled	kindle	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
neere	neere	av-j	near	near	0
his	his	po31	his	his	0
sword	sword	n1	sword	sword	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
wrath	wrath	n1	wrath	wrath	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
turned	turned	vvn	turned	turn	0
away	away	av	away	away	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
is	is	vbz	is	be	0
stretched	stretched	vvn	stretched	stretch	0
out	out	av	out	out	0
still	still	av	still	still	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
please	please	vvb	please	please	0
thee	thee	pno21	thee	thou	0
O	O	uh	Oh	oh	0
God	God	np1	God	God	0
and	and	cc	and	and	0
mercifull	mercifull	j	merciful	merciful	0
father	father	n1	father	father	0
,	,	,	,	,	0
bee	bee	vbb	be	be	0
thou	thou	pns21	thou	thou	0
entreated	entreated	vvn	entreated	entreat	0
