THis	THis	d	THis	this	0
Apostle	Apostle	n1	Apostle	apostle	0
Prophesied	Prophesied	vvd	Prophesied	prophesy	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
last	last	ord	last	last	0
times	times	n2	times	time	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
temper	temper	n1	temper	temper	0
in	in	p-acp	in	in	0
Religion	Religion	n1	Religion	religion	0
God	God	np1	God	God	0
hateth	hateth	vvz	hates	hate	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
increa	increa	n1	increa	increa	0
∣	∣	sy	∣	∣	0
sed2	sed2	n1	sed2	sed2	0
Tim.	Tim.	np1	Tim.	Tim.	1
3.	3.	crd	3.	3.	0
1.	1.	crd	1.	1.	0
5	5	crd	5	5	1
▪	▪	▪	▪	▪	0
so	so	av	so	so	0
they	they	pns32	they	they	0
sinned	sinned	vvd	sinned	sin	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
changed	changed	vvd	changed	change	0
his	his	po31	his	his	0
countenance	countenance	n1	countenance	countenance	0
towards	towards	p-acp	towards	towards	0
us	us	pno12	us	we	0
;	;	;	;	;	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
Rod	Rod	n1	Rod	rod	0
and	and	cc	and	and	0
sword	sword	n1	sword	sword	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
to	to	pc-acp	to	to	0
correct	correct	vvi	correct	correct	0
and	and	cc	and	and	0
punish	punish	vvi	punish	punish	0
us	us	pno12	us	we	0
.	.	.	.	.	1
He	He	pns31	He	he	0
caused	caused	vvd	caused	cause	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
of	of	pp-f	of	of	0
war	war	n1	war	war	0
,	,	,	,	,	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
anger	anger	n1	anger	anger	0
to	to	pc-acp	to	to	0
begin	begin	vvi	begin	begin	0
to	to	pc-acp	to	to	0
burn	burn	vvi	burn	burn	0
and	and	cc	and	and	0
break	break	vvi	break	break	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
Bohemia	Bohemia	np1	Bohemia	Bohemia	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Palatinate	Palatinate	n1	Palatinate	palatinate	0
,	,	,	,	,	0
(	(	(	(	(	0
none	none	pi	none	none	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
)	)	)	)	)	0
yea	yea	uh	yea	yea	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
run	run	vvn	run	run	0
through	through	p-acp	through	through	0
all	all	d	all	all	0
Germany	Germany	np1	Germany	Germany	0
,	,	,	,	,	0
and	and	cc	and	and	0
where	where	q-crq	where	where	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
Europe	Europe	np1	Europe	Europe	0
?	?	?	?	?	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
woe	woe	n1	woe	woe	0
,	,	,	,	,	0
come	come	vvb	come	come	0
into	into	p-acp	into	into	0
Ireland	Ireland	np1	Ireland	Ireland	0
and	and	cc	and	and	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
Scotland	Scotland	np1	Scotland	Scotland	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
altogether	altogether	av	altogether	altogether	0
free	free	j	free	free	0
.	.	.	.	.	1
This	This	d	This	this	0
war	war	n1	war	war	0
layeth	layeth	vvz	layeth	lay	0
all	all	d	all	all	0
wast	wast	n1	waste	waste	0
before	before	p-acp	before	before	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
Countries	Countries	n2	Countries	country	0
:	:	:	:	:	0
How	How	c-crq	How	how	0
can	can	vmb	can	can	0
we	we	pns12	we	we	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
do	do	vdi	do	do	0
any	any	d	any	any	0
otherwise	otherwise	av	otherwise	otherwise	0
in	in	p-acp	in	in	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
?	?	?	?	?	1
The	The	dt	The	the	0
Symptomes	Symptomes	n2	Symptoms	symptom	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
desolation	desolation	n1	desolation	desolation	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
over-run	over-run	vvi	overrun	overrun	0
this	this	d	this	this	0
kingdome	kingdome	n1	kingdom	kingdom	0
are	are	vbr	are	be	0
too	too	av	too	too	0
too	too	av	too	too	0
manifest	manifest	j	manifest	manifest	0
:	:	:	:	:	0
It	It	pn31	It	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
true	true	j	true	true	0
saying	saying	n-vvg	saying	say	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
A	A	dt	A	a	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
divided	divided	vvn	divided	divide	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
is	is	vbz	is	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
desolation	desolation	n1	desolation	desolation	0
.	.	.	.	.	1
Do	Do	vdb	Do	do	0
not	not	xx	not	not	0
our	our	po12	our	our	0
divisions	divisions	n2	divisions	division	0
continue	continue	vvi	continue	continue	0
?	?	?	?	?	1
Mat.	Mat.	np1	Mat.	Mat	0
12.	12.	crd	12.	12.	0
25.	25.	crd	25.	25.	0
do	do	n1	doe	do	0
not	not	xx	not	not	0
they	they	pns32	they	they	0
increase	increase	vvi	increase	increase	0
?	?	?	?	?	1
Divisions	Divisions	n2	Divisions	division	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
Divisi	Divisi	fw-la	Divisi	divisi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
,	,	,	,	,	0
Divisions	Divisions	n2	Divisions	division	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Armie	Armie	n1	Army	army	0
,	,	,	,	,	0
Divisions	Divisions	n2	Divisions	division	0
in	in	p-acp	in	in	0
Counsells	Counsells	n2	Counsels	counsel	0
,	,	,	,	,	0
Divisions	Divisions	n2	Divisions	division	0
every	every	d	every	every	0
where	where	q-crq	where	where	0
;	;	;	;	;	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mongst	mongst	p-acp	amongst	among	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
Whilst	Whilst	cs	While	while	0
God	God	np1	God	God	0
doth	doth	vdz	does	do	0
thus	thus	av	thus	thus	0
divide	divide	vvi	divide	divide	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
doth	doth	vdz	does	do	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
just	just	j	just	just	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
give	give	vvb	give	give	0
us	us	pno12	us	we	0
over	over	p-acp	over	over	0
thus	thus	av	thus	thus	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
Divisions	Divisions	n2	Divisions	division	0
,	,	,	,	,	0
certainly	certainly	av-j	certainly	certain	0
he	he	pns31	he	he	0
meaneth	meaneth	vvz	means	mean	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
destroyed	destroyed	vvn	destroyed	destroy	0
.	.	.	.	.	1
We	We	pns12	We	we	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
agree	agree	vvi	agree	agree	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
gether	gether	av	gether	gether	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
consent	consent	n1	consent	consent	0
;	;	;	;	;	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
therefore	therefore	av	therefore	therefore	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
agree	agree	vvi	agree	agree	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
By	By	p-acp	By	by	0
our	our	po12	our	our	0
dis-agreements	dis-agreements	n2	disagreements	disagreement	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
and	and	cc	and	and	0
consume	consume	vvi	consume	consume	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
.	.	.	.	.	1
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
take	take	vvb	take	take	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
serious	serious	j	serious	serious	0
consideration	consideration	n1	consideration	consideration	0
those	those	d	those	those	0
Symptomes	Symptomes	n2	Symptoms	symptom	0
which	which	r-crq	which	which	0
argued	argued	vvd	argued	argue	0
our	our	po12	our	our	0
utter	utter	j	utter	utter	0
ruine	ruine	n1	ruin	ruin	0
and	and	cc	and	and	0
destruction	destruction	n1	destruction	destruction	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
neere	neere	j	near	near	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
speedily	speedily	av-j	speedily	speedy	0
prevented	prevented	vvn	prevented	prevent	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
heard	heard	vvd	herd	hear	0
them	them	pno32	them	they	0
,	,	,	,	,	0
so	so	av	so	so	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
help	help	vvi	help	help	0
your	your	po22	your	your	0
memories	memories	n2	memories	memory	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
gain	gain	vvi	gain	gain	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
Preached	Preached	vvn	Preached	preach	0
,	,	,	,	,	0
so	so	av	so	so	0
now	now	av	now	now	0
is	is	vbz	is	be	0
Printed	Printed	vvn	Printed	print	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Order	Order	n1	Order	order	0
.	.	.	.	.	1
Are	Are	vbr	Are	be	0
not	not	xx	not	not	0
gray	gray	j-jn	grey	grey	0
haires	haires	n2	hairs	hair	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
here	here	av	here	here	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
already	already	av	already	already	0
?	?	?	?	?	1
Hos.	Hos.	np1	Hos.	Hos.	0
7.	7.	crd	7.	7.	0
9.	9.	crd	9.	9	1
Is	Is	vbz	Is	be	0
not	not	xx	not	not	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
strength	strength	n1	strength	strength	0
devoured	devoured	vvn	devoured	devour	0
?	?	?	?	?	1
Are	Are	vbr	Are	be	0
we	we	pns12	we	we	0
blind	blind	j	blind	blind	0
?	?	?	?	?	1
Or	Or	cc	Or	or	0
will	will	vmb	will	will	0
we	we	pns12	we	we	0
still	still	av	still	still	0
winke	winke	vvi	wink	wink	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
see	see	vvi	see	see	0
?	?	?	?	?	1
And	And	cc	And	and	0
not	not	xx	not	not	0
know	know	vvi	know	know	0
all	all	d	all	all	0
this	this	d	this	this	0
?	?	?	?	?	1
Doth	Doth	vdz	Does	do	0
not	not	xx	not	not	0
our	our	po12	our	our	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
aboundeth	aboundeth	vvz	aboundeth	abound	0
more	more	dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
even	even	av	even	even	0
while	while	cs	while	while	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Rod	Rod	n1	Rod	rod	0
)	)	)	)	)	0
testifie	testifie	vvb	testify	testify	0
unto	unto	p-acp	unto	unto	0
our	our	po12	our	our	0
faces	faces	n2	faces	face	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
return	return	vvi	return	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
our	our	po12	our	our	0
God	God	n1	God	god	0
;	;	;	;	;	0
and	and	cc	and	and	0
seeke	seeke	vvb	seek	seek	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
whole	whole	j-jn	whole	whole	0
heart	heart	n1	heart	heart	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
this	this	d	this	this	0
?	?	?	?	?	1
When	When	c-crq	When	when	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bear	bear	vvi	bear	bear	0
a	a	dt	a	a	0
part	part	n1	part	part	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Fast	Fast	j	Fast	fast	0
and	and	cc	and	and	0
so	so	av	so	so	0
∣	∣	sy	∣	∣	0
lemn	lemn	j	lemn	lemn	0
Humiliation	Humiliation	n1	Humiliation	humiliation	0
;	;	;	;	;	0
I	I	pns11	I	i	0
looked	looked	vvd	looked	look	0
upon	upon	p-acp	upon	upon	0
our	our	po12	our	our	0
Nation	Nation	n1	Nation	nation	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
ill	ill	j-jn	ill	ill	0
Condition	Condition	n1	Condition	condition	0
,	,	,	,	,	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
no	no	av-dx	no	no	0
better	better	av-jc	better	better	0
Subject	Subject	vvi	Subject	subject	0
to	to	p-acp	to	to	0
Treate	Treate	vvb	Treat	treat	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
plyed	plyed	vvd	plied	ply	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
that	that	cst	that	that	0
then	then	av	then	then	0
heard	heard	vvd	herd	hear	0
me	me	pno11	me	i	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
you	you	pn22	you	you	0
,	,	,	,	,	0
or	or	cc	or	or	0
atleast	atleast	av	atleast	atleast	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
timely	timely	j	timely	timely	0
and	and	cc	and	and	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fitable	fitable	j	fitable	fitable	0
Use-making	Use-making	j	Use-making	use-making	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Rod	Rod	n1	Rod	rod	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
now	now	av	now	now	0
so	so	av	so	so	0
sore	sore	av-j	soar	sore	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
;	;	;	;	;	0
Namely	Namely	av	Namely	namely	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
learn	learn	vvi	learn	learn	0
what	what	r-crq	what	what	0
God	God	np1	God	God	0
teacheth	teacheth	vvz	teaches	teach	0
us	us	pno12	us	we	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
.	.	.	.	.	1
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
shewed	shewed	vvn	showed	show	0
our	our	po12	our	our	0
danger	danger	n1	danger	danger	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
neere	neere	j	near	near	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
ruine	ruine	n1	ruin	ruin	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
sinnes	sinnes	n2	sins	sin	0
;	;	;	;	;	0
will	will	vmb	will	will	0
be	be	vbb	be	be	0
no	no	xx	not	not	0
discourage	discourage	vvi	discourage	discourage	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
standing	standing	vvg	standing	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
gap	gap	n1	gap	gap	0
,	,	,	,	,	0
andPsal	andPsal	np1	andPsal	andPsal	0
.	.	.	.	.	1
106.	106.	crd	106.	106.	0
23.	23.	crd	23.	23.	0
making	making	vvg	making	make	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
breach	breach	n1	breach	breach	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
so	so	av	so	so	0
long	long	av-j	long	long	0
stood	stood	vvn	stood	stand	0
;	;	;	;	;	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
with	with	p-acp	with	with	0
unweariednesse	unweariednesse	n1	unweariedness	unweariedness	0
and	and	cc	and	and	0
undauntednesse	undauntednesse	n1	undauntedness	undauntedness	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
eternall	eternall	j	eternal	eternal	0
Renown	Renown	n1	Renown	renown	0
)	)	)	)	)	0
endeavoured	endeavoured	vvd	endeavoured	endeavour	0
,	,	,	,	,	0
maugre	maugre	p-acp	maugre	maugre	0
all	all	d	all	all	0
the	the	dt	the	the	0
mountains	mountains	n2	mountains	mountain	0
of	of	pp-f	of	of	0
opposition	opposition	n1	opposition	opposition	0
and	and	cc	and	and	0
difficulties	difficulties	n2	difficulties	difficulty	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
met	met	vvn	met	meet	0
withall	withall	av	withal	withal	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
rather	rather	av-c	rather	rather	0
put	put	vvi	put	put	0
an	an	dt	and	a	0
edge	edge	n1	edge	edge	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
cou	cou	n1	cou	cou	0
∣	∣	sy	∣	∣	0
rage	rage	n1	rage	rage	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
difficulties	difficulties	n2	difficulties	difficulty	0
do	do	vdb	do	do	0
to	to	p-acp	to	to	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
courage	courage	n1	courage	courage	0
and	and	cc	and	and	0
true	true	j	true	true	0
va	va	fw-fr	va	va	0
∣	∣	sy	∣	∣	0
lour	lour	vvi	lour	lour	0
.	.	.	.	.	1
You	You	pn22	You	you	0
are	are	vbr	are	be	0
,	,	,	,	,	0
Honoured	Honoured	vvn	Honoured	honour	0
and	and	cc	and	and	0
worthy	worthy	j	worthy	worthy	0
Patriots	Patriots	n2	Patriots	patriot	0
,	,	,	,	,	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pairers	pairers	n2	pairers	pairer	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
breaches	breaches	n2	breaches	breach	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
God	God	np1	God	God	0
:	:	:	:	:	0
Be	Be	vbb	Be	be	0
ye	ye	pn22	you	you	0
Mosesses	Mosesses	vvz	Mosesses	mosess	0
,	,	,	,	,	0
and	and	cc	and	and	0
Phineasses	Phineasses	n2	Phineasses	phineass	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Israel	Israel	np1	Israel	Israel	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
Israel	Israel	np1	Israel	Israel	0
sinned	sinned	vvd	sinned	sin	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
golden	golden	j	golden	golden	0
Calf	Calf	n1	Calf	calf	0
,	,	,	,	,	0
God	God	np1	God	God	0
said	said	vvd	said	say	0
,	,	,	,	,	0
He	He	pns31	He	he	0
would	would	vmd	would	will	0
destroy	destroy	vvi	destroy	destroy	0
them	them	pno32	them	they	0
,	,	,	,	,	0
hadPsal	hadPsal	np1	hadPsal	hadPsal	0
.	.	.	.	.	1
106.	106.	crd	106.	106.	0
23.	23.	crd	23.	23.	0
not	not	xx	not	not	0
Moses	Moses	np1	Moses	Moses	0
his	his	po31	his	his	0
chosen	chosen	j-vvn	chosen	choose	0
stood	stood	vvd	stood	stand	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
breach	breach	n1	breach	breach	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
turn	turn	vvi	turn	turn	0
away	away	av	away	away	0
his	his	po31	his	his	0
wrath	wrath	n1	wrath	wrath	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
destroy	destroy	vvi	destroy	destroy	0
them	them	pno32	them	they	0
:	:	:	:	:	0
When	When	c-crq	When	when	0
Phineas	Phineas	np1	Phineas	Phineas	0
executed	executed	vvd	executed	execute	0
Judgement	Judgement	n1	Judgement	judgement	0
the	the	dt	the	the	0
plague	plague	n1	plague	plague	0
wasPsal	wasPsal	np1	wasPsal	wasPsal	0
.	.	.	.	.	1
106.	106.	crd	106.	106.	0
30.	30.	crd	30.	30.	0
stayed	stayed	vvn	stayed	stay	0
;	;	;	;	;	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
not	not	xx	not	not	0
extraordinarily	extraordinarily	av-j	extraordinarily	extraordinary	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
ordinary	ordinary	j	ordinary	ordinary	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
:	:	:	:	:	0
God	God	np1	God	God	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
foretold	foretold	vvd	foretold	foretell	0
his	his	po31	his	his	0
purpose	purpose	n1	purpose	purpose	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Judah	Judah	np1	Judah	Judah	0
,	,	,	,	,	0
did	did	vdd	did	do	0
look	look	vvi	look	look	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
hedge	hedge	n1	hedge	hedge	0
and	and	cc	and	and	0
stand	stand	vvi	stand	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
gap	gap	n1	gap	gap	0
,	,	,	,	,	0
beforeEzek	beforeEzek	np1	beforeEzek	beforeEzek	0
.	.	.	.	.	1
22.	22.	crd	22.	22.	0
30.	30.	crd	30.	30.	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
destroy	destroy	vvi	destroy	destroy	0
it	it	pn31	it	it	0
.	.	.	.	.	1
These	These	d	These	these	0
Worthies	Worthies	n2-jn	Worthies	worthy	0
by	by	p-acp	by	by	0
prayer	prayer	n1	prayer	prayer	0
held	held	vvd	held	hold	0
Gods	Gods	npg1	Gods	God	0
hands	hands	n2	hands	hand	0
from	from	p-acp	from	from	0
striking	striking	vvg	striking	strike	0
,	,	,	,	,	0
Exod.	Exod.	np1	Exod.	Exod.	1
32.	32.	crd	32.	32.	0
10	10	crd	10	10	0
,	,	,	,	,	1
27.	27.	crd	27.	27.	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
executing	executing	vvg	executing	execute	0
judgement	judgement	n1	judgement	judgement	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
,	,	,	,	,	0
did	did	vdd	did	do	0
save	save	vvi	save	save	0
the	the	dt	the	the	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
did	did	vdd	did	do	0
save	save	vvi	save	save	0
the	the	dt	the	the	0
people	people	n1	people	people	0
from	from	p-acp	from	from	0
destruction	destruction	n1	destruction	destruction	0
.	.	.	.	.	1
Whatsoever	Whatsoever	r-crq	Whatsoever	whatsoever	0
the	the	dt	the	the	0
event	event	n1	event	event	0
may	may	vmb	may	may	0
prove	prove	vvi	prove	prove	0
,	,	,	,	,	0
Noble	Noble	j	Noble	noble	0
Sirs	Sirs	n2	Sirs	sir	0
,	,	,	,	,	0
Let	Let	vvb	Let	let	0
the	the	dt	the	the	0
fear	fear	n1	fear	fear	0
of	of	pp-f	of	of	0
