HAtred	HAtred	n1	HAtred	hatred	0
rah	rah	uh	rah	rah	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
Exod.	Exod.	np1	Exod.	Exod.	0
8.23	8.23	crd	8.23	8.23	0
.	.	.	.	.	0
translate	translate	vvb	translate	translate	0
it	it	pn31	it	it	0
[	[	[	[	[	0
Distinction	Distinction	n1	Distinction	distinction	0
.	.	.	.	.	0
]	]	]	]	]	1
The	The	dt	The	the	0
Chaldee	Chaldee	np1	Chaldee	Chaldee	0
Para	Para	fw-mi	Para	para	0
∣	∣	sy	∣	∣	0
phrast	phrast	vvd	phrast	phrast	0
is	is	vbz	is	be	0
excellent	excellent	j	excellent	excellent	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
put	put	vvi	put	put	0
a	a	dt	a	a	0
mar	mar	vvi	mar	mar	0
∣	∣	sy	∣	∣	0
vellous	vellous	j	vellous	vellous	0
redemption	redemption	n1	redemption	redemption	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
thy	thy	po21	thy	thy	0
people	people	n1	people	people	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
bring	bring	vvi	bring	bring	0
a	a	dt	a	a	0
Plague	Plague	n1	Plague	plague	0
:	:	:	:	:	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
is	is	vbz	is	be	0
shadowed	shadowed	vvn	shadowed	shadow	0
out	out	av	out	out	0
our	our	po12	our	our	0
glorious	glorious	j	glorious	glorious	0
redemption	redemption	n1	redemption	redemption	0
by	by	p-acp	by	by	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
spiritual	spiritual	j	spiritual	spiritual	0
thraldom	thraldom	n1	thraldom	thraldom	0
;	;	;	;	;	0
God	God	np1	God	God	0
sends	sends	vvz	sends	send	0
redemption	redemption	n1	redemption	redemption	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
sends	sends	vvz	sends	send	0
the	the	dt	the	the	0
Plague	Plague	n1	Plague	plague	0
of	of	pp-f	of	of	0
damnation	damnation	n1	damnation	damnation	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
slaves	slaves	n2	slaves	slave	0
of	of	pp-f	of	of	0
sin	sin	n1	since	sin	0
and	and	cc	and	and	0
Satan	Satan	np1	Satan	Satan	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
He	He	pns31	He	he	0
san	san	zz	san	san	0
∣	∣	sy	∣	∣	0
ctifies	ctifies	vvz	ctifies	ctify	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
twofold	twofold	j	twofold	twofold	0
,	,	,	,	,	0
ei	ei	fw-la	ei	ei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
by	by	p-acp	by	by	0
sanctifying	sanctifying	vvg	sanctifying	sanctify	0
their	their	po32	their	their	0
natures	natures	n2	nature's	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
fits	fits	vvz	fits	fit	0
and	and	cc	and	and	0
prepares	prepares	vvz	prepares	prepare	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
good	good	j	good	good	0
work	work	n1	work	work	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
spiritual	spiritual	j	spiritual	spiritual	0
duties	duties	n2	duties	duty	0
and	and	cc	and	and	0
services	services	n2	services	service	0
;	;	;	;	;	0
or	or	cc	or	or	0
secondly	secondly	ord	secondly	second	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
furnishing	furnishing	vvg	furnishing	furnish	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
choice	choice	j	choice	choice	0
abilities	abilities	n2	abilities	ability	0
,	,	,	,	,	0
and	and	cc	and	and	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
gifts	gifts	n2	gifts	gift	0
,	,	,	,	,	0
enabling	enabling	vvg	enabling	enable	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
more	more	dc	more	more	0
noble	noble	j	noble	noble	0
functions	functions	n2	functions	function	0
and	and	cc	and	and	0
employments	employments	n2	employments	employment	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Da	Da	n1	Dam	dam	0
∣	∣	sy	∣	∣	0
vid	vid	fw-fr	vid	vid	0
,	,	,	,	,	0
Jeremiah	Jeremiah	np1	Jeremiah	Jeremiah	0
,	,	,	,	,	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
the	the	dt	the	the	0
Godly	Godly	j	Godly	godly	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
on	on	p-acp	on	on	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
confers	confers	vvz	confers	confer	0
his	his	po31	his	his	0
choicest	choicest	js	choicest	choice	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sings	sings	vvz	sings	sing	0
,	,	,	,	,	0
Blessing	Blessing	vvg	Blessing	bless	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
spiritu	spiritu	fw-la	spiritu	spiritu	0
∣	∣	sy	∣	∣	0
al	al	d	all	all	0
blessings	blessings	n2	blessings	blessing	0
in	in	p-acp	in	in	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
places	places	n2	places	place	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
1.3	1.3	crd	1.3	1.3	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
mine	mine	n1	mine	mine	0
of	of	pp-f	of	of	0
gold	gold	n1	gold	gold	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
digg	digg	vvb	dig	dig	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
bot	bot	zz	bot	bot	0
∣	∣	sy	∣	∣	0
tom	tom	n1	tom	tomb	0
of	of	pp-f	of	of	0
:	:	:	:	:	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
He	He	pns31	He	he	0
blesseth	blesseth	vvz	blesses	bless	0
us	us	pno12	us	we	0
]	]	]	]	]	0
this	this	d	this	this	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
marvellous	marvellous	j	marvellous	marvellous	0
mercy	mercy	n1	mercy	mercy	0
:	:	:	:	:	0
he	he	pns31	he	he	0
bles	bles	vvz	bles	ble	0
∣	∣	sy	∣	∣	0
seth	seth	vvz	seth	se	0
us	us	pno12	us	we	0
with	with	p-acp	with	with	0
spiritual	spiritual	j	spiritual	spiritual	0
blessings	blessings	n2	blessings	blessing	0
:	:	:	:	:	0
]	]	]	]	]	0
this	this	d	this	this	0
is	is	vbz	is	be	0
transcendently	transcendently	av-j	transcendently	transcendent	0
marvellous	marvellous	j	marvellous	marvellous	0
:	:	:	:	:	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
partake	partake	vvi	partake	partake	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
drop	drop	n1	drop	drop	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
:	:	:	:	:	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
fed	fed	vvn	fed	feed	0
with	with	p-acp	with	with	0
common	common	j	common	common	0
favours	favours	n2	favours	favour	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
his	his	po31	his	his	0
children	children	n2	children	child	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
so	so	av	so	so	0
chary	chary	j	chary	chary	0
,	,	,	,	,	0
that	that	cst	that	that	0
not	not	xx	not	not	0
a	a	dt	a	a	0
crumb	crumb	n1	crumb	crumb	0
shall	shall	vmb	shall	shall	0
fall	fall	vvi	fallen	fall	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
ta	ta	uh	ta	ta	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
spiritual	spiritual	j	spiritual	spiritual	0
blessings	blessings	n2	blessings	blessing	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
:	:	:	:	:	0
And	And	cc	And	and	0
then	then	av	then	then	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
said	said	vvn	said	say	0
,	,	,	,	,	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
bless	bless	vvi	bless	bless	0
us	us	pno12	us	we	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
spiritual	spiritual	j	spiritual	spiritual	0
blessings	blessings	n2	blessings	blessing	0
]	]	]	]	]	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
kinds	kinds	n2	kinds	kind	0
of	of	pp-f	of	of	0
blessings	blessings	n2	blessings	blessing	0
:	:	:	:	:	0
and	and	cc	and	and	0
then	then	av	then	then	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
;	;	;	;	;	0
In	In	p-acp	In	in	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
places	places	n2	places	place	0
]	]	]	]	]	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
from	from	p-acp	from	from	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
the	the	dt	the	the	0
fulness	fulness	n1	fullness	fullness	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
is	is	vbz	is	be	0
reser	reser	vvb	reser	refer	0
∣	∣	sy	∣	∣	0
ved	ved	vvn	ved	ve	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
:	:	:	:	:	0
one	one	pi	one	one	0
drop	drop	n1	drop	drop	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dew	dew	n1	due	dew	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
worth	worth	j	worth	worth	0
than	than	cs	than	than	0
Rivers	Rivers	n2	Rivers	river	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fatness	fatness	n1	fatness	fatness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
:	:	:	:	:	0
spiritual	spiritual	j	spiritual	spiritual	0
,	,	,	,	,	0
heavenly	heavenly	j	heavenly	heavenly	0
blessings	blessings	n2	blessings	blessing	0
are	are	vbr	are	be	0
bles	bles	fw-fr	bles	bles	0
∣	∣	sy	∣	∣	0
sings	sings	vvz	sings	sing	0
truly	truly	av-j	truly	true	0
and	and	cc	and	and	0
properly	properly	av-j	properly	proper	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
servable	servable	j	servable	servable	0
from	from	p-acp	from	from	0
Gen.	Gen.	np1	Gen.	Gen.	1
27.39	27.39	crd	27.39	27.39	0
.	.	.	.	.	0
that	that	cst	that	that	0
albeit	albeit	cs	albeit	albeit	0
Isaac	Isaac	np1	Isaac	Isaac	0
gave	gave	vvd	gave	give	0
to	to	p-acp	to	to	0
Esau	Esau	np1	Esau	Esau	0
the	the	dt	the	the	0
fatness	fatness	n1	fatness	fatness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
call	call	vvi	call	call	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
blessing	blessing	n1	blessing	blessing	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
Esau	Esau	np1	Esau	Esau	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
spiritual	spiritual	j	spiritual	spiritual	0
blessings	blessings	n2	blessings	blessing	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
:	:	:	:	:	0
Heaven	Heaven	n1	Heaven	heaven	0
without	without	p-acp	without	without	0
earth	earth	n1	earth	earth	0
makes	makes	vvz	makes	make	0
a	a	dt	a	a	0
man	man	n1	man	man	0
blessed	blessed	vvn	blessed	bless	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
earth	earth	n1	earth	earth	0
without	without	p-acp	without	without	0
Heaven	Heaven	n1	Heaven	heaven	0
cannot	cannot	vmbx	cannot	can	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
Abraham	Abraham	np1	Abraham	Abraham	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
heirs	heirs	n2	heirs	heir	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
4.14	4.14	crd	4.14	4.14	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
heirs	heirs	n2	heirs	heir	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
The	The	dt	The	the	0
godly	godly	j	godly	godly	0
likewise	likewise	av	likewise	likewise	0
are	are	vbr	are	be	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
converse	converse	vvi	converse	converse	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
whose	whose	rg-crq	whose	who	0
communion	communion	n1	communion	communion	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
special	special	j	special	special	0
delight	delight	n1	delight	delight	0
,	,	,	,	,	0
1	1	crd	1	1	0
John	John	np1	John	John	0
1.3	1.3	crd	1.3	1.3	0
.	.	.	.	.	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
sup	sup	vvi	sup	sup	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
3.20	3.20	crd	3.20	3.20	0
.	.	.	.	.	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
will	will	vmb	will	will	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
)	)	)	)	)	0
fed	fed	vvd	fed	feed	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
graces	graces	n2	graces	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
feed	feed	vvi	feed	feed	0
on	on	p-acp	on	on	0
his	his	po31	his	his	0
comforts	comforts	n2	comforts	comfort	0
:	:	:	:	:	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
notable	notable	j	notable	notable	0
words	words	n2	words	word	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Greek	Greek	jp	Greek	greek	0
,	,	,	,	,	0
2	2	crd	2	2	0
Cor.	Cor.	np1	Cor.	Cor.	1
6.16	6.16	crd	6.16	6.16	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
forth	forth	av	forth	forth	0
Gods	Gods	npg1	Gods	God	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
light	light	n1	light	light	0
in	in	p-acp	in	in	0
conversing	conversing	vvg	conversing	converse	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
.	.	.	.	.	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
Praepo	Praepo	np1	Praepo	Praepo	0
∣	∣	sy	∣	∣	0
sitions	sitions	n2	sitions	sition	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
in	in	p-acp	in	in	0
dwell	dwell	vvi	dwell	dwell	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
:	:	:	:	:	0
imply	imply	vvb	imply	imply	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
intimacy	intimacy	n1	intimacy	intimacy	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
between	between	p-acp	between	between	0
them	them	pno32	them	they	0
:	:	:	:	:	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
word	word	n1	word	word	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Greek	Greek	jp	Greek	greek	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
,	,	,	,	,	0
Shagna	Shagna	fw-la	Shagna	shagna	0
∣	∣	sy	∣	∣	0
shugnai	shugnai	n1	shugnai	shugnai	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
walk	walk	vvi	walk	walk	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
them	them	pno32	them	they	0
:	:	:	:	:	0
In	In	p-acp	In	in	0
Prov.	Prov.	np1	Prov.	Prov.	1
8.31	8.31	crd	8.31	8.31	0
.	.	.	.	.	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
his	his	po31	his	his	0
delights	delights	n2	delights	delight	0
are	are	vbr	are	be	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
Isa.	Isa.	np1	Isa.	Isa.	1
62.4	62.4	crd	62.4	62.4	0
.	.	.	.	.	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
Chepzibah	Chepzibah	np1	Chepzibah	Chepzibah	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
delighteth	delighteth	vvz	delights	delight	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
ungodly	ungodly	j	ungodly	ungodly	0
,	,	,	,	,	0
he	he	pns31	he	he	0
regardeth	regardeth	vvz	regardeth	regard	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
;	;	;	;	;	0
he	he	pns31	he	he	0
knoweth	knoweth	vvz	knoweth	know	0
the	the	dt	the	the	0
proud	proud	j	proud	proud	0
afar	afar	av	afar	afar	0
off	off	a-acp	off	off	0
.	.	.	.	.	1
The	The	dt	The	the	0
godly	godly	j	godly	godly	0
also	also	av	also	also	0
are	are	vbr	are	be	0
persons	persons	n2	persons	person	0
whose	whose	r-crq	whose	who	0
services	services	n2	services	service	0
shall	shall	vmb	shall	shall	0
please	please	vvi	please	please	0
him	him	pno31	him	he	0
:	:	:	:	:	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
some	some	d	some	some	0
servants	servants	n2	servants	servant	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
;	;	;	;	;	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
people	people	n1	people	people	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
formed	formed	vvn	formed	form	0
for	for	p-acp	for	for	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
shew	shew	vvi	show	show	0
forth	forth	av	forth	forth	0
his	his	po31	his	his	0
praise	praise	n1	praise	praise	0
,	,	,	,	,	0
Isa.	Isa.	np1	Isa.	Isa.	1
43.21	43.21	crd	43.21	43.21	0
.	.	.	.	.	0
he	he	pns31	he	he	0
calls	calls	vvz	calls	call	0
their	their	po32	their	their	0
prayers	prayers	n2	prayers	prayer	0
his	his	po31	his	his	0
delights	delights	n2	delights	delight	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
the	the	dt	the	the	0
sacrifices	sacrifices	n2	sacrifices	sacrifice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
are	are	vbr	are	be	0
an	an	dt	and	a	0
abomination	abomination	n1	abomination	abomination	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
deed	deed	n1	deed	deed	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
godliness	godliness	n1	godliness	godliness	0
fits	fits	vvz	fits	fit	0
men	men	n2	men	man	0
for	for	p-acp	for	for	0
serving	serving	vvg	serving	serve	0
God	God	np1	God	God	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
are	are	vbr	are	be	0
persons	persons	n2	persons	person	0
over	over	p-acp	over	over	0
whom	whom	ro-crq	whom	who	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
special	special	j	special	special	0
care	care	n1	care	care	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
distress	distress	n1	distress	distress	0
:	:	:	:	:	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
them	them	pno32	them	they	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
cry	cry	vvb	cry	cry	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
comfort	comfort	vvi	comfort	comfort	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
tribulation	tribulation	n1	tribulation	tribulation	0
and	and	cc	and	and	0
sorrow	sorrow	n1	sorrow	sorrow	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
protect	protect	vvi	protect	protect	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
danger	danger	n1	danger	danger	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
them	them	pno32	them	they	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
triumph	triumph	vvi	triumph	triumph	0
over	over	a-acp	over	over	0
their	their	po32	their	their	0
insulting	insulting	j-vvg	insulting	insult	0
oppo	oppo	n1	oppo	oppo	0
∣	∣	sy	∣	∣	0
sers	sers	n1	sers	sers	0
:	:	:	:	:	0
Tertul.	Tertul.	np1	Tertul.	Tertul.	1
Tertullian	Tertullian	np1	Tertullian	Tertullian	0
calls	calls	vvz	calls	call	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
cu	cu	zz	cu	cu	0
∣	∣	sy	∣	∣	0
ram	ram	n1	ram	ram	0
divini	divini	fw-la	divini	divini	0
ingenii	ingenii	fw-la	ingenii	ingenii	0
,	,	,	,	,	0
&	&	cc	&	and	0
candidatum	candidatum	fw-la	candidatum	candidatum	0
Angelorum	Angelorum	fw-la	Angelorum	angelorum	0
:	:	:	:	:	0
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
joy	joy	n1	joy	joy	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
them	them	pno32	them	they	0
all	all	d	all	all	0
good	good	j	good	good	0
,	,	,	,	,	0
Ierem.	Ierem.	np1	Ierem.	Ierem.	1
22.31	22.31	crd	22.31	22.31	0
.	.	.	.	.	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
also	also	av	also	also	0
magnifie	magnifie	vvi	magnify	magnify	0
the	the	dt	the	the	0
riches	riches	n2	riches	riches	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
and	and	cc	and	and	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
praise	praise	n1	praise	praise	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
glorious	glorious	j	glorious	glorious	0
grace	grace	n1	grace	grace	0
:	:	:	:	:	0
therefore	therefore	av	therefore	therefore	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
vessels	vessels	n2	vessels	vessel	0
of	of	pp-f	of	of	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
fill	fill	vvi	fill	fill	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
brimm	brimm	n1	brim	brim	0
with	with	p-acp	with	with	0
glorious	glorious	j	glorious	glorious	0
mer	mer	n1	mere	mere	0
∣	∣	sy	∣	∣	0
cy	cy	n1	cy	cy	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
9.23	9.23	crd	9.23	9.23	0
.	.	.	.	.	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
them	them	pno32	them	they	0
his	his	po31	his	his	0
heirs	heirs	n2	heirs	heir	0
,	,	,	,	,	0
even	even	av	even	even	0
heirs	heirs	n2	heirs	heir	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
his	his	po31	his	his	0
rich	rich	j	rich	rich	0
and	and	cc	and	and	0
pretious	pretious	j	precious	precious	0
promises	promises	n2	promises	promise	0
,	,	,	,	,	0
heirs	heirs	n2	heirs	heir	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
heirs	heirs	n2	heirs	heir	0
of	of	pp-f	of	of	0
salvation	salvation	n1	salvation	salvation	0
,	,	,	,	,	0
heirs	heirs	n2	heirs	heir	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
riches	riches	n2	riches	riches	0
