MOST	MOST	av-ds	MOST	most	0
vnto	vnto	p-acp	unto	unto	0
everlasting	everlasting	j	everlasting	everlasting	0
life	life	n1	life	life	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
false	false	j	false	false	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
nuz	nuz	vvi	nuz	nuz	0
∣	∣	sy	∣	∣	0
elled	elled	j	elled	elled	0
vp	vp	a-acp	up	up	0
in	in	p-acp	in	in	0
eror	eror	n1	eror	eror	0
,	,	,	,	,	0
superstitiō	superstitiō	n1	superstition	superstition	0
,	,	,	,	,	0
and	and	cc	and	and	0
idolatry	idolatry	n1	idolatry	idolatry	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
eternal	eternal	j	eternal	eternal	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
repent	repent	vvb	repent	repent	0
not	not	xx	not	not	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
considered	considered	vvn	considered	consider	0
two	two	crd	two	two	0
wayes	wayes	n2	ways	way	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
visible	visible	j	visible	visible	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
invisible	invisible	j	invisible	invisible	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
invisible	invisible	j	invisible	invisible	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
truely	truely	av-j	truly	true	0
,	,	,	,	,	0
properly	properly	av-j	properly	proper	0
,	,	,	,	,	0
and	and	cc	and	and	0
indeede	indeede	av	indeed	indeed	0
,	,	,	,	,	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
shew	shew	vvi	show	show	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
them	them	pno32	them	they	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
this	this	d	this	this	0
invisible	invisible	j	invisible	invisible	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
body	body	n1	body	body	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
invisible	invisible	j	invisible	invisible	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
spirituall	spirituall	j	spiritual	spiritual	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
mysticall	mysticall	j	mystical	mystical	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Catholike	Catholike	jp	Catholic	catholic	0
Church	Church	n1	Church	church	0
wee	wee	pns12	we	we	0
professe	professe	vvb	profess	profess	0
to	to	pc-acp	to	to	0
beleeue	beleeue	vvi	believe	believe	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Creede	Creede	n1	Creed	creed	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
happy	happy	j	happy	happy	0
and	and	cc	and	and	0
blessed	blessed	j-vvn	blessed	bless	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
severall	severall	j	several	several	0
members	members	n2	members	member	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
First	First	ord	First	first	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
death	death	n1	death	death	0
.	.	.	.	.	1
Third	Third	ord	Third	three	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
resurrection	resurrection	n1	resurrection	resurrection	0
.	.	.	.	.	1
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Iudgement	Iudgement	n1	Judgement	judgement	0
.	.	.	.	.	1
And	And	cc	And	and	0
lastly	lastly	ord	lastly	last	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
Iudgement	Iudgement	n1	Judgement	judgement	0
for	for	c-acp	for	for	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
forth	forth	av	forth	forth	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
gather	gather	vvi	gather	gather	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
word	word	n1	word	word	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
ministery	ministery	n1	ministry	ministry	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
church	church	n1	church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
them	them	pno32	them	they	0
lastly	lastly	ord	lastly	last	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
a	a	dt	a	a	0
true	true	j	true	true	0
converted	converted	vvn	converted	convert	0
child	child	n1	child	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
assured	assured	vvn	assured	assure	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
member	member	n1	member	member	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
hap	hap	n1	hap	hap	0
∣	∣	sy	∣	∣	0
py	py	j	py	py	0
and	and	cc	and	and	0
blessed	blessed	j-vvn	blessed	bless	0
body	body	n1	body	body	0
and	and	cc	and	and	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
The	The	dt	The	the	0
second	second	ord	second	second	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
consists	consists	vvz	consists	consist	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
visible	visible	j	visible	visible	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
first	first	ord	first	first	0
defined	defined	vvn	defined	define	0
it	it	pn31	it	it	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
definition	definition	n1	definition	definition	0
,	,	,	,	,	0
is	is	vbz	is	be	0
conteined	conteined	vvn	contained	contain	0
the	the	dt	the	the	0
essence	essence	n1	essence	essence	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
and	and	cc	and	and	0
forme	forme	n1	form	form	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
the	the	dt	the	the	0
infallible	infallible	j	infallible	infallible	0
markes	markes	n2	marks	mark	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
visible	visible	j	visible	visible	0
true	true	j	true	true	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
a	a	dt	a	a	0
private	private	j	private	private	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
it	it	pn31	it	it	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
the	the	dt	the	the	0
marks	marks	n2	marks	mark	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
holdeth	holdeth	vvz	holds	hold	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
infallible	infallible	j	infallible	infallible	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
proved	proved	vvn	proved	prove	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
deceitfull	deceitfull	j	deceitful	deceitful	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
ioy	ioy	n1	joy	joy	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
true	true	j	true	true	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
salvation	salvation	n1	salvation	salvation	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ved	ved	vvd	ved	ve	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
theirs	theirs	png32	theirs	they	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
false	false	j	false	false	0
Church	Church	n1	Church	church	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
markes	markes	n2	marks	mark	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Succession	Succession	n1	Succession	succession	0
,	,	,	,	,	0
Antiquity	Antiquity	n1	Antiquity	antiquity	0
,	,	,	,	,	0
Vnity	Vnity	n1	Unity	unity	0
,	,	,	,	,	0
Sanctity	Sanctity	n1	Sanctity	sanctity	0
,	,	,	,	,	0
Miracles	Miracles	n2	Miracles	miracle	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
And	And	cc	And	and	0
therein	therein	av	therein	therein	0
is	is	vbz	is	be	0
inserted	inserted	vvn	inserted	insert	0
divers	divers	j	diverse	diverse	0
doctrines	doctrines	n2	doctrines	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
and	and	cc	and	and	0
workes	workes	n2	works	work	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
note	note	n1	note	note	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
conceiue	conceiue	vvi	conceive	conceive	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
whereof	whereof	c-crq	whereof	whereof	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
consist	consist	vvi	consist	consist	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
greatly	greatly	av-j	greatly	great	0
igno	igno	fw-it	igno	igno	0
∣	∣	sy	∣	∣	0
rant	rant	vvi	rant	rant	0
.	.	.	.	.	1
And	And	cc	And	and	0
my	my	po11	my	my	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
least	least	ds	least	least	0
Creature	Creature	n1	Creature	creature	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
will	will	vmb	will	will	0
adde	adde	vvi	add	add	0
vnto	vnto	p-acp	unto	unto	0
mans	mans	ng1	men	man	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
either	either	av-d	either	either	0
for	for	p-acp	for	for	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
vse	vse	n1	use	use	0
somewhat	somewhat	av	somewhat	somewhat	0
;	;	;	;	;	0
so	so	av	so	so	0
this	this	d	this	this	0
poore	poore	j	poor	poor	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
adde	adde	vvi	add	add	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
wisedome	wisedome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
know	know	zz	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
ratifie	ratifie	vvi	ratify	ratify	0
and	and	cc	and	and	0
confirme	confirme	vvi	confirm	confirm	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
things	things	n2	things	thing	0
,	,	,	,	,	0
if	if	cs	if	if	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
will	will	vmb	will	will	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
:	:	:	:	:	0
Herein	Herein	av	Herein	herein	0
is	is	vbz	is	be	0
shewed	shewed	vvn	showed	show	0
the	the	dt	the	the	0
true	true	j	true	true	0
succession	succession	n1	succession	succession	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
from	from	p-acp	from	from	0
Adam	Adam	np1	Adam	Adam	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
this	this	d	this	this	0
very	very	j	very	very	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Great	Great	j	Great	great	0
Brittaine	Brittaine	np1	Brittaine	Britain	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
succeede	succeede	vvi	succeed	succeed	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
Churches	Churches	n2	Churches	church	0
;	;	;	;	;	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
writing	writing	n-vvg	writing	write	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
publish	publish	vvi	publish	publish	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
succeede	succeede	vvi	succeed	succeed	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
essentiall	essentiall	j	essential	essential	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
foundation	foundation	n1	foundation	foundation	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
and	and	cc	and	and	0
forme	forme	n1	form	form	0
:	:	:	:	:	0
These	These	d	These	these	0
things	things	n2	things	thing	0
I	I	pns11	I	i	0
shew	shew	vvb	show	show	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
fol	fol	zz	fol	fol	0
∣	∣	sy	∣	∣	0
lowing	lowing	vvg	lowing	low	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
now	now	av	now	now	0
present	present	j	present	present	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
desi	desi	fw-la	desi	desi	0
∣	∣	sy	∣	∣	0
ring	ring	vvb	ring	ring	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
the	the	dt	the	the	0
minde	minde	n1	mind	mind	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
giver	giver	n1	giver	giver	0
,	,	,	,	,	0
and	and	cc	and	and	0
peruse	peruse	vvb	peruse	peruse	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
leisure	leisure	n1	leisure	leisure	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
I	I	pns11	I	i	0
commend	commend	vvb	commend	commend	0
you	you	pn22	you	you	0
Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
and	and	cc	and	and	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
