MADAME	MADAME	n1	MADAME	madam	0
and	and	cc	and	and	0
ascension	ascension	n1	ascension	ascension	0
from	from	p-acp	from	from	0
Earth	Earth	n1	Earth	earth	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
)	)	)	)	)	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
very	very	av	very	very	0
true	true	j	true	true	0
life	life	n1	life	life	0
and	and	cc	and	and	0
essence	essence	n1	essence	essence	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
the	the	dt	the	the	0
spiritu	spiritu	fw-la	spiritu	spiritu	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
Food	Food	n1	Food	food	0
,	,	,	,	,	0
and	and	cc	and	and	0
sacred	sacred	j	sacred	sacred	0
Manna	Manna	n1	Manna	manna	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
all	all	d	all	all	0
faithfull	faithfull	j	faithful	faithful	0
and	and	cc	and	and	0
regenerate	regenerate	j-vvn	regenerate	regenerate	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
are	are	vbr	are	be	0
eter	eter	wd	eater	eter	0
∣	∣	sy	∣	∣	0
nally	nally	av-j	nally	nal	0
incorporated	incorporated	vvn	incorporated	incorporate	0
into	into	p-acp	into	into	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
A	A	dt	A	a	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
sacred	sacred	j	sacred	sacred	0
Meditation	Meditation	n1	Meditation	meditation	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
every	every	d	every	every	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
and	and	cc	and	and	0
contemplate	contemplate	vvi	contemplate	contemplate	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
most	most	av-ds	most	most	0
infinitely	infinitely	av-j	infinitely	infinite	0
necessa	necessa	fw-la	necessa	necessa	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
,	,	,	,	,	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
liue	liue	vvi	live	live	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
Faith	Faith	n1	Faith	faith	0
)	)	)	)	)	0
verie	verie	av	very	very	0
often	often	av	often	often	0
and	and	cc	and	and	0
frequently	frequently	av-j	frequently	frequent	0
to	to	pc-acp	to	to	0
apply	apply	vvi	apply	apply	0
vnto	vnto	p-acp	unto	unto	0
their	their	po32	their	their	0
Consciences	Consciences	n2	Consciences	conscience	0
and	and	cc	and	and	0
Soules	Soules	n2	Souls	soul	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
matchlesse	matchlesse	j	matchless	matchless	0
Iewell	Iewell	n1	Jewel	jewel	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
inestimable	inestimable	j	inestimable	inestimable	0
Trea	Trea	n1	Trea	trea	0
∣	∣	sy	∣	∣	0
sure	sure	av-j	sure	sure	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
includeth	includeth	vvz	includeth	include	0
all	all	d	all	all	0
earthly	earthly	j	earthly	earthly	0
riches	riches	n2	riches	riches	0
,	,	,	,	,	0
and	and	cc	and	and	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
priseth	priseth	vvz	priseth	prise	0
and	and	cc	and	and	0
containes	containes	vvz	contains	contain	0
all	all	d	all	all	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
benefits	benefits	n2	benefits	benefit	0
and	and	cc	and	and	0
felicities	felicities	n2	felicities	felicity	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
am	am	vbm	am	be	0
I	I	pns11	I	i	0
,	,	,	,	,	0
or	or	cc	or	or	0
so	so	av	so	so	0
Ignorant	Ignorant	j	Ignorant	ignorant	0
,	,	,	,	,	0
or	or	cc	or	or	0
so	so	av	so	so	0
Pre	Pre	np1	Pre	Pre	0
∣	∣	sy	∣	∣	0
sumptuous	sumptuous	j	sumptuous	sumptuous	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
direct	direct	vvi	direct	direct	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Supper	Supper	n1	Supper	supper	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
least	least	ds	least	least	0
shadow	shadow	n1	shadow	shadow	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
premedi	premedi	n1	premedi	premedi	0
∣	∣	sy	∣	∣	0
tated	tated	j	tated	tated	0
intent	intent	n1	intent	intent	0
or	or	cc	or	or	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
instruct	instruct	vvi	instruct	instruct	0
,	,	,	,	,	0
or	or	cc	or	or	0
teach	teach	vvb	teach	teach	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
sacred	sacred	j	sacred	sacred	0
Mysterie	Mysterie	n1	Mystery	mystery	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Sal	Sal	fw-la	Sal	sal	0
∣	∣	sy	∣	∣	0
vation	vation	n1	vation	vation	0
;	;	;	;	;	0
because	because	p-acp	because	because	0
contra	contra	fw-la	contra	contra	0
∣	∣	sy	∣	∣	0
riwise	riwise	av	riwise	riwise	0
I	I	pns11	I	i	0
firmely	firmely	av-j	firmly	firm	0
know	know	vvb	know	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
is	is	vbz	is	be	0
truely	truely	av-j	truly	true	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
,	,	,	,	,	0
and	and	cc	and	and	0
infinitely	infinitely	av-j	infinitely	infinite	0
capable	capable	j	capable	capable	0
to	to	p-acp	to	to	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
struct	struct	vvn	struct	strike	0
others	others	n2-jn	others	other	0
therein	therein	av	therein	therein	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
it	it	pn31	it	it	0
purposely	purposely	av	purposely	purposely	0
to	to	pc-acp	to	to	0
recreate	recreate	vvi	recreate	recreate	0
your	your	po22	your	your	0
Zeale	Zeale	n1	Zeal	zeal	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
foment	foment	n1	foment	foment	0
and	and	cc	and	and	0
che	che	fw-it	che	che	0
∣	∣	sy	∣	∣	0
rish	rish	zf	rish	rich	0
your	your	po22	your	your	0
Pietie	Pietie	n1	Piety	piety	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
your	your	po22	your	your	0
solemne	solemne	j	solemn	solemn	0
Prepara	Prepara	zf	Prepara	prepare	0
∣	∣	sy	∣	∣	0
tion	tion	fw-fr	tion	tion	0
to	to	pc-acp	to	to	0
receiue	receiue	vvi	receive	receive	0
that	that	d	that	that	0
bles	bles	n2-j	bles	bles	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
,	,	,	,	,	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
approaching	approaching	vvg	approaching	approach	0
,	,	,	,	,	0
great	great	j	great	great	0
and	and	cc	and	and	0
ioyfull	ioyfull	j	joyful	joyful	0
Feast	Feast	n1	Feast	feast	0
of	of	pp-f	of	of	0
Ea	Ea	fw-la	Ea	ea	0
∣	∣	sy	∣	∣	0
ster	ster	vvz	ster	star	0
,	,	,	,	,	0
and	and	cc	and	and	0
next	next	ord	next	next	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
vnto	vnto	p-acp	unto	unto	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
eternall	eternall	j	eternal	eternal	0
pledge	pledge	n1	pledge	pledge	0
and	and	cc	and	and	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
dutie	dutie	n1	duty	duty	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
nors	nors	ng1	nors	nors	0
Service	Service	n1	Service	service	0
.	.	.	.	.	1
The	The	dt	The	the	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
peration	peration	n1	peration	peration	0
,	,	,	,	,	0
ind	ind	zz	ind	ind	0
benefite	benefite	n1	benefit	benefit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
and	and	cc	and	and	0
meditating	meditating	vvg	meditating	meditate	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
small	small	j	small	small	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
may	may	vmb	may	may	0
worke	worke	vvi	work	work	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
heart	heart	n1	heart	heart	0
and	and	cc	and	and	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wholly	wholly	av-jn	wholly	whole	0
leaue	leaue	vvb	leave	leave	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
vine	vine	n1	vine	vine	0
Providence	Providence	n1	Providence	providence	0
and	and	cc	and	and	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
of	of	pp-f	of	of	0
Almightie	Almightie	j-jn	Almighty	almighty	0
God	God	np1	God	God	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
religious	religious	j	religious	religious	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
pray	pray	vvb	pray	pray	0
,	,	,	,	,	0
may	may	vmb	may	may	0
ever	ever	av	ever	ever	0
blesse	blesse	vvi	bless	bless	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
(	(	(	(	(	0
and	and	cc	and	and	0
yours	yours	png22	yours	you	0
)	)	)	)	)	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
true	true	j	true	true	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
and	and	cc	and	and	0
happinesse	happinesse	n1	happiness	happiness	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
perfect	perfect	j	perfect	perfect	0
felicity	felicity	n1	felicity	felicity	0
and	and	cc	and	and	0
glory	glory	n1	glory	glory	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
Aprill	Aprill	np1	Aprill	April	0
2.	2.	crd	2.	2.	0
1631.	1631.	crd	1631.	1631.	1
