SYr	SYr	n1	SYr	sir	0
hys	hys	po31	his	his	0
drowsinesse	drowsinesse	n1	drowsiness	drowsiness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
are	are	vbr	are	be	0
greedy	greedy	j	greedy	greedy	0
to	to	pc-acp	to	to	0
taste	taste	vvi	taste	taste	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
marrowe	marrowe	n1	marrow	marrow	0
of	of	pp-f	of	of	0
gaynes	gaynes	n2	gains	gain	0
,	,	,	,	,	0
and	and	cc	and	and	0
loth	loth	j	loath	loath	0
to	to	pc-acp	to	to	0
breake	breake	vvi	break	break	0
the	the	dt	the	the	0
bone	bone	n1	bone	bone	0
of	of	pp-f	of	of	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
myddle	myddle	j-jn	middle	middle	0
and	and	cc	and	and	0
both	both	d	both	both	0
endes	endes	n2	ends	end	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
this	this	d	this	this	0
speciall	speciall	j	special	special	0
note	note	n1	note	note	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
here	here	av	here	here	0
set	set	vvi	set	set	0
downe	downe	a-acp	down	down	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
generall	generall	j	general	general	0
rule	rule	n1	rule	rule	0
.	.	.	.	.	1
The	The	dt	The	the	0
coue	coue	n1	cove	cove	0
∣	∣	sy	∣	∣	0
tous	tous	fw-fr	tous	tous	0
man	man	n1	man	man	0
that	that	cst	that	that	0
lyeth	lyeth	vvz	lies	lie	0
in	in	p-acp	in	in	0
wayte	wayte	n1	wait	wait	0
to	to	pc-acp	to	to	0
spare	spare	vvi	spare	spare	0
his	his	po31	his	his	0
halfepe	halfepe	n1	halfepe	halfepe	0
∣	∣	sy	∣	∣	0
nye	nye	av-j	nigh	nigh	0
,	,	,	,	,	0
the	the	dt	the	the	0
sluggarde	sluggarde	n1	sluggard	sluggard	0
that	that	cst	that	that	0
sleepeth	sleepeth	vvz	sleepeth	sleep	0
awaye	awaye	av	away	away	0
oportunitie	oportunitie	n1	opportunity	opportunity	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vnskilfull	vnskilfull	j	unskilful	unskilful	0
that	that	cst	that	that	0
refuseth	refuseth	vvz	refuseth	refuse	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
the	the	dt	the	the	0
ryght	ryght	j-jn	right	right	0
order	order	n1	order	order	0
;	;	;	;	;	0
maye	maye	vmb	may	may	0
happily	happily	av-j	happily	happy	0
rellesse	rellesse	j	rellesse	rellesse	0
the	the	dt	the	the	0
bitternesse	bitternesse	n1	bitterness	bitterness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hoppe	Hoppe	np1	Hoppe	Hoppe	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
shall	shall	vmb	shall	shall	0
neuer	neuer	av-x	never	never	0
sauour	sauour	vvb	savour	savour	0
the	the	dt	the	the	0
sweetenesse	sweetenesse	n1	sweetness	sweetness	0
ther	ther	zz	ther	ther	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
Hoppes	Hoppes	n2	Hops	hop	0
woulde	woulde	vmd	would	will	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
with	with	p-acp	with	with	0
wyshes	wyshes	n2	wishes	wish	0
,	,	,	,	,	0
or	or	cc	or	or	0
if	if	cs	if	if	0
commodities	commodities	n2	commodities	commodity	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
bought	bought	vvn	bought	buy	0
vvith	vvith	p-acp	with	with	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
vvho	vvho	r-crq	who	who	0
vvoulde	vvoulde	vmd	would	will	0
be	be	vbi	be	be	0
better	better	av-jc	better	better	0
prouided	prouided	vvn	provided	provide	0
than	than	cs	than	than	0
these	these	d	these	these	0
men	men	n2	men	man	0
,	,	,	,	,	0
name	name	n1	name	name	0
∣	∣	sy	∣	∣	0
lye	lye	vvb	lie	lie	0
these	these	d	these	these	0
,	,	,	,	,	0
that	that	cst	that	that	0
make	make	vvb	make	make	0
their	their	po32	their	their	0
prouision	prouision	n1	provision	provision	0
lying	lying	vvg	lying	lie	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
beddes	beddes	n2	beds	bed	0
,	,	,	,	,	0
or	or	cc	or	or	0
sitting	sitting	vvg	sitting	sit	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
buye	buye	vvi	buy	buy	0
a	a	dt	a	a	0
great	great	j	great	great	0
Kyte	Kyte	n1	Kite	kite	0
in	in	p-acp	in	in	0
steade	steade	n1	stead	stead	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
little	little	j	little	little	0
Larke	Larke	n1	Lark	lark	0
,	,	,	,	,	0
vvhose	vvhose	rg-crq	whose	who	0
mindes	mindes	n2	minds	mind	0
voyde	voyde	j	void	void	0
of	of	pp-f	of	of	0
vvysedome	vvysedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
make	make	vvb	make	make	0
their	their	po32	their	their	0
Purses	Purses	n2	Purses	purse	0
manye	manye	d	many	many	0
ty	ty	zz	ty	ty	0
∣	∣	sy	∣	∣	0
mes	mes	fw-fr	mes	mes	0
voyde	voyde	j	void	void	0
of	of	pp-f	of	of	0
mony	mony	n1	money	money	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
doyngs	doyngs	n2-vdg	doings	doing	0
voyde	voyde	j	void	void	0
of	of	a-acp	of	off	0
ef	ef	pp-f	ef	of	0
∣	∣	sy	∣	∣	0
fect	fect	n1	fect	fact	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
eschuing	eschuing	vvg	eschewing	eschew	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
such	such	d	such	such	0
inconueniences	inconueniences	n2	inconveniences	inconvenience	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
may	may	vmb	may	may	0
happen	happen	vvi	happen	happen	0
,	,	,	,	,	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
seeme	seeme	vvi	seem	seem	0
good	good	j	good	good	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
publishe	publishe	vvi	publish	publish	0
this	this	d	this	this	0
Pamphlet	Pamphlet	n1	Pamphlet	pamphlet	0
,	,	,	,	,	0
vvherein	vvherein	c-crq	wherein	wherein	0
if	if	cs	if	if	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
haue	haue	vhb	have	have	0
escaped	escaped	vvn	escaped	escape	0
consideration	consideration	n1	consideration	consideration	0
,	,	,	,	,	0
I	I	pns11	I	i	0
submit	submit	vvb	submit	submit	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
correction	correction	n1	correction	correction	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
man	man	n1	man	man	0
better	better	j	better	better	0
prac	prac	fw-mi	prac	prac	0
∣	∣	sy	∣	∣	0
tysed	tysed	j	tysed	tysed	0
herein	herein	av	herein	herein	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
time	time	n1	time	time	0
I	I	pns11	I	i	0
heartily	heartily	av-j	heartily	hearty	0
desire	desire	vvb	desire	desire	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
allovve	allovve	vvb	allow	allow	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
motion	motion	n1	motion	motion	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
satisfie	satisfie	vvi	satisfy	satisfy	0
my	my	po11	my	my	0
request	request	n1	request	request	0
.	.	.	.	.	1
