DREAD	DREAD	j	DREAD	dread	0
de	de	fw-fr	de	de	0
ceste	ceste	fw-fr	ceste	ceste	0
diuision	diuision	n1	division	division	0
est	est	fw-fr	est	est	0
fon	fon	fw-fr	fon	son	0
∣	∣	sy	∣	∣	0
dée	dée	uh	dée	dée	0
sur	sur	fw-fr	sur	sur	0
ceste	ceste	fw-fr	ceste	ceste	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
position	position	n1	position	position	0
que	que	fw-fr	que	que	0
ceux	ceux	fw-fr	ceux	ceux	0
de	de	fw-fr	de	de	0
la	la	fw-fr	la	la	0
religi	religi	fw-la	religi	religi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
Christienne	Christienne	np1	Christienne	Christienne	0
reformee	reformee	n1	reformee	reformee	0
cest	cest	zz	cest	cest	0
a	a	dt	a	a	0
dire	dire	fw-fr	dire	dire	0
repurgée	repurgée	fw-fr	repurgée	repurgée	0
du	du	fw-fr	du	du	0
papisme	papisme	n1	papism	papism	0
sont	sont	fw-fr	sont	sont	0
he	he	pns31	he	he	0
∣	∣	sy	∣	∣	0
retiques	retiques	n2-j	retiques	retiques	0
ce	ce	fw-fr	ce	ce	0
qui	qui	fw-fr	qui	qui	0
se	se	fw-la	se	se	0
prouuera	prouuera	fw-la	prouuera	prouuera	0
quand	quand	fw-fr	quand	quand	0
vn	vn	fw-fr	vn	un	0
aura	aura	fw-fr	aura	aura	0
fait	fait	fw-fr	fait	fait	0
vn	vn	fw-fr	vn	un	0
autre	autre	fw-fr	autre	autre	0
euangile	euangile	n1	evangile	evangile	0
ou	ou	fw-fr	ou	ou	0
forgé	forgé	fw-fr	forgé	forgé	0
vn	vn	fw-fr	vn	un	0
au	au	fw-fr	au	au	0
∣	∣	sy	∣	∣	0
re	re	zz	re	re	0
bible	bible	n1	bible	bible	0
▪	▪	▪	▪	▪	0
ib	ib	n1	ib	ib	0
.	.	.	.	.	0
p.	p.	n1	p.	p.	0
109	109	crd	109	109	0
Bookes	Bookes	n2	Books	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
practise	practise	vvi	practise	practise	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
matching	matching	vvg	matching	match	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Noble	Noble	j	Noble	noble	0
Ladie	Ladie	n1	Lady	lady	0
,	,	,	,	,	0
your	your	po22	your	your	0
daughter	daughter	n1	daughter	daughter	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
permitting	permitting	vvg	permitting	permit	0
those	those	d	those	those	0
Churches	Churches	n2	Churches	church	0
the	the	dt	the	the	0
free	free	j	free	free	0
exercise	exercise	n1	exercise	exercise	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Religion	Religion	n1	Religion	religion	0
within	within	p-acp	within	within	0
your	your	po22	your	your	0
dominions	dominions	n2	dominions	dominion	0
,	,	,	,	,	0
so	so	av	so	so	0
plainely	plainely	av-j	plainly	plain	0
euince	euince	vvi	evince	evince	0
the	the	dt	the	the	0
contra	contra	fw-la	contra	contra	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
wonder	wonder	vvb	wonder	wonder	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
let	let	vvn	let	let	0
fall	fall	n1	fallen	fall	0
so	so	av	so	so	0
foule	foule	j	foul	foul	0
a	a	dt	a	a	0
blot	blot	n1	blot	blot	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
pen	pen	n1	pen	pen	0
,	,	,	,	,	0
he	he	pns31	he	he	0
durst	durst	vvd	durst	dare	0
present	present	vvi	present	present	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
view	view	n1	view	view	0
:	:	:	:	:	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
neede	neede	vvb	need	need	0
not	not	xx	not	not	0
wonder	wonder	vvi	wonder	wonder	0
,	,	,	,	,	0
considering	considering	vvg	considering	consider	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
ashamed	ashamed	j	ashamed	ashamed	0
to	to	pc-acp	to	to	0
tell	tell	vvi	tell	tell	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Apologie	Apologie	n1	Apology	apology	0
,	,	,	,	,	0
or	or	cc	or	or	0
Premonition	Premonition	n1	Premonition	premonition	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
,	,	,	,	,	0
admitte	admitte	vvb	admit	admit	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
Supre	Supre	np1	Supre	Supre	0
∣	∣	sy	∣	∣	0
macie	macie	n1	macie	macie	0
in	in	p-acp	in	in	0
spirituals	spirituals	n2	spirituals	spiritual	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
must	must	vmb	must	must	0
needes	needes	av	needs	needs	0
argue	argue	vvi	argue	argue	0
,	,	,	,	,	0
either	either	d	either	either	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
meerely	meerely	av-j	merely	mere	0
ignorant	ignorant	j	ignorant	ignorant	0
what	what	r-crq	what	what	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
had	had	vhd	had	have	0
written	written	vvn	written	write	0
,	,	,	,	,	0
or	or	cc	or	or	0
cared	cared	vvd	cared	care	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
what	what	r-crq	what	what	0
himselfe	himselfe	px31	himself	himself	0
wrote	wrote	vvd	wrote	write	0
;	;	;	;	;	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
garding	garding	vvg	guarding	guard	0
rather	rather	av-c	rather	rather	0
the	the	dt	the	the	0
euennesse	euennesse	n1	evenness	evenness	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Stile	Stile	n1	Style	stile	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ca	ca	zz	ca	ca	0
∣	∣	sy	∣	∣	0
dencie	dencie	n1	dencie	dencie	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
sentences	sentences	n2	sentences	sentence	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
asserti	asserti	fw-la	asserti	asserti	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
;	;	;	;	;	0
like	like	av-j	like	like	0
false	false	j	false	false	0
windowes	windowes	n2	windows	window	0
,	,	,	,	,	0
bearing	bearing	vvg	bearing	bear	0
proportion	proportion	n1	proportion	proportion	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
building	building	n1	building	building	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
without	without	p-acp	without	without	0
light	light	n1	light	light	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
assertions	assertions	n2	assertions	assertion	0
,	,	,	,	,	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
estimate	estimate	n1	estimate	estimate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
piece	piece	n1	piece	piece	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
iudge	iudge	vvi	judge	judge	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
met	met	vvn	met	meet	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
nar	nar	n1	nar	nar	0
∣	∣	sy	∣	∣	0
row	row	n1	row	row	0
compasse	compasse	n1	compass	compass	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
short	short	j	short	short	0
a	a	dt	a	a	0
treatise	treatise	n1	treatise	treatise	0
,	,	,	,	,	0
so	so	av	so	so	0
formally	formally	av-j	formally	formal	0
pend	pend	vvn	pend	pen	0
,	,	,	,	,	0
and	and	cc	and	and	0
carrying	carrying	vvg	carrying	carry	0
so	so	av	so	so	0
faire	faire	j	fair	fair	0
an	an	dt	and	a	0
outside	outside	n1-an	outside	outside	0
;	;	;	;	;	0
so	so	av	so	so	0
many	many	d	many	many	0
weake	weake	j	weak	weak	0
ar	ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
guments	guments	n2	guments	gument	0
,	,	,	,	,	0
so	so	av	so	so	0
many	many	d	many	many	0
grosse	grosse	j	gross	gross	0
mistakes	mistakes	n2	mistakes	mistake	0
,	,	,	,	,	0
so	so	av	so	so	0
many	many	d	many	many	0
notori	notori	fw-mi	notori	notori	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
falshoods	falshoods	n2	falsehoods	falsehood	0
,	,	,	,	,	0
so	so	av	so	so	0
many	many	d	many	many	0
irreconciliable	irreconciliable	j	irreconciliable	irreconciliable	0
contradicti	contradicti	n1	contradicti	contradicti	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
so	so	av	so	so	0
many	many	d	many	many	0
sandie	sandie	j	sandy	sandy	0
and	and	cc	and	and	0
disioynted	disioynted	j-vvn	disjointed	disjoint	0
consequences	consequences	n2	consequences	consequence	0
:	:	:	:	:	0
howsoeuer	howsoeuer	c-acp	howsoever	howsoever	0
were	were	vbdr	were	be	0
his	his	po31	his	his	0
proofes	proofes	n2	proofs	proof	0
neuer	neuer	av-x	never	never	0
so	so	av	so	so	0
strong	strong	j	strong	strong	0
,	,	,	,	,	0
so	so	av	so	so	0
sure	sure	j	sure	sure	0
,	,	,	,	,	0
so	so	av	so	so	0
true	true	j	true	true	0
,	,	,	,	,	0
so	so	av	so	so	0
consonant	consonant	j	consonant	consonant	0
,	,	,	,	,	0
so	so	av	so	so	0
coherent	coherent	j	coherent	coherent	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
was	was	vbds	was	be	0
hee	hee	pns31	he	he	0
a	a	dt	a	a	0
man	man	n1	man	man	0
most	most	av-ds	most	most	0
vnfit	vnfit	j	unfit	unfit	0
to	to	pc-acp	to	to	0
intermeddle	intermeddle	vvi	intermeddle	intermeddle	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
businesse	businesse	n1	business	business	0
of	of	pp-f	of	of	0
vnion	vnion	n1	union	union	0
,	,	,	,	,	0
and	and	cc	and	and	0
pacification	pacification	n1	pacification	pacification	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
ingaged	ingaged	vvn	engaged	engage	0
to	to	p-acp	to	to	0
one	one	crd	one	one	0
partie	partie	n1	party	party	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
acknowledgement	acknowledgement	n1	acknowledgement	acknowledgement	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
swaded	swaded	vvd	swaded	swade	0
,	,	,	,	,	0
Cap.	Cap.	np1	Cap.	Cap.	0
1.	1.	crd	1.	1.	1
Sect.	Sect.	np1	Sect.	Sect.	0
20.	20.	crd	20.	20.	0
that	that	d	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
Religion	Religion	n1	Religion	religion	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
prescribed	prescribed	vvn	prescribed	prescribe	0
,	,	,	,	,	0
and	and	cc	and	and	0
practised	practised	vvn	practised	practise	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
true	true	j	true	true	0
Catholike	Catholike	jp	Catholic	catholic	0
Religion	Religion	n1	Religion	religion	0
;	;	;	;	;	0
and	and	cc	and	and	0
promiseth	promiseth	vvz	promises	promise	0
particularly	particularly	av-j	particularly	particular	0
to	to	p-acp	to	to	0
iu	iu	j-jn	ju	junior	0
∣	∣	sy	∣	∣	0
stifie	stifie	vvi	stifie	stifie	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
point	point	n1	point	point	0
to	to	pc-acp	to	to	0
point	point	vvi	point	point	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
time	time	n1	time	time	0
and	and	cc	and	and	0
opportu	opportu	fw-la	opportu	opportu	0
∣	∣	sy	∣	∣	0
nitie	nitie	n1	nitie	nitie	0
should	should	vmd	should	shall	0
serue	serue	vvi	serve	serve	0
:	:	:	:	:	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
vs	vs	pno12	us	we	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
he	he	pns31	he	he	0
rangethCap	rangethCap	n1	rangethCap	rangethcap	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Sect.	Sect.	np1	Sect.	Sect.	0
13.	13.	crd	13.	13.	0
among	among	p-acp	among	among	0
Iewes	Iewes	npg1	Iewes	Jew	0
,	,	,	,	,	0
and	and	cc	and	and	0
Infidels	Infidels	n2	Infidels	infidel	0
,	,	,	,	,	0
and	and	cc	and	and	0
heretiques	heretiques	n2	heretics	heretic	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
refusing	refusing	vvg	refusing	refuse	0
to	to	pc-acp	to	to	0
ioine	ioine	vvi	join	join	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worship	worship	n1	worship	worship	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
God	God	np1	God	God	0
blessed	blessed	vvd	blessed	bless	0
not	not	xx	not	not	0
his	his	po31	his	his	0
vaine	vaine	j	vain	vain	0
proiect	proiect	n1	project	project	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	mr.	1
Hen	Hen	np1	Hen	Hen	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
Constable	Constable	n1	Constable	constable	0
dying	dying	vvg	dying	die	0
within	within	p-acp	within	within	0
fortnight	fortnight	n1	fortnight	fortnight	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
came	came	vvd	came	come	0
from	from	p-acp	from	from	0
Paris	Paris	np1	Paris	Paris	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Cardinall	Cardinall	n1	Cardinal	cardinal	0
Perrons	Perrons	npg1	Perrons	perrons	0
appointment	appointment	n1	appointment	appointment	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Leidge	Leidge	n1	Leidge	liege	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
conferre	conferre	vvi	confer	confer	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
;	;	;	;	;	0
and	and	cc	and	and	0
himselfe	himselfe	px31	himself	himself	0
a	a	dt	a	a	0
while	while	n1	while	while	0
after	after	a-acp	after	after	0
in	in	p-acp	in	in	0
Paris	Paris	np1	Paris	Paris	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
a	a	dt	a	a	0
moneth	moneth	n1	month	month	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
comming	comming	n-vvg	coming	come	0
thi	thi	po21	thy	thy	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
to	to	p-acp	to	to	0
conferre	conferre	vvi	confer	confer	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Cardinall	Cardinall	n1	Cardinal	cardinal	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Apo	Apo	p-acp	Upon	upon	0
∣	∣	sy	∣	∣	0
stle	stle	n1	stle	stle	0
speakes	speakes	vvz	speaks	speak	0
of	of	pp-f	of	of	0
Abel	Abel	np1	Abel	Abel	0
,	,	,	,	,	0
being	being	vbg	being	be	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
he	he	pns31	he	he	0
yet	yet	av	yet	yet	0
speaketh	speaketh	vvz	speaks	speak	0
,	,	,	,	,	0
though	though	cs	though	though	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
different	different	j	different	different	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
speach	speach	n1	speech	speech	0
of	of	pp-f	of	of	0
dead	dead	j	dead	dead	0
men	men	n2	men	man	0
commonly	commonly	av-j	commonly	common	0
prooues	prooues	vvz	proves	prove	0
more	more	av-dc	more	more	0
effectuall	effectuall	j	effectual	effectual	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
profita	profita	fw-la	profita	profita	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
,	,	,	,	,	0
or	or	cc	or	or	0
more	more	av-dc	more	more	0
dangerous	dangerous	j	dangerous	dangerous	0
then	then	cs	then	than	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
liuing	liuing	j-vvg	living	live	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
(	(	(	(	(	0
God	God	np1	God	God	0
be	be	vbb	be	be	0
thanked	thanked	vvn	thanked	thank	0
)	)	)	)	)	0
no	no	dx	no	no	0
feare	feare	n1	fear	fear	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
;	;	;	;	;	0
the	the	dt	the	the	0
obligations	obligations	n2	obligations	obligation	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
tied	tied	vvn	tied	tie	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Religion	Religion	n1	Religion	religion	0
established	established	vvn	established	establish	0
amongst	amongst	p-acp	among	among	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
so	so	av	so	so	0
many	many	d	many	many	0
and	and	cc	and	and	0
so	so	av	so	so	0
strong	strong	j	strong	strong	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
his	his	po31	his	his	0
motiues	motiues	n2	motives	motive	0
for	for	p-acp	for	for	0
inducement	inducement	n1	inducement	inducement	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
so	so	av	so	so	0
weake	weake	j	weak	weak	0
;	;	;	;	;	0
dealing	dealing	vvg	dealing	deal	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
deuill	deuill	n1	devil	devil	0
did	did	vdd	did	do	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
beaten	beaten	vvn	beaten	beat	0
from	from	p-acp	from	from	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
fell	fell	vvd	fell	fall	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
promising	promising	j-vvg	promising	promise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
notwithstan	notwithstan	fw-mi	notwithstan	notwithstan	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
;	;	;	;	;	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
sakes	sakes	n2	sakes	sake	0
,	,	,	,	,	0
some	some	d	some	some	0
Replie	Replie	n1	Reply	reply	0
seemed	seemed	vvd	seemed	seem	0
not	not	xx	not	not	0
vnnecessary	vnnecessary	j	unnecessary	unnecessary	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
truely	truely	av-j	truly	true	0
be	be	vbi	be	be	0
sayd	sayd	vvn	said	say	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hee	hee	pns31	he	he	0
falsly	falsly	av-j	falsely	false	0
affirmes	affirmes	vvz	affirms	affirm	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
thatCap	thatCap	n1	thatCap	thatcap	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Sect.	Sect.	np1	Sect.	Sect.	0
6.	6.	crd	6.	6.	0
they	they	pns32	they	they	0
imbrace	imbrace	vvb	embrace	embrace	0
shadowes	shadowes	n2	shadows	shadow	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
substances	substances	n2	substances	substance	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
high	high	j	high	high	0
commendation	commendation	n1	commendation	commendation	0
,	,	,	,	,	0
he	he	pns31	he	he	0
solemnely	solemnely	av-j	solemnly	solemn	0
protests	protests	vvz	protests	protest	0
,	,	,	,	,	0
he	he	pns31	he	he	0
gladly	gladly	av-j	gladly	glad	0
wrote	wrote	vvd	wrote	write	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
gaue	gaue	vvd	gave	give	0
it	it	pn31	it	it	0
out	out	av	out	out	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
hee	hee	pns31	he	he	0
could	could	vmd	could	can	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
such	such	d	such	such	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
commendation	commendation	n1	commendation	commendation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
truely	truely	av-j	truly	true	0
telleth	telleth	vvz	telleth	tell	0
Cardinall	Cardinall	n1	Cardinal	cardinal	0
Perron	Perron	np1	Perron	Perron	0
,	,	,	,	,	0
is	is	vbz	is	be	0
none	none	pix	none	none	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
then	then	av	then	then	0
if	if	cs	if	if	0
a	a	dt	a	a	0
man	man	n1	man	man	0
should	should	vmd	should	shall	0
commend	commend	vvi	commend	commend	0
a	a	dt	a	a	0
souldier	souldier	n1	soldier	soldier	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
faire	faire	j	fair	fair	0
haire	haire	n1	hair	hair	0
,	,	,	,	,	0
and	and	cc	and	and	0
call	call	vvb	call	call	0
him	him	pno31	him	he	0
coward	coward	n1	coward	coward	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
face	face	n1	face	face	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Letter	Letter	n1	Letter	letter	0
,	,	,	,	,	0
(	(	(	(	(	0
though	though	cs	though	though	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
some	some	d	some	some	0
marke	marke	n1	mark	mark	0
of	of	pp-f	of	of	0
presumption	presumption	n1	presumption	presumption	0
)	)	)	)	)	0
is	is	vbz	is	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
dedicated	dedicated	vvn	dedicated	dedicate	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
throughout	throughout	a-acp	throughout	throughout	0
directed	directed	vvd	directed	direct	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
meant	meant	vvd	meant	mean	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
with	with	p-acp	with	with	0
small	small	j	small	small	0
nor	nor	ccx	nor	nor	0
great	great	j	great	great	0
,	,	,	,	,	0
saue	saue	c-acp	save	save	0
onely	onely	av-j	only	only	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
King	King	n1	King	king	0
)	)	)	)	)	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
boldned	boldned	vvn	boldened	bolden	0
humbly	humbly	av-j	humbly	humble	0
to	to	pc-acp	to	to	0
submit	submit	vvi	submit	submit	0
this	this	d	this	this	0
my	my	po11	my	my	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
trueth	trueth	n1	truth	truth	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Royall	Royall	j	Royal	royal	0
arbitrement	arbitrement	n1	arbitrement	arbitrement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
sacred	sacred	j	sacred	sacred	0
,	,	,	,	,	0
and	and	cc	and	and	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
partiall	partiall	j	partial	partial	0
vmpire	vmpire	n1	umpire	umpire	0
,	,	,	,	,	0
hoping	hoping	vvg	hoping	hope	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
the	the	dt	the	the	0
censure	censure	n1	censure	censure	0
somewhat	somewhat	av	somewhat	somewhat	0
more	more	av-dc	more	more	0
fauourable	fauourable	j	favourable	favourable	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
