Grace	Grace	n1	Grace	grace	0
a	a	dt	a	a	0
weapon	weapon	n1	weapon	weapon	0
of	of	pp-f	of	of	0
defence	defence	n1	defence	defence	0
,	,	,	,	,	0
the	the	dt	the	the	0
Raine	Raine	n1	Rain	rain	0
Boe	Boe	np1	Boe	Boe	0
a	a	dt	a	a	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
truce	truce	n1	truce	truce	0
:	:	:	:	:	0
This	This	d	This	this	0
Bow	Bow	n1	Bow	bow	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
a	a	dt	a	a	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sure	sure	av-j	sure	sure	0
,	,	,	,	,	0
the	the	dt	the	the	0
Raine	Raine	n1	Rain	rain	0
Bowe	Bowe	vvi	Bow	bow	0
a	a	dt	a	a	0
signe	signe	n1	sign	sign	0
of	of	pp-f	of	of	0
serenitie	serenitie	n1	serenity	serenity	0
:	:	:	:	:	0
this	this	d	this	this	0
Bow	Bow	n1	Bow	bow	0
in	in	p-acp	in	in	0
warres	warres	n2	wars	war	0
a	a	dt	a	a	0
paine	paine	n1	pain	pain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
enemie	enemie	n1	enemy	enemy	0
,	,	,	,	,	0
the	the	dt	the	the	0
Raine	Raine	n1	Rain	rain	0
Bow	Bow	vvb	Bow	bow	0
at	at	p-acp	at	at	0
al	al	d	all	all	0
times	times	n2	times	time	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
people	people	n1	people	people	0
Gods	Gods	npg1	Gods	God	0
toaken	toaken	n1	token	token	0
betwene	betwene	p-acp	between	between	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
The	The	dt	The	the	0
one	one	crd	one	one	0
an	an	dt	and	a	0
instrment	instrment	n1	instrment	instrment	0
of	of	pp-f	of	of	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
destruction	destruction	n1	destruction	destruction	0
:	:	:	:	:	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
haue	haue	vhb	have	have	0
both	both	av-d	both	both	0
as	as	p-acp	as	as	0
their	their	po32	their	their	0
comfort	comfort	n1	comfort	comfort	0
and	and	cc	and	and	0
sauegarde	sauegarde	vvi	safeguard	safeguard	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
the	the	dt	the	the	0
vngodly	vngodly	j	ungodly	ungodly	0
either	either	av-d	either	either	0
wanting	wanting	vvg	wanting	want	0
the	the	dt	the	the	0
one	one	crd	one	one	0
or	or	cc	or	or	0
hauing	hauing	vhg	having	have	0
both	both	d	both	both	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
confusion	confusion	n1	confusion	confusion	0
and	and	cc	and	and	0
subuertion	subuertion	n1	subversion	subversion	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
reiection	reiection	n1	rejection	rejection	0
.	.	.	.	.	1
Reg.	Reg.	np1	Reg.	Reg.	0
3.	3.	crd	3.	3.	1
As	As	c-acp	As	as	0
we	we	pns12	we	we	0
reade	reade	vvb	read	read	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
Saul	Saul	np1	Saul	Saul	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
slaine	slaine	vvn	slain	slay	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Philistians	Philistians	njp2	Philistians	philistians	0
being	being	vbg	being	be	0
mightie	mightie	j	mighty	mighty	0
bow	bow	n1	bow	bow	0
men	men	n2	men	man	0
:	:	:	:	:	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
also	also	av	also	also	0
his	his	po31	his	his	0
Sonne	Sonne	n1	Son	son	0
onathas	onathas	uh	onathas	onathas	0
who	who	q-crq	who	who	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
scripture	scripture	n1	scripture	scripture	0
saith	saith	vvz	says	say	0
neuer	neuer	av-x	never	never	0
shot	shot	vvd	shot	shoot	0
shaft	shaft	n1	shaft	shaft	0
in	in	p-acp	in	in	0
vaine	vaine	j	vain	vain	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Israell	Israell	np1	Israell	Israel	0
after	after	p-acp	after	after	0
Sauls	Sauls	np1	Sauls	Sauls	0
death	death	n1	death	death	0
came	came	vvd	came	come	0
vnto	vnto	p-acp	unto	unto	0
King	King	n1	King	king	0
Dauid	Dauid	np1	Dauid	David	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
King	King	n1	King	king	0
,	,	,	,	,	0
decreed	decreed	vvn	decreed	decree	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
first	first	ord	first	first	0
sta	sta	fw-la	sta	sta	0
∣	∣	sy	∣	∣	0
tute	tute	vvb	tute	tute	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
enacted	enacted	vvn	enacted	enact	0
.	.	.	.	.	1
2	2	crd	2	2	0
.	.	.	.	.	1
Reg.	Reg.	np1	Reg.	Reg.	0
That	That	cst	That	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
Israell	Israell	np1	Israell	Israel	0
should	should	vmd	should	shall	0
learne	learne	vvi	learn	learn	0
to	to	pc-acp	to	to	0
shoote	shoote	vvi	shoot	shoot	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
bowe	bowe	n1	bow	bow	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
law	law	n1	law	law	0
made	made	vvd	made	make	0
many	many	d	many	many	0
a	a	dt	a	a	0
day	day	n1	day	day	0
before	before	p-acp	before	before	0
vt	vt	fw-la	vt	ut	0
patet	patet	fw-la	patet	patet	0
in	in	p-acp	in	in	0
libro	libro	fw-la	libro	libro	0
iustorum	iustorum	fw-la	iustorum	iustorum	0
,	,	,	,	,	0
a	a	dt	a	a	0
booke	booke	n1	book	book	0
not	not	xx	not	not	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
vse	vse	n1	use	use	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ounde	ounde	vvn	ounde	ounde	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
his	his	po31	his	his	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
Psalmes	Psalmes	n2	Psalms	psalm	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
saide	saide	vvd	said	say	0
He	He	pns31	He	he	0
was	was	vbds	was	be	0
at	at	p-acp	at	at	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
hated	hated	vvd	hated	hate	0
peace	peace	n1	peace	peace	0
.	.	.	.	.	1
So	So	np1	So	So	0
named	named	vvd	nam	name	0
hee	hee	pns31	he	he	0
the	the	dt	the	the	0
bow	bow	n1	bow	bow	0
and	and	cc	and	and	0
arrowes	arrowes	n2	arrows	arrow	0
in	in	p-acp	in	in	0
diuers	diuers	j	diverse	diverse	0
manners	manners	n2	manners	manner	0
&	&	cc	&	and	0
meaninges	meaninges	n2	meanings	meaning	0
▪	▪	▪	▪	▪	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Psal.	Psal.	np1	Psal.	Psal.	1
7.	7.	crd	7.	7.	0
vers	vers	zz	vers	vers	0
13.	13.	crd	13.	13.	1
&	&	cc	&	and	0
14.	14.	crd	14.	14.	1
Psal.	Psal.	np1	Psal.	Psal.	0
11.	11.	crd	11.	11.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Psal.	Psal.	np1	Psal.	Psal.	0
18.	18.	crd	18.	18.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	1
Psal.	Psal.	np1	Psal.	Psal.	0
21.	21.	crd	21.	21.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
12.	12.	crd	12.	12.	1
Psal.	Psal.	np1	Psal.	Psal.	0
45.	45.	crd	45.	45.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	1
Psal.	Psal.	np1	Psal.	Psal.	0
49.	49.	crd	49.	49.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
9.	9.	crd	9.	9	0
64.	64.	crd	64.	64.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
&	&	cc	&	and	0
4.	4.	crd	4.	4.	0
76.	76.	crd	76.	76.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
91.	91.	crd	91.	91.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	0
127.	127.	crd	127.	127.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
&	&	cc	&	and	0
5.	5.	crd	5.	5.	1
Finally	Finally	av-j	Finally	final	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
147.	147.	crd	147.	147.	1
Psal.	Psal.	np1	Psal.	Psal.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	1
Praying	Praying	vvg	Praying	pray	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
liuerance	liuerance	n1	liverance	liverance	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
enemies	enemies	n2	enemies	enemy	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
destruction	destruction	n1	destruction	destruction	0
.	.	.	.	.	1
He	He	pns31	He	he	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
shoot	shoot	vvb	shoot	shoot	0
thine	thine	po21	thine	thy	0
arrowes	arrowes	n2	arrows	arrow	0
and	and	cc	and	and	0
consume	consume	vvi	consume	consume	0
them	them	pno32	them	they	0
:	:	:	:	:	0
So	So	av	So	so	0
yet	yet	av	yet	yet	0
that	that	cst	that	that	0
He	He	pns31	He	he	0
neither	neither	av-dx	neither	neither	0
trusted	trusted	vvd	trusted	trust	0
in	in	p-acp	in	in	0
bowe	bowe	n1	bow	bow	0
nor	nor	ccx	nor	nor	0
sworde	sworde	n1	sword	sword	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Hee	Hee	pns31	He	he	0
affirmeth	affirmeth	vvz	affirmeth	affirm	0
it	it	pn31	it	it	0
Psalme	Psalme	n1	Psalm	psalm	0
44.	44.	crd	44.	44.	0
vers	vers	zz	vers	vers	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	1
And	And	cc	And	and	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
liue	liue	vvb	live	live	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
peace	peace	n1	peace	peace	0
thē	thē	pno32	them	they	0
to	to	p-acp	to	to	0
warre	warre	n1	war	war	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
119.	119.	crd	119.	119.	1
Psal.	Psal.	np1	Psal.	Psal.	0
vers	vers	fw-la	vers	vers	0
.	.	.	.	.	1
15.	15.	crd	15.	15.	1
As	As	p-acp	As	as	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
marke	marke	n1	mark	mark	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
ayme	ayme	vvi	aim	aim	0
to	to	pc-acp	to	to	0
walke	walke	vvi	walk	walk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wayes	wayes	n2	ways	way	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
this	this	d	this	this	0
minde	minde	n1	mind	mind	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
King	King	n1	King	king	0
osias	osias	av	osias	osias	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
though	though	c-acp	though	though	0
leading	leading	vvg	leading	lead	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
life	life	n1	life	life	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
in	in	p-acp	in	in	0
Iuda	Iuda	np1	Iuda	Juda	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
going	going	vvg	going	go	0
vniustly	vniustly	av-j	unjustly	unjust	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
against	against	p-acp	against	against	0
Nichao	Nichao	np1	Nichao	Nichao	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Egipt	Egipt	np1	Egipt	Egypt	0
,	,	,	,	,	0
Reg.	Reg.	np1	Reg.	Reg.	1
23.	23.	crd	23.	23.	0
was	was	vbds	was	be	0
rather	rather	av-c	rather	rather	0
friendly	friendly	av-j	friendly	friendly	0
dehorted	dehorted	vvd	dehorted	dehort	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
frō	frō	p-acp	from	from	0
his	his	po31	his	his	0
purpose	purpose	n1	purpose	purpose	0
then	then	av	then	then	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
:	:	:	:	:	0
Leaue	Leaue	vvb	Leave	leave	0
off	off	a-acp	off	off	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gaynst	gaynst	p-acp	gainst	against	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
mee	mee	pno11	me	i	0
least	least	cs	lest	lest	0
he	he	pns31	he	he	0
do	do	vdb	do	do	0
tay	tay	vvi	tay	tay	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
admonition	admonition	n1	admonition	admonition	0
Iosias	Iosias	np1	Iosias	Josias	0
not	not	xx	not	not	0
regarding	regarding	vvg	regarding	regard	0
as	as	a-acp	as	as	0
spoken	spoken	vvn	spoken	speak	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
tasted	tasted	vvn	tasted	taste	0
in	in	p-acp	in	in	0
deed	deed	n1	deed	deed	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
iust	iust	j	just	just	0
iudgment	iudgment	n1	judgement	judgement	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
being	being	vbg	being	be	0
shot	shot	vvn	shot	shoot	0
thorow	thorow	p-acp	thorough	through	0
with	with	p-acp	with	with	0
arrowes	arrowes	n2	arrows	arrow	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
woūded	woūded	vvn	wounded	wound	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
death	death	n1	death	death	0
incontinently	incontinently	av-j	incontinently	incontinent	0
.	.	.	.	.	1
I	I	pns11	I	i	0
could	could	vmd	could	can	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
here	here	av	here	here	0
call	call	vvi	call	call	0
to	to	pc-acp	to	to	0
minde	minde	vvi	mind	mind	0
the	the	dt	the	the	0
commendation	commendation	n1	commendation	commendation	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
peaceable	peaceable	j	peaceable	peaceable	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
shooting	shooting	vvg	shooting	shoot	0
which	which	r-crq	which	which	0
once	once	a-acp	once	once	0
I	I	pns11	I	i	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
rawe	rawe	j	raw	raw	0
scholler	scholler	n1	scholar	scholar	0
reade	reade	vvi	read	read	0
ouer	ouer	a-acp	over	over	0
in	in	p-acp	in	in	0
Toxophilus	Toxophilus	np1	Toxophilus	Toxophilus	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
times	times	n2	times	time	0
by	by	p-acp	by	by	0
tasked	tasked	vvn	tasked	task	0
lessons	lessons	n2	lessons	lesson	0
interpreted	interpreted	vvn	interpreted	interpret	0
in	in	p-acp	in	in	0
latine	latine	jp	latin	latin	0
here	here	av	here	here	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
breuitie	breuitie	n1	brevity	brevity	0
,	,	,	,	,	0
I	I	pns11	I	i	0
refer	refer	vvb	refer	refer	0
your	your	po22	your	your	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
nours	nours	ng1	nours	nours	0
,	,	,	,	,	0
and	and	cc	and	and	0
worshipes	worshipes	n2	worships	worship	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Histories	Histories	n2	Histories	history	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
thiopian	thiopian	n1	thiopian	thiopian	0
king	king	n1	king	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cambyses	Cambyses	npg1	Cambyses	Cambyses	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Persia	Persia	np1	Persia	Persia	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
Sesostris	Sesostris	np1	Sesostris	Sesostris	0
and	and	cc	and	and	0
his	his	po31	his	his	0
archers	archers	n2	archers	archer	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
Messagetanes	Messagetanes	njp2	Messagetanes	messagetanes	0
which	which	r-crq	which	which	0
neuer	neuer	av-x	never	never	0
went	went	vvd	went	go	0
without	without	p-acp	without	without	0
their	their	po32	their	their	0
bowe	bowe	n1	bow	bow	0
and	and	cc	and	and	0
quiuer	quiuer	n1	quiver	quiver	0
neyther	neyther	av-dx	neither	neither	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
nor	nor	ccx	nor	nor	0
in	in	p-acp	in	in	0
warres	warres	n2	wars	war	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
Policrates	Policrates	np1	Policrates	Policrates	0
and	and	cc	and	and	0
his	his	po31	his	his	0
one	one	crd	one	one	0
thowsand	thowsand	crd	thowsand	thousand	0
archers	archers	n2	archers	archer	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
Scithians	Scithians	njp2	Scythians	scythian	0
(	(	(	(	(	0
whose	whose	r-crq	whose	who	0
whole	whole	j-jn	whole	whole	0
substance	substance	n1	substance	substance	0
and	and	cc	and	and	0
riches	riches	n2	riches	riches	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
yoake	yoake	n1	yoke	yoke	0
of	of	pp-f	of	of	0
Oxen	Oxen	n2	Oxen	ox	0
and	and	cc	and	and	0
a	a	dt	a	a	0
plow	plow	n1	blow	plow	0
,	,	,	,	,	0
a	a	dt	a	a	0
Nagge	Nagge	n1	Nag	nag	0
and	and	cc	and	and	0
his	his	po31	his	his	0
dogge	dogge	n1	dog	dog	0
,	,	,	,	,	0
his	his	po31	his	his	0
bowe	bowe	n1	bow	bow	0
and	and	cc	and	and	0
his	his	po31	his	his	0
quiuer	quiuer	n1	quiver	quiver	0
)	)	)	)	)	0
were	were	vbdr	were	be	0
inuincible	inuincible	j	invincible	invincible	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
Darius	Darius	np1	Darius	Darius	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
Monarckes	Monarckes	n2	Monarckes	monarcke	0
.	.	.	.	.	1
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
short	short	j	short	short	0
,	,	,	,	,	0
the	the	dt	the	the	0
Grecians	Grecians	njp2	Grecians	grecian	0
,	,	,	,	,	0
Persians	Persians	njp2	Persians	persian	0
,	,	,	,	,	0
Athenians	Athenians	njp2	Athenians	athenian	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Romanes	Romanes	njp2	Romans	roman	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
shooting	shooting	vvg	shooting	shoot	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
warres	warres	n2	wars	war	0
was	was	vbds	was	be	0
worthie	worthie	j	worthy	worthy	0
of	of	pp-f	of	of	0
praise	praise	n1	praise	praise	0
and	and	cc	and	and	0
fame	fame	n1	fame	fame	0
.	.	.	.	.	1
Neyther	Neyther	av-dx	Neither	neither	0
here	here	av	here	here	0
ought	ought	vmd	ought	ought	0
I	I	pns11	I	i	0
nor	nor	ccx	nor	nor	0
will	will	vmb	will	will	0
I	I	pns11	I	i	0
omit	omit	vvi	omit	omit	0
with	with	p-acp	with	with	0
silence	silence	n1	silence	silence	0
the	the	dt	the	the	0
deserued	deserued	j-vvn	deserved	deserve	0
fame	fame	n1	fame	fame	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Ancestors	Ancestors	n2	Ancestors	ancestor	0
in	in	p-acp	in	in	0
fauouringe	fauouringe	vvg	favouring	favour	0
this	this	d	this	this	0
exercise	exercise	n1	exercise	exercise	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
our	our	po12	our	our	0
litle	litle	j	little	little	0
England	England	np1	England	England	0
long	long	av-j	long	long	0
agoe	agoe	av	ago	ago	0
liuing	liuing	vvg	living	live	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
latter	latter	d	latter	latter	0
time	time	n1	time	time	0
,	,	,	,	,	0
though	though	cs	though	though	0
breefly	breefly	av-j	briefly	brief	0
,	,	,	,	,	0
referring	referring	vvg	referring	refer	0
your	your	po22	your	your	0
honours	honours	n2	honours	honour	0
&	&	cc	&	and	0
worshippes	worshippes	n2	worships	worship	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
histories	histories	n2	histories	history	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
Brute	Brute	np1	Brute	Brutus	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Troianes	Troianes	njp2	Trojans	trojan	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Brittaines	Brittaines	npg1	Brittaines	Britain	0
,	,	,	,	,	0
before	before	a-acp	before	before	0
and	and	cc	and	and	0
after	after	a-acp	after	after	0
the	the	dt	the	the	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
riuall	riuall	n1	rival	rival	0
of	of	pp-f	of	of	0
Iulius	Iulius	np1	Iulius	Iulius	0
Caesar	Caesar	np1	Caesar	Caesar	0
,	,	,	,	,	0
Claudius	Claudius	np1	Claudius	Claudius	0
,	,	,	,	,	0
&	&	cc	&	and	0
Vespasian	Vespasian	np1	Vespasian	Vespasian	0
Emperoures	Emperoures	n2	Emperors	emperor	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
Romanes	Romanes	njp2	Romans	roman	0
:	:	:	:	:	0
after	after	p-acp	after	after	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
Saxons	Saxons	njp2	Saxons	saxon	0
vntill	vntill	p-acp	until	until	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
Vortiger	Vortiger	np1	Vortiger	Vortiger	0
,	,	,	,	,	0
the	the	dt	the	the	0
vsurping	vsurping	j-vvg	usurping	usurp	0
murtherer	murtherer	n1	murderer	murderer	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
(	(	(	(	(	0
Gods	Gods	ng1	Gods	god	0
prouidence	prouidence	n1	providence	providence	0
so	so	av	so	so	0
working	working	vvg	working	work	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
iudgement	iudgement	n1	judgement	judgement	0
vpon	vpon	p-acp	upon	upon	0
him	him	pno31	him	he	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Brethern	Brethern	n1	Brother	brother	0
and	and	cc	and	and	0
valiant	valiant	j	valiant	valiant	0
Brittaines	Brittaines	npg1	Brittaines	Britain	0
Aurelius	Aurelius	np1	Aurelius	Aurelius	0
sirnamed	sirnamed	vvn	surnamed	surname	0
Ambrose	Ambrose	np1	Ambrose	Ambrose	0
,	,	,	,	,	0
&	&	cc	&	and	0
Vther	Vther	np1	Vther	Uther	0
Pendragon	Pendragon	np1	Pendragon	Pendragon	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
burned	burned	vvn	burned	burn	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Castell	Castell	n1	Castle	castle	0
in	in	p-acp	in	in	0
Wales	Wales	n2	Wales	wale	0
,	,	,	,	,	0
was	was	vbds	was	be	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Brittaines	Brittaines	np2	Brittaines	Briton	0
more	more	dc	more	more	0
happier	happier	jc	happier	happy	0
estate	estate	n1	estate	estate	0
afterwardes	afterwardes	av	afterwards	afterwards	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
here	here	av	here	here	0
yet	yet	av	yet	yet	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
honourable	honourable	j	honourable	honourable	0
and	and	cc	and	and	0
worshipfull	worshipfull	j	worshipful	worshipful	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
applaude	applaude	vvb	applaud	applaud	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
their	their	po32	their	their	0
well	well	av	well	well	0
doing	doing	vdg	doing	do	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
Brit	Brit	np1	Brit	Brit	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
most	most	av-ds	most	most	0
worthelie	worthelie	av-j	worthily	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wished	wished	vvn	wished	wish	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
Prince	Prince	n1	Prince	prince	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
lesse	lesse	av-dc	less	less	0
