I	I	pns11	I	i	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
altered	altered	vvd	altered	alter	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Empire	Empire	n1	Empire	empire	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
the	the	dt	the	the	0
flourishing	flourishing	j-vvg	flourishing	flourish	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
old	old	j	old	old	0
Empire	Empire	n1	Empire	empire	0
vanished	vanished	vvd	vanished	vanish	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
became	became	vvd	became	become	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
among	among	p-acp	among	among	0
al	al	d	all	all	0
Christian	Christian	njp	Christian	christian	0
kings	kings	n2	kings	king	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
what	what	q-crq	what	what	0
happened	happened	vvd	happened	happen	0
afterward	afterward	av	afterwards	afterward	0
?	?	?	?	?	1
These	These	np1	These	Theise	0
Locustes	Locustes	n2	Locusts	locust	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
wit	wit	vvi	wit	wit	0
,	,	,	,	,	0
that	that	cst	that	that	0
infi	infi	n2	infi	infi	0
∣	∣	sy	∣	∣	0
nite	nite	j	nite	nite	0
and	and	cc	and	and	0
horrible	horrible	j	horrible	horrible	0
crewe	crewe	n1	crew	crew	0
of	of	pp-f	of	of	0
idle	idle	j	idle	idle	0
prelates	prelates	n2	prelates	prelate	0
,	,	,	,	,	0
Priestes	Priestes	n2	Priests	priest	0
,	,	,	,	,	0
and	and	cc	and	and	0
Friers	Friers	n2	Friars	friar	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
abhominable	abhominable	j	abominable	abominable	0
king	king	n1	king	king	0
,	,	,	,	,	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
Paule	Paule	np1	Paule	Paul	0
dooth	dooth	vdz	doth	do	0
call	call	vvi	call	call	0
,	,	,	,	,	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
ascended	ascended	vvn	ascended	ascend	0
from	from	p-acp	from	from	0
hell	hell	n1	hell	hell	0
,	,	,	,	,	0
and	and	cc	and	and	0
brought	brought	vvd	brought	bring	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
the	the	dt	the	the	0
pure	pure	j	pure	pure	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
poysoned	poysoned	j-vvn	poisoned	poison	0
lessons	lessons	n2	lessons	lesson	0
of	of	pp-f	of	of	0
diuels	diuels	n2	devils	devil	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
filthie	filthie	j	filthy	filthy	0
smoke	smoke	n1	smoke	smoke	0
of	of	pp-f	of	of	0
false	false	j	false	false	0
opinions	opinions	n2	opinions	opinion	0
,	,	,	,	,	0
obscured	obscured	vvd	obscured	obscure	0
the	the	dt	the	the	0
Sonne	Sonne	n1	Son	son	0
of	of	pp-f	of	of	0
righteousnes	righteousnes	n1	righteousness	righteousness	0
,	,	,	,	,	0
and	and	cc	and	and	0
infected	infected	vvn	infected	infect	0
the	the	dt	the	the	0
wholesome	wholesome	j	wholesome	wholesome	0
ayre	ayre	n1	air	air	0
of	of	pp-f	of	of	0
Christes	Christes	npg1	Christes	Christ	0
Gospell	Gospell	n1	Gospel	gospel	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
would	would	vmd	would	will	0
you	you	pn22	you	you	0
haue	haue	vhi	have	have	0
them	them	pno32	them	they	0
better	better	jc	better	better	0
described	described	vvn	described	describe	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
∣	∣	sy	∣	∣	0
sooth	sooth	n1	sooth	sooth	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
for	for	p-acp	for	for	0
theyr	theyr	po32	their	their	0
intolerable	intolerable	j	intolerable	intolerable	0
pride	pride	n1	pride	pride	0
,	,	,	,	,	0
and	and	cc	and	and	0
threat	threat	vvi	threat	threat	0
∣	∣	sy	∣	∣	0
nings	nings	n2-jn	nings	ning	0
,	,	,	,	,	0
lyke	lyke	av-j	like	like	0
vnto	vnto	p-acp	unto	unto	0
horses	horses	n2	horses	horse	0
,	,	,	,	,	0
prepared	prepared	vvn	prepared	prepare	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
battaile	battaile	n1	battle	battle	0
,	,	,	,	,	0
wo	wo	n1	woe	woe	0
∣	∣	sy	∣	∣	0
mens	mens	ng2	men's	man	0
heare	heare	n1	hear	hair	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
dealinges	dealinges	n2-vvg	dealings	deal	0
light	light	j	light	light	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
behauior	behauior	n1	behaviour	behaviour	0
wanton	wanton	j-jn	wanton	wanton	0
:	:	:	:	:	0
Lions	Lions	n2	Lions	lion	0
teeth	teeth	n2	teeth	tooth	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
cruel	cruel	j	cruel	cruel	0
∣	∣	sy	∣	∣	0
tie	tie	vvb	tie	tie	0
,	,	,	,	,	0
shieldes	shieldes	n2	shields	shield	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
iron	iron	n1	iron	iron	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
note	note	vvi	note	note	0
their	their	po32	their	their	0
obstinacie	obstinacie	n1	obstinacy	obstinacy	0
▪	▪	▪	▪	▪	0
In	In	p-acp	In	in	0
wordes	wordes	n2	words	word	0
they	they	pns32	they	they	0
seemed	seemed	vvd	seemed	seem	0
courteous	courteous	j	courteous	courteous	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
faces	faces	n2	faces	face	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
they	they	pns32	they	they	0
prooued	prooued	vvd	proved	prove	0
villa	villa	n1	villam	villa	0
∣	∣	sy	∣	∣	0
nous	nous	fw-fr	nous	nous	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
tailes	tailes	n2	tails	tail	0
the	the	dt	the	the	0
sting	sting	n1	sting	sting	0
of	of	pp-f	of	of	0
Scorpions	Scorpions	n2	Scorpions	scorpion	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
made	made	vvd	made	make	0
a	a	dt	a	a	0
noyse	noyse	n1	noise	noise	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
manye	manye	d	many	many	0
winges	winges	n2	wings	wing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
noted	noted	vvd	noted	note	0
the	the	dt	the	the	0
fame	fame	n1	fame	fame	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
holinesse	holinesse	n1	holiness	holiness	0
.	.	.	.	.	1
And	And	cc	And	and	0
these	these	d	these	these	0
had	had	vhd	had	have	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
hurt	hurt	vvi	hurt	hurt	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
all	all	d	all	all	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	j	only	only	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
marke	marke	n1	mark	mark	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
foreheads	foreheads	n2	foreheads	forehead	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
plague	plague	vvi	plague	plague	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
certaine	certaine	j	certain	certain	0
monthes	monthes	n2	months	month	0
:	:	:	:	:	0
and	and	cc	and	and	0
those	those	d	those	those	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
Winter	Winter	n1	Winter	winter	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
Somer	Somer	n1	Summer	summer	0
.	.	.	.	.	1
So	So	np1	So	So	0
thou	thou	pns21	thou	thou	0
seest	seest	vv2	seest	see	0
O	O	uh	Oh	oh	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
Siō	Siō	np1	Siō	Siō	0
pure	pure	j	pure	pure	0
,	,	,	,	,	0
&	&	cc	&	and	0
vnspotted	vnspotted	j	unspotted	unspotted	0
Virgin	Virgin	n1	Virgin	virgin	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
this	this	d	this	this	0
vile	vile	j	vile	vile	0
stumpet	stumpet	n1	stumpet	stumpet	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
Sybils	Sybils	ng1	Sybil's	sibyl	0
prophesie	prophesie	vvb	prophesy	prophesy	0
is	is	vbz	is	be	0
become	become	vvn	become	become	0
Rume	Rume	n1	Rheum	rheum	0
(	(	(	(	(	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
violence	violence	n1	violence	violence	0
or	or	cc	or	or	0
crueltie	crueltie	n1	cruelty	cruelty	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
coupled	coupled	vvn	coupled	couple	0
herselfe	herselfe	px31	herself	herself	0
,	,	,	,	,	0
Lact.	Lact.	np1	Lact.	Lact.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
25.	25.	crd	25.	25.	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
she	she	pns31	she	she	0
hath	hath	vhz	hath	have	0
played	played	vvn	played	play	0
the	the	dt	the	the	0
harlot	harlot	n1	harlot	harlot	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
become	become	vvn	become	become	0
drunken	drunken	j	drunken	drunken	0
wyth	wyth	p-acp	with	with	0
the	the	dt	the	the	0
bloud	bloud	n1	blood	blood	0
of	of	pp-f	of	of	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
,	,	,	,	,	0
sitting	sitting	vvg	sitting	sit	0
vpō	vpō	p-acp	upon	upon	0
that	that	d	that	that	0
seuen	seuen	crd	seuen	seven	0
headed	headed	j-vvn	headed	head	0
beast	beast	n1	beast	beast	0
horrible	horrible	j	horrible	horrible	0
in	in	p-acp	in	in	0
sight	sight	n1	sighed	sight	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
most	most	av-ds	most	most	0
cruell	cruell	j	cruel	cruel	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
marke	marke	vvb	mark	mark	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
and	and	cc	and	and	0
call	call	vvb	call	call	0
into	into	p-acp	into	into	0
mynde	mynde	n1	mind	mind	0
the	the	dt	the	the	0
woordes	woordes	n2	words	word	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
beloued	beloued	j-vvn	beloved	belove	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
gaue	gaue	vvd	gave	give	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
to	to	pc-acp	to	to	0
vnderstand	vnderstand	vvi	understand	understand	0
,	,	,	,	,	0
that	that	cst	that	that	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
comming	comming	n-vvg	coming	come	0
(	(	(	(	(	0
meaning	meaning	vvg	meaning	mean	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
celebrates	celebrates	vvz	celebrates	celebrate	0
his	his	po31	his	his	0
marriage	marriage	n1	marriage	marriage	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
almighty	almighty	j-jn	almighty	almighty	0
father	father	n1	father	father	0
)	)	)	)	)	0
the	the	dt	the	the	0
sounde	sounde	n1	sound	sound	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Trumpet	Trumpet	n1	Trumpet	trumpet	0
,	,	,	,	,	0
Matth.	Matth.	np1	Matth.	Matth.	1
24.	24.	crd	24.	24.	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
heard	heard	vvn	herd	hear	0
throughout	throughout	p-acp	throughout	throughout	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
,	,	,	,	,	0
both	both	d	both	both	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
friendes	friendes	n2	friends	friend	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
greatly	greatly	av-j	greatly	great	0
multiplyed	multiplyed	vvn	multiplied	multiply	0
&	&	cc	&	and	0
,	,	,	,	,	0
this	this	d	this	this	0
child	child	n1	child	child	0
of	of	pp-f	of	of	0
perdition	perdition	n1	perdition	perdition	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
final	final	j	final	final	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
famous	famous	j	famous	famous	0
comming	comming	n-vvg	coming	come	0
vtterly	vtterly	av-j	utterly	utter	0
abolished	abolished	vvn	abolished	abolish	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
things	things	n2	things	thing	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
comfort	comfort	n1	comfort	comfort	0
thou	thou	pns21	thou	thou	0
mayst	mayst	vm2	mayest	may	0
perceaue	perceaue	vvi	perceive	perceive	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
com	com	vvi	come	come	0
to	to	p-acp	to	to	0
passe	passe	vvi	pass	pass	0
already	already	av	already	already	0
euen	euen	av-j	even	even	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
bout	bout	p-acp	bout	about	0
the	the	dt	the	the	0
sixt	sixt	ord	sixt	sixth	0
houre	houre	n1	hour	hour	0
or	or	cc	or	or	0
midle	midle	n-jn	middle	middle	0
of	of	pp-f	of	of	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sixt	sixt	ord	sixt	sixth	0
day	day	n1	day	day	0
,	,	,	,	,	0
or	or	cc	or	or	0
six	six	crd	six	six	0
thousand	thousand	crd	thousand	thousand	0
yeare	yeare	n1	year	year	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worldes	worldes	ng1	world's	world	0
creation	creation	n1	creation	creation	0
.	.	.	.	.	1
Thou	Thou	pns21	Thou	thou	0
seest	seest	vv2	seest	see	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
voyce	voyce	n1	voice	voice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
hath	hath	vhz	hath	have	0
sounded	sounded	vvn	sounded	sound	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
quar	quar	fw-la	quar	quar	0
∣	∣	sy	∣	∣	0
ters	ters	n1	ters	ters	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
seest	seest	vv2	seest	see	0
how	how	c-crq	how	how	0
that	that	d	that	that	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
perditiō	perditiō	n1	perdition	perdition	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
whore	whore	n1	whore	whore	0
of	of	pp-f	of	of	0
Babylon	Babylon	np1	Babylon	Babylon	0
sitting	sitting	vvg	sitting	sit	0
vpō	vpō	p-acp	upon	upon	0
a	a	dt	a	a	0
purpled	purpled	j-vvn	purpled	purple	0
and	and	cc	and	and	0
bloodye	bloodye	j	bloody	bloody	0
beast	beast	n1	beast	beast	0
,	,	,	,	,	0
is	is	vbz	is	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
breath	breath	n1	breath	breath	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
woorde	woorde	n1	word	word	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
founded	founded	vvn	founded	found	0
:	:	:	:	:	0
thou	thou	pns21	thou	thou	0
seest	seest	vv2	seest	see	0
also	also	av	also	also	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
perpetuall	perpetuall	j	perpetual	perpetual	0
prayse	prayse	n1	praise	praise	0
)	)	)	)	)	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
sometime	sometime	av	sometime	sometime	0
the	the	dt	the	the	0
tenne	tenne	crd	tenne	ten	0
hornes	hornes	n2	horns	horn	0
and	and	cc	and	and	0
vp	vp	a-acp	up	up	0
∣	∣	sy	∣	∣	0
holders	holders	n2	holders	holder	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
beast	beast	n1	beast	beast	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
shee	shee	pns31	she	she	0
receyued	receyued	vvd	received	receive	0
both	both	d	both	both	0
such	such	d	such	such	0
aucthoritie	aucthoritie	n1	authority	authority	0
that	that	cst	that	that	0
shee	shee	pns31	she	she	0
myght	myght	vmd	might	may	0
persecute	persecute	vvi	persecute	persecute	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
titles	titles	n2	titles	title	0
,	,	,	,	,	0
that	that	cst	that	that	0
shee	shee	pns31	she	she	0
was	was	vbds	was	be	0
honored	honored	vvn	honoured	honour	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Goddesse	Goddesse	n1	Goddess	goddess	0
,	,	,	,	,	0
and	and	cc	and	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
uerenced	uerenced	vvn	uerenced	uerence	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Queene	Queene	n1	Queen	queen	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
)	)	)	)	)	0
thou	thou	pns21	thou	thou	0
seest	seest	vv2	seest	see	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
honour	honour	vvi	honour	honour	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
doo	doo	vdb	do	do	0
hate	hate	vvi	hate	hate	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Queane	Queane	n1	Quean	quean	0
:	:	:	:	:	0
and	and	cc	and	and	0
whom	whom	r-crq	whom	who	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
reuerence	reuerence	vvi	reverence	reverence	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Goddesse	Goddesse	n1	Goddess	goddess	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
renounce	renounce	vvb	renounce	renounce	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
ene	ene	av	ene	even	0
∣	∣	sy	∣	∣	0
mye	mye	po11	mye	my	0
to	to	p-acp	to	to	0
godlines	godlines	n1	godliness	godliness	0
:	:	:	:	:	0
and	and	cc	and	and	0
whom	whom	r-crq	whom	who	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
ignorant	ignorant	j	ignorant	ignorant	0
zeale	zeale	n1	zeal	zeal	0
enrich	enrich	vvi	enrich	enrich	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
myght	myght	vmd	might	may	0
cause	cause	vvi	cause	cause	0
her	her	pno31	her	she	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
mē	mē	n2	men	man	0
glorious	glorious	j	glorious	glorious	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
worthily	worthily	av-j	worthily	worthy	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
pouerish	pouerish	vvi	pouerish	pouerish	0
,	,	,	,	,	0
&	&	cc	&	and	0
endeuour	endeuour	n1	endeavour	endeavour	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
her	her	po31	her	her	0
odi	odi	n1	odi	odi	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
number	number	n1	number	number	0
is	is	vbz	is	be	0
great	great	j	great	great	0
which	which	r-crq	which	which	0
know	know	vvb	know	know	0
,	,	,	,	,	0
&	&	cc	&	and	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
fesse	fesse	vvb	fesse	fesse	0
thee	thee	pno21	thee	thou	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
true	true	j	true	true	0
and	and	cc	and	and	0
faythfull	faythfull	j	faithful	faithful	0
spouse	spouse	n1	spouse	spouse	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
,	,	,	,	,	0
God	God	np1	God	God	0
graunt	graunt	vvb	grant	grant	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
in	in	p-acp	in	in	0
mouthes	mouthes	n2	mouths	mouth	0
confesse	confesse	vvb	confess	confess	0
to	to	pc-acp	to	to	0
fauour	fauour	vvi	favour	favour	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
manners	manners	n2	manners	manner	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
expresse	expresse	vvi	express	express	0
Chri	Chri	fw-fr	Chri	chri	0
∣	∣	sy	∣	∣	0
stianitie	stianitie	n1	stianitie	stianitie	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
speake	speake	vvb	speak	speak	0
well	well	av	well	well	0
,	,	,	,	,	0
so	so	av	so	so	0
at	at	p-acp	at	at	0
no	no	dx	no	no	0
tyme	tyme	n1	time	time	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
seduced	seduced	vvn	seduced	seduce	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
vayne	vayne	j	vain	vain	0
pleasures	pleasures	n2	pleasures	pleasure	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
suttle	suttle	j	subtle	subtle	0
snares	snares	n2	snares	snare	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
diuel	diuel	n1	devil	devil	0
frō	frō	p-acp	from	from	0
louing	louing	vvg	loving	love	0
thee	thee	pno21	thee	thou	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
tryumph	tryumph	n1	triumph	triumph	0
now	now	av	now	now	0
thou	thou	pns21	thou	thou	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
Sion	Sion	np1	Sion	Zion	0
,	,	,	,	,	0
reioyce	reioyce	vvb	rejoice	rejoice	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
Hierusalem	Hierusalem	np1	Hierusalem	Jerusalem	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
reioyce	reioyce	vvi	rejoice	rejoice	0
.	.	.	.	.	1
Lactan.	Lactan.	np1	Lactan.	Lactan.	0
9.	9.	crd	9.	9	1
For	For	p-acp	For	for	0
behold	behold	vvi	behold	behold	0
thy	thy	po21	thy	thy	0
husband	husband	n1	husband	husband	0
,	,	,	,	,	0
the	the	dt	the	the	0
King	King	n1	King	king	0
will	will	vmb	will	will	0
come	come	vvi	come	come	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
sauiour	sauiour	n1	saviour	saviour	0
wil	wil	vmb	will	will	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
cer	cer	n1	cer	cer	0
∣	∣	sy	∣	∣	0
taynly	taynly	av-j	taynly	tayn	0
,	,	,	,	,	0
and	and	cc	and	and	0
shortly	shortly	av-j	shortly	short	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
come	come	vvi	come	come	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
poorely	poorely	av-j	poorly	poor	0
