READER	READER	n1	READER	reader	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
measure	measure	n1	measure	measure	0
.	.	.	.	.	1
