BEing	BEing	vbg	BEing	be	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
degrees	degrees	n2	degrees	degree	0
and	and	cc	and	and	0
callinges	callinges	n2	callings	calling	0
,	,	,	,	,	0
letting	letting	vvg	letting	let	0
loose	loose	av-j	lose	loose	0
the	the	dt	the	the	0
raynes	raynes	n2	reins	reins	0
,	,	,	,	,	0
and	and	cc	and	and	0
giuing	giuing	vvg	giving	give	0
out	out	av	out	out	0
the	the	dt	the	the	0
bridle	bridle	n1	bridle	bridle	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
vanities	vanities	n2	vanities	vanity	0
&	&	cc	&	and	0
licentiousnesse	licentiousnesse	n1	licentiousness	licentiousness	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
let	let	vvb	let	let	0
this	this	d	this	this	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
crowne	crowne	n1	crown	crown	0
and	and	cc	and	and	0
glorie	glorie	n1	glory	glory	0
(	(	(	(	(	0
good	good	j	good	good	0
madame	madame	n1	madame	madam	0
)	)	)	)	)	0
letting	letting	vvg	letting	let	0
these	these	d	these	these	0
go	go	vvi	go	go	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
imitated	imitated	vvn	imitated	imitate	0
and	and	cc	and	and	0
followed	followed	vvd	followed	follow	0
the	the	dt	the	the	0
exam	exam	n1	exam	exam	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
vertuous	vertuous	j	virtuous	virtuous	0
gentlewomē	gentlewomē	n2	gentlewomen	gentlewoman	0
of	of	pp-f	of	of	0
Thes	Thes	d	These	these	0
∣	∣	sy	∣	∣	0
salonica	salonica	fw-la	salonica	salonica	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
praise	praise	n1	praise	praise	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
17.2	17.2	crd	17.2	17.2	0
3.4	3.4	crd	3.4	3.4	0
.	.	.	.	.	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
great	great	j	great	great	0
diligence	diligence	n1	diligence	diligence	0
in	in	p-acp	in	in	0
reuerent	reuerent	j	reverent	reverent	0
obseruing	obseruing	vvg	observing	observe	0
the	the	dt	the	the	0
Sabboth	Sabboth	n1	Sabbath	sabbath	0
day	day	n1	day	day	0
,	,	,	,	,	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
vsual	vsual	j	usual	usual	0
frequenting	frequenting	vvg	frequenting	frequent	0
&	&	cc	&	and	0
resortīg	resortīg	vvg	resorting	resort	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
the	the	dt	the	the	0
word	word	n1	word	word	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
great	great	j	great	great	0
cō	cō	fw-mi	cō	cō	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
.	.	.	.	.	1
And	And	cc	And	and	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
place	place	n1	place	place	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
godlye	godlye	j	godly	godly	0
wo	wo	n1	woe	woe	0
∣	∣	sy	∣	∣	0
mē	mē	n2	men	man	0
of	of	pp-f	of	of	0
Beroea	Beroea	np1	Beroea	Beroea	0
cōmended	cōmended	vvd	commended	commend	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
custōe	custōe	n1	custom	custom	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
17.10.11.12	17.10.11.12	crd	17.10.11.12	17.10.11.12	0
but	but	p-acp	but	but	0
of	of	pp-f	of	of	0
zeale	zeale	n1	zeal	zeal	0
,	,	,	,	,	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
constraint	constraint	n1	constraint	constraint	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
willingnesse	willingnesse	n1	willingness	willingness	0
,	,	,	,	,	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
sad	sad	j	sad	sad	0
&	&	cc	&	and	0
heauie	heauie	j	heavy	heavy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
readynesse	readynesse	n1	readiness	readiness	0
and	and	cc	and	and	0
ioyfulnesse	ioyfulnesse	n1	joyfulness	joyfulness	0
,	,	,	,	,	0
not	not	xx	not	not	0
onelie	onelie	av-j	only	only	0
heard	heard	vvn	herd	hear	0
the	the	dt	the	the	0
word	word	n1	word	word	0
preached	preached	vvd	preached	preach	0
by	by	p-acp	by	by	0
Paule	Paule	np1	Paule	Paul	0
and	and	cc	and	and	0
Si	Si	fw-mi	Si	si	0
∣	∣	sy	∣	∣	0
las	las	uh	las	alas	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
assemblies	assemblies	n2	assemblies	assembly	0
and	and	cc	and	and	0
meetings	meetings	n2	meetings	meeting	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
vsed	vsed	vvd	used	use	0
dailie	dailie	j	daily	daily	0
and	and	cc	and	and	0
pri	pri	zz	pri	pri	0
∣	∣	sy	∣	∣	0
uate	uate	vvb	vate	vate	0
conference	conference	n1	conference	conference	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
houses	houses	n2	houses	house	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
serching	serching	vvg	searching	search	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
.	.	.	.	.	1
How	How	q-crq	How	how	0
comfortable	comfortable	j	comfortable	comfortable	0
is	is	vbz	is	be	0
that	that	d	that	that	0
also	also	av	also	also	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
16.	16.	crd	16.	16.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Acts	Acts	n2	Acts	act	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
16.12.13.14.15	16.12.13.14.15	crd	16.12.13.14.15	16.12.13.14.15	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
zealous	zealous	j	zealous	zealous	0
women	women	n2	women	woman	0
of	of	pp-f	of	of	0
Philippos	Philippos	np1	Philippos	Philippos	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
coldnesse	coldnesse	n1	coldness	coldness	0
and	and	cc	and	and	0
slack	slack	j	slack	slack	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
appeare	appeare	vvi	appear	appear	0
,	,	,	,	,	0
&	&	cc	&	and	0
very	very	av	very	very	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
bablie	bablie	av-j	bablie	bablie	0
be	be	vbi	be	be	0
gathered	gathered	vvn	gathered	gather	0
)	)	)	)	)	0
customablie	customablie	av-j	customably	customable	0
assembled	assembled	vvn	assembled	assemble	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
riuer	riuer	n1	river	river	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
Citie	Citie	n1	City	city	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
Paule	Paule	np1	Paule	Paul	0
preach	preach	vvi	preach	preach	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Sabboth	Sabboth	n1	Sabbath	sabbath	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
opening	opening	n-vvg	opening	open	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
Lydia	Lydia	np1	Lydia	Lydia	0
,	,	,	,	,	0
it	it	pn31	it	it	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
conuersion	conuersion	n1	conversion	conversion	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
poore	poore	j	poor	poor	0
woman	woman	n1	woman	woman	0
to	to	pc-acp	to	to	0
beginne	beginne	vvi	begin	begin	0
his	his	po31	his	his	0
kingdome	kingdome	n1	kingdom	kingdom	0
in	in	p-acp	in	in	0
Macedonia	Macedonia	np1	Macedonia	Macedonia	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
woman	woman	n1	woman	woman	0
is	is	vbz	is	be	0
praised	praised	vvn	praised	praise	0
not	not	xx	not	not	0
onelie	onelie	av-j	only	only	0
for	for	p-acp	for	for	0
religiousnesse	religiousnesse	n1	religiousness	religiousness	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
so	so	av	so	so	0
for	for	p-acp	for	for	0
her	her	po31	her	her	0
whole	whole	j-jn	whole	whole	0
familie	familie	n1	family	family	0
,	,	,	,	,	0
beeing	beeing	vbg	being	be	0
godlie	godlie	j	godly	godly	0
and	and	cc	and	and	0
christiālie	christiālie	av-jp	christianly	christianly	0
disposed	disposed	vvn	disposed	dispose	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
text	text	n1	text	text	0
doth	doth	vdz	does	do	0
men	men	n2	men	man	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
baptised	baptised	j-vvn	baptised	baptise	0
,	,	,	,	,	0
&	&	cc	&	and	0
all	all	d	all	all	0
her	her	po31	her	her	0
house	house	n1	house	house	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
Sacramēt	Sacramēt	n1	Sacrament	sacrament	0
(	(	(	(	(	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
)	)	)	)	)	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Apo	Apo	p-acp	Upon	upon	0
∣	∣	sy	∣	∣	0
stle	stle	n1	stle	stle	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
haue	haue	vhi	have	have	0
administred	administred	vvn	administered	administer	0
vnto	vnto	p-acp	unto	unto	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
vnlesse	vnlesse	cs	unless	unless	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
fruites	fruites	n2	fruits	fruit	0
&	&	cc	&	and	0
testimonies	testimonies	n2	testimonies	testimony	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
Christianitie	Christianitie	np1	Christianitie	Christianity	0
:	:	:	:	:	0
Reade	Reade	vvb	Read	read	0
the	the	dt	the	the	0
Epistle	Epistle	n1	Epistle	epistle	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Iohn	Iohn	np1	Iohn	John	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
elect	elect	j-vvn	elect	elect	0
lady	lady	n1	lady	lady	0
And	And	cc	And	and	0
here	here	av	here	here	0
at	at	p-acp	at	at	0
no	no	dx	no	no	0
hand	hand	n1	hand	hand	0
may	may	vmb	may	may	0
wee	wee	pns12	we	we	0
let	let	vvb	let	let	0
passe	passe	vvi	pass	pass	0
the	the	dt	the	the	0
worthie	worthie	j	worthy	worthy	0
cōmendation	cōmendation	n1	commendation	commendation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Iohn	Iohn	np1	Iohn	John	0
giueth	giueth	vvz	gives	give	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
vertuous	vertuous	j	virtuous	virtuous	0
&	&	cc	&	and	0
worshipful	worshipful	j	worshipful	worshipful	0
Lady	Lady	n1	Lady	lady	0
and	and	cc	and	and	0
her	her	po31	her	her	0
children	children	n2	children	child	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
conuersation	conuersation	n1	conversation	conversation	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
world	world	n1	world	world	0
was	was	vbds	was	be	0
agreeable	agreeable	j	agreeable	agreeable	0
vnto	vnto	p-acp	unto	unto	0
their	their	po32	their	their	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
requi	requi	fw-la	requi	requi	0
∣	∣	sy	∣	∣	0
reth	reth	n1	reth	reth	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
singular	singular	j	singular	singular	0
and	and	cc	and	and	0
notable	notable	j	notable	notable	0
exāple	exāple	n1	example	example	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
generallie	generallie	av-j	generally	general	0
concerneth	concerneth	vvz	concerns	concern	0
al	al	d	all	all	0
christian	christian	njp	christian	christian	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
women	women	n2	women	woman	0
,	,	,	,	,	0
so	so	av	so	so	0
dooth	dooth	vdz	doth	do	0
it	it	pn31	it	it	0
most	most	av-ds	most	most	0
neerelie	neerelie	av-j	nearly	near	0
and	and	cc	and	and	0
properlie	properlie	av-j	properly	proper	0
belong	belong	vvi	belong	belong	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
good	good	j	good	good	0
Ladiship	Ladiship	n1	Ladyship	ladyship	0
,	,	,	,	,	0
&	&	cc	&	and	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
gentle	gentle	j	gentle	gentle	0
wo	wo	n1	woe	woe	0
∣	∣	sy	∣	∣	0
men	men	n1	men	man	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
place	place	n1	place	place	0
and	and	cc	and	and	0
calling	calling	n1	calling	calling	0
.	.	.	.	.	1
Ro.	Ro.	np1	Ro.	Ro.	0
15.4	15.4	crd	15.4	15.4	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
if	if	cs	if	if	0
what	what	r-crq	what	what	0
∣	∣	sy	∣	∣	0
soeuer	soeuer	av	soever	soever	0
examples	examples	n2	examples	example	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
olde	olde	j	old	old	0
fathers	fathers	n2	father's	father	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
are	are	vbr	are	be	0
written	written	vvn	written	write	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
reading	reading	vvg	reading	read	0
their	their	po32	their	their	0
examples	examples	n2	examples	example	0
,	,	,	,	,	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
expresse	expresse	vvi	express	express	0
and	and	cc	and	and	0
followe	followe	vvi	follow	follow	0
their	their	po32	their	their	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
then	then	av	then	then	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
are	are	vbr	are	be	0
all	all	d	all	all	0
women	women	n2	women	woman	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
shippe	shippe	n1	ship	ship	0
and	and	cc	and	and	0
dignitie	dignitie	n1	dignity	dignity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
godlie	godlie	j	godly	godly	0
Ladie	Ladie	n1	Lady	lady	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
sufficient	sufficient	j	sufficient	sufficient	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
religious	religious	j	religious	religious	0
and	and	cc	and	and	0
godlie	godlie	j	godly	godly	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
also	also	av	also	also	0
labour	labour	vvb	labour	labour	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
their	their	po32	their	their	0
whole	whole	j-jn	whole	whole	0
fami	fami	fw-la	fami	fami	0
∣	∣	sy	∣	∣	0
lies	lies	vvz	lies	lie	0
and	and	cc	and	and	0
households	households	n2	households	household	0
vnfainedlie	vnfainedlie	av-j	unfeignedly	unfeigned	0
to	to	pc-acp	to	to	0
feare	feare	vvi	fear	fear	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
thing	thing	n1	thing	thing	0
cannot	cannot	vmbx	cannot	can	0
bee	bee	vbi	be	be	0
performed	performed	vvn	performed	perform	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
diligent	diligent	j	diligent	diligent	0
hearing	hearing	n-vvg	hearing	hear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
day	day	n1	day	day	0
,	,	,	,	,	0
&	&	cc	&	and	0
other	other	j-jn	other	other	0
meetings	meetings	n2	meetings	meeting	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
priuate	priuate	j	private	private	0
labouring	labouring	vvg	labouring	labour	0
in	in	p-acp	in	in	0
instruc	instruc	vvi	instruct	instruct	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
and	and	cc	and	and	0
dailie	dailie	j	daily	daily	0
teaching	teaching	n-vvg	teaching	teach	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
charges	charges	n2	charges	charge	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
good	good	j	good	good	0
exercise	exercise	n1	exercise	exercise	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
hope	hope	vvi	hope	hope	0
for	for	p-acp	for	for	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
handes	handes	n2	hands	hand	0
of	of	pp-f	of	of	0
manie	manie	d	many	many	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
promise	promise	vvi	promise	promise	0
and	and	cc	and	and	0
assure	assure	vvi	assure	assure	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
carefullie	carefullie	av-j	carefully	careful	0
practised	practised	vvn	practised	practise	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
W.	W.	np1	W.	W.	0
of	of	pp-f	of	of	0
whome	whome	ro-crq	whom	who	0
I	I	pns11	I	i	0
heare	heare	vvb	hear	hear	0
so	so	av	so	so	0
well	well	av	well	well	0
for	for	p-acp	for	for	0
zeale	zeale	n1	zeal	zeal	0
and	and	cc	and	and	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
doubting	doubting	vvg	doubting	doubt	0
but	but	p-acp	but	but	0
that	that	d	that	that	0
beeing	beeing	vbg	being	be	0
compassed	compassed	vvn	compassed	compass	0
about	about	a-acp	about	about	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
greate	greate	j	great	great	0
a	a	dt	a	a	0
cloude	cloude	n1	cloud	cloud	0
of	of	pp-f	of	of	0
witnesses	witnesses	n2	witnesses	witness	0
,	,	,	,	,	0
He.	He.	pns31	He.	he	1
12.1.2	12.1.2	crd	12.1.2	12.1.2	0
whose	whose	rg-crq	whose	who	0
care	care	n1	care	care	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
so	so	av	so	so	0
vehement	vehement	j	vehement	vehement	0
and	and	cc	and	and	0
earnest	earnest	j	earnest	earnest	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
true	true	j	true	true	0
spending	spending	vvg	spending	spend	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sabboth	Sabboth	n1	Sabbath	sabbath	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christian	Christian	njp	Christian	christian	0
education	education	n1	education	education	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
famylies	famylies	n2	families	family	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
dueties	dueties	n2	duties	duty	0
of	of	pp-f	of	of	0
Godly	Godly	j	Godly	godly	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
all	all	d	all	all	0
lets	lets	n2	lets	let	0
and	and	cc	and	and	0
stumbling	stumbling	j-vvg	stumbling	stumble	0
blockes	blockes	n2	blocks	block	0
being	being	vbg	being	be	0
remooued	remooued	vvn	removed	remove	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
dailie	dailie	av-j	daily	daily	0
adde	adde	vvi	add	add	0
vnto	vnto	p-acp	unto	unto	0
that	that	d	that	that	0
great	great	j	great	great	0
good	good	j	good	good	0
forwardnes	forwardnes	n1	forwardness	forwardness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
lord	lord	n1	lord	lord	0
hath	hath	vhz	hath	have	0
wrought	wrought	vvn	wrought	wrought	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
alredie	alredie	av	already	already	0
a	a	dt	a	a	0
plentiful	plentiful	j	plentiful	plentiful	0
increase	increase	n1	increase	increase	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
beautifying	beautifying	vvg	beautifying	beautify	0
and	and	cc	and	and	0
garnishing	garnishing	vvg	garnishing	garnish	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
Ladie	Ladie	n1	Lady	lady	0
,	,	,	,	,	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
holie	holie	j	holy	holy	0
spirite	spirite	n1	spirit	spirit	0
working	working	vvg	working	work	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
heart	heart	n1	heart	heart	0
a	a	dt	a	a	0
burning	burning	j-vvg	burning	burn	0
desire	desire	n1	desire	desire	0
euerie	euerie	d	every	every	0
daie	daie	n1	day	day	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
the	the	dt	the	the	0
commendable	commendable	j	commendable	commendable	0
examples	examples	n2	examples	example	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
holy	holy	j	holy	holy	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
trones	trones	n2	thrones	throne	0
before	before	a-acp	before	before	0
alleadged	alleadged	vvd	alleged	allege	0
.	.	.	.	.	1
Secondlie	Secondlie	ord	Secondlie	secondlie	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
receiued	receiued	vvn	received	receive	0
many	many	d	many	many	0
bene	bene	fw-la	bene	bene	0
∣	∣	sy	∣	∣	0
fits	fits	vvz	fits	fit	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
worthie	worthie	j	worthy	worthy	0
Knight	Knight	n1	Knight	knight	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
Pellam	Pellam	np1	Pellam	Pellam	0
,	,	,	,	,	0
your	your	po22	your	your	0
late	late	j	late	late	0
deceased	deceased	j-vvn	deceased	decease	0
husband	husband	n1	husband	husband	0
,	,	,	,	,	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
so	so	av	so	so	0
well	well	av	well	well	0
deseruing	deseruing	vvg	deserving	deserve	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
wealth	wealth	n1	wealth	wealth	0
and	and	cc	and	and	0
Countrie	Countrie	n1	Country	country	0
,	,	,	,	,	0
that	that	cst	that	that	0
verie	verie	av	very	very	0
enuie	enuie	vvi	envy	envy	0
her	her	po31	her	her	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
if	if	cs	if	if	0
neuer	neuer	av-x	never	never	0
so	so	av	so	so	0
faine	faine	av-j	feign	fain	0
she	she	pns31	she	she	0
woulde	woulde	vmd	would	will	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
yet	yet	av	yet	yet	0
neuer	neuer	av-x	never	never	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
burie	burie	vvi	bury	bury	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dark	dark	j	dark	dark	0
lake	lake	n1	lake	lake	0
of	of	pp-f	of	of	0
obliuion	obliuion	n1	oblivion	oblivion	0
his	his	po31	his	his	0
due	due	j-jn	due	due	0
deserued	deserued	j-vvn	deserved	deserve	0
praises	praises	n2	praises	praise	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
meete	meete	vvi	meet	meet	0
and	and	cc	and	and	0
requisite	requisite	j	requisite	requisite	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
out	out	av	out	out	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
world	world	n1	world	world	0
some	some	d	some	some	0
dutifull	dutifull	j	dutiful	dutiful	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
