DEar	DEar	av-jn	DEar	dear	0
ages	ages	n2	ages	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
very	very	j	very	very	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
rectory	rectory	n1	rectory	rectory	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haveMy	haveMy	n1	haveMy	havemy	0
Sus	Sus	fw-la	Sus	sus	0
∣	∣	sy	∣	∣	0
pension	pension	n1	pension	pension	0
suspen	suspen	n1	suspen	suspen	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
;	;	;	;	;	0
Legal	Legal	j	Legal	legal	0
Resolution	Resolution	n1	Resolution	resolution	0
of	of	pp-f	of	of	0
2.	2.	crd	2.	2.	1
Important	Important	j	Important	important	0
Questions	Questions	n2	Questions	question	0
;	;	;	;	;	0
A	A	dt	A	a	0
New	New	j	New	new	0
Discovery	Discovery	n1	Discovery	discovery	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Romish	Romish	jp	Romish	romish	0
Emissaries	Emissaries	n2	Emissaries	emissary	0
and	and	cc	and	and	0
Popish	Popish	j	Popish	popish	0
Errors	Errors	n2	Errors	error	0
.	.	.	.	.	0
elsewhere	elsewhere	av	elsewhere	elsewhere	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
here	here	av	here	here	0
more	more	av-dc	more	more	0
largely	largely	av-j	largely	large	0
manifest	manifest	j	manifest	manifest	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
which	which	r-crq	which	which	0
Negligence	Negligence	n1	Negligence	negligence	0
and	and	cc	and	and	0
O	O	sy	O	o	0
∣	∣	sy	∣	∣	0
mission	mission	n1	mission	mission	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
desire	desire	vvi	desire	desire	0
them	them	pno32	them	they	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
most	most	av-ds	most	most	0
sadly	sadly	av-j	sadly	sad	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
That	That	cst	That	that	0
they	they	pns32	they	they	0
rob	rob	vvb	rob	rob	0
God	God	np1	God	God	0
himself	himself	px31	himself	himself	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
chief	chief	j-jn	chief	chief	0
publick	publick	j	public	public	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
,	,	,	,	,	0
and	and	cc	and	and	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
solemn	solemn	j	solemn	solemn	0
worship	worship	n1	worship	worship	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
That	That	cst	That	that	0
they	they	pns32	they	they	0
rob	rob	vvb	rob	rob	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	n1	himself	himself	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
instituted	instituted	vvn	instituted	institute	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
principal	principal	av-jn	principal	principal	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
shew	shew	n1	show	show	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
benefits	benefits	n2	benefits	benefit	0
,	,	,	,	,	0
fruits	fruits	n2	fruits	fruit	0
,	,	,	,	,	0
and	and	cc	and	and	0
memory	memory	n1	memory	memory	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
death	death	n1	death	death	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
his	his	po31	his	his	0
Second	Second	ord	Second	second	0
coming	coming	n-vvg	coming	come	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
11	11	crd	11	11	0
▪	▪	▪	▪	▪	0
25	25	crd	25	25	0
,	,	,	,	,	0
26.	26.	crd	26.	26.	0
3.	3.	crd	3.	3.	1
That	That	cst	That	that	0
they	they	pns32	they	they	0
rob	rob	vvb	rob	rob	0
their	their	po32	their	their	0
Churches	Churches	n2	Churches	church	0
and	and	cc	and	and	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
inestimable	inestimable	j	inestimable	inestimable	0
benefits	benefits	n2	benefits	benefit	0
,	,	,	,	,	0
comforts	comforts	n2	comforts	comfort	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
most	most	av-ds	most	most	0
blessed	blessed	j-vvn	blessed	bless	0
Supper	Supper	n1	Supper	supper	0
.	.	.	.	.	1
Wherein	Wherein	c-crq	Wherein	wherein	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
culpable	culpable	j	culpable	culpable	0
,	,	,	,	,	0
sacrilegi	sacrilegi	fw-la	sacrilegi	sacrilegi	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
and	and	cc	and	and	0
injurious	injurious	j	injurious	injurious	0
to	to	p-acp	to	to	0
Christs	Christs	npg1	Christs	Christ	0
Institution	Institution	n1	Institution	institution	0
and	and	cc	and	and	0
their	their	po32	their	their	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Sacrilegious	Sacrilegious	j	Sacrilegious	sacrilegious	0
Popes	Popes	n2	Popes	pope	0
and	and	cc	and	and	0
Popish	Popish	j	Popish	popish	0
Priests	Priests	n2	Priests	priest	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
administer	administer	vvb	administer	administer	0
this	this	d	this	this	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
to	to	p-acp	to	to	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
both	both	d	both	both	0
kinds	kinds	n2	kinds	kind	0
every	every	d	every	every	0
Masse	Masse	n1	Mass	mass	0
,	,	,	,	,	0
and	and	cc	and	and	0
give	give	vvi	give	give	0
the	the	dt	the	the	0
People	People	n1	People	people	0
the	the	dt	the	the	0
Consecrated	Consecrated	j-vvn	Consecrated	consecrate	0
Bread	Bread	n1	Bred	bread	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
places	places	n2	places	place	0
,	,	,	,	,	0
once	once	c-acp	once	once	0
a	a	dt	a	a	0
year	year	n1	year	year	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Cup	Cup	n1	Cup	cup	0
too	too	av	too	too	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
places	places	n2	places	place	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
specialBish	specialBish	n1	specialBish	specialbish	0
.	.	.	.	.	1
Jew	Jew	np1	Jew	Jew	0
∣	∣	sy	∣	∣	0
els	els	av	else	else	0
Reply	Reply	vvb	Reply	reply	0
to	to	p-acp	to	to	0
Harding	Harding	np1	Harding	Harding	0
,	,	,	,	,	0
p.	p.	n1	p.	p.	0
73.	73.	crd	73.	73.	1
Fox	Fox	n1	Fox	fox	0
Acts	Acts	n2	Acts	act	0
and	and	cc	and	and	0
Mon.	Mon.	np1	Mon.	Mon.	0
Vol.	Vol.	n1	Vol.	vol.	1
1.	1.	crd	1.	1.	0
p.	p.	n1	p.	p.	0
910	910	crd	910	910	0
,	,	,	,	,	0
911	911	crd	911	911	0
,	,	,	,	,	0
912.	912.	crd	912.	912.	0
dispensations	dispensations	n2	dispensations	dispensation	0
:	:	:	:	:	0
whereas	whereas	cs	whereas	whereas	0
they	they	pns32	they	they	0
deprive	deprive	vvb	deprive	deprive	0
themselves	themselves	px32	themselves	themselves	0
and	and	cc	and	and	0
their	their	po32	their	their	0
people	people	n1	people	people	0
wholly	wholly	av-jn	wholly	whole	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
for	for	p-acp	for	for	0
sundry	sundry	j	sundry	sundry	0
years	years	n2	years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
dispence	dispence	vvi	dispense	dispense	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
and	and	cc	and	and	0
others	others	ng2-jn	others	other	0
earnest	earnest	n1	earnest	earnest	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
treaties	treaties	n2	treaties	treaty	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
That	That	cst	That	that	0
herein	herein	av	herein	herein	0
they	they	pns32	they	they	0
give	give	vvb	give	give	0
as	as	p-acp	as	as	0
high	high	j	high	high	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
grosse	grosse	j	gross	gross	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
sinful	sinful	j	sinful	sinful	0
a	a	dt	a	a	0
Non	Non	fw-fr	Non	non	0
obstante	obstante	n-jn	obstante	obstante	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
the	the	dt	the	the	0
Primitive	Primitive	j	Primitive	primitive	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
Fathers	Fathers	n2	Father's	father	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
casting	casting	vvg	casting	cast	0
aside	aside	av	aside	aside	0
this	this	d	this	this	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Supper	Supper	n1	Supper	supper	0
for	for	p-acp	for	for	0
so	so	av	so	so	0
many	many	d	many	many	0
years	years	n2	years	year	0
together	together	av	together	together	0
;	;	;	;	;	0
as	as	p-acp	as	as	0
theSessio	theSessio	fw-la	theSessio	thesessio	0
13.	13.	crd	13.	13.	1
Surius	Surius	np1	Surius	Surius	0
Concil	Concil	n1	Council	council	0
.	.	.	.	.	1
Tom	Tom	np1	Tom	Tom	0
,	,	,	,	,	0
3.	3.	crd	3.	3.	0
p.	p.	n1	p.	p.	0
821	821	crd	821	821	0
,	,	,	,	,	0
822.	822.	crd	822.	822.	1
Council	Council	n1	Council	council	0
of	of	pp-f	of	of	0
Constance	Constance	np1	Constance	Constance	0
did	did	vdd	did	do	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
took	took	vvd	took	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cup	Cup	n1	Cup	cup	0
only	only	av-j	only	only	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Lay-people	Lay-people	n1	Lay-people	lay-people	0
;	;	;	;	;	0
and	and	cc	and	and	0
hereby	hereby	av	hereby	hereby	0
justifie	justifie	vvi	justify	justify	0
,	,	,	,	,	0
imitate	imitate	vvb	imitate	imitate	0
,	,	,	,	,	0
exceed	exceed	vvb	exceed	exceed	0
this	this	d	this	this	0
their	their	po32	their	their	0
Sacrilegious	Sacrilegious	j	Sacrilegious	sacrilegious	0
,	,	,	,	,	0
Antichristian	Antichristian	jp	Antichristian	antichristian	0
practice	practice	n1	practice	practice	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	1
That	That	cst	That	that	0
hereby	hereby	av	hereby	hereby	0
they	they	pns32	they	they	0
sinfully	sinfully	av-j	sinfully	sinful	0
neglect	neglect	vvb	neglect	neglect	0
,	,	,	,	,	0
renounce	renounce	vvb	renounce	renounce	0
one	one	pi	one	one	0
principal	principal	j-jn	principal	principal	0
essential	essential	j	essential	essential	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Ministerial	Ministerial	j	Ministerial	ministerial	0
function	function	n1	function	function	0
and	and	cc	and	and	0
pastoral	pastoral	n-jn	pastoral	pastoral	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
purposely	purposely	av	purposely	purposely	0
ordained	ordained	vvn	ordained	ordain	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
nisters	nisters	n2	nisters	nister	0
,	,	,	,	,	0
and	and	cc	and	and	0
presented	presented	vvd	presented	present	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Parochial	Parochial	j	Parochial	parochial	0
Cures	Cures	n2	Cures	cure	0
and	and	cc	and	and	0
Be	Be	vbb	Be	be	0
∣	∣	sy	∣	∣	0
nefices	nefices	n2	nefices	nefice	0
diligently	diligently	av-j	diligently	diligent	0
to	to	pc-acp	to	to	0
discharge	discharge	vvi	discharge	discharge	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haveA	haveA	uh	haveA	havea	0
Legal	Legal	j	Legal	legal	0
Rsolution	Rsolution	n1	Rsolution	rsolution	0
of	of	pp-f	of	of	0
two	two	crd	two	two	0
important	important	j	important	important	0
Quaeres	Quaeres	n2	Quaeres	quaere	0
.	.	.	.	.	1
Har	Har	np1	Har	Har	0
∣	∣	sy	∣	∣	0
mony	mony	n1	money	money	0
of	of	pp-f	of	of	0
Con	Con	np1	Con	Con	0
∣	∣	sy	∣	∣	0
fssions	fssions	n1	fssions	fssions	0
.	.	.	.	.	0
sect	sect	n1	sect	sect	0
.	.	.	.	.	1
10.	10.	crd	10.	10.	0
to	to	p-acp	to	to	0
16.	16.	crd	16.	16.	0
elswhere	elswhere	av	elsewhere	elsewhere	0
manifested	manifested	vvn	manifested	manifest	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
wit	wit	vvi	wit	wit	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
administer	administer	vvi	administer	administer	0
this	this	d	this	this	0
Sacra	Sacra	fw-la	Sacra	sacra	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
people	people	n1	people	people	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	1
That	That	cst	That	that	0
they	they	pns32	they	they	0
herein	herein	av	herein	herein	0
pointblank	pointblank	av	pointblank	pointblank	0
oppugn	oppugn	vvi	oppugn	oppugn	0
,	,	,	,	,	0
contradict	contradict	vvb	contradict	contradict	0
theSee	theSee	vvb	theSee	thesee	0
My	My	po11	My	my	0
Susperston	Susperston	fw-mi	Susperston	susperston	0
sus	sus	fw-la	sus	sus	0
∣	∣	sy	∣	∣	0
pended	pended	vvn	pended	pend	0
.	.	.	.	.	1
Tho.	Tho.	np1	Tho.	Tho.	0
Beacons	Beacons	n2	Beacons	beacon	0
Cate	Cate	zz	Cate	cate	0
∣	∣	sy	∣	∣	0
chism	chism	n1	chism	chism	0
.	.	.	.	.	0
constant	constant	j	constant	constant	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Primitive	Primitive	j	Primitive	primitive	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
Fathers	Fathers	n2	Father's	father	0
,	,	,	,	,	0
Christians	Christians	np1	Christians	Christians	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
usually	usually	av-j	usually	usual	0
administred	administred	vvd	administered	administer	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Commu	Commu	n1	Commu	commu	0
∣	∣	sy	∣	∣	0
nion	nion	n1	nion	nion	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
their	their	po32	their	their	0
visible	visible	j	visible	visible	0
Church-members	Church-members	n2	Church-members	church-member	0
every	every	d	every	every	0
Lords	Lords	n2	Lords	lord	0
day	day	n1	day	day	0
;	;	;	;	;	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
constant	constant	j	constant	constant	0
usage	usage	n1	usage	usage	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
throughout	throughout	p-acp	throughout	throughout	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
former	former	j	former	former	0
ages	ages	n2	ages	age	0
till	till	c-acp	till	till	0
this	this	d	this	this	0
present	present	j	present	present	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
prescribed	prescribed	vvn	prescribed	prescribe	0
,	,	,	,	,	0
practiced	practiced	vvd	practiced	practise	0
the	the	dt	the	the	0
frequent	frequent	j	frequent	frequent	0
celebration	celebration	n1	celebration	celebration	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
necessary	necessary	j	necessary	necessary	0
,	,	,	,	,	0
usefull	usefull	j	useful	useful	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
comfortable	comfortable	j	comfortable	comfortable	0
duty	duty	n1	duty	duty	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	1
That	That	cst	That	that	0
herein	herein	av	herein	herein	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
great	great	j	great	great	0
measure	measure	n1	measure	measure	0
imita	imita	n1	imita	imita	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
the	the	dt	the	the	0
tyranny	tyranny	n1	tyranny	tyranny	0
and	and	cc	and	and	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
Pope	Pope	n1	Pope	pope	0
Innocent	Innocent	j-jn	Innocent	innocent	0
the	the	dt	the	the	0
3d.	3d.	n1	3d.	3d.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Popish	Popish	j	Popish	popish	0
English	English	jp	English	english	0
Clergy	Clergy	n1	Clergy	clergy	0
under	under	p-acp	under	under	0
him	him	pno31	him	he	0
;	;	;	;	;	0
who	who	q-crq	who	who	0
inter	inter	vvb	inter	inter	0
∣	∣	sy	∣	∣	0
dicting	dicting	j-vvg	dicting	dict	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Realm	Realm	n1	Realm	realm	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
Anno	Anno	fw-la	Anno	anno	0
1208.	1208.	crd	1208.	1208.	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
differences	differences	n2	differences	difference	0
then	then	av	then	then	0
risen	risen	vvn	risen	rise	0
between	between	p-acp	between	between	0
King	King	n1	King	king	0
John	John	np1	John	John	0
,	,	,	,	,	0
the	the	dt	the	the	0
Archbishop	Archbishop	n1	Archbishop	archbishop	0
of	of	pp-f	of	of	0
Canterbury	Canterbury	np1	Canterbury	Canterbury	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
Prelates	Prelates	n2	Prelates	prelate	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
6	6	crd	6	6	0
years	years	n2	years	year	0
,	,	,	,	,	0
3	3	crd	3	3	0
moneths	moneths	n2	months	month	0
,	,	,	,	,	0
and	and	cc	and	and	0
14	14	crd	14	14	0
days	days	n2	days	day	0
space	space	n1	space	space	0
;	;	;	;	;	0
thereupon	thereupon	av	thereupon	thereupon	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Clergies	Clergies	n2	Clergies	clergy	0
obstinacy	obstinacy	n1	obstinacy	obstinacy	0
cessaverunt	cessaverunt	fw-la	cessaverunt	cessaverunt	0
in	in	p-acp	in	in	0
Anglia	Anglia	fw-it	Anglia	anglia	0
omnia	omnia	fw-la	omnia	omnia	0
Ec	Ec	fw-la	Ec	ec	0
∣	∣	sy	∣	∣	0
clesiastica	clesiastica	fw-la	clesiastica	clesiastica	0
Sacramenta	Sacramenta	np1	Sacramenta	Sacramenta	0
praeter	praeter	fw-la	praeter	praeter	0
solummodo	solummodo	fw-la	solummodo	solummodo	0
Confessio	Confessio	fw-la	Confessio	confessio	0
∣	∣	sy	∣	∣	0
nem	nem	fw-la	nem	nem	0
,	,	,	,	,	0
&	&	cc	&	and	0
viaticum	viaticum	fw-la	viaticum	viaticum	0
in	in	p-acp	in	in	0
ultima	ultima	fw-la	ultima	ultima	0
neccessitate	neccessitate	n1	neccessitate	neccessitate	0
,	,	,	,	,	0
et	et	fw-fr	et	et	0
Baptisma	Baptisma	np1	Baptisma	Baptisma	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
vulorum	vulorum	fw-la	vulorum	vulorum	0
,	,	,	,	,	0
ad	ad	fw-la	ad	ad	0
irrestaurabile	irrestaurabile	fw-la	irrestaurabile	irrestaurabile	0
damnum	damnum	fw-la	damnum	damnum	0
Ecclesiae	Ecclesiae	np1	Ecclesiae	Ecclesiae	0
,	,	,	,	,	0
tam	tam	fw-la	tam	tam	0
in	in	p-acp	in	in	0
temporalibus	temporalibus	fw-la	temporalibus	temporalibus	0
quam	quam	fw-la	quam	quam	0
spiritualibus	spiritualibus	fw-la	spiritualibus	spiritualibus	0
,	,	,	,	,	0
asHist	asHist	uh	asHist	ashist	0
.	.	.	.	.	1
Ang	Ang	zz	Ang	ang	0
∣	∣	sy	∣	∣	0
liae	liae	fw-la	liae	liae	0
▪	▪	▪	▪	▪	0
An.	An.	np1	An.	An.	0
1208	1208	crd	1208	1208	0
,	,	,	,	,	0
1214.	1214.	crd	1214.	1214.	0
p.	p.	n1	p.	p.	0
239.	239.	crd	239.	239.	0
240.	240.	crd	240.	240.	1
Mat.	Mat.	np1	Mat.	Mat	0
Par	Par	fw-fr	Par	par	0
∣	∣	sy	∣	∣	0
kr	kr	n1	kr	kr	0
,	,	,	,	,	0
Antiq	Antiq	np1	Antiq	Antiq	0
▪	▪	▪	▪	▪	0
Ec	Ec	fw-la	Ec	ec	0
∣	∣	sy	∣	∣	0
cles	cles	zz	cles	cles	0
.	.	.	.	.	1
Brit.	Brit.	np1	Brit.	Brit.	0
p.	p.	n1	p.	p.	0
148	148	crd	148	148	0
149.	149.	crd	149.	149.	0
&c.	&c.	av	etc.	etc	0
God	God	np1	God	God	0
∣	∣	sy	∣	∣	0
wins	wins	vvz	wins	win	0
Catalogue	Catalogue	n1	Catalogue	catalogue	0
of	of	pp-f	of	of	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
.	.	.	.	.	1
62.	62.	crd	62.	62.	0
63	63	crd	63	63	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
Fox	Fox	n1	Fox	fox	0
Acts	Acts	n2	Acts	act	0
and	and	cc	and	and	0
Mon.	Mon.	np1	Mon.	Mon.	0
Vol.	Vol.	n1	Vol.	vol.	1
1.	1.	crd	1.	1.	0
p.	p.	n1	p.	p.	0
324	324	crd	324	324	0
,	,	,	,	,	0
326	326	crd	326	326	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
linshed	linshed	j-vvn-u	linshed	linsh	0
,	,	,	,	,	0
Speed	Speed	n1	Speed	speed	0
,	,	,	,	,	0
Grafton	Grafton	np1	Grafton	Grafton	0
and	and	cc	and	and	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
in	in	p-acp	in	in	0
tbe	tbe	n1	tbe	tbe	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
John.	John.	np1	John.	John.	1
Matthew	Matthew	np1	Matthew	Matthew	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
ris	ris	zz	ris	ris	0
and	and	cc	and	and	0
others	others	ng2-jn	others	other	0
inform	inform	vvb	inform	inform	0
us	us	pno12	us	we	0
:	:	:	:	:	0
The	The	dt	The	the	0
King	King	n1	King	king	0
hereupon	hereupon	av	hereupon	hereupon	0
by	by	p-acp	by	by	0
spe	spe	fw-la	spe	spe	0
∣	∣	sy	∣	∣	0
cial	cial	j	cial	cial	0
Writs	Writs	n2	Writs	writ	0
and	and	cc	and	and	0
Patents	Patents	n2	Patents	patent	0
,	,	,	,	,	0
commanded	commanded	vvd	commanded	command	0
William	William	np1	William	William	0
of	of	pp-f	of	of	0
Cornhil	Cornhil	np1	Cornhil	Cornhil	0
,	,	,	,	,	0
Joseline	Joseline	np1	Joseline	Joseline	0
of	of	pp-f	of	of	0
Cornwal	Cornwal	np1	Cornwal	Cornwall	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
seise	seise	vvi	seize	seize	0
all	all	d	all	all	0
the	the	dt	the	the	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
Goods	Goods	n2-j	Goods	good	0
,	,	,	,	,	0
Livings	Livings	n2-vvg	Livings	live	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Archbishops	Archbishops	ng1	Archbishop's	archbishop	0
,	,	,	,	,	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
Abbots	Abbots	ng1	Abbots	abbot	0
,	,	,	,	,	0
Pri	Pri	zz	Pri	pri	0
∣	∣	sy	∣	∣	0
rs	rs	n1	rs	rs	0
,	,	,	,	,	0
Religious	Religious	j	Religious	religious	0
Persons	Persons	n2	Persons	person	0
,	,	,	,	,	0
Clerks	Clerks	n2	Clerks	clerk	0
and	and	cc	and	and	0
Priests	Priests	n2	Priests	priest	0
,	,	,	,	,	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Monday	Monday	np1	Monday	Monday	0
next	next	ord	next	next	0
before	before	p-acp	before	before	0
Easter	Easter	np1	Easter	Easter	0
refuse	refuse	vvb	refuse	refuse	0
to	to	pc-acp	to	to	0
celebrate	celebrate	vvi	celebrate	celebrate	0
divine	divine	j-jn	divine	divine	0
Service	Service	n1	Service	service	0
and	and	cc	and	and	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
people	people	n1	people	people	0
;	;	;	;	;	0
and	and	cc	and	and	0
confis	confis	n1	confis	confis	0
∣	∣	sy	∣	∣	0
cated	cated	j	cated	cated	0
them	them	pno32	them	they	0
all	all	d	all	all	0
as	as	c-acp	as	as	0
forfeited	forfeited	vvn	forfeited	forfeit	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Treasury	Treasury	n1	Treasury	treasury	0
:	:	:	:	:	0
Being	Being	vbg	Being	be	0
driven	driven	vvn	driven	drive	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
such	such	d	such	such	0
austerity	austerity	n1	austerity	austerity	0
and	and	cc	and	and	0
sharpnesse	sharpnesse	n1	sharpness	sharpness	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
force	force	vvb	force	force	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
their	their	po32	their	their	0
Pastoral	Pastoral	n-jn	Pastoral	pastoral	0
