DEar	DEar	av-jn	DEar	dear	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
less	less	av-dc	less	less	0
than	than	cs	than	than	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
a	a	dt	a	a	0
death	death	n1	death	death	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
thrown	thrown	vvn	thrown	throw	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
great	great	j	great	great	0
pond	pond	n1	pond	pond	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
devoured	devoured	vvn	devoured	devour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lampreys	Lampreys	fw-la	Lampreys	lampreys	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
therein	therein	av	therein	therein	0
;	;	;	;	;	0
the	the	dt	the	the	0
Black	Black	j-jn	Black	black	0
∣	∣	sy	∣	∣	0
moor	moor	n1	moor	moor	0
gets	gets	vvz	gets	get	0
him	him	pno31	him	he	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
corner	corner	n1	corner	corner	0
or	or	cc	or	or	0
hole	hole	n1	hold	hole	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
roars	roars	vvz	roars	roar	0
and	and	cc	and	and	0
cryes	cryes	vvz	cries	cry	0
most	most	av-ds	most	most	0
hideously	hideously	av-j	hideously	hideous	0
:	:	:	:	:	0
The	The	dt	The	the	0
Emperour	Emperour	n1	Emperor	emperor	0
taking	taking	vvg	taking	take	0
his	his	po31	his	his	0
leave	leave	n1	leave	leave	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
going	going	vvg	going	go	0
away	away	av	away	away	0
,	,	,	,	,	0
he	he	pns31	he	he	0
heard	heard	vvd	herd	hear	0
a	a	dt	a	a	0
fearful	fearful	j	fearful	fearful	0
cry	cry	n1	cry	cry	0
,	,	,	,	,	0
and	and	cc	and	and	0
enquiring	enquiring	vvg	inquiring	inquire	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
was	was	vbds	was	be	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
told	told	vvn	told	tell	0
him	him	pno31	him	he	0
:	:	:	:	:	0
he	he	pns31	he	he	0
sends	sends	vvz	sends	send	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Blackmoor	Blackmoor	np1	Blackmoor	Blackmoor	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
relating	relating	vvg	relating	relate	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
circumstances	circumstances	n2	circumstances	circumstance	0
,	,	,	,	,	0
the	the	dt	the	the	0
Emperor	Emperor	n1	Emperor	emperor	0
returns	returns	vvz	returns	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Noble	Noble	j	Noble	noble	0
Mans	Mans	ng1	men	man	0
house	house	n1	house	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
stick	stick	n1	stick	stick	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
brake	brake	vvd	brake	break	0
all	all	d	all	all	0
the	the	dt	the	the	0
Glasses	Glasses	n2	Glasses	glass	0
;	;	;	;	;	0
the	the	dt	the	the	0
Noble	Noble	j	Noble	noble	0
Man	Man	n1	Man	man	0
demanded	demanded	vvd	demanded	demand	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
it	it	pn31	it	it	0
?	?	?	?	?	0
he	he	pns31	he	he	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
It	It	pn31	It	it	0
were	were	vbdr	were	be	0
better	better	jc	better	better	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
Glasses	Glasses	n2	Glasses	glass	0
were	were	vbdr	were	be	0
broken	broken	vvn	broken	break	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
they	they	pns32	they	they	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
times	times	n2	times	time	0
so	so	av	so	so	0
many	many	d	many	many	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
that	that	cst	that	that	0
the	the	dt	the	the	0
precious	precious	j	precious	precious	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
man	man	n1	man	man	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
cast	cast	vvn	cast	cast	0
away	away	av	away	away	0
.	.	.	.	.	1
It	It	pn31	It	it	0
were	were	vbdr	were	be	0
better	better	jc	better	better	0
that	that	cst	that	that	0
all	all	d	all	all	0
Romes	Romes	npg1	Romes	Rome	0
Remnants	Remnants	n2	Remnants	remnant	0
,	,	,	,	,	0
Reliques	Reliques	n2	Relics	relic	0
,	,	,	,	,	0
Rites	Rites	n2	Rites	rite	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
use	use	n1	use	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
Hell	Hell	n1	Hell	hell	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
that	that	d	that	that	0
one	one	crd	one	one	0
honest	honest	j	honest	honest	0
godly	godly	j	godly	godly	0
Preacher	Preacher	n1	Preacher	preacher	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
his	his	po31	his	his	0
mouth	mouth	n1	mouth	mouth	0
stopt	stopt	vvd	stopped	stop	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
endure	endure	vvi	endure	endure	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Rags	Rags	n2	Rags	rag	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
old	old	j	old	old	0
Whores	Whores	ng1	Whores	whore	0
tail	tail	n1	tail	tail	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
drawn	drawn	vvn	drawn	draw	0
through	through	p-acp	through	through	0
his	his	po31	his	his	0
teeth	teeth	n2	teeth	tooth	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
Wife	Wife	n1	Wife	wife	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
condition	condition	n1	condition	condition	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
meddle	meddle	vvi	meddle	meddle	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
it's	it's	pn31|vbz	it's	it|be	0
fitter	fitter	jc	fitter	fit	0
for	for	p-acp	for	for	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
higher	higher	jc	higher	high	0
quality	quality	n1	quality	quality	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
mean	mean	j	mean	mean	0
descent	descent	n1	descent	descent	0
for	for	p-acp	for	for	0
parentage	parentage	n1	parentage	parentage	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
poor	poor	j	poor	poor	0
man	man	n1	man	man	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
answer	answer	vvi	answer	answer	0
their	their	po32	their	their	0
reverend	reverend	j-jn	reverend	reverend	0
Lordships	Lordships	n2	Lordship's	lordship	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
they	they	pns32	they	they	0
present	present	j	present	present	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
more	more	dc	more	more	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
Master	Master	n1	Master	master	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
than	than	cs	than	than	0
they	they	pns32	they	they	0
for	for	p-acp	for	for	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
boldness	boldness	n1	boldness	boldness	0
too	too	av	too	too	0
;	;	;	;	;	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
parentage	parentage	n1	parentage	parentage	0
,	,	,	,	,	0
true	true	j	true	true	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
mean	mean	j	mean	mean	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
descended	descended	vvn	descended	descend	0
;	;	;	;	;	0
my	my	po11	my	my	0
Abavus	Abavus	np1	Abavus	Abavus	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
no	no	dx	no	no	0
Latin	Latin	jp	Latin	latin	0
word	word	n1	word	word	0
beyond	beyond	p-acp	beyond	beyond	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
great-Grand-father	great-Grand-father	n1	great-Grand-father	great-grand-father	0
)	)	)	)	)	0
Japhet	Japhet	np1	Japhet	Japhet	0
,	,	,	,	,	0
the	the	dt	the	the	0
third	third	ord	third	three	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
Noah	Noah	np1	Noah	Noah	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
came	came	vvd	came	come	0
the	the	dt	the	the	0
Gentiles	Gentiles	n2-j	Gentiles	gentile	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
interval	interval	n1	interval	interval	0
of	of	pp-f	of	of	0
Worlds	Worlds	n2	World's	world	0
,	,	,	,	,	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
companion	companion	n1	companion	companion	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
clean	clean	j	clean	clean	0
,	,	,	,	,	0
so	so	av	so	so	0
for	for	p-acp	for	for	0
unclean	unclean	j	unclean	unclean	0
Beasts	Beasts	n2	Beasts	beast	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
Asses	Asses	n2	Asses	ass	0
,	,	,	,	,	0
Pigs	Pigs	n2	Pigs	pig	0
and	and	cc	and	and	0
Wolves	Wolves	n2	Wolves	wolf	0
:	:	:	:	:	0
From	From	p-acp	From	from	0
his	his	po31	his	his	0
loins	loins	n2	loins	loin	0
I	I	pns11	I	i	0
received	received	vvd	received	receive	0
a	a	dt	a	a	0
swinish	swinish	j	swinish	swinish	0
hellish	hellish	j	hellish	hellish	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
swarming	swarming	vvg	swarming	swarm	0
with	with	p-acp	with	with	0
divers	divers	j	diverse	diverse	0
lusts	lusts	n2	lustest	lust	0
:	:	:	:	:	0
And	And	cc	And	and	0
an	an	dt	and	a	0
Asse-like	Asse-like	av-j	Asslike	asslike	0
head	head	n1	head	head	0
,	,	,	,	,	0
stupid	stupid	j	stupid	stupid	0
and	and	cc	and	and	0
dull	dull	j	dull	dull	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
true	true	j	true	true	0
understanding	understanding	n1	understanding	understanding	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
divine	divine	j-jn	divine	divine	0
Myste	Myste	n1	Mist	mist	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
,	,	,	,	,	0
or	or	cc	or	or	0
saving	saving	vvg	saving	save	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
can	can	vmb	can	can	0
justly	justly	av-j	justly	just	0
claim	claim	vvb	claim	claim	0
nothing	nothing	pix	nothing	nothing	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
Coal	Coal	n1	Coal	coal	0
of	of	pp-f	of	of	0
Arms	Arms	n2	Arms	arm	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
Pigs-tail	Pigs-tail	n1	Pigs-tail	pigs-tail	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
Asses	Asses	ng1	Asses	ass	0
head	head	n1	head	head	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Crest	Crest	n1	Crest	crest	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
step	step	vvb	step	step	0
further	further	av-jc	further	further	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
old	old	j	old	old	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
speak	speak	vvi	speak	speak	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
old	old	j	old	old	0
man	man	n1	man	man	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
the	the	dt	the	the	0
fountain	fountain	n1	fountain	fountain	0
as	as	c-acp	as	as	0
purely	purely	av-j	purely	pure	0
corrupt	corrupt	vvb	corrupt	corrupt	0
(	(	(	(	(	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
use	use	vvi	use	use	0
that	that	d	that	that	0
Epithite	Epithite	n1	Epithet	epithet	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
stream	stream	n1	stream	stream	0
,	,	,	,	,	0
only	only	av-j	only	only	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
thence	thence	av	thence	thence	0
a	a	dt	a	a	0
coat	coat	n1	coat	coat	0
of	of	pp-f	of	of	0
Fig-leaves	Fig-leaves	j	Figleaves	figleaves	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
too	too	av	too	too	0
short	short	j	short	short	0
to	to	pc-acp	to	to	0
hide	hide	vvi	hide	hide	0
your	your	po22	your	your	0
cloven-footed	cloven-footed	j	cloven-footed	clovenfooted	0
devilish	devilish	j	devilish	devilish	0
natures	natures	n2	nature's	nature	0
.	.	.	.	.	1
If	If	cs	If	if	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
back	back	av	back	back	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
old	old	j	old	old	0
Jacob	Jacob	np1	Jacob	Jacob	0
,	,	,	,	,	0
and	and	cc	and	and	0
think	think	vvb	think	think	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
up	up	a-acp	up	up	0
a	a	dt	a	a	0
coat	coat	n1	coat	coat	0
there	there	a-acp	there	there	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
some	some	d	some	some	0
say	say	vvb	say	say	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
pretend	pretend	vvb	pretend	pretend	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
skill	skill	n1	skill	skill	0
in	in	p-acp	in	in	0
Heraldry	Heraldry	n1	Heraldry	heraldry	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
rise	rise	n1	rise	rise	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
founded	founded	vvn	founded	found	0
from	from	p-acp	from	from	0
Ja	Ja	fw-la	Ja	ja	0
∣	∣	sy	∣	∣	0
cob	cob	n1	cob	cob	0
,	,	,	,	,	0
falsly	falsly	av-j	falsely	false	0
understood	understood	vvd	understood	understand	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Coats	Coats	n2	Coats	coat	0
of	of	pp-f	of	of	0
Arms	Arms	n2	Arms	arm	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
declared	declared	vvd	declared	declare	0
as	as	p-acp	as	as	0
Blessings	Blessings	n2	Blessings	blessing	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
Sons	Sons	n2	Sons	son	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
(	(	(	(	(	0
if	if	cs	if	if	0
alive	alive	j	alive	alive	0
)	)	)	)	)	0
that	that	cst	that	that	0
those	those	d	those	those	0
Prophetical	Prophetical	j	Prophetical	prophetical	0
Predictions	Predictions	n2	Predictions	prediction	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
uttered	uttered	vvd	uttered	utter	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
instinct	instinct	n1	instinct	instinct	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
divine	divine	j-jn	divine	divine	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
never	never	av-x	never	never	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
tended	tended	vvn	tended	tend	0
as	as	p-acp	as	as	0
Presidents	Presidents	n2	Presidents	president	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
proud	proud	j	proud	proud	0
Fools	Fools	n2	Fools	fool	0
,	,	,	,	,	0
Coats	Coats	n2	Coats	coat	0
of	of	pp-f	of	of	0
Honour	Honour	n1	Honour	honour	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
return	return	vvi	return	return	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
up	up	a-acp	up	up	0
my	my	po11	my	my	0
Coat	Coat	n1	Coat	coat	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
addition	addition	n1	addition	addition	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Wolfs-skin	Wolfs-skin	n1	Wolf's-skin	wolf's-skin	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
honourable	honourable	j	honourable	honourable	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
Arch-Bishops	Arch-Bishops	n2	Arch-Bishops	arch-bishop	0
Miter	Miter	n1	Miter	miter	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	d	that	that	0
as	as	c-acp	as	as	0
truly	truly	av-j	truly	true	0
honourable	honourable	j	honourable	honourable	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
Triple-Crown	Triple-Crown	n1	Triple-Crown	triple-crown	0
.	.	.	.	.	1
My	My	po11	My	my	0
Reverend	Reverend	n-jn	Reverend	reverend	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
leave	leave	vvi	leave	leave	0
to	to	p-acp	to	to	0
pig	pig	n1	pig	pig	0
it	it	pn31	it	it	0
once	once	a-acp	once	once	0
more	more	av-dc	more	more	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
:	:	:	:	:	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
Pig	Pig	j	big	big	0
that	that	cst	that	that	0
feeds	feeds	vvz	feeds	feed	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
bare-bitten	bare-bitten	j	bare-bitten	bare-bitten	0
Common	Common	j	Common	common	0
,	,	,	,	,	0
a	a	dt	a	a	0
dish	dish	n1	dish	dish	0
of	of	pp-f	of	of	0
Grains	Grains	n2	Grains	grain	0
,	,	,	,	,	0
Whey	Whey	n1	Whey	whey	0
or	or	cc	or	or	0
Wash	Wash	n1	Wash	wash	0
falls	falls	vvz	falls	fall	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
share	share	n1	share	share	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
contented	contented	vvn	contented	content	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
ears	ears	n2	ears	ear	0
secure	secure	j	secure	secure	0
:	:	:	:	:	0
You	You	pn22	You	you	0
had	had	vhd	had	have	0
some	some	d	some	some	0
better	better	jc	better	better	0
pasture	pasture	n1	pasture	pasture	0
or	or	cc	or	or	0
feeding	feeding	vvg	feeding	feed	0
than	than	cs	than	than	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Pig-like	Pig-like	j	Pig-like	pig-like	0
,	,	,	,	,	0
whyning	whyning	vvg	whining	whine	0
and	and	cc	and	and	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
contented	contented	vvn	contented	content	0
therewith	therewith	av	therewith	therewith	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
crept	crept	vvn	crept	creep	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
hedge	hedge	n1	hedge	hedge	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Corn	Corn	n1	Corn	corn	0
or	or	cc	or	or	0
Bean	Bean	np1	Bean	Bean	0
∣	∣	sy	∣	∣	0
fields	fields	n2	fields	field	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
he	he	pns31	he	he	0
ears	ears	n2	ears	ear	0
,	,	,	,	,	0
and	and	cc	and	and	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
cars	cars	n2	cars	car	0
too	too	av	too	too	0
;	;	;	;	;	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
ne	ne	zz	ne	ne	0
∣	∣	sy	∣	∣	0
ver	ver	fw-la	ver	ver	0
turned	turned	vvn	turned	turn	0
in	in	p-acp	in	in	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
gate	gate	n1	gate	gate	0
;	;	;	;	;	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Heyward	Heyward	np1	Heyward	Heyward	0
or	or	cc	or	or	0
Field	Field	n1	Field	field	0
keeper	keeper	n1	keeper	keeper	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
,	,	,	,	,	0
perad	perad	vvn	perad	perad	0
∣	∣	sy	∣	∣	0
venture	venture	vvb	venture	venture	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
answer	answer	vvi	answer	answer	0
the	the	dt	the	the	0
trespass	trespass	n1	trespass	trespass	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
forfeiture	forfeiture	n1	forfeiture	forfeiture	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
ears	ears	n2	ears	ear	0
:	:	:	:	:	0
And	And	cc	And	and	0
lest	lest	cs	lest	lest	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
understand	understand	vvi	understand	understand	0
me	me	pno11	me	i	0
,	,	,	,	,	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
unpig	unpig	n1	unpig	unpig	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
a	a	dt	a	a	0
turn	turn	n1	turn	turn	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Palace	Palace	n1	Palace	palace	0
Parlour	Parlour	n1	Parlour	parlour	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
station	station	n1	station	station	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
stand	stand	vvb	stand	stand	0
,	,	,	,	,	0
is	is	vbz	is	be	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
institution	institution	n1	institution	institution	0
:	:	:	:	:	0
you	you	pn22	you	you	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
but	but	p-acp	but	but	0
as	as	c-acp	as	as	0
Jackdaws	Jackdaws	n2	Jackdaws	jackdaw	0
into	into	p-acp	into	into	0
Steeples	Steeples	n2	Steeples	steeple	0
;	;	;	;	;	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
entred	entred	vvn	entered	enter	0
in	in	p-acp	in	in	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
door	door	n1	door	door	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
but	but	p-acp	but	but	0
Thives	Thives	n2	Thives	thive	0
and	and	cc	and	and	0
Robbers	Robbers	n2	Robbers	robber	0
.	.	.	.	.	1
Diocessan	Diocessan	np1	Diocessan	Diocessan	0
Bishops	Bishops	n2	Bishops	bishop	0
are	are	vbr	are	be	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
humane	humane	j	humane	humane	0
institution	institution	n1	institution	institution	0
.	.	.	.	.	1
Cambden	Cambden	np1	Cambden	Cambden	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Brittania	Brittania	np1	Brittania	Brittania	0
tells	tells	vvz	tells	tell	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
Dyonisius	Dyonisius	np1	Dyonisius	Dyonisius	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
that	that	cst	that	that	0
divided	divided	vvd	divided	divide	0
Italy	Italy	np1	Italy	Italy	0
into	into	p-acp	into	into	0
Diocesses	Diocesses	n2	Dioceses	diocese	0
