IT	IT	pn31	IT	it	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
Errour	Errour	n1	Error	error	0
among	among	p-acp	among	among	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
married	married	vvn	married	marry	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
at	at	p-acp	at	at	0
Christ	Christ	np1	Christ	Christ	0
our	our	po12	our	our	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
ritual	ritual	j	ritual	ritual	0
Husband	Husband	n1	Husband	husband	0
,	,	,	,	,	0
only	only	av-j	only	only	0
by	by	p-acp	by	by	0
reflexion	reflexion	n1	reflection	reflection	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
second	second	ord	second	second	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
intvention	intvention	n1	intvention	intvention	0
and	and	cc	and	and	0
assistance	assistance	n1	assistance	assistance	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
own	own	d	own	own	0
Graces	Graces	n2	Graces	grace	0
;	;	;	;	;	0
whereas	whereas	cs	whereas	whereas	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
admired	admired	vvn	admired	admire	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
great	great	j	great	great	0
Work	Work	n1	Work	work	0
and	and	cc	and	and	0
Office	Office	n1	Office	office	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
us	us	pno12	us	we	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
Graces	Graces	n2	Graces	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
herent	herent	j	herent	herent	0
Excellencies	Excellencies	n2	Excellencies	excellency	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
immediately	immediately	av-j	immediately	immediate	0
on	on	p-acp	on	on	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Pardon	Pardon	n1	Pardon	pardon	0
,	,	,	,	,	0
Justification	Justification	n1	Justification	justification	0
,	,	,	,	,	0
and	and	cc	and	and	0
Life	Life	n1	Life	life	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
seen	seen	vvn	seen	see	0
,	,	,	,	,	0
Isa.	Isa.	np1	Isa.	Isa.	1
45.24	45.24	crd	45.24	45.24	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
have	have	vhb	have	have	0
we	we	pns12	we	we	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
:	:	:	:	:	0
Therefore	Therefore	av	Therefore	therefore	0
,	,	,	,	,	0
whenever	whenever	av	whenever	whenever	0
we	we	pns12	we	we	0
take	take	vvb	take	take	0
a	a	dt	a	a	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Graces	Graces	n2	Graces	grace	0
,	,	,	,	,	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
be	be	vbi	be	be	0
sure	sure	j	sure	sure	0
first	first	ord	first	first	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
for	for	p-acp	for	for	0
Justification	Justification	n1	Justification	justification	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
one	one	crd	one	one	0
great	great	j	great	great	0
Reason	Reason	n1	Reason	reason	0
why	why	c-crq	why	why	0
many	many	d	many	many	0
Heaven-born	Heaven-born	j	Heavenborn	heavenborn	0
Souls	Souls	n2	Souls	soul	0
do	do	vdb	do	do	0
so	so	av	so	so	0
rarely	rarely	av-j	rarely	rare	0
and	and	cc	and	and	0
slenderly	slenderly	av-j	slenderly	slender	0
act	act	vvi	act	act	0
Faith	Faith	n1	Faith	faith	0
on	on	p-acp	on	on	0
Christ	Christ	np1	Christ	Christ	0
immediatly	immediatly	av-j	immediately	immediate	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Justification	Justification	n1	Justification	justification	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
more	more	dc	more	more	0
familiarly	familiarly	av-jn	familiarly	familiar	0
conversant	conversant	j	conversant	conversant	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Graces	Graces	n2	Graces	grace	0
,	,	,	,	,	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
.	.	.	.	.	1
2	2	crd	2	2	0
Pet.	Pet.	np1	Pet.	Pet.	0
1.8	1.8	crd	1.8	1.8	0
.	.	.	.	.	1
Barrenness	Barrenness	n1	Barrenness	barrenness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Saviour	Saviour	n1	Saviour	saviour	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
and	and	cc	and	and	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
ticularly	ticularly	av-jn	ticularly	ticular	0
this	this	d	this	this	0
blessed	blessed	j-vvn	blessed	bless	0
Truth	Truth	n1	Truth	truth	0
of	of	pp-f	of	of	0
Justification	Justification	n1	Justification	justification	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
often	often	av	often	often	0
observed	observed	vvn	observed	observe	0
,	,	,	,	,	0
that	that	cst	that	that	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
received	received	vvn	received	receive	0
Principle	Principle	n1	Principle	principle	0
among	among	p-acp	among	among	0
Christi	Christi	np1	Christi	Christi	0
∣	∣	sy	∣	∣	0
ans	ans	fw-fr	ans	ans	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
saved	saved	vvn	saved	save	0
,	,	,	,	,	0
and	and	cc	and	and	0
justified	justified	vvn	justified	justify	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
there	there	a-acp	there	there	0
remains	remains	vvz	remains	remain	0
(	(	(	(	(	0
too	too	av	too	too	0
often	often	av	often	often	0
)	)	)	)	)	0
so	so	av	so	so	0
much	much	d	much	much	0
darkness	darkness	n1	darkness	darkness	0
and	and	cc	and	and	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
fusion	fusion	n1	fusion	fusion	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
understanding	understanding	n1	understanding	understanding	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Matter	Matter	n1	Matter	matter	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
are	are	vbr	are	be	0
but	but	cc-acp	but	but	0
half	half	j-jn	half	half	0
open	open	j	open	open	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
cannot	cannot	vmbx	cannot	can	0
act	act	vvi	act	act	0
Faith	Faith	n1	Faith	faith	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
clearness	clearness	n1	clearness	clearness	0
and	and	cc	and	and	0
distinctness	distinctness	n1	distinctness	distinctness	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
do	do	vdi	do	do	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Remedy	Remedy	n1	Remedy	remedy	0
against	against	p-acp	against	against	0
this	this	d	this	this	0
,	,	,	,	,	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
study	study	vvi	study	study	0
this	this	d	this	this	0
blessed	blessed	j-vvn	blessed	bless	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
Justification	Justification	n1	Justification	justification	0
.	.	.	.	.	1
The	The	dt	The	the	0
right	right	j-jn	right	right	0
under	under	p-acp	under	under	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
will	will	vmb	will	will	0
set	set	vvi	set	set	0
Matters	Matters	n2	Matters	matter	0
right	right	av-jn	right	right	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
Cases	Cases	n2	Cases	case	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
use	use	n1	use	use	0
;	;	;	;	;	0
and	and	cc	and	and	0
right	right	j-jn	right	right	0
improvement	improvement	n1	improvement	improvement	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Graces	Graces	n2	Graces	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
above	above	p-acp	above	above	0
them	them	pno32	them	they	0
,	,	,	,	,	0
immediately	immediately	av-j	immediately	immediate	0
by	by	p-acp	by	by	0
Faith	Faith	n1	Faith	faith	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
engaged	engaged	vvd	engaged	engage	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
study	study	n1	study	study	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Point	Point	n1	Point	point	0
,	,	,	,	,	0
was	was	vbds	was	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
rectifie	rectifie	vvi	rectify	rectify	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
Er	Er	zz	Er	er	0
∣	∣	sy	∣	∣	0
rors	rors	n1	rors	rors	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
I	I	pns11	I	i	0
had	had	vhd	had	have	0
then	then	av	then	then	0
no	no	dx	no	no	0
other	other	n-jn	other	other	0
End	End	vvb	End	end	0
in	in	p-acp	in	in	0
Preaching	Preaching	vvg	Preaching	preach	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
have	have	vhb	have	have	0
none	none	pix	none	none	0
else	else	av	else	else	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
Publishing	Publishing	vvg	Publishing	publish	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
the	the	dt	the	the	0
savoury	savoury	j	savoury	savoury	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
pagated	pagated	vvn	pagated	pagate	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
then	then	av	then	then	0
Hearers	Hearers	n2	Hearers	hearer	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
now	now	av	now	now	0
be	be	vbi	be	be	0
Readers	Readers	n2	Readers	reader	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
heavenly	heavenly	j	heavenly	heavenly	0
Truth	Truth	n1	Truth	truth	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
desire	desire	vvb	desire	desire	0
a	a	dt	a	a	0
Reason	Reason	n1	Reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Publication	Publication	n1	Publication	publication	0
hereof	hereof	av	hereof	hereof	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
know	know	vvi	know	know	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Volunteer	Volunteer	n1	Volunteer	volunteer	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
pressed	pressed	vvn	pressed	press	0
Sol	Sol	fw-mi	Sol	sol	0
∣	∣	sy	∣	∣	0
dier	dier	zz	dier	dier	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Field	Field	n1	Field	field	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
the	the	dt	the	the	0
Preaching	Preaching	vvg	Preaching	preach	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
some	some	d	some	some	0
Months	Months	n2	Months	month	0
ago	ago	av	ago	ago	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
much	much	av-d	much	much	0
solicited	solicited	vvn	solicited	solicit	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
publick	publick	j	public	public	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
as	as	p-acp	as	as	0
mean	mean	j	mean	mean	0
Thoughts	Thoughts	n2	Thoughts	thought	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
so	so	av	so	so	0
far	far	av-j	far	far	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
can	can	vmb	can	can	0
have	have	vhi	have	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
did	did	vdd	did	do	0
endeavour	endeavour	vvi	endeavour	endeavour	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
it	it	pn31	it	it	0
done	done	vdn	done	do	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
skilful	skilful	j	skilful	skilful	0
Hand	Hand	n1	Hand	hand	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
say	say	vvb	say	say	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Things	Things	n2	Things	thing	0
more	more	av-dc	more	more	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
Subject	Subject	j-jn	Subject	subject	0
,	,	,	,	,	0
it	it	pn31	it	it	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
well	well	av	well	well	0
and	and	cc	and	and	0
clearly	clearly	av-j	clearly	clear	0
handled	handled	vvn	handled	handle	0
by	by	p-acp	by	by	0
several	several	j	several	several	0
Learned	Learned	j	Learned	learned	0
Men	Men	n2	Men	man	0
:	:	:	:	:	0
I	I	pns11	I	i	0
Answer	Answer	vvb	Answer	answer	0
,	,	,	,	,	0
This	This	d	This	this	0
is	is	vbz	is	be	0
only	only	av-j	only	only	0
designed	designed	vvn	designed	design	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
Time	Time	n1	Time	time	0
to	to	pc-acp	to	to	0
peruse	peruse	vvi	peruse	peruse	0
,	,	,	,	,	0
or	or	cc	or	or	0
Money	Money	n1	Money	money	0
to	to	pc-acp	to	to	0
purchase	purchase	vvi	purchase	purchase	0
larger	larger	jc	larger	large	0
Volumes	Volumes	n2	Volumes	volume	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
whatever	whatever	r-crq	whatever	whatever	0
Weaknesses	Weaknesses	n2	Weaknesses	weakness	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
spy	spy	vvi	spy	spy	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ʋnskilfulness	Ʋnskilfulness	n1	Ʋnskilfulness	ʋnskilfulness	0
in	in	p-acp	in	in	0
han	han	n1	han	han	0
∣	∣	sy	∣	∣	0
dling	dling	j	dling	dling	0
the	the	dt	the	the	0
Subject	Subject	j-jn	Subject	subject	0
,	,	,	,	,	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
calls	calls	vvz	calls	call	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
serious	serious	j	serious	serious	0
Attention	Attention	n1	Attention	attention	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Truth	Truth	n1	Truth	truth	0
that	that	cst	that	that	0
infinitely	infinitely	av-j	infinitely	infinite	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
cerns	cerns	vvz	cern	cern	0
the	the	dt	the	the	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
Comfort	Comfort	n1	Comfort	comfort	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
commend	commend	vvi	commend	commend	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
;	;	;	;	;	0
especially	especially	av-j	especially	especial	0
you	you	pn22	you	you	0
that	that	d	that	that	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
Hearers	Hearers	n2	Hearers	hearer	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
prin	prin	n1	prin	prin	0
∣	∣	sy	∣	∣	0
cipally	cipally	av-jn	cipally	cipal	0
intented	intented	vvn	intented	intent	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Ʋse	Ʋse	n1	Ʋse	ʋse	0
and	and	cc	and	and	0
Comfort	Comfort	n1	Comfort	comfort	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
freely	freely	av-j	freely	free	0
and	and	cc	and	and	0
chearfully	chearfully	av-j	cheerfully	cheerful	0
receive	receive	vvi	receive	receive	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
Consider	Consider	vvb	Consider	consider	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
new	new	j	new	new	0
,	,	,	,	,	0
or	or	cc	or	or	0
novel	novel	j	novel	novel	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
owned	owned	j-vvn	owned	own	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
People	People	n1	People	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
Age	Age	n1	Age	age	0
.	.	.	.	.	1
Ʋnder	Ʋnder	np1	Ʋnder	Ʋnder	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
clearly	clearly	av-j	clearly	clear	0
typified	typified	vvn	typified	typify	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
51.7	51.7	crd	51.7	51.7	0
.	.	.	.	.	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
clearly	clearly	av-j	clearly	clear	0
proved	proved	vvn	proved	prove	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Sermon	Sermon	n1	Sermon	sermon	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
fully	fully	av-j	fully	full	0
open'd	open'd	vvn	opened	open	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
1.17	1.17	crd	1.17	1.17	0
.	.	.	.	.	0
as	as	c-acp	as	as	0
hereby	hereby	av	hereby	hereby	0
also	also	av	also	also	0
will	will	vmb	will	will	0
appear	appear	vvi	appear	appear	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
Fathers	Fathers	n2	Father's	father	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
clearly	clearly	av-j	clearly	clear	0
taught	taught	vvn	taught	teach	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
several	several	j	several	several	0
Ages	Ages	n2	Ages	age	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
fully	fully	av-j	fully	full	0
appear	appear	vvi	appear	appear	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
amples	amples	n2	amples	ample	0
Hilarius	Hilarius	np1	Hilarius	Hilarius	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
Faith	Faith	n1	Faith	faith	0
alone	alone	av-j	alone	alone	0
justifieth	justifieth	vvz	justifieth	justifi	0
,	,	,	,	,	0
Can	Can	vmb	Can	can	0
.	.	.	.	.	1
8	8	crd	8	8	0
in	in	p-acp	in	in	0
Math.	Math.	np1	Math.	Math.	0
Fides	Fides	fw-la	Fides	fides	0
enim	enim	fw-la	enim	enim	0
sola	sola	uh	sola	sola	0
justificat	justificat	fw-la	justificat	justificat	0
.	.	.	.	.	1
St.	St.	n1	St.	saint	0
Ambrose	Ambrose	np1	Ambrose	Ambrose	0
often	often	av	often	often	0
uses	uses	vvz	uses	use	0
the	the	dt	the	the	0
Term	Term	n1	Term	term	0
,	,	,	,	,	0
Sola	Sola	uh	Sola	sola	0
Fide	Fide	fw-la	Fide	fide	0
,	,	,	,	,	0
Faith	Faith	n1	Faith	faith	0
alone	alone	av-j	alone	alone	0
justifieth	justifieth	vvz	justifieth	justifi	0
.	.	.	.	.	1
St.	St.	n1	St.	saint	0
Chrysostom	Chrysostom	np1	Chrysostom	Chrysostom	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
the	the	dt	the	the	0
Thief	Thief	n1	Thief	thief	0
believed	believed	vvd	believed	believe	0
only	only	av-j	only	only	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
justifiedIn	justifiedIn	np1	justifiedIn	justifiedIn	0
Hom.	Hom.	np1	Hom.	Hom.	0
de	de	fw-fr	de	de	0
Fide	Fide	fw-la	Fide	fide	0
&	&	cc	&	and	0
Lege	Lege	fw-la	Lege	lege	0
Naturae	Naturae	fw-la	Naturae	naturae	0
..	..	..	..	..	1
St.	St.	n1	St.	saint	0
Augustin	Augustin	np1	Augustin	Augustin	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
Works	Works	vvz	Works	work	0
go	go	vvb	go	go	0
not	not	xx	not	not	0
before	before	p-acp	before	before	0
Justification	Justification	n1	Justification	justification	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
follow	follow	vvb	follow	follow	0
itContra	itContra	fw-la	itContra	itcontra	0
duas	duas	fw-la	duas	duas	0
Epist	Epist	vvn	Epist	epist	0
Pelag.	Pelag.	np1	Pelag.	Pelag.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
21.	21.	crd	21.	21.	1
&	&	cc	&	and	0
Tom.	Tom.	np1	Tom.	Tom	0
4.	4.	crd	4.	4.	1
Epist.	Epist.	np1	Epist.	Epist.	0
ad	ad	cc	and	and	0
Rom	Rom	np1	Rom	Rome	0
pag	pag	n1	page	page	0
.	.	.	.	.	1
11	11	crd	11	11	0
93.	93.	crd	93.	93.	1
Non	Non	np1	Non	Non	0
enim	enim	fw-la	enim	enim	0
merito	merito	fw-la	merito	merito	0
sui	sui	fw-la	sui	svi	0
tanquam	tanquam	fw-la	tanquam	tanquam	0
ex	ex	fw-la	ex	ex	0
ope	ope	vvb	open	open	0
∣	∣	sy	∣	∣	0
ribus	ribus	fw-la	ribus	ribus	0
sed	sed	fw-la	sed	sed	0
Dei	Dei	fw-la	Dei	dei	0
Gratia	Gratia	fw-la	Gratia	gratia	0
Fide	Fide	fw-la	Fide	fide	0
Justificatus	Justificatus	np1	Justificatus	Justificatus	0
est	est	fw-la	est	est	0
Homo	Homo	fw-la	Homo	hominem	0
..	..	..	..	..	1
And	And	cc	And	and	0
here	here	av	here	here	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
although	although	cs	although	although	0
this	this	d	this	this	0
