YOu	YOu	pn22	YOu	you	0
trust	trust	vvb	trust	trust	0
)	)	)	)	)	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
member	member	n1	member	member	0
whose	whose	rg-crq	whose	who	0
jealousie	jealousie	n1	jealousy	jealousy	0
it	it	pn31	it	it	0
imitates	imitates	vvz	imitates	imitate	0
,	,	,	,	,	0
Pauls	Pauls	np1	Pauls	Pauls	0
;	;	;	;	;	0
2	2	crd	2	2	0
Cor.	Cor.	np1	Cor.	Cor.	1
11.	11.	crd	11.	11.	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
his	his	po31	his	his	0
was	was	vbds	was	be	0
,	,	,	,	,	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
jealousie	jealousie	n1	jealousy	jealousy	0
.	.	.	.	.	1
If	If	cs	If	if	0
I	I	pns11	I	i	0
fear	fear	vvb	fear	fear	0
the	the	dt	the	the	0
flattering	flattering	j-vvg	flattering	flatter	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
more	more	dc	more	more	0
then	then	cs	then	than	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
whom	whom	r-crq	whom	who	0
I	I	pns11	I	i	0
love	love	vvb	love	love	0
most	most	av-ds	most	most	0
:	:	:	:	:	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
by	by	p-acp	by	by	0
calling	calling	vvg	calling	call	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
Mini	Mini	np1	Mini	Mini	0
∣	∣	sy	∣	∣	0
ster	ster	vvz	ster	star	0
,	,	,	,	,	0
laid	laid	vvd	laid	lay	0
a	a	dt	a	a	0
strong	strong	j	strong	strong	0
engagement	engagement	n1	engagement	engagement	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
beware	beware	vvi	beware	beware	0
of	of	pp-f	of	of	0
soothing	soothing	vvg	soothing	soothe	0
you	you	pn22	you	you	0
into	into	p-acp	into	into	0
destruction	destruction	n1	destruction	destruction	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
promoting	promoting	j-vvg	promoting	promote	0
more	more	n1	more	moor	0
vigorously	vigorously	av-j	vigorously	vigorous	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
godlinesse	godlinesse	n1	godliness	godliness	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
set	set	n1	set	set	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
up	up	p-acp	up	up	0
Christ	Christ	np1	Christ	Christ	0
more	more	av-dc	more	more	0
throughly	throughly	av-j	thoroughly	thorough	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
congregation	congregation	n1	congregation	congregation	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
expectation	expectation	n1	expectation	expectation	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
supplication	supplication	n1	supplication	supplication	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
I	I	pns11	I	i	0
rest	rest	vvb	rest	rest	0
,	,	,	,	,	0
dear	dear	j-jn	dear	dear	0
and	and	cc	and	and	0
much	much	d	much	much	0
esteemed	esteemed	j-vvn	esteemed	esteem	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
Black	Black	j-jn	Black	black	0
Fryars	Fryars	n2	Friars	friar	0
,	,	,	,	,	0
May	May	vmb	May	may	0
the	the	dt	the	the	0
8th	8th	ord	8th	8th	0
.	.	.	.	.	1
1654.	1654.	crd	1654.	1654.	1
