GOD	GOD	np1	GOD	God	0
sheppardes	sheppardes	n2	shepherds	shepherd	0
themselues	themselues	px32	themselves	themselves	0
are	are	vbr	are	be	0
wt	wt	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
all	all	d	all	all	0
knowledge	knowledge	n1	knowledge	knowledge	0
.	.	.	.	.	1
All	All	av-d	All	all	0
follow	follow	vvb	follow	follow	0
theyr	theyr	po32	their	their	0
owne	owne	d	own	own	0
wayes	wayes	n2	ways	way	0
,	,	,	,	,	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
thē	thē	pno32	them	they	0
s	s	vbz	s	be	0
giuē	giuē	vvn	given	give	0
into	into	p-acp	into	into	0
couetousnes	couetousnes	n1	covetousness	covetousness	0
,	,	,	,	,	0
Esa.	Esa.	np1	Esa.	Esa.	0
lviii	lviii	crd	lviii	lviii	0
.	.	.	.	.	0
euen	euen	av	even	even	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
hy	hy	zz	hy	hy	0
¦	¦	sy	¦	¦	0
ghest	ghest	n1	guessed	guest	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
lowest	lowest	js	lowest	low	0
.	.	.	.	.	1
God	God	np1	God	God	0
sayth	sayth	vvz	say	say	0
,	,	,	,	,	0
Crye	Crye	vvb	Cry	cry	0
,	,	,	,	,	0
cease	cease	vvb	cease	cease	0
not	not	xx	not	not	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
they	they	pns32	they	they	0
turne	turne	vvb	turn	turn	0
cate	cate	zz	cate	cate	0
in	in	p-acp	in	in	0
ye	ye	pn22	you	you	0
panne	panne	n1	pan	pan	0
&	&	cc	&	and	0
saye	saye	vvi	say	say	0
,	,	,	,	,	0
Cease	Cease	vvb	Cease	cease	0
,	,	,	,	,	0
crye	crye	vvb	cry	cry	0
not	not	xx	not	not	0
.	.	.	.	.	1
God	God	np1	God	God	0
sayth	sayth	vvz	say	say	0
,	,	,	,	,	0
Lyfte	Lyfte	vvb	Lift	lift	0
vp	vp	a-acp	up	up	0
thy	thy	po21	thy	thy	0
voyce	voyce	n1	voice	voice	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
trō	trō	n1	tron	tron	0
∣	∣	sy	∣	∣	0
pe	pe	zz	pe	pe	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
they	they	pns32	they	they	0
saye	saye	vvb	say	say	0
,	,	,	,	,	0
whyst	whyst	n1	whyst	whyst	0
,	,	,	,	,	0
not	not	xx	not	not	0
a	a	dt	a	a	0
word	word	n1	word	word	0
vnles	vnles	cs	unless	unless	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
suspecte	suspecte	vvi	suspect	suspect	0
to	to	p-acp	to	to	0
be	be	vbi	be	be	0
fellowes	fellowes	n2	fellows	fellow	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
new	new	j	new	new	0
lerning	lerning	n1	learning	learning	0
.	.	.	.	.	1
God	God	np1	God	God	0
sayth	sayth	vvz	say	say	0
,	,	,	,	,	0
show	show	vvb	show	show	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
people	people	n1	people	people	0
theyr	theyr	po32	their	their	0
wyckednesses	wyckednesses	n2	wyckednesses	wyckedness	0
,	,	,	,	,	0
and	and	cc	and	and	0
rebuke	rebuke	vvi	rebuke	rebuke	0
theyr	theyr	po32	their	their	0
synneful	synneful	j	synneful	synneful	0
lyuynge	lyuynge	n-vvg	living	live	0
.	.	.	.	.	1
Na	Na	uh-dx	Nam	no	0
by	by	p-acp	by	by	0
saynt	saynt	n1	saint	saint	0
Mary	Mary	uh	Marry	mary	0
say	say	vvb	say	say	0
they	they	pns32	they	they	0
,	,	,	,	,	0
al	al	d	all	all	0
thīg	thīg	n1	thing	thing	0
saue	saue	p-acp	save	save	0
that	that	d	that	that	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
good	good	j	good	good	0
sleapyng	sleapyng	n-vvg	sleeping	sleep	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
whoe	whoe	zz	whoe	whoe	0
skynne	skynne	n1	skin	skin	0
.	.	.	.	.	1
He	He	pns31	He	he	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
wyse	wyse	n1	wise	wise	0
yt	yt	pn31	that	it	0
wyll	wyll	vmb	will	will	0
cast	cast	vvi	cast	cast	0
hymselfe	hymselfe	px31	himself	himself	0
into	into	p-acp	into	into	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
whan	whan	c-crq	when	when	0
he	he	pns31	he	he	0
maye	maye	vmb	may	may	0
lyue	lyue	vvi	live	live	0
in	in	p-acp	in	in	0
reste	reste	n1	rest	rest	0
.	.	.	.	.	1
O	O	sy	O	o	0
Lorde	Lorde	n1	Lord	lord	0
haue	haue	n1	have	haven	0
marcy	marcy	vvi	marry	marry	0
vpon	vpon	p-acp	upon	upon	0
vs.	vs.	pno12	us	we	0
By	By	p-acp	By	by	0
thys	thys	d	this	this	0
meanes	meanes	n2	means	mean	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
come	come	vvn	come	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
that	that	cst	that	that	0
vertue	vertue	n1	virtue	virtue	0
is	is	vbz	is	be	0
so	so	av	so	so	0
ly	ly	vvb	lie	lie	0
∣	∣	sy	∣	∣	0
tyll	tyll	p-acp	till	till	0
regarded	regarded	vvn	regarded	regard	0
,	,	,	,	,	0
&	&	cc	&	and	0
vice	vice	n1	vice	vice	0
so	so	av	so	so	0
vniuersallye	vniuersallye	av-j	universally	universal	0
vsed	vsed	vvn	used	use	0
.	.	.	.	.	1
Wo	Wo	n1	Woe	woe	0
be	be	vbb	be	be	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
prestes	prestes	n2	priests	priest	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
neglecte	neglecte	ng1	neglect's	neglect	0
theyr	theyr	po32	their	their	0
office	office	n1	office	office	0
,	,	,	,	,	0
flatter	flatter	vvb	flatter	flatter	0
the	the	dt	the	the	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
&	&	cc	&	and	0
suffer	suffer	vvi	suffer	suffer	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
lyue	lyue	vvi	live	live	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
wycked	wycked	j	wicked	wicked	0
¦	¦	sy	¦	¦	0
nes	nes	zz	nes	nes	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Authors	Authors	n2	Authors	author	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
euell	euell	j-jn	evil	evil	0
.	.	.	.	.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
that	that	cst	that	that	0
so	so	av	so	so	0
many	many	d	many	many	0
soules	soules	n2	souls	soul	0
perysh	perysh	vvi	perish	perish	0
.	.	.	.	.	1
They	They	pns32	They	they	0
cause	cause	vvb	cause	cause	0
y•	y•	n1	y•	y•	0
so	so	av	so	so	0
much	much	d	much	much	0
myschyfe	myschyfe	n1	myschyfe	mischief	0
&	&	cc	&	and	0
abhominacion	abhominacion	n1	abomination	abomination	0
rey	rey	j-jn	rey	rey	0
¦	¦	sy	¦	¦	0
gneth	gneth	vvz	gneth	gn	0
now	now	av	now	now	0
a	a	dt	a	a	0
dayes	dayes	n2	days	day	0
.	.	.	.	.	1
Theyr	Theyr	po32	Their	their	0
negligen	negligen	n1	negligen	negligen	0
¦	¦	sy	¦	¦	0
ce	ce	fw-fr	ce	ce	0
,	,	,	,	,	0
ther	ther	zz	ther	ther	0
silēce	silēce	n1	silence	silence	0
,	,	,	,	,	0
theyr	theyr	po32	their	their	0
dissolute	dissolute	j	dissolute	dissolute	0
lyuing	lyuing	j-vvg	living	live	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
y•	y•	n1	y•	y•	0
Gods	Gods	npg1	Gods	God	0
worde	worde	n1	word	word	0
is	is	vbz	is	be	0
so	so	av	so	so	0
euyll	euyll	n-jn	evil	evil	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
garded	garded	vvn	guarded	guard	0
among	among	p-acp	among	among	0
many	many	d	many	many	0
,	,	,	,	,	0
and	and	cc	and	and	0
y•	y•	n1	y•	y•	0
so	so	av	so	so	0
great	great	j	great	great	0
wyckednes	wyckednes	n1	wickedness	wickedness	0
suppresseth	suppresseth	vvz	suppresses	suppress	0
y•	y•	n1	y•	y•	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
christen	christen	jp	christian	christian	0
religion	religion	n1	religion	religion	0
.	.	.	.	.	1
Is	Is	vbz	Is	be	0
it	it	pn31	it	it	0
ony	ony	av-j	only	only	0
mar	mar	vvi	mar	mar	0
¦	¦	sy	¦	¦	0
uell	uell	av	well	well	0
?	?	?	?	?	1
We	We	pns12	We	we	0
se	se	vvb	see	see	0
that	that	d	that	that	0
y•	y•	n1	y•	y•	0
bodye	bodye	n1	body	body	0
wythereth	wythereth	vvz	wythereth	wyther	0
awaye	awaye	av	away	away	0
,	,	,	,	,	0
perysheth	perysheth	vvz	perisheth	perish	0
and	and	cc	and	and	0
decayeth	decayeth	vvz	decayeth	decay	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
wanteth	wanteth	vvz	wants	want	0
corporal	corporal	j	corporal	corporal	0
sustenaunce	sustenaunce	n1	sustenance	sustenance	0
.	.	.	.	.	1
Is	Is	vbz	Is	be	0
it	it	pn31	it	it	0
thā	thā	av	than	then	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
y•	y•	n1	y•	y•	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
cā	cā	vmb	can	can	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
salue	salue	n1	salve	salve	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
wāteth	wāteth	vvz	wants	want	0
her	her	po31	her	her	0
meat	meat	n1	meat	meat	0
,	,	,	,	,	0
I	I	pns11	I	i	0
mene	mene	n1	mean	mean	0
y•	y•	n1	y•	y•	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
?	?	?	?	?	1
Matth.	Matth.	np1	Matth.	Matth.	0
iiii	iiii	crd	iiii	four	0
.	.	.	.	.	1
Christ	Christ	np1	Christ	Christ	0
sayth	sayth	vvz	say	say	0
,	,	,	,	,	0
Man	Man	n1	Man	man	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
lyue	lyue	vvi	live	live	0
wyth	wyth	p-acp	with	with	0
breade	breade	n1	bread	bread	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
lone	lone	n1	lone	loan	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
wyth	wyth	p-acp	with	with	0
euery	euery	d	every	every	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	0
viii	viii	crd	viii	viii	0
.	.	.	.	.	0
that	that	cst	that	that	0
cō	cō	vvb	con	con	0
¦	¦	sy	¦	¦	0
meth	meth	vvz	meth	m	0
forth	forth	av	forth	forth	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Salomon	Salomon	np1	Salomon	Salomon	0
also	also	av	also	also	0
sayth	sayth	vvz	say	say	0
.	.	.	.	.	1
Po.	Po.	np1	Po.	Po.	0
xxix	xxix	crd	xxix	twenty-nine	0
.	.	.	.	.	1
Whan	Whan	c-crq	When	when	0
y•	y•	n1	y•	y•	0
prea	prea	vvb	prea	pray	0
∣	∣	sy	∣	∣	0
chyng	chyng	n1	ching	ching	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
worde	worde	n1	word	word	0
fayleth	fayleth	vvz	faileth	fail	0
,	,	,	,	,	0
than	than	cs	than	than	0
perysh	perysh	vvi	perish	perish	0
the	the	dt	the	the	0
people	people	n1	people	people	0
&	&	cc	&	and	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
nought	nought	pix	nought	nought	0
.	.	.	.	.	1
We	We	pns12	We	we	0
fynd	fynd	vvb	find	find	0
thys	thys	d	this	this	0
true	true	j	true	true	0
euery	euery	d	every	every	0
daye	daye	n1	day	day	0
more	more	av-dc	more	more	0
&	&	cc	&	and	0
more	more	av-dc	more	more	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
longer	longer	jc	longer	long	0
we	we	pns12	we	we	0
lyue	lyue	vvi	live	live	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
wyckednes	wyckednes	n1	wickedness	wickedness	0
do	do	vdb	do	do	0
we	we	pns12	we	we	0
se	se	vvi	see	see	0
reygne	reygne	vvi	reign	reign	0
.	.	.	.	.	1
It	It	pn31	It	it	0
pytyeth	pytyeth	vvz	pytyeth	pyty	0
a	a	dt	a	a	0
Christen	Christen	jp	christian	christian	0
mannes	mannes	ng1	man's	man	0
hert	hert	n1	heart	heart	0
to	to	pc-acp	to	to	0
beholde	beholde	vvi	behold	behold	0
y•	y•	n1	y•	y•	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
thys	thys	d	this	this	0
worlde	worlde	n1	world	world	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
vngodlynes	vngodlynes	n1	ungodliness	ungodliness	0
,	,	,	,	,	0
supersticion	supersticion	n1	superstition	superstition	0
,	,	,	,	,	0
Hy	Hy	uh	High	hy	0
¦	¦	sy	¦	¦	0
pocrisye	pocrisye	fw-mi	pocrisye	pocrisye	0
,	,	,	,	,	0
dissimulacion	dissimulacion	n1	dissimulation	dissimulation	0
,	,	,	,	,	0
swearynge	swearynge	vvg	swearing	swear	0
,	,	,	,	,	0
pryde	pryde	n1	pride	pride	0
,	,	,	,	,	0
enuye	enuye	vvb	envy	envy	0
,	,	,	,	,	0
dronkenshyp	dronkenshyp	n1	dronkenshyp	dronkenshyp	0
,	,	,	,	,	0
glotony	glotony	n1	gluttony	gluttony	0
,	,	,	,	,	0
fornicacion	fornicacion	n1	fornication	fornication	0
,	,	,	,	,	0
adulterye	adulterye	n1	adultery	adultery	0
,	,	,	,	,	0
whoredome	whoredome	n1	whoredom	whoredom	0
,	,	,	,	,	0
couetousnes	couetousnes	n1	covetousness	covetousness	0
,	,	,	,	,	0
&	&	cc	&	and	0
an	an	dt	and	a	0
whole	whole	j-jn	whole	whole	0
sea	sea	n1	sea	sea	0
of	of	pp-f	of	of	0
euel	euel	n-jn	evil	evil	0
¦	¦	sy	¦	¦	0
les	les	fw-fr	les	les	0
hath	hath	vhz	hath	have	0
ouerflowed	ouerflowed	vvd	overflowed	overflow	0
the	the	dt	the	the	0
world	world	n1	world	world	0
?	?	?	?	?	1
And	And	cc	And	and	0
all	all	d	all	all	0
this	this	d	this	this	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
thorow	thorow	p-acp	thorough	through	0
the	the	dt	the	the	0
sleapye	sleapye	j	sleapye	sleapye	0
negligence	negligence	n1	negligence	negligence	0
of	of	pp-f	of	of	0
Curates	Curates	n2	Curates	curate	0
,	,	,	,	,	0
ne	ne	ccx	ne	ne	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
can	can	vmb	can	can	0
ther	ther	a-acp	there	there	0
as	as	p-acp	as	as	0
yet	yet	av	yet	yet	0
be	be	vbi	be	be	0
perceuedony	perceuedony	j	perceuedony	perceuedony	0
amendment	amendment	n1	amendment	amendment	0
.	.	.	.	.	1
The	The	dt	The	the	0
Prestes	Prestes	n2	Priests	priest	0
go	go	vvb	go	go	0
forthe	forthe	av	forth	forth	0
styl	styl	av	still	still	0
to	to	p-acp	to	to	0
neglecte	neglecte	ng1	neglect's	neglect	0
y•	y•	n1	y•	y•	0
office	office	n1	office	office	0
of	of	pp-f	of	of	0
preaching	preaching	vvg	preaching	preach	0
Gods	Gods	npg1	Gods	God	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
y•	y•	n1	y•	y•	0
people	people	n1	people	people	0
remayne	remayne	vvi	remain	remain	0
styll	styll	av	still	still	0
in	in	p-acp	in	in	0
theyr	theyr	po32	their	their	0
old	old	j	old	old	0
blyndenes	blyndenes	n1	blindness	blindness	0
,	,	,	,	,	0
not	not	xx	not	not	0
ca	ca	zz	ca	ca	0
∣	∣	sy	∣	∣	0
rynge	rynge	n1	ring	ring	0
much	much	d	much	much	0
though	though	c-acp	though	though	0
they	they	pns32	they	they	0
neuer	neuer	av-x	never	never	0
hea	hea	vhb	hea	have	0
¦	¦	sy	¦	¦	0
re	re	zz	re	re	0
one	one	crd	one	one	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holye	holye	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
preached	preached	vvd	preached	preach	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
theyr	theyr	po32	their	their	0
lyfe	lyfe	n1	life	life	0
,	,	,	,	,	0
so	so	av	so	so	0
lytyll	lytyll	j	little	little	0
pleasure	pleasure	n1	pleasure	pleasure	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
lye	lye	vvi	lie	lie	0
soules	soules	ng1	souls	soul	0
in	in	n1	in	inn	0
it	it	pn31	it	it	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
knowe	knowe	vvb	know	know	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
precious	precious	j	precious	precious	0
tresure	tresure	n1	treasure	treasure	0
y•	y•	n1	y•	y•	0
most	most	av-ds	most	most	0
holye	holye	j	holy	holy	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
than	than	av	than	then	0
remayneth	remayneth	vvz	remaineth	remain	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
yshe	yshe	vvi	yshe	yshe	0
,	,	,	,	,	0
Colos.	Colos.	np1	Colos.	Colos.	0
iii	iii	crd	iii	three	0
,	,	,	,	,	0
teache	teache	vvi	teach	teach	0
and	and	cc	and	and	0
exhorte	exhorte	vvi	exhort	exhort	0
another	another	j-jn	another	another	0
?	?	?	?	?	0
as	as	c-acp	as	as	0
S.	S.	n1	S.	saint	0
Paule	Paule	np1	Paule	Paul	0
byddeth	byddeth	vvz	biddeth	bid	0
,	,	,	,	,	0
teache	teache	vvi	teach	teach	0
&	&	cc	&	and	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
nyshe	nyshe	vvi	nyshe	nyshe	0
ye	ye	pn22	you	you	0
one	one	crd	one	one	0
another	another	j-jn	another	another	0
For	For	c-acp	For	for	0
if	if	cs	if	if	0
one	one	pi	one	one	0
laye	laye	vvd	say	lie	0
man	man	n1	man	man	0
were	were	vbdr	were	be	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
mercyefull	mercyefull	j	mercyefull	mercyefull	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
nother	nother	av-dx	neither	neither	0
,	,	,	,	,	0
than	than	cs	than	than	0
y•	y•	n1	y•	y•	0
Preastes	Preastes	n2	Preastes	preaste	0
are	are	vbr	are	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
part	part	n1	part	part	0
,	,	,	,	,	0
surely	surely	av-j	surely	sure	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
shuld	shuld	vmd	should	shall	0
,	,	,	,	,	0
phil	phil	fw-la	phil	phil	0
.	.	.	.	.	0
ii	ii	crd	ii	two	0
.	.	.	.	.	1
I	I	pns11	I	i	0
thyncke	thyncke	vvi	think	think	0
,	,	,	,	,	0
ronne	ronne	vvb	run	run	0
hedlonge	hedlonge	av-j	headlong	headlong	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
deuel	deuel	n1	devil	devil	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
knowlege	knowlege	n1	knowledge	knowledge	0
.	.	.	.	.	1
Wherfore	Wherfore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
exhort	exhort	vvb	exhort	exhort	0
al	al	d	all	all	0
mē	mē	n2	men	man	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
degre	degre	n1	degree	degree	0
&	&	cc	&	and	0
orte	orte	n1	orte	orte	0
soeuer	soeuer	av	soever	soever	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
charitably	charitably	av-j	charitably	charitable	0
to	to	pc-acp	to	to	0
monyshe	monyshe	vvi	monish	monish	0
one	one	pi	one	one	0
a	a	dt	a	a	0
nother	nother	av-dx	neither	neither	0
whan	whan	c-crq	when	when	0
they	they	pns32	they	they	0
se	se	vvb	see	see	0
ony	ony	av-j	only	only	0
man	man	n1	man	man	0
offende	offende	vvi	offend	offend	0
,	,	,	,	,	0
and	and	cc	and	and	0
rebuke	rebuke	vvi	rebuke	rebuke	0
hym	hym	pno31	him	he	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
y•	y•	n1	y•	y•	0
we	we	pns12	we	we	0
maye	maye	vmb	may	may	0
shyne	shyne	vvi	shine	shine	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
myd	myd	j-jn	mid	mid	0
∣	∣	sy	∣	∣	0
des	des	fw-fr	des	des	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
froward	froward	j	froward	froward	0
&	&	cc	&	and	0
croked	croked	j	crooked	crooked	0
nacion	nacion	n1	nation	nation	0
as	as	c-acp	as	as	0
greate	greate	j	great	great	0
lyghtes	lyghtes	n2	lights	light	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
pure	pure	j	pure	pure	0
,	,	,	,	,	0
fauteles	fauteles	j	fauteles	fauteles	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	0
vi	vi	fw-la	vi	vi	0
▪	▪	▪	▪	▪	0
&	&	cc	&	and	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
noman	noman	n1	noman	no-man	0
can	can	vmb	can	can	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
playne	playne	n1	plain	plain	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
holdynge	holdynge	vvg	holding	hold	0
fast	fast	av-j	fast	fast	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
lyfe	lyfe	n1	life	life	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
suffer	suffer	vvi	suffer	suffer	0
no	no	dx	no	no	0
synne	synne	n1	sin	sin	0
to	to	pc-acp	to	to	0
reyg	reyg	vvi	reyg	reyg	0
¦	¦	sy	¦	¦	0
ne	ne	zz	ne	ne	0
in	in	p-acp	in	in	0
thys	thys	d	this	this	0
our	our	po12	our	our	0
mortal	mortal	j-jn	mortal	mortal	0
body	body	n1	body	body	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
mor	mor	zz	mor	mor	0
¦	¦	sy	¦	¦	0
tifye	tifye	vvi	tifye	tifye	0
all	all	d	all	all	0
thynges	thynges	n2	things	thing	0
y•	y•	n1	y•	y•	0
stryue	stryue	vvi	strive	strive	0
agenst	agenst	p-acp	against	against	0
the	the	dt	the	the	0
spirite	spirite	n1	spirit	spirit	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
so	so	av	so	so	0
watch	watch	vvi	watch	watch	0
&	&	cc	&	and	0
gyue	gyue	vvi	gyve	give	0
dili	dili	fw-la	dili	dili	0
¦	¦	sy	¦	¦	0
gence	gence	n1	gence	gence	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
selfes	selfes	n2	selves	self	0
,	,	,	,	,	0
y•	y•	n1	y•	y•	0
nether	nether	j	neither	nether	0
Satan	Satan	np1	Satan	Satan	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
ony	ony	av-j	only	only	0
interest	interest	n1	interest	interest	0
in	in	p-acp	in	in	0
vs.	vs.	pno12	us	we	0
Math.	Math.	np1	Math.	Math.	0
v.	v.	n1	v.	v.	0
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
hate	hate	vvi	hate	hate	0
deteste	deteste	vvi	detest	dete	0
&	&	cc	&	and	0
abhorre	abhorre	vvi	abhor	abhor	0
synne	synne	n1	sin	sin	0
,	,	,	,	,	0
Iacob	Iacob	np1	Iacob	Jacob	0
.	.	.	.	.	0
v.	v.	n1	v.	v.	0
as	as	p-acp	as	as	0
y•	y•	n1	y•	y•	0
mooste	mooste	av-ds	most	most	0
greuous	greuous	j	grievous	grievous	0
pestilence	pestilence	n1	pestilence	pestilence	0
and	and	cc	and	and	0
pestiferous	pestiferous	j	pestiferous	pestiferous	0
poyson	poyson	n1	poison	poison	0
,	,	,	,	,	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
chaunse	chaunse	n1	chance	chance	0
vnto	vnto	p-acp	unto	unto	0
vs.	vs.	pno12	us	we	0
But	But	p-acp	But	but	0
aboue	aboue	p-acp	above	above	0
al	al	d	all	all	0
thynges	thynges	n2	things	thing	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Christe	Christe	np1	Christe	Christe	0
&	&	cc	&	and	0
Iames	Iames	np1	Iames	Iames	0
monyshehe	monyshehe	fw-ge	monyshehe	monyshehe	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
lette	lette	vvb	let	let	0
vs	vs	pno12	us	we	0
not	not	xx	not	not	0
sweare	sweare	vvi	swear	swear	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
nether	nether	av-dx	neither	neither	0
by	by	p-acp	by	by	0
heauen	heauen	n1	heaven	heaven	0
nor	nor	ccx	nor	nor	0
by	by	p-acp	by	by	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
by	by	p-acp	by	by	0
ony	ony	av-j	only	only	0
thyng	thyng	n1	thing	thing	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
contayned	contayned	vvn	contained	contain	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
.	.	.	.	.	1
