ear	ear	n1	ear	ear	0
all	all	d	all	all	0
eternity	eternity	n1	eternity	eternity	0
agree	agree	vvi	agree	agree	0
and	and	cc	and	and	0
covenant	covenant	n1	covenant	covenant	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Redemption	Redemption	n1	Redemption	redemption	0
to	to	pc-acp	to	to	0
afford	afford	vvi	afford	afford	0
you	you	pn22	you	you	0
succour	succour	n1	succour	succour	0
and	and	cc	and	and	0
relief	relief	n1	relief	relief	0
;	;	;	;	;	0
that	that	cst	that	that	0
Christ	Christ	np1	Christ	Christ	0
should	should	vmd	should	shall	0
become	become	vvi	become	become	0
your	your	po22	your	your	0
Surety	Surety	n1	Surety	surety	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
bound	bound	vvn	bound	bind	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
bound	bound	vvn	bound	bind	0
,	,	,	,	,	0
and	and	cc	and	and	0
died	died	vvd	died	die	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
eternally	eternally	av-j	eternally	eternal	0
have	have	vhi	have	have	0
died	died	vvn	died	die	0
,	,	,	,	,	0
and	and	cc	and	and	0
set	set	vvb	set	set	0
you	you	pn22	you	you	0
at	at	p-acp	at	at	0
liberty	liberty	n1	liberty	liberty	0
by	by	p-acp	by	by	0
paying	paying	vvg	paying	pay	0
down	down	a-acp	down	down	0
a	a	dt	a	a	0
valu	valu	n1	valu	valu	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
ransom	ransom	n1	ransom	ransom	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
partakers	partakers	n2	partakers	partaker	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
turn	turn	vvb	turn	turn	0
from	from	p-acp	from	from	0
sin	sin	n1	since	sin	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
Satan	Satan	np1	Satan	Satan	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
heartily	heartily	av-j	heartily	hearty	0
consenting	consenting	vvg	consenting	consent	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Lord-Redeemer	Lord-Redeemer	n1	Lord-Redeemer	lord-redeemer	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Prophet	Prophet	n1	Prophet	prophet	0
,	,	,	,	,	0
Priest	Priest	n1	Priest	priest	0
,	,	,	,	,	0
and	and	cc	and	and	0
King	King	n1	King	king	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
rule	rule	vvi	rule	rule	0
,	,	,	,	,	0
instruct	instruct	vvb	instruct	instruct	0
,	,	,	,	,	0
sanctifie	sanctifie	vvb	sanctify	sanctify	0
and	and	cc	and	and	0
save	save	vvi	save	save	0
you	you	pn22	you	you	0
;	;	;	;	;	0
resigning	resigning	vvg	resigning	resign	0
up	up	a-acp	up	up	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
all	all	d	all	all	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
preferring	preferring	vvg	preferring	prefer	0
him	him	pno31	him	he	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
,	,	,	,	,	0
loving	loving	vvg	loving	love	0
him	him	pno31	him	he	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
,	,	,	,	,	0
believing	believing	vvg	believing	believe	0
on	on	p-acp	on	on	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
obeying	obeying	vvg	obeying	obey	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
sincerely	sincerely	av-j	sincerely	sincere	0
,	,	,	,	,	0
constantly	constantly	av-j	constantly	constant	0
,	,	,	,	,	0
and	and	cc	and	and	0
uni	uni	fw-la	uni	uni	0
∣	∣	sy	∣	∣	0
versally	versally	av-j	versally	versal	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
partiality	partiality	n1	partiality	partiality	0
,	,	,	,	,	0
and	and	cc	and	and	0
sinful	sinful	j	sinful	sinful	0
,	,	,	,	,	0
secret	secret	j-jn	secret	secret	0
reservations	reservations	n2	reservations	reservation	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
like	like	vvb	like	like	0
not	not	xx	not	not	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cept	cept	vvb	cept	cept	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
deliverance	deliverance	n1	deliverance	deliverance	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
bonds	bonds	n2	bonds	bond	0
and	and	cc	and	and	0
fetters	fetters	n2	fetters	fetter	0
upon	upon	p-acp	upon	upon	0
these	these	d	these	these	0
conditions	conditions	n2	conditions	condition	0
,	,	,	,	,	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
lye	lye	vvi	lie	lie	0
and	and	cc	and	and	0
perish	perish	vvi	perish	perish	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
chains	chains	n2	chains	chain	0
of	of	pp-f	of	of	0
sin	sin	n1	since	sin	0
and	and	cc	and	and	0
guilt	guilt	n1	guilt	guilt	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
that	that	d	that	that	0
Redeemer	Redeemer	n1	Redeemer	redeemer	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
preached	preached	vvn	preached	preach	0
,	,	,	,	,	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lished	lished	j	lished	lished	0
and	and	cc	and	and	0
tendered	tendered	vvn	tendered	tender	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
:	:	:	:	:	0
This	This	d	This	this	0
is	is	vbz	is	be	0
He	He	pns31	He	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
He	He	pns31	He	he	0
alone	alone	av-j	alone	alone	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
free	free	j	free	free	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
do	do	vdb	do	do	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
free	free	j	free	free	0
indeed	indeed	av	indeed	indeed	0
;	;	;	;	;	0
accept	accept	vvb	accept	accept	0
him	him	pno31	him	he	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
offered	offered	vvn	offered	offer	0
,	,	,	,	,	0
and	and	cc	and	and	0
deliverance	deliverance	n1	deliverance	deliverance	0
and	and	cc	and	and	0
salvation	salvation	n1	salvation	salvation	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
;	;	;	;	;	0
refuse	refuse	vvb	refuse	refuse	0
him	him	pno31	him	he	0
,	,	,	,	,	0
slight	slight	j	slight	slight	0
him	him	pno31	him	he	0
,	,	,	,	,	0
or	or	cc	or	or	0
neglect	neglect	vvb	neglect	neglect	0
him	him	pno31	him	he	0
finally	finally	av-j	finally	final	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
Captives	Captives	n2-jn	Captives	captive	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
ransom	ransom	n1	ransom	ransom	0
irrecoverably	irrecoverably	av-j	irrecoverably	irrecoverable	0
.	.	.	.	.	1
All	All	av-d	All	all	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
na	na	fw-mi	na	na	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
spiritual	spiritual	j	spiritual	spiritual	0
Captivity	Captivity	n1	Captivity	captivity	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
now	now	av	now	now	0
are	are	vbr	are	be	0
Bond	Bond	n1	Bound	bond	0
or	or	cc	or	or	0
Free	Free	j	Free	free	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
two	two	crd	two	two	0
places	places	n2	places	place	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
world	world	n1	world	world	0
appointed	appointed	vvn	appointed	appoint	0
by	by	p-acp	by	by	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
receptacles	receptacles	n2	receptacles	receptacle	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
Heaven	Heaven	n1	Heaven	heaven	0
and	and	cc	and	and	0
Hell	Hell	n1	Hell	hell	0
;	;	;	;	;	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
two	two	crd	two	two	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
(	(	(	(	(	0
so	so	av	so	so	0
distinguished	distinguished	vvn	distinguished	distinguish	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
spiritual	spiritual	j	spiritual	spiritual	0
state	state	n1	state	state	0
)	)	)	)	)	0
Captives	Captives	n2-jn	Captives	captive	0
or	or	cc	or	or	0
Free	Free	j	Free	free	0
;	;	;	;	;	0
the	the	dt	the	the	0
one	one	pi	one	one	0
continuing	continuing	vvg	continuing	continue	0
so	so	av	so	so	0
,	,	,	,	,	0
so	so	av	so	so	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
plunged	plunged	vvn	plunged	plunge	0
into	into	p-acp	into	into	0
hell	hell	n1	hell	hell	0
;	;	;	;	;	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
possessed	possessed	vvn	possessed	possess	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
.	.	.	.	.	1
Under	Under	p-acp	Under	under	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
prehended	prehended	vvd	prehended	prehend	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
helped	helped	vvn	helped	help	0
to	to	pc-acp	to	to	0
discern	discern	vvi	discern	discern	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
read	read	vvi	read	read	0
,	,	,	,	,	0
consider	consider	vvb	consider	consider	0
,	,	,	,	,	0
search	search	n1	search	search	0
,	,	,	,	,	0
and	and	cc	and	and	0
pray	pray	vvb	pray	pray	0
:	:	:	:	:	0
If	If	cs	If	if	0
you	you	pn22	you	you	0
find	find	vvb	find	find	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
yet	yet	av	yet	yet	0
Captives	Captives	n2-jn	Captives	captive	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
your	your	po22	your	your	0
misery	misery	n1	misery	misery	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Chains	Chains	n2	Chains	chain	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
them	them	pno32	them	they	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
read	read	vvb	read	read	0
the	the	dt	the	the	0
former	former	j	former	former	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
little	little	j	little	little	0
book	book	n1	book	book	0
:	:	:	:	:	0
If	If	cs	If	if	0
Free	Free	j	Free	free	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
flame	flame	vvb	flame	flame	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
with	with	p-acp	with	with	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Redeemer	Redeemer	n1	Redeemer	redeemer	0
and	and	cc	and	and	0
Surety	Surety	n1	Surety	surety	0
,	,	,	,	,	0
that	that	cst	that	that	0
paid	paid	vvd	paid	pay	0
the	the	dt	the	the	0
ransom	ransom	n1	ransom	ransom	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
;	;	;	;	;	0
and	and	cc	and	and	0
learn	learn	vvb	learn	learn	0
how	how	c-crq	how	how	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
engaged	engaged	vvn	engaged	engage	0
to	to	p-acp	to	to	0
hearty	hearty	j	hearty	hearty	0
and	and	cc	and	and	0
ever	ever	av	ever	ever	0
∣	∣	sy	∣	∣	0
lasting	lasting	vvg	lasting	last	0
thankfulness	thankfulness	n1	thankfulness	thankfulness	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
mercy	mercy	n1	mercy	mercy	0
towards	towards	p-acp	towards	towards	0
you	you	pn22	you	you	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
holy	holy	j	holy	holy	0
walking	walking	j-vvg	walking	walk	0
while	while	n1	while	while	0
you	you	pn22	you	you	0
live	live	vvb	live	live	0
,	,	,	,	,	0
consult	consult	vvb	consult	consult	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
endeavoured	endeavoured	vvn	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
plainness	plainness	n1	plainness	plainness	0
of	of	pp-f	of	of	0
speech	speech	n1	speech	speech	0
,	,	,	,	,	0
avoiding	avoiding	vvg	avoiding	avoid	0
hard	hard	j	hard	hard	0
words	words	n2	words	word	0
and	and	cc	and	and	0
terms	terms	n2	terms	term	0
of	of	pp-f	of	of	0
art	art	n1	art	art	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
controversies	controversies	n2	controversies	controversy	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
brought	brought	vvn	brought	bring	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
subject	subject	n-jn	subject	subject	0
;	;	;	;	;	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Pow	Pow	np1	Pow	Pow	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
and	and	cc	and	and	0
Will	Will	n1	Will	will	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Satisfacti	Satisfacti	fw-la	Satisfacti	satisfacti	0
∣	∣	sy	∣	∣	0
on	on	pi	on	one	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	av-j	like	like	0
,	,	,	,	,	0
contenting	contenting	vvg	contenting	content	0
my	my	po11	my	my	0
self	self	n1	self	self	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
may	may	vmb	may	may	0
suit	suit	vvi	suit	suit	0
the	the	dt	the	the	0
end	end	n1	end	end	0
I	I	pns11	I	i	0
aimed	aimed	vvd	aimed	aim	0
at	at	p-acp	at	at	0
in	in	p-acp	in	in	0
preach	preach	vvi	preach	preach	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
awakening	awakening	n-vvg	awakening	awaken	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Conscience	Conscience	n1	Conscience	conscience	0
of	of	pp-f	of	of	0
Captive-sinners	Captive-sinners	n2	Captive-sinners	captive-sinner	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
fast	fast	av-j	fast	fast	0
asleep	asleep	j	asleep	asleep	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
fetters	fetters	n2	fetters	fetter	0
and	and	cc	and	and	0
bonds	bonds	n2	bonds	bond	0
of	of	pp-f	of	of	0
iniquity	iniquity	n1	iniquity	iniquity	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
bring	bring	vvi	bring	bring	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
ignorant	ignorant	j	ignorant	ignorant	0
to	to	p-acp	to	to	0
sight	sight	n1	sighed	sight	0
and	and	cc	and	and	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
necessity	necessity	n1	necessity	necessity	0
of	of	pp-f	of	of	0
deliverance	deliverance	n1	deliverance	deliverance	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
knowing	knowing	vvg	knowing	know	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
read	read	vvi	read	read	0
the	the	dt	the	the	0
works	works	n2	works	work	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
knowledg	knowledg	n1	knowledge	knowledge	0
)	)	)	)	)	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
means	means	n2	means	mean	0
help	help	vvb	help	help	0
the	the	dt	the	the	0
weak	weak	j	weak	weak	0
and	and	cc	and	and	0
ignorant	ignorant	j	ignorant	ignorant	0
,	,	,	,	,	0
that	that	cst	that	that	0
cannot	cannot	vmbx	cannot	can	0
understand	understand	vvi	understand	understand	0
the	the	pno32	thee	they	0
elaborate	elaborate	vvi	elaborate	elaborate	0
works	works	n2	works	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
judicious	judicious	j	judicious	judicious	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
account	account	vvi	account	account	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
singu	singu	n1	singu	singu	0
∣	∣	sy	∣	∣	0
lar	lar	n1	lar	lar	0
mercy	mercy	n1	mercy	mercy	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
not	not	xx	not	not	0
usually	usually	av-j	usually	usual	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Name	Name	n1	Name	name	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	p-acp	to	to	0
immortal	immortal	j	immortal	immortal	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
soar	soar	vvb	soar	soar	0
aloft	aloft	av	aloft	aloft	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
capacity	capacity	n1	capacity	capacity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
meanest	meanest	js	meanest	mean	0
;	;	;	;	;	0
the	the	dt	the	the	0
strong	strong	j	strong	strong	0
might	might	vmd	might	may	0
stoop	stoop	vvi	stoop	stoop	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
plainness	plainness	n1	plainness	plainness	0
of	of	pp-f	of	of	0
wholesom	wholesom	j	wholesome	wholesome	0
words	words	n2	words	word	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
weak	weak	j	weak	weak	0
and	and	cc	and	and	0
ignorant	ignorant	j	ignorant	ignorant	0
cannot	cannot	vmbx	cannot	can	0
come	come	vvi	come	come	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
understand	understand	vvi	understand	understand	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
sublime	sublime	j	sublime	sublime	0
;	;	;	;	;	0
though	though	cs	though	though	0
rude	rude	j	rude	rude	0
and	and	cc	and	and	0
undigested	undigested	j	undigested	undigested	0
matter	matter	n1	matter	matter	0
becometh	becometh	vvz	becometh	become	0
not	not	xx	not	not	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
that	that	cst	that	that	0
stands	stands	vvz	stands	stand	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
to	to	p-acp	to	to	0
people	people	n1	people	people	0
going	going	vvg	going	go	0
to	to	p-acp	to	to	0
ano	ano	av	anon	anon	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
everlasting	everlasting	j	everlasting	everlasting	0
concern	concern	vvb	concern	concern	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
judg	judg	vvb	judge	judge	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
but	but	cc-acp	but	but	0
little	little	j	little	little	0
comfort	comfort	n1	comfort	comfort	0
another	another	j-jn	another	another	0
day	day	n1	day	day	0
,	,	,	,	,	0
that	that	cst	that	that	0
stands	stands	vvz	stands	stand	0
and	and	cc	and	and	0
speaks	speaks	vvz	speaks	speak	0
one	one	crd	one	one	0
word	word	n1	word	word	0
for	for	p-acp	for	for	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
two	two	crd	two	two	0
or	or	cc	or	or	0
ten	ten	crd	ten	ten	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
self	self	n1	self	self	0
;	;	;	;	;	0
a	a	dt	a	a	0
little	little	j	little	little	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
forth	forth	av	forth	forth	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	d	much	much	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
forth	forth	av	forth	forth	0
his	his	po31	his	his	0
own	own	d	own	own	0
parts	parts	n2	parts	part	0
:	:	:	:	:	0
If	If	cs	If	if	0
any	any	d	any	any	0
look	look	vvb	look	look	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
things	things	n2	things	thing	0
here	here	av	here	here	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
lose	lose	vvi	loose	lose	0
their	their	po32	their	their	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
desire	desire	vvi	desire	desire	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
find	find	vvi	find	find	0
it	it	pn31	it	it	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
that	that	cst	that	that	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
plain	plain	j	plain	plain	0
dress	dress	n1	dress	dress	0
and	and	cc	and	and	0
stile	stile	n1	style	stile	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
all	all	d	all	all	0
pomp	pomp	n1	pomp	pomp	0
of	of	pp-f	of	of	0
words	words	n2	words	word	0
,	,	,	,	,	0
being	being	vbg	being	be	0
read	read	vvn	read	read	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
or	or	cc	or	or	0
them	them	pno32	them	they	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
prayers	prayers	n2	prayers	prayer	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
March	March	n1	March	march	0
18.	18.	crd	18.	18.	0
1674.	1674.	crd	1674.	1674.	1
