SInce	SInce	p-acp	SInce	since	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
house	house	n1	house	house	0
.	.	.	.	.	1
Truely	Truely	av-j	Truly	true	0
by	by	p-acp	by	by	0
occasion	occasion	n1	occasion	occasion	0
hereof	hereof	av	hereof	hereof	0
rather	rather	av	rather	rather	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
asto	asto	uh	asto	asto	0
∣	∣	sy	∣	∣	0
nishmēt	nishmēt	n1	nishment	nishment	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
papists	papists	n2	papists	papist	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
obey	obey	vvb	obey	obey	0
not	not	xx	not	not	0
the	the	dt	the	the	0
gospell	gospell	n1	gospel	gospel	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
with	with	p-acp	with	with	0
Pet.	Pet.	np1	Pet.	Pet.	1
1.	1.	crd	1.	1.	1
Epi.	Epi.	np1	Epi.	Epi.	0
4.17	4.17	crd	4.17	4.17	0
.	.	.	.	.	1
The	The	dt	The	the	0
time	time	n1	time	time	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
that	that	cst	that	that	0
iudgement	iudgement	n1	judgement	judgement	0
must	must	vmb	must	must	0
beginne	beginne	vvi	begin	begin	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
If	If	cs	If	if	0
it	it	pn31	it	it	0
first	first	ord	first	first	0
beginne	beginne	vvi	begin	begin	0
at	at	p-acp	at	at	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
bee	bee	vbi	be	be	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
obey	obey	vvb	obey	obey	0
not	not	xx	not	not	0
the	the	dt	the	the	0
gospel	gospel	n1	gospel	gospel	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
?	?	?	?	?	1
But	But	cc-acp	But	but	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
leaue	leaue	vvi	leave	leave	0
this	this	d	this	this	0
noble	noble	j	noble	noble	0
Earle	Earle	n1	Earl	earl	0
&	&	cc	&	and	0
his	his	po31	his	his	0
sonnes	sonnes	n2	sons	son	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
in	in	p-acp	in	in	0
blessed	blessed	j-vvn	blessed	bless	0
test	test	n1	test	test	0
&	&	cc	&	and	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
these	these	d	these	these	0
malitious	malitious	j	malicious	malicious	0
papists	papists	n2	papists	papist	0
to	to	p-acp	to	to	0
thē	thē	pno32	them	they	0
selues	selues	n2	selves	self	0
as	as	p-acp	as	as	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
whome	whome	ro-crq	whom	who	0
then	then	av	then	then	0
sinne	sinne	n1	sin	sin	0
of	of	pp-f	of	of	0
spirituall	spirituall	j	spiritual	spiritual	0
whooredome	whooredome	n1	whoredom	whoredom	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
garish	garish	j	garish	garish	0
&	&	cc	&	and	0
Babylonicall	Babylonicall	jp	Babylonical	babylonical	0
harlot	harlot	n1	harlot	harlot	0
is	is	vbz	is	be	0
growen	growen	vvn	grown	grow	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
rottennesse	rottennesse	n1	rottenness	rottenness	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
bones	bones	n2	bones	bone	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
small	small	j	small	small	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
none	none	pix	none	none	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
recouery	recouery	n1	recovery	recovery	0
,	,	,	,	,	0
such	such	d	such	such	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
iudgement	iudgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
light	light	n1	light	light	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
loue	loue	vvb	love	love	0
darknes	darknes	n1	darkness	darkness	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
light	light	j	light	light	0
)	)	)	)	)	0
concerning	concerning	vvg	concerning	concern	0
this	this	d	this	this	0
sermon	sermon	n1	sermon	sermon	0
following	following	vvg	following	follow	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
Honourable	Honourable	j	Honourable	honourable	0
)	)	)	)	)	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
perusing	perusing	vvg	perusing	peruse	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
finde	finde	vvi	find	find	0
some	some	d	some	some	0
difference	difference	n1	difference	difference	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
heard	heard	vvd	herd	hear	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
wordes	wordes	n2	words	word	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
bee	bee	vbi	be	be	0
but	but	cc-acp	but	but	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
takē	takē	vvn	taken	take	0
but	but	p-acp	but	but	0
short	short	j	short	short	0
notes	notes	n2	notes	note	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	a-acp	before	fore	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
impossible	impossible	j	impossible	impossible	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
to	to	p-acp	to	to	0
remē	remē	n2	remen	reman	0
∣	∣	sy	∣	∣	0
brance	brance	n1	brance	brance	0
the	the	dt	the	the	0
very	very	j	very	very	0
wordes	wordes	n2	words	word	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
vttered	vttered	vvd	uttered	utter	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
matter	matter	n1	matter	matter	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
perceiue	perceiue	vvi	perceive	perceive	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
all	all	d	all	all	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
wordes	wordes	n2	words	word	0
too	too	av	too	too	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
neare	neare	av-j	near	near	0
as	as	c-acp	as	as	0
memorie	memorie	n1	memory	memory	0
could	could	vmd	could	can	0
well	well	av	well	well	0
serue	serue	vvi	serve	serve	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
minde	minde	n1	mind	mind	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
deede	deede	n1	deed	deed	0
because	because	c-acp	because	because	0
then	then	av	then	then	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
preached	preached	vvd	preached	preach	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
diuers	diuers	j	diverse	diverse	0
points	points	n2	points	point	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
enforced	enforced	vvn	inforced	enforce	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
you	you	pn22	you	you	0
might	might	vmd	might	may	0
well	well	av	well	well	0
perceiue	perceiue	vvi	perceive	perceive	0
)	)	)	)	)	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
shortnes	shortnes	n1	shortness	shortness	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
left	left	vvn	left	leave	0
and	and	cc	and	and	0
alotted	alotted	vvn	allotted	allot	0
me	me	pno11	me	i	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
sum	sum	n1	sum	sum	0
∣	∣	sy	∣	∣	0
marily	marily	av-j	marily	mary	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
many	many	d	many	many	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
more	more	dc	more	more	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
purposed	purposed	vvn	purposed	purpose	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
prosecuted	prosecuted	vvd	prosecuted	prosecute	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
perhaps	perhaps	av	perhaps	perhaps	0
then	then	av	then	then	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
obscurer	obscurer	n1	obscurer	obscurer	0
;	;	;	;	;	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
heare	heare	vvi	hear	hear	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
ful	ful	j	full	full	0
purpose	purpose	n1	purpose	purpose	0
and	and	cc	and	and	0
premeditation	premeditation	n1	premeditation	premeditation	0
then	then	av	then	then	0
set	set	vvd	set	set	0
thē	thē	pno32	them	they	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
groweth	groweth	vvz	grows	grow	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
somewhat	somewhat	av	somewhat	somewhat	0
longer	longer	av-jc	longer	long	0
nowe	nowe	av	now	now	0
,	,	,	,	,	0
than	than	cs	than	than	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
then	then	av	then	then	0
.	.	.	.	.	1
The	The	dt	The	the	0
hardnes	hardnes	n1	hardness	hardness	0
and	and	cc	and	and	0
vnpleasant	vnpleasant	j-u	unpleasant	pleasant	0
∣	∣	sy	∣	∣	0
nes	nes	zz	nes	nes	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
stile	stile	n1	style	stile	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
desire	desire	vvi	desire	desire	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
withall	withall	av	withal	withal	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
knowe	knowe	vvb	know	know	0
)	)	)	)	)	0
my	my	po11	my	my	0
manner	manner	n1	manner	manner	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
anie	anie	d	any	any	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
studie	studie	vvi	study	study	0
for	for	p-acp	for	for	0
wordes	wordes	n2	words	word	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
matter	matter	n1	matter	matter	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
so	so	av	so	so	0
I	I	pns11	I	i	0
deliuer	deliuer	vvb	deliver	deliver	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
wordes	wordes	n2	words	word	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
vnderstood	vnderstood	vvn	understood	understand	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
heare	heare	vvb	hear	hear	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
care	care	vvb	care	care	0
for	for	p-acp	for	for	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
onely	onely	av-j	only	only	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
alwaies	alwaies	av	always	always	0
seeke	seeke	vvi	seek	seek	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
edifie	edifie	vvi	edify	edify	0
thē	thē	pno32	them	they	0
that	that	cst	that	that	0
heare	heare	vvb	hear	hear	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
as	as	p-acp	as	as	0
good	good	j	good	good	0
and	and	cc	and	and	0
necessary	necessary	j	necessary	necessary	0
do	do	n1	doe	do	0
∣	∣	sy	∣	∣	0
ctrine	ctrine	n1	ctrine	ctrine	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
gloriousnesse	gloriousnesse	n1	gloriousness	gloriousness	0
of	of	pp-f	of	of	0
words	words	n2	words	word	0
&	&	cc	&	and	0
pleasant	pleasant	j	pleasant	pleasant	0
and	and	cc	and	and	0
delicate	delicate	j	delicate	delicate	0
speech	speech	n1	speech	speech	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
becom	becom	vvi	become	become	0
∣	∣	sy	∣	∣	0
meth	meth	vvz	meth	m	0
the	the	dt	the	the	0
philosophers	philosophers	ng1	philosophers	philosopher	0
chaire	chaire	n1	chair	chair	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
the	the	dt	the	the	0
pul	pul	vvi	pull	pull	0
∣	∣	sy	∣	∣	0
pit	pit	n1	pit	pit	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
finde	finde	vvb	find	find	0
,	,	,	,	,	0
that	that	cst	that	that	0
Paul	Paul	np1	Paul	Paul	0
hath	hath	vhz	hath	have	0
written	written	vvn	written	write	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
vvas	vvas	vbds	was	be	0
not	not	xx	not	not	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
Preache	Preache	vvb	Preach	preach	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
vvith	vvith	p-acp	with	with	0
vvise	vvise	j	wise	wise	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
of	of	pp-f	of	of	0
vvoordes	vvoordes	n2	words	word	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
the	the	dt	the	the	0
Crosse	Crosse	n1	Cross	cross	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
none	none	pix	none	none	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
Corinth	Corinth	np1	Corinth	Corinth	0
.	.	.	.	.	1
1.17	1.17	crd	1.17	1.17	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
vvhen	vvhen	c-crq	when	when	0
hee	hee	pns31	he	he	0
came	came	vvd	came	come	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
he	he	pns31	he	he	0
saieth	saieth	vvz	sayeth	say	0
hee	hee	pns31	he	he	0
came	came	vvd	came	come	0
not	not	xx	not	not	0
vvith	vvith	p-acp	with	with	0
excellencie	excellencie	n1	excellency	excellency	0
of	of	pp-f	of	of	0
vvoordes	vvoordes	n2	words	word	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
vvisedome	vvisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
shevving	shevving	vvg	showing	show	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
hee	hee	pns31	he	he	0
esteemed	esteemed	vvd	esteemed	esteem	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
knovve	knovve	vvi	know	know	0
anie	anie	d	any	any	0
thing	thing	n1	thing	thing	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
saue	saue	p-acp	save	save	0
onelie	onelie	j	only	only	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
him	him	pno31	him	he	0
cru	cru	fw-fr	cru	cru	0
∣	∣	sy	∣	∣	0
cified	cified	vvd	cified	cify	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
Corinth	Corinth	np1	Corinth	Corinth	0
.	.	.	.	.	1
2.1.2	2.1.2	crd	2.1.2	2.1.2	0
.	.	.	.	.	1
Sometimes	Sometimes	av	Sometime	sometime	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
some	some	d	some	some	0
sentences	sentences	n2	sentences	sentence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Doctors	Doctors	n2	Doctors	doctor	0
and	and	cc	and	and	0
ancient	ancient	j	ancient	ancient	0
fathers	fathers	n2	father's	father	0
interlaced	interlaced	vvn	interlaced	interlace	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
mee	mee	pno11	me	i	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
alleadged	alleadged	vvd	alleged	allege	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
their	their	po32	their	their	0
testimonie	testimonie	n1	testimony	testimony	0
or	or	cc	or	or	0
iudgement	iudgement	n1	judgement	judgement	0
vvere	vvere	vbdr	were	be	0
a	a	dt	a	a	0
sufficient	sufficient	j	sufficient	sufficient	0
argument	argument	n1	argument	argument	0
to	to	pc-acp	to	to	0
grounde	grounde	vvi	ground	ground	0
a	a	dt	a	a	0
trueth	trueth	n1	truth	truth	0
vpon	vpon	p-acp	upon	upon	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
all	all	d	all	all	0
trueth	trueth	n1	truth	truth	0
must	must	vmb	must	must	0
haue	haue	vhi	have	have	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
his	his	po31	his	his	0
sufficient	sufficient	j	sufficient	sufficient	0
warrant	warrant	n1	warrant	warrant	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
canonicall	canonicall	j	canonical	canonical	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
;	;	;	;	;	0
and	and	cc	and	and	0
hauing	hauing	vhg	having	have	0
so	so	av	so	so	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
trueth	trueth	n1	truth	truth	0
though	though	cs	though	though	0
all	all	d	all	all	0
the	the	dt	the	the	0
Doctors	Doctors	n2	Doctors	doctor	0
and	and	cc	and	and	0
Fathers	Fathers	n2	Father's	father	0
shoulde	shoulde	vmd	should	shall	0
gaine-saie	gaine-saie	j	gainsay	gainsay	0
it	it	pn31	it	it	0
.	.	.	.	.	1
I	I	pns11	I	i	0
onely	onely	av-j	only	only	0
therefore	therefore	av	therefore	therefore	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
as	as	p-acp	as	as	0
vvitnesses	vvitnesses	n2	witnesses	witness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
times	times	n2	times	time	0
receiued	receiued	vvn	received	receive	0
,	,	,	,	,	0
partly	partly	av	partly	partly	0
to	to	pc-acp	to	to	0
shewe	shewe	vvi	show	show	0
the	the	dt	the	the	0
Popish	Popish	j	Popish	popish	0
vaine	vaine	j	vain	vain	0
bragge	bragge	n1	brag	brag	0
of	of	pp-f	of	of	0
antiquitie	antiquitie	n1	antiquity	antiquity	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
pointes	pointes	n2	points	point	0
,	,	,	,	,	0
and	and	cc	and	and	0
partely	partely	av	partly	partly	0
to	to	pc-acp	to	to	0
beate	beate	vvi	beat	beat	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
errours	errours	n2	errors	error	0
vvith	vvith	p-acp	with	with	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
weapons	weapons	n2	weapons	weapon	0
.	.	.	.	.	1
Howbeit	Howbeit	a-acp	Howbeit	howbeit	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
in	in	n1	in	inn	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
very	very	av	very	very	0
sparing	sparing	vvg	sparing	spare	0
,	,	,	,	,	0
though	though	cs	though	though	0
indeed	indeed	av	indeed	indeed	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
beene	beene	vbn	been	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
citing	citing	vvg	citing	cite	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
ve	ve	pns12	we	we	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
plentifull	plentifull	j	plentiful	plentiful	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
so	so	av	so	so	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
excellent	excellent	j	excellent	excellent	0
sen	sen	fw-la	sen	sen	0
∣	∣	sy	∣	∣	0
tences	tences	n2	tences	tence	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
endes	endes	n2	ends	end	0
and	and	cc	and	and	0
purposes	purposes	n2	purposes	purpose	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
vvhich	vvhich	r-crq	which	which	0
these	these	d	these	these	0
fewe	fewe	d	few	few	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
vvere	vvere	vbdr	were	be	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
leadged	leadged	vvd	leadged	leadge	0
.	.	.	.	.	1
Nowe	Nowe	av	Now	now	0
my	my	po11	my	my	0
reasons	reasons	n2	reasons	reason	0
that	that	cst	that	that	0
moue	moue	vvb	move	move	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
so	so	av	so	so	0
bolde	bolde	j	bold	bold	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
peare	peare	n1	pear	pear	0
againe	againe	av	again	again	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
sorte	sorte	n1	sort	sort	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
shippes	shippes	n2	ships	ship	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
making	making	vvg	making	make	0
my	my	po11	my	my	0
choise	choise	n1	choice	choice	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
it	it	pn31	it	it	0
vnto	vnto	p-acp	unto	unto	0
,	,	,	,	,	0
are	are	vbr	are	be	0
these	these	d	these	these	0
:	:	:	:	:	0
First	First	ord	First	first	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
vvere	vvere	vbdr	were	be	0
a	a	dt	a	a	0
principall	principall	j-jn	principal	principal	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
vvas	vvas	vbds	was	be	0
occasioned	occasioned	vvn	occasioned	occasion	0
first	first	ord	first	first	0
to	to	pc-acp	to	to	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
ceaue	ceaue	vvi	ceaue	ceaue	0
and	and	cc	and	and	0
preach	preach	vvi	preach	preach	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
man	man	n1	man	man	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whome	whome	ro-crq	whom	who	0
among	among	p-acp	among	among	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
and	and	cc	and	and	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
most	most	av-ds	most	most	0
bound	bound	vvn	bound	bind	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
manifolde	manifolde	j	manifold	manifold	0
kindenesses	kindenesses	n2	kindnesses	kindness	0
diuersly	diuersly	av-j	diversely	diverse	0
shewed	shewed	vvn	showed	show	0
vnto	vnto	p-acp	unto	unto	0
mee	mee	pno11	me	i	0
:	:	:	:	:	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
hee	hee	pns31	he	he	0
that	that	cst	that	that	0
maie	maie	vmb	may	may	0
most	most	av-ds	most	most	0
iustly	iustly	av-j	justly	just	0
chalenge	chalenge	vvi	challenge	challenge	0
all	all	d	all	all	0
dutifulnesse	dutifulnesse	n1	dutifulness	dutifulness	0
,	,	,	,	,	0
and	and	cc	and	and	0
tokens	tokens	n2	tokens	token	0
of	of	pp-f	of	of	0
thankeful	thankeful	j	thankful	thankful	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
lie	lie	vvb	lie	lie	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
povver	povver	n1	power	power	0
to	to	pc-acp	to	to	0
shewe	shewe	vvi	show	show	0
