AFter	AFter	p-acp	AFter	after	0
saile	saile	vvi	sail	sail	0
securelie	securelie	av-j	securely	secure	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
dangerous	dangerous	j	dangerous	dangerous	0
rockes	rockes	n2	rocks	rock	0
and	and	cc	and	and	0
perillous	perillous	j	perilous	perilous	0
tempests	tempests	n2	tempests	tempest	0
.	.	.	.	.	1
That	That	d	That	that	0
ar	ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
riuing	riuing	vvg	riving	rive	0
happily	happily	av-j	happily	happy	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
likewise	likewise	av	likewise	likewise	0
euer	euer	av	ever	ever	0
after	after	c-acp	after	after	0
be	be	vbb	be	be	0
kep	kep	vvb	kep	keep	0
safe	safe	j	safe	safe	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sauage	sauage	j-jn	savage	savage	0
and	and	cc	and	and	0
cruell	cruell	j	cruel	cruel	0
enemies	enemies	n2	enemies	enemy	0
.	.	.	.	.	1
And	And	cc	And	and	0
finally	finally	av-j	finally	final	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
straits	straits	n2	straits	strait	0
or	or	cc	or	or	0
miseries	miseries	n2	misery's	misery	0
soeuer	soeuer	av	soever	soever	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
into	into	p-acp	into	into	0
,	,	,	,	,	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
Sea	Sea	n1	Sea	sea	0
or	or	cc	or	or	0
land	land	n1	land	land	0
;	;	;	;	;	0
that	that	cst	that	that	0
but	but	p-acp	but	but	0
onely	onely	av-j	only	only	0
crying	crying	vvg	crying	cry	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
graciously	graciously	av-j	graciously	gracious	0
heard	heard	vvn	herd	hear	0
;	;	;	;	;	0
and	and	cc	and	and	0
mercifully	mercifully	av-j	mercifully	merciful	0
deliuered	deliuered	vvn	delivered	deliver	0
in	in	p-acp	in	in	0
due	due	j-jn	due	due	0
time	time	n1	time	time	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
shalbe	shalbe	vmb	shall	shall	0
most	most	av-ds	most	most	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Maiestie	Maiestie	n1	Majesty	majesty	0
and	and	cc	and	and	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
people	people	n1	people	people	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
the	the	dt	the	the	0
dedication	dedication	n1	dedication	dedication	0
and	and	cc	and	and	0
patronage	patronage	n1	patronage	patronage	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Schoole-labours	Schoole-labours	n2	School-labours	school-labour	0
belong	belong	vvb	belong	belong	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
hopefull	hopefull	j	hopeful	hopeful	0
and	and	cc	and	and	0
illustrious	illustrious	j	illustrious	illustrious	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Watch	Watch	n1	Watch	watch	0
vnto	vnto	p-acp	unto	unto	0
most	most	ds	most	most	0
Honourable	Honourable	j	Honourable	honourable	0
personages	personages	n2	personages	personage	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
euer	euer	av	ever	ever	0
bound	bound	vvn	bound	bind	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
the	the	dt	the	the	0
tender	tender	j	tender	tender	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
assured	assured	j-vvn	assured	assure	0
benefit	benefit	n1	benefit	benefit	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
so	so	av	so	so	0
long	long	j	long	long	0
triall	triall	n1	trial	trial	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
vse	vse	n1	use	use	0
and	and	cc	and	and	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
euen	euen	av-j	even	even	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
and	and	cc	and	and	0
Worships	Worships	n2	Worships	worship	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
poore	poore	j	poor	poor	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
more	more	av-dc	more	more	0
happie	happie	j	happy	happy	0
execution	execution	n1	execution	execution	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
charge	charge	n1	charge	charge	0
,	,	,	,	,	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
who	who	r-crq	who	who	0
desire	desire	n1	desire	desire	0
the	the	dt	the	the	0
wealth	wealth	n1	wealth	wealth	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
(	(	(	(	(	0
giue	giue	vvb	give	give	0
me	me	pno11	me	i	0
leaue	leaue	n1	leave	leave	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
iointlie	iointlie	av-j	jointly	joint	0
and	and	cc	and	and	0
freelie	freelie	av-j	freely	free	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
humble	humble	j	humble	humble	0
duty	duty	n1	duty	duty	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
all	all	d	all	all	0
before	before	a-acp	before	before	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
both	both	d	both	both	0
right	right	j-jn	right	right	0
Honourable	Honourable	j	Honourable	honourable	0
and	and	cc	and	and	0
right	right	j-jn	right	right	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
)	)	)	)	)	0
euen	euen	av	even	even	0
yee	yee	pn22	ye	you	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
poore	poore	j	poor	poor	0
Countries	Countries	n2	Countries	country	0
and	and	cc	and	and	0
places	places	n2	places	place	0
are	are	vbr	are	be	0
committed	committed	vvn	committed	commit	0
in	in	p-acp	in	in	0
speciall	speciall	j	special	special	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
prouiding	prouiding	vvg	providing	provide	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
.	.	.	.	.	1
If	If	cs	If	if	0
therefore	therefore	av	therefore	therefore	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
vse	vse	vvi	use	use	0
all	all	d	all	all	0
holie	holie	j	holy	holy	0
meanes	meanes	n2	means	mean	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
God	God	n1	God	god	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
sauing	sauing	n-vvg	saving	save	0
and	and	cc	and	and	0
preseruing	preseruing	n-vvg	preserving	preserve	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
those	those	d	those	those	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
posteritie	posteritie	n1	posterity	posterity	0
,	,	,	,	,	0
and	and	cc	and	and	0
gaining	gaining	vvg	gaining	gain	0
the	the	dt	the	the	0
verie	verie	j	very	very	0
sauage	sauage	j-jn	savage	savage	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
vnto	vnto	p-acp	unto	unto	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
Irish	Irish	np1	Irish	Irish	0
or	or	cc	or	or	0
Indian	Indian	jp	Indian	indian	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onelie	onelie	av-j	only	only	0
respect	respect	vvb	respect	respect	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
ends	ends	n2	ends	end	0
and	and	cc	and	and	0
proiects	proiects	n2	projects	project	0
,	,	,	,	,	0
you	you	pn22	you	you	0
could	could	vmd	could	can	0
neuer	neuer	av-x	never	never	0
stand	stand	vvi	stand	stand	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
heauenlie	heauenlie	j	heavenly	heavenly	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
answere	answere	vvi	answer	answer	0
his	his	po31	his	his	0
Highnesse	Highnesse	n1	Highness	highness	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
;	;	;	;	;	0
especiallie	especiallie	av-j	especially	especial	0
,	,	,	,	,	0
if	if	cs	if	if	0
hee	hee	pns31	he	he	0
most	most	av-ds	most	most	0
graciouslie	graciouslie	av-j	graciously	gracious	0
offering	offering	vvg	offering	offer	0
you	you	pn22	you	you	0
helpes	helpes	n2	helps	help	0
thereto	thereto	av	thereto	thereto	0
,	,	,	,	,	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
embrace	embrace	vvi	embrace	embrace	0
them	them	pno32	them	they	0
accordinglie	accordinglie	av-vvg	accordingly	accord	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
vtmost	vtmost	j	utmost	utmost	0
abi	abi	fw-la	abi	abi	0
∣	∣	sy	∣	∣	0
litie	litie	n1	litie	litie	0
see	see	vvi	see	see	0
them	them	pno32	them	they	0
put	put	vvi	put	put	0
in	in	p-acp	in	in	0
execution	execution	n1	execution	execution	0
.	.	.	.	.	1
You	You	pn22	You	you	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
igno	igno	fw-it	igno	igno	0
∣	∣	sy	∣	∣	0
rant	rant	vvi	rant	rant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wofull	wofull	j	woeful	woeful	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
,	,	,	,	,	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
remaine	remaine	vvb	remain	remain	0
in	in	p-acp	in	in	0
ignorance	ignorance	n1	ignorance	ignorance	0
and	and	cc	and	and	0
blindnesse	blindnesse	n1	blindness	blindness	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	av-d	much	much	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
such	such	d	such	such	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
nourished	nourished	vvn	nourished	nourish	0
long	long	av-j	long	long	0
in	in	p-acp	in	in	0
feare	feare	n1	fear	fear	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
superstition	superstition	n1	superstition	superstition	0
and	and	cc	and	and	0
Idolatrie	Idolatrie	n1	Idolatry	idolatry	0
:	:	:	:	:	0
and	and	cc	and	and	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
bred	bred	vvn	bred	breed	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
manifest	manifest	j	manifest	manifest	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
palpable	palpable	j	palpable	palpable	0
,	,	,	,	,	0
and	and	cc	and	and	0
euen	euen	av-j	even	even	0
a	a	dt	a	a	0
visible	visible	j	visible	visible	0
adoring	adoring	vvg	adoring	adore	0
of	of	pp-f	of	of	0
Sathan	Sathan	np1	Sathan	Satan	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
Holie	Holie	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
hath	hath	vhz	hath	have	0
told	told	vvn	told	tell	0
vs	vs	pno12	us	we	0
plainelie,2	plainelie,2	n1	plainelie,2	plainelie,2	0
.	.	.	.	.	1
Thes.	Thes.	np1	Thes.	Thes.	0
1.	1.	crd	1.	1.	0
8	8	crd	8	8	0
,	,	,	,	,	1
9	9	crd	9	9	0
That	That	d	That	that	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
will	will	vmb	will	will	0
come	come	vvi	come	come	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
flaming	flaming	j-vvg	flaming	flame	0
fire	fire	n1	fire	fire	0
to	to	pc-acp	to	to	0
render	render	vvi	render	render	0
vengeance	vengeance	n1	vengeance	vengeance	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
who	who	r-crq	who	who	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
obey	obey	vvi	obey	obey	0
not	not	xx	not	not	0
his	his	po31	his	his	0
heauenly	heauenly	j	heavenly	heavenly	0
Gospell	Gospell	n1	Gospel	gospel	0
.	.	.	.	.	1
Who	Who	q-crq	Who	who	0
must	must	vmb	must	must	0
then	then	av	then	then	0
be	be	vbi	be	be	0
punished	punished	vvn	punished	punish	0
with	with	p-acp	with	with	0
euerlasting	euerlasting	j	everlasting	everlasting	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
glorified	glorified	vvn	glorified	glorify	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
maruellous	maruellous	j	marvelous	marvelous	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
beleeue	beleeue	vvb	believe	believe	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
set	set	vvb	set	set	0
before	before	a-acp	before	before	0
your	your	po22	your	your	0
faces	faces	n2	faces	face	0
the	the	dt	the	the	0
miserable	miserable	j	miserable	miserable	0
condition	condition	n1	condition	condition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dam	dam	n1	dam	dam	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
liuing	liuing	vvg	living	live	0
in	in	p-acp	in	in	0
blindnesse	blindnesse	n1	blindness	blindness	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
they	they	pns32	they	they	0
so	so	av	so	so	0
remaine	remaine	vvi	remain	remain	0
.	.	.	.	.	1
If	If	cs	If	if	0
we	we	pns12	we	we	0
beleeue	beleeue	vvb	believe	believe	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
looke	looke	vvb	look	look	0
stedfastlie	stedfastlie	av-j	steadfastly	steadfast	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
eies	eies	n2	eyes	eye	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
wretched	wretched	j	wretched	wretched	0
estate	estate	n1	estate	estate	0
and	and	cc	and	and	0
wofull	wofull	j	woeful	woeful	0
torment	torment	n1	torment	torment	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
rich	rich	j	rich	rich	0
Glutton	Glutton	n1	Glutton	glutton	0
in	in	p-acp	in	in	0
Hell	Hell	n1	Hell	hell	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
fore-warneth	fore-warneth	j	forewarneth	forewarneth	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
for	for	c-acp	for	for	0
euer	euer	av	ever	ever	0
)	)	)	)	)	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
surely	surely	av-j	surely	sure	0
cause	cause	vvi	cause	cause	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
.	.	.	.	.	1
Luke	Luke	np1	Luke	Luke	0
16.	16.	crd	16.	16.	0
24.	24.	crd	24.	24.	1
Or	Or	cc	Or	or	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
set	set	vvb	set	set	0
before	before	p-acp	before	before	0
our	our	po12	our	our	0
eies	eies	n2	eyes	eye	0
the	the	dt	the	the	0
Lake	Lake	n1	Lake	lake	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
pared	pared	vvn	pared	pare	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
vngodlie	vngodlie	j	ungodly	ungodly	0
,	,	,	,	,	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
bloud	bloud	n1	blood	blood	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
soules	soules	n2	souls	soul	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
required	required	vvn	required	require	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
perish	perish	vvb	perish	perish	0
for	for	p-acp	for	for	0
lacke	lacke	n1	lack	lack	0
of	of	pp-f	of	of	0
warning	warning	n1	warning	warning	0
or	or	cc	or	or	0
instruction	instruction	n1	instruction	instruction	0
.	.	.	.	.	1
And	And	cc	And	and	0
finallie	finallie	av-j	finally	final	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
consider	consider	vvb	consider	consider	0
aright	aright	av	aright	aright	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
righteous	righteous	j	righteous	righteous	0
can	can	vmb	can	can	0
scarcely	scarcely	av-j	scarcely	scarce	0
be	be	vbi	be	be	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
ued,1	ued,1	n1	ued,1	ued,1	0
Pet.	Pet.	np1	Pet.	Pet.	1
4.	4.	crd	4.	4.	0
18	18	crd	18	18	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Holie	Holie	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
witnesseth	witnesseth	vvz	witnesseth	witness	0
most	most	av-ds	most	most	0
plainelie	plainelie	av-j	plainly	plain	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
dilie	dilie	j	dilie	dilie	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
as	as	p-acp	as	as	0
m	m	crd	m	m	0
∣	∣	sy	∣	∣	0
nie	nie	av-j	nigh	nigh	0
a	a	dt	a	a	0
good	good	j	good	good	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
carefull	carefull	j	careful	careful	0
to	to	pc-acp	to	to	0
walke	walke	vvi	walk	walk	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
distresse	distresse	n1	distress	distress	0
of	of	pp-f	of	of	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
little	little	j	little	little	0
left	left	vvn	left	leave	0
to	to	p-acp	to	to	0
Sathans	Sathans	npg1	Sathans	Satan	0
buffetings	buffetings	n2-vvg	buffetings	buffet	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
humbling	humbling	vvg	humbling	humble	0
,	,	,	,	,	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
dure	dure	n1	dure	dure	0
such	such	d	such	such	0
miserie	miserie	n1	misery	misery	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
so	so	av	so	so	0
hardly	hardly	av	hardly	hardly	0
rescued	rescued	vvn	rescued	rescue	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
vtter	vtter	j	utter	utter	0
destruction	destruction	n1	destruction	destruction	0
)	)	)	)	)	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
surely	surely	av-j	surely	sure	0
awake	awake	vvi	awake	awake	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
more	more	av-dc	more	more	0
carefully	carefully	av-j	carefully	careful	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
committed	committed	vvn	committed	commit	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
charges	charges	n2	charges	charge	0
.	.	.	.	.	1
Yee	Yee	pn22	Ye	you	0
are	are	vbr	are	be	0
those	those	d	those	those	0
whom	whom	r-crq	whom	who	0
our	our	po12	our	our	0
blessed	blessed	j-vvn	blessed	bless	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
appointed	appointed	vvn	appointed	appoint	0
;	;	;	;	;	0
vnder	vnder	p-acp	under	under	0
our	our	po12	our	our	0
dread	dread	n1	dread	dread	0
and	and	cc	and	and	0
gracious	gracious	j	gracious	gracious	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	c-acp	as	as	0
foster-fathers	foster-fathers	n2	foster-fathers	foster-father	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
concernes	concernes	vvz	concerns	concern	0
you	you	pn22	you	you	0
neerelie	neerelie	av-j	nearly	near	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
seriouslie	seriouslie	av-j	seriously	serious	0
hereof	hereof	av	hereof	hereof	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
that	that	d	that	that	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
godlinesse	godlinesse	n1	godliness	godliness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
professe	professe	vvb	profess	profess	0
accor	accor	n1	accor	accor	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
our	our	po12	our	our	0
good	good	j	good	good	0
Lawes	Lawes	n2	Laws	law	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
long	long	av-j	long	long	0
endeuoured	endeuoured	vvd	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
plainely	plainely	av-j	plainly	plain	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
our	our	po12	our	our	0
faces	faces	n2	faces	face	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
little	little	j	little	little	0
Tratise	Tratise	n1	Tratise	tratise	0
,	,	,	,	,	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
and	and	cc	and	and	0
benefit	benefit	n1	benefit	benefit	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
commend	commend	vvi	commend	commend	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
)	)	)	)	)	0
be	be	vbi	be	be	0
that	that	d	that	that	0
narrow	narrow	j	narrow	narrow	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
assured	assured	vvn	assured	assure	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
;	;	;	;	;	0
then	then	cs	then	than	0
their	their	po32	their	their	0
contrary	contrary	n-jn	contrary	contrary	0
cour	cour	fw-fr	cour	cour	0
∣	∣	sy	∣	∣	0
ses	ses	fw-fr	ses	ses	0
must	must	zz	must	must	0
needes	needes	av	needs	needs	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
and	and	cc	and	and	0
hell	hell	n1	hell	hell	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
