Mr.	Mr.	n1	Mr.	mr.	0
in	in	p-acp	in	in	0
either	either	d	either	either	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
many	many	d	many	many	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
:	:	:	:	:	0
that	that	cst	that	that	0
vn	vn	p-acp	un	unto	0
∣	∣	sy	∣	∣	0
doubtedly	doubtedly	av-vvn	doubtedly	doubt	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
excellently	excellently	av-j	excellently	excellent	0
well	well	av	well	well	0
,	,	,	,	,	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
well	well	av	well	well	0
.	.	.	.	.	1
And	And	cc	And	and	0
were	were	vbdr	were	be	0
they	they	pns32	they	they	0
thorowghly	thorowghly	av-j	thorowghly	thorowgh	0
employed	employed	vvd	employed	employ	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
possi	possi	n1	possi	possi	0
∣	∣	sy	∣	∣	0
bility	bility	n1	bility	bility	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Learning	Learning	n1	Learning	learning	0
,	,	,	,	,	0
&	&	cc	&	and	0
Industry	Industry	n1	Industry	industry	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
tell	tell	vvi	tell	tell	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
parison	parison	n1	parison	parison	0
this	this	d	this	this	0
tongue	tongue	n1	tongue	tongue	0
might	might	vmd	might	may	0
wage	wage	vvi	wage	wage	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
most-floorishing	most-floorishing	j	most-flourishing	most-flourishing	0
Lāguages	Lāguages	n2	Languages	language	0
of	of	pp-f	of	of	0
Europe	Europe	np1	Europe	Europe	0
:	:	:	:	:	0
or	or	cc	or	or	0
what	what	q-crq	what	what	0
an	an	dt	and	a	0
inestimable	inestimable	j	inestimable	inestimable	0
crop	crop	n1	crop	crop	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
∣	∣	sy	∣	∣	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
soueraine	soueraine	j-jn	sovereign	sovereign	0
fruite	fruite	n1	fruit	fruit	0
,	,	,	,	,	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
spirite	spirite	n1	spirit	spirit	0
of	of	pp-f	of	of	0
Emulation	Emulation	n1	Emulation	emulation	0
might	might	vmd	might	may	0
reape	reape	vvi	reap	reap	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
rich	rich	j	rich	rich	0
,	,	,	,	,	0
and	and	cc	and	and	0
honorable	honorable	j	honourable	honourable	0
field	field	n1	field	field	0
?	?	?	?	?	1
Is	Is	vbz	Is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Prose	Prose	n1	Prose	prose	0
of	of	pp-f	of	of	0
Sir	Sir	n1	Sir	sir	0
Philip	Philip	np1	Philip	Philip	0
Sidney	Sidney	np1	Sidney	Sidney	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
sweet	sweet	j	sweet	sweet	0
Arcadia	Arcadia	np1	Arcadia	Arcadia	0
,	,	,	,	,	0
the	the	dt	the	the	0
embrodery	embrodery	n1	embroidery	embroidery	0
of	of	pp-f	of	of	0
finest	finest	js	finest	fine	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
and	and	cc	and	and	0
daintiest	daintiest	js	daintiest	dainty	0
VVitt	VVitt	n1	VVitt	wit	0
?	?	?	?	?	1
Or	Or	cc	Or	or	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Verse	Verse	n1	Verse	verse	0
of	of	pp-f	of	of	0
M.	M.	n1	M.	m.	0
Spencer	Spencer	np1	Spencer	Spencer	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
braue	braue	j	brave	brave	0
Faery	Faery	n1	Fairy	fairy	0
Queene	Queene	n1	Queen	queen	0
,	,	,	,	,	0
the	the	dt	the	the	0
Virgi	Virgi	np1	Virgi	Virgi	0
∣	∣	sy	∣	∣	0
nall	nall	n1	nall	nall	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
diuinest	diuinest	js-jn	divinest	divine	0
Muses	Muses	n2	Muses	muse	0
,	,	,	,	,	0
and	and	cc	and	and	0
gentlest	gentlest	j	gentlest	gentle	0
Graces	Graces	n2	Graces	grace	0
?	?	?	?	?	1
Both	Both	av-d	Both	both	0
deli	deli	fw-la	deli	deli	0
∣	∣	sy	∣	∣	0
cate	cate	zz	cate	cate	0
Writers	Writers	n2	Writers	writer	0
:	:	:	:	:	0
alwayes	alwayes	av	always	always	0
gallant	gallant	j-jn	gallant	gallant	0
,	,	,	,	,	0
often	often	av	often	often	0
braue	braue	j	brave	brave	0
,	,	,	,	,	0
continually	continually	av-j	continually	continual	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
lectable	lectable	j	lectable	lectable	0
,	,	,	,	,	0
somtimes	somtimes	av	sometimes	sometime	0
admirable	admirable	j	admirable	admirable	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
sweeter	sweeter	jc	sweeter	sweet	0
tast	tast	n1	taste	taste	0
of	of	pp-f	of	of	0
Suada	Suada	np1	Suada	Suada	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Prose	Prose	n1	Prose	prose	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
One	One	crd	One	one	0
:	:	:	:	:	0
or	or	cc	or	or	0
what	what	q-crq	what	what	0
pleasanter	pleasanter	jc	pleasanter	pleasant	0
relish	relish	n1	relish	relish	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Muses	Muses	np2	Muses	Muse	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Verse	Verse	n1	Verse	verse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Other	Other	j-jn	Other	other	0
?	?	?	?	?	1
Sir	Sir	n1	Sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
Cheekes	Cheekes	n2	Cheeks	cheek	0
stile	stile	n1	style	stile	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
hony-bee	hony-bee	j	honeybee	honeybee	0
of	of	pp-f	of	of	0
Plato	Plato	np1	Plato	Plato	0
:	:	:	:	:	0
and	and	cc	and	and	0
M.	M.	n1	M.	m.	0
Aschams	Aschams	np2	Aschams	ascham	0
Period	Period	n1	Perjod	period	0
the	the	dt	the	the	0
Sy	Sy	n1	Sy	sy	0
∣	∣	sy	∣	∣	0
ren	ren	fw-it	ren	ren	0
of	of	pp-f	of	of	0
Isocrates	Isocrates	np1	Isocrates	Isocrates	0
.	.	.	.	.	1
His	His	po31	His	his	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
breath	breath	n1	breath	breath	0
,	,	,	,	,	0
the	the	dt	the	the	0
balme	balme	n1	balm	balm	0
and	and	cc	and	and	0
spick	spick	j	spick	spick	0
∣	∣	sy	∣	∣	0
nard	nard	n1	nard	nard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
delightfullest	delightfullest	js	delightfullest	delightful	0
Tempe	Tempe	np1	Tempe	Tempe	0
.	.	.	.	.	1
You	You	pn22	You	you	0
may	may	vmb	may	may	0
gesse	gesse	vvi	guess	guess	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
meter	meter	jc	meeter	meet	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
intitle	intitle	vvi	entitle	entitle	0
the	the	dt	the	the	0
harpe	harpe	n1	harp	harp	0
of	of	pp-f	of	of	0
Orpheus	Orpheus	np1	Orpheus	Orpheus	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
dulci	dulci	fw-la	dulci	dulci	0
∣	∣	sy	∣	∣	0
mers	mers	np2-n	mers	mer	0
of	of	pp-f	of	of	0
Sappho	Sappho	np1	Sappho	Sappho	0
.	.	.	.	.	1
And	And	cc	And	and	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Goldē	Goldē	j	Golden	golden	0
Riuers	Riuers	n2	Rivers	river	0
floweth	floweth	vvz	flows	flow	0
more	more	av-dc	more	more	0
currently	currently	av-j	currently	current	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
siluer	siluer	n1	silver	silver	0
streame	streame	n1	stream	stream	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
English	English	jp	English	english	0
Ario	Ario	np1	Ario	Ario	0
∣	∣	sy	∣	∣	0
sto	sto	fw-it	sto	sto	0
?	?	?	?	?	1
Oh	Oh	uh	O	oh	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
such	such	d	such	such	0
an	an	dt	and	a	0
English	English	jp	English	english	0
Tasso	Tasso	np1	Tasso	Tasso	0
:	:	:	:	:	0
and	and	cc	and	and	0
oh	oh	uh	o	oh	0
that	that	cst	that	that	0
the	the	dt	the	the	0
worthy	worthy	j	worthy	worthy	0
du	du	fw-fr	du	du	0
Bartas	Bartas	np1	Bartas	Bartas	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
endenisoned	endenisoned	vvn	endenisoned	endenison	0
.	.	.	.	.	1
The	The	dt	The	the	0
sky-coloured	sky-coloured	j	sky-coloured	sky-coloured	0
Muse	Muse	n1	Muse	muse	0
best	best	av-js	best	best	0
commendeth	commendeth	vvz	commends	commend	0
her	her	po31	her	her	0
owne	owne	d	own	own	0
heauenly	heauenly	j	heavenly	heavenly	0
harmony	harmony	n1	harmony	harmony	0
:	:	:	:	:	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
praysed	praysed	vvn	praised	praise	0
the	the	dt	the	the	0
hyacinthine	hyacinthine	n1	hyacinthine	hyacinthine	0
&	&	cc	&	and	0
azure	azure	n-jn	azure	azure	0
die	die	vvi	die	die	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
itselfe	itselfe	px31	itself	itself	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
colours	colours	n2	colours	colour	0
of	of	pp-f	of	of	0
astonishing	astonishing	vvg	astonishing	astonish	0
Rhetorique	Rhetorique	n1	Rhetoric	rhetoric	0
,	,	,	,	,	0
or	or	cc	or	or	0
raui	raui	fw-la	raui	raui	0
∣	∣	sy	∣	∣	0
shing	shing	vvg	shing	sh	0
Poetry	Poetry	n1	Poetry	poetry	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
deeply	deeply	av-jn	deeply	deep	0
engrained	engrained	vvn	engrained	engrain	0
,	,	,	,	,	0
thē	thē	pno32	them	they	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
ama	ama	n1	ama	ama	0
∣	∣	sy	∣	∣	0
zing	zing	j-vvg	zing	ze	0
deuises	deuises	n2	devises	devise	0
;	;	;	;	;	0
the	the	dt	the	the	0
fine	fine	j	fine	fine	0
dittyes	dittyes	n2	ditties	ditty	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
Petrarch	Petrarch	np1	Petrarch	Petrarch	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
charmes	charmes	n2	charms	charm	0
of	of	pp-f	of	of	0
pure	pure	j	pure	pure	0
enchantment	enchantment	n1	enchantment	enchantment	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
Did-margari	Did-margari	j	Did-margari	did-margari	0
∣	∣	sy	∣	∣	0
ton	ton	fw-fr	ton	ton	0
,	,	,	,	,	0
or	or	cc	or	or	0
Dia-ambre	Dia-ambre	j	Dia-ambre	dia-ambre	0
,	,	,	,	,	0
so	so	av	so	so	0
comfortatiue	comfortatiue	j	comfortatiue	comfortatiue	0
,	,	,	,	,	0
or	or	cc	or	or	0
cordiall	cordiall	j	cordial	cordial	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Her	Her	po31	Her	her	0
Ele	Ele	n1	Ele	eye	0
∣	∣	sy	∣	∣	0
ctuary	ctuary	n1	ctuary	ctuary	0
of	of	pp-f	of	of	0
Gemmes	Gemmes	n2	Gems	gem	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
though	though	cs	though	though	0
the	the	dt	the	the	0
furious	furious	j	furious	furious	0
Tragedy	Tragedy	n1	Tragedy	tragedy	0
Anto	Anto	n1	Anto	anto	0
∣	∣	sy	∣	∣	0
nius	nius	n1	nius	nius	0
,	,	,	,	,	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
bloudy	bloudy	j	bloody	bloody	0
chaire	chaire	n1	chair	chair	0
of	of	pp-f	of	of	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
diuine	diuine	j-jn	divine	divine	0
Discourse	Discourse	n1	Discourse	discourse	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
restoratiue	restoratiue	n1	restorative	restorative	0
Electuary	Electuary	n1	Electuary	electuary	0
of	of	pp-f	of	of	0
Gemmes	Gemmes	n2	Gems	gem	0
)	)	)	)	)	0
whō	whō	ro-crq	whom	who	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
expresly	expresly	av-j	expressly	express	0
name	name	n1	name	name	0
,	,	,	,	,	0
not	not	xx	not	not	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
honour	honour	vvi	honour	honour	0
Her	Her	pno31	Her	she	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
hart	hart	n1	heart	hart	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
dishonour	dishonour	vvi	dishonour	dishonour	0
Her	Her	pno31	Her	she	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
pen	pen	n1	pen	pen	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
admire	admire	vvb	admire	admire	0
,	,	,	,	,	0
and	and	cc	and	and	0
cannot	cannot	vmbx	cannot	can	0
blason	blason	vvi	blazon	blazon	0
enough	enough	av-d	enough	enough	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
other	other	j-jn	other	other	0
Paragons	Paragons	n2	Paragons	paragon	0
of	of	pp-f	of	of	0
bewtifullest	bewtifullest	js	bewtifullest	bewtifull	0
Eloquence	Eloquence	n1	Eloquence	eloquence	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mir	Mir	fw-fr	Mir	mir	0
∣	∣	sy	∣	∣	0
rours	rours	npg1-n	rours	rour	0
of	of	pp-f	of	of	0
brightest	brightest	js	brightest	bright	0
witt	witt	n1	wit	wit	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
for	for	c-acp	for	for	0
breuities	breuities	ng1	brevities	brevities	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
like	like	j	like	like	0
Honours	Honours	ng1	Honours	honour	0
sake	sake	n1	sake	sake	0
I	I	pns11	I	i	0
ouerskip	ouerskip	vvi	overskip	overskip	0
:	:	:	:	:	0
whose	whose	rg-crq	whose	who	0
onely	onely	j	only	only	0
imperfection	imperfection	n1	imperfection	imperfection	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
touched	touched	vvn	touched	touch	0
with	with	p-acp	with	with	0
no	no	dx	no	no	0
imperfection	imperfection	n1	imperfection	imperfection	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
Hope	Hope	n1	Hope	hope	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Transcendent	Transcendent	j	Transcendent	transcendent	0
,	,	,	,	,	0
&	&	cc	&	and	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
easely	easely	av-j	easily	easy	0
be	be	vbi	be	be	0
imprisoned	imprisoned	vvn	imprisoned	imprison	0
,	,	,	,	,	0
or	or	cc	or	or	0
impoun	impoun	fw-fr	impoun	impoun	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Predicament	Predicament	n1	Predicament	predicament	0
of	of	pp-f	of	of	0
auncient	auncient	j-jn	ancient	ancient	0
,	,	,	,	,	0
or	or	cc	or	or	0
moderne	moderne	j	modern	modern	0
Perfe	Perfe	np1	Perfe	Perfe	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
honour	honour	vvi	honour	honour	0
with	with	p-acp	with	with	0
due	due	j-jn	due	due	0
reuerence	reuerence	n1	reverence	reverence	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
serue	serue	vvi	serve	serve	0
with	with	p-acp	with	with	0
base	base	j	base	base	0
homage	homage	n1	homage	homage	0
.	.	.	.	.	1
Excellency	Excellency	n1	Excellency	excellency	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fected	fected	j	fected	fected	0
singularity	singularity	n1	singularity	singularity	0
:	:	:	:	:	0
&	&	cc	&	and	0
Ambition	Ambition	n1	Ambition	ambition	0
how	how	c-crq	how	how	0
impetuously	impetuously	av-j	impetuously	impetuous	0
buckled	buckled	vvn	buckled	buckle	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
mastery	mastery	n1	mastery	mastery	0
?	?	?	?	?	1
And	And	cc	And	and	0
albeit	albeit	cs	albeit	albeit	0
witt	witt	n1	wit	wit	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
quicke	quicke	j	quick	quick	0
sent	sent	vvn	sent	send	0
,	,	,	,	,	0
that	that	cst	that	that	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
coosened	coosened	j-vvn	coosened	coosen	0
,	,	,	,	,	0
and	and	cc	and	and	0
Iudgement	Iudgement	n1	Judgement	judgement	0
a	a	dt	a	a	0
sharpe	sharpe	j	sharp	sharp	0
eye	eye	n1	eye	eye	0
,	,	,	,	,	0
that	that	cst	that	that	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
bleared	bleared	vvn	bleared	blear	0
:	:	:	:	:	0
(	(	(	(	(	0
the	the	dt	the	the	0
Morning	Morning	n1	Morning	morning	0
Starre	Starre	n1	Star	star	0
of	of	pp-f	of	of	0
Discretion	Discretion	n1	Discretion	discretion	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Eue	Eue	n1	Eve	eve	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
Starre	Starre	n1	Star	star	0
of	of	pp-f	of	of	0
Experience	Experience	n1	Experience	experience	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
deepe	deepe	j-jn	deep	deep	0
insight	insight	n1	insight	insight	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
rites	rites	n2	rites	rite	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
cause	cause	n1	cause	cause	0
)	)	)	)	)	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
still	still	av	still	still	0
Hope	Hope	n1	Hope	hope	0
hath	hath	vhz	hath	have	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
Hope	Hope	n1	Hope	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
white	white	j-jn	white	white	0
Angell	Angell	n1	Angel	angel	0
sent	sent	vvn	sent	send	0
from	from	p-acp	from	from	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
aswell	aswell	av	aswell	aswell	0
to	to	p-acp	to	to	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
kindle	kindle	vvb	kindle	kindle	0
Vigorous	Vigorous	j	Vigorous	vigorous	0
Zeale	Zeale	n1	Zeal	zeal	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
awaken	awaken	vvi	awaken	awaken	0
lasie	lasie	j	lazy	lazy	0
Slougth	Slougth	n1	Slougth	slougth	0
.	.	.	.	.	1
A	A	dt	A	a	0
wan	wan	j	wan	wan	0
,	,	,	,	,	0
or	or	cc	or	or	0
windy	windy	j	windy	windy	0
Hope	Hope	n1	Hope	hope	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
breake-necke	breake-necke	n1	breakneck	breakneck	0
vnto	vnto	p-acp	unto	unto	0
itselfe	itselfe	px31	itself	itself	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
grounded	grounded	j-vvn	grounded	ground	0
,	,	,	,	,	0
and	and	cc	and	and	0
winged	winged	j-vvn	winged	wing	0
Hope	Hope	n1	Hope	hope	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
someway	someway	av	someway	someway	0
perceiue	perceiue	vvb	perceive	perceive	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
few	few	d	few	few	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
no	no	dx	no	no	0
way	way	n1	way	way	0
conceiue	conceiue	vvi	conceive	conceive	0
in	in	p-acp	in	in	0
miselfe	miselfe	px11	myself	myself	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
ascending	ascending	j-vvg	ascending	ascend	0
scale	scale	n1	scale	scale	0
,	,	,	,	,	0
and	and	cc	and	and	0
Milk-way	Milk-way	n1	Milk-way	milk-way	0
to	to	p-acp	to	to	0
heauenly	heauenly	j	heavenly	heavenly	0
excellency	excellency	n1	excellency	excellency	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
thinke	thinke	vvb	think	think	0
me	me	pno11	me	i	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
singular	singular	j	singular	singular	0
,	,	,	,	,	0
or	or	cc	or	or	0
important	important	j	important	important	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
present	present	j	present	present	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
drawne	drawne	vvn	drawn	draw	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cause	Cause	n1	Cause	cause	0
;	;	;	;	;	0
and	and	cc	and	and	0
deeme	deeme	vvb	deem	deem	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
childish	childish	j	childish	childish	0
vanity	vanity	n1	vanity	vanity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
dreame	dreame	vvi	dream	dream	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
End	End	vvb	End	end	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
Meanes	Meanes	n2	Means	mean	0
.	.	.	.	.	1
The	The	dt	The	the	0
prompt	prompt	j	prompt	prompt	0
and	and	cc	and	and	0
pliant	pliant	j	pliant	pliant	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
dawning	dawning	n-vvg	dawning	dawn	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Crimsen	Crimsen	j-jn	Crimson	crimson	0
morning	morning	n1	morning	morning	0
:	:	:	:	:	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
Art	Art	n1	Art	art	0
as	as	p-acp	as	as	0
fine	fine	j	fine	fine	0
a	a	dt	a	a	0
workeman	workeman	n1	workman	workman	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Daedalus	Daedalus	np1	Daedalus	Daedalus	0
,	,	,	,	,	0
&	&	cc	&	and	0
as	as	p-acp	as	as	0
nimble	nimble	j	nimble	nimble	0
a	a	dt	a	a	0
Planet	Planet	n1	Planet	planet	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Mercury	Mercury	np1	Mercury	Mercury	0
inspiring	inspiring	vvg	inspiring	inspire	0
Imitation	Imitation	n1	Imitation	imitation	0
may	may	vmb	may	may	0
climbe	climbe	vvi	climb	climb	0
high	high	j	high	high	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
oft	oft	av	oft	oft	0
hath	hath	vhz	hath	have	0
fiery	fiery	j	fiery	fiery	0
Etion	Etion	n1	Etion	etion	0
won	won	vvd	wone	win	0
the	the	dt	the	the	0
golden	golden	j	golden	golden	0
spurres	spurres	n2	spurs	spur	0
,	,	,	,	,	0
and	and	cc	and	and	0
runne	runne	vvi	run	run	0
his	his	po31	his	his	0
Victorious	Victorious	j	Victorious	victorious	0
race	race	n1	raze	race	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
shining	shining	j-vvg	shining	shine	0
Sun	Sun	n1	Sun	sun	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
resplendishing	resplendishing	vvg	resplendishing	resplendish	0
Chariot	Chariot	n1	Chariot	chariot	0
?	?	?	?	?	1
Pregnant	Pregnant	j	Pregnant	pregnant	0
and	and	cc	and	and	0
incestant	incestant	n1	incestant	incestant	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
ercise	ercise	n1	ercise	ercise	0
hatcheth	hatcheth	vvz	hatcheth	hatch	0
miracles	miracles	n2	miracles	miracle	0
.	.	.	.	.	1
Practise	Practise	n1	practice	practice	0
was	was	vbds	was	be	0
euer	euer	av	ever	ever	0
a	a	dt	a	a	0
curious	curious	j	curious	curious	0
plat	plat	n1	plate	plat	0
∣	∣	sy	∣	∣	0
former	former	j	former	former	0
of	of	pp-f	of	of	0
rare	rare	j	rare	rare	0
and	and	cc	and	and	0
queint	queint	j	quaint	quaint	0
Theorickes	Theorickes	n2	Theorickes	theoricke	0
:	:	:	:	:	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
stil	stil	av	still	still	0
pos	pos	vvb	pos	po	0
∣	∣	sy	∣	∣	0
sible	sible	j	sible	sible	0
for	for	c-acp	for	for	0
Practise	Practise	n1	practice	practice	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
deuise	deuise	vvi	devise	devise	0
as	as	c-acp	as	as	0
exquisite	exquisite	j	exquisite	exquisite	0
patternes	patternes	n2	patterns	pattern	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
euer	euer	av	ever	ever	0
were	were	vbdr	were	be	0
inuented	inuented	vvn	invented	invent	0
,	,	,	,	,	0
and	and	cc	and	and	0
euen	euen	av	even	even	0
to	to	pc-acp	to	to	0
contriue	contriue	vvi	contrive	contrive	0
new	new	j	new	new	0
Idees	Idees	n2	Idees	idee	0
