Honorable	Honorable	j	Honourable	honourable	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
justifie	justifie	vvi	justify	justify	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
glory	glory	n1	glory	glory	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
is	is	vbz	is	be	0
this	this	d	this	this	0
all	all	d	all	all	0
,	,	,	,	,	0
(	(	(	(	(	0
O	O	uh	Oh	oh	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
mer	mer	n1	mere	mere	0
∣	∣	sy	∣	∣	0
cies	cies	n2	cies	eye	0
,	,	,	,	,	0
says	says	vvz	says	say	0
the	the	dt	the	the	0
pardoned	pardoned	j-vvn	pardoned	pardon	0
soul	soul	n1	soul	soul	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
thou	thou	pns21	thou	thou	0
dost	dost	vd2	dost	do	0
also	also	av	also	also	0
richly	richly	av-j	richly	rich	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
gratiate	gratiate	vvi	gratiate	gratiate	0
thy	thy	po21	thy	thy	0
poor	poor	j	poor	poor	0
servant	servant	n1	servant	servant	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
beloved	beloved	j-vvn	beloved	belove	0
Spouse	Spouse	n1	Spouse	spouse	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
dearest	dearest	js-jn	dearest	dear	0
Son	Son	n1	Son	son	0
:	:	:	:	:	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
confer	confer	vvi	confer	confer	0
that	that	d	that	that	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
Adoption	Adoption	n1	Adoption	adoption	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
me	me	pno11	me	i	0
nigh	nigh	av-j	nigh	nigh	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
self	self	n1	self	self	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
to	to	pc-acp	to	to	0
confer	confer	vvi	confer	confer	0
sanctification	sanctification	n1	sanctification	sanctification	0
on	on	p-acp	on	on	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
also	also	av	also	also	0
partake	partake	vvi	partake	partake	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
divine	divine	j-jn	divine	divine	0
nature	nature	n1	nature	nature	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Briar	Briar	n1	Briar	briar	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
sweet	sweet	j	sweet	sweet	0
Rose	Rose	n1	Rose	rose	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Ly	Ly	n1	Lie	lie	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
a	a	dt	a	a	0
Lamb	Lamb	n1	Lamb	lamb	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
deformed	deformed	j-vvn	deformed	deform	0
,	,	,	,	,	0
defiled	defiled	vvn	defiled	defile	0
,	,	,	,	,	0
abominable	abominable	j	abominable	abominable	0
within	within	p-acp	within	within	0
and	and	cc	and	and	0
without	without	a-acp	without	without	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
mee	mee	pno11	me	i	0
lovely	lovely	j	lovely	lovely	0
,	,	,	,	,	0
comely	comely	j	comely	comely	0
,	,	,	,	,	0
fair	fair	j	fair	fair	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Moon	Moon	n1	Moon	moon	0
,	,	,	,	,	0
beautifull	beautifull	j	beautiful	beautiful	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
▪	▪	▪	▪	▪	0
&	&	cc	&	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
me	me	pno11	me	i	0
into	into	p-acp	into	into	0
thy	thy	po21	thy	thy	0
most	most	av-ds	most	most	0
holy	holy	j	holy	holy	0
Covenant	Covenant	n1	Covenant	covenant	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
thy	thy	po21	thy	thy	0
self	self	n1	self	self	0
:	:	:	:	:	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
propriety	propriety	n1	propriety	propriety	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
life	life	n1	life	life	0
is	is	vbz	is	be	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
death	death	n1	death	death	0
is	is	vbz	is	be	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
the	the	dt	the	the	0
world	world	n1	world	world	0
is	is	vbz	is	be	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
things	things	n2	things	thing	0
present	present	j	present	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
things	things	n2	things	thing	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
all	all	d	all	all	0
is	is	vbz	is	be	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
Christ's	Christ's	npg1	Christ's	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
is	is	vbz	is	be	0
Gods	Gods	npg1	Gods	God	0
:	:	:	:	:	0
a	a	dt	a	a	0
very	very	j	very	very	0
strange	strange	j	strange	strange	0
Paradox	Paradox	n1	Paradox	paradox	0
,	,	,	,	,	0
a	a	dt	a	a	0
very	very	j	very	very	0
large	large	j	large	large	0
Inven	Inven	np1	Inven	Inven	0
∣	∣	sy	∣	∣	0
tory	tory	n1	tory	tory	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
no	no	av-dx	no	no	0
larger	larger	jc	larger	large	0
then	then	cs	then	than	0
the	the	dt	the	the	0
New	New	j	New	new	0
Covenant	Covenant	n1	Covenant	covenant	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
said	said	vvn	said	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
God	God	n1	God	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
people	people	n1	people	people	0
,	,	,	,	,	0
that's	that's	d|vbz	that's	that|be	0
proof	proof	n1	proof	proof	0
enough	enough	av-d	enough	enough	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
qui	qui	fw-la	qui	qui	0
habent	habent	fw-la	habent	habent	0
habentem	habentem	fw-la	habentem	habentem	0
omnia	omnia	fw-la	omnia	omnia	0
,	,	,	,	,	0
habent	habent	fw-la	habent	habent	0
omnia	omnia	fw-la	omnia	omnia	0
:	:	:	:	:	0
here	here	av	here	here	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Bee-hive	Bee-hive	n1	Beehive	beehive	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sweetest	sweetest	js	sweetest	sweet	0
honey	honey	n1	honey	honey	0
(	(	(	(	(	0
much	much	av-d	much	much	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
loved	loved	vvd	loved	love	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
)	)	)	)	)	0
before	before	p-acp	before	before	0
your	your	po22	your	your	0
the	the	dt	the	the	0
effectuall	effectuall	j	effectual	effectual	0
calling	calling	n-vvg	calling	call	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
wandring	wandring	j-vvg	wandering	wander	0
Bee	Bee	n1	Bee	bee	0
,	,	,	,	,	0
your	your	po22	your	your	0
honour	honour	n1	honour	honour	0
went	went	vvd	went	go	0
from	from	p-acp	from	from	0
flower	flower	n1	flower	flower	0
to	to	p-acp	to	to	0
flower	flower	n1	flower	flower	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
tree	tree	n1	tree	tree	0
to	to	p-acp	to	to	0
another	another	n-jn	another	another	0
,	,	,	,	,	0
and	and	cc	and	and	0
found	found	vvd	found	find	0
but	but	p-acp	but	but	0
little	little	j	little	little	0
sweetness	sweetness	n1	sweetness	sweetness	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
ever	ever	av	ever	ever	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
content	content	j	content	content	0
to	to	pc-acp	to	to	0
forsake	forsake	vvi	forsake	forsake	0
that	that	cst	that	that	0
too	too	av	too	too	0
for	for	p-acp	for	for	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
said	said	vvd	said	say	0
as	as	p-acp	as	as	0
Jacob	Jacob	np1	Jacob	Jacob	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
case	case	n1	case	case	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
my	my	po11	my	my	0
son	son	n1	son	son	0
Joseph	Joseph	np1	Joseph	Joseph	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
alive	alive	j	alive	alive	0
;	;	;	;	;	0
my	my	po11	my	my	0
soul	soul	n1	soul	soul	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
alive	alive	j	alive	alive	0
,	,	,	,	,	0
alive	alive	j	alive	alive	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
old	old	j	old	old	0
Simeon	Simeon	np1	Simeon	Simeon	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
daily	daily	av-j	daily	daily	0
singing	singing	vvg	singing	sing	0
forth	forth	av	forth	forth	0
this	this	d	this	this	0
Cantionem	Cantionem	fw-la	Cantionem	cantionem	0
Cygneam	Cygneam	fw-la	Cygneam	cygneam	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
now	now	av	now	now	0
lettest	lettest	vv2	lettest	let	0
thou	thou	pns21	thou	thou	0
thy	thy	po21	thy	thy	0
servant	servant	n1	servant	servant	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
part	part	n1	part	part	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
mine	mine	po11	mine	my	0
eyes	eyes	n2	eyes	eye	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
thy	thy	po21	thy	thy	0
salvation	salvation	n1	salvation	salvation	0
▪	▪	▪	▪	▪	0
Lo	Lo	uh	Lo	lo	0
!	!	!	!	!	0
the	the	dt	the	the	0
budding	budding	j-vvg	budding	bud	0
of	of	pp-f	of	of	0
Simeon's	Simeon's	npg1	Simeon's	simeon	0
Almond	Almond	n1	Almond	almond	0
tree	tree	n1	tree	tree	0
,	,	,	,	,	0
one	one	crd	one	one	0
bud	bud	n1	bud	bud	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Simeon	Simeon	np1	Simeon	Simeon	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
vo	vo	zz	vo	vo	0
∣	∣	sy	∣	∣	0
lunteer	lunteer	n1	lunteer	lunteer	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
not	not	xx	not	not	0
dragged	dragged	vvn	dragged	drag	0
thither	thither	av	thither	thither	0
by	by	p-acp	by	by	0
fatall	fatall	j	fatal	fatal	0
necessity	necessity	n1	necessity	necessity	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
his	his	po31	his	his	0
soul	soul	n1	soul	soul	0
thrust	thrust	vvd	thrust	thrust	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
doors	doors	n2	doors	door	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
violent	violent	j	violent	violent	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
wil	wil	vmb	will	will	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
now	now	av	now	now	0
,	,	,	,	,	0
or	or	cc	or	or	0
when-ever	when-ever	j	whenever	wheneve	0
his	his	po31	his	his	0
Master	Master	n1	Master	master	0
shall	shall	vmb	shall	shall	0
please	please	vvi	please	please	0
:	:	:	:	:	0
So	So	av	So	so	0
,	,	,	,	,	0
good	good	j	good	good	0
Old	Old	j	Old	old	0
Abraham	Abraham	np1	Abraham	Abraham	0
,	,	,	,	,	0
dyes	dyes	vvz	dies	die	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
good	good	j	good	good	0
old	old	j	old	old	0
age	age	n1	age	age	0
,	,	,	,	,	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
years	years	n2	years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
scarce	scarce	av-j	scarce	scarce	0
an	an	dt	and	a	0
empty	empty	j	empty	empty	0
cor	cor	fw-la	cor	cor	0
∣	∣	sy	∣	∣	0
ner	ner	zz	ner	ner	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
soul	soul	n1	soul	soul	0
:	:	:	:	:	0
both	both	d	both	both	0
instances	instances	n2	instances	instance	0
had	had	vhd	had	have	0
enough	enough	d	enough	enough	0
of	of	pp-f	of	of	0
days	days	n2	days	day	0
and	and	cc	and	and	0
years	years	n2	years	year	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
did	did	vdd	did	do	0
breathe	breathe	vvi	breathe	breathe	0
,	,	,	,	,	0
and	and	cc	and	and	0
pant	pant	vvi	pant	pant	0
after	after	p-acp	after	after	0
eternity	eternity	n1	eternity	eternity	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
(	(	(	(	(	0
celestiall	celestiall	j	celestial	celestial	0
soul	soul	n1	soul	soul	0
)	)	)	)	)	0
hearken	hearken	vvb	harken	harken	0
a	a	dt	a	a	0
while	while	n1	while	while	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
hear	hear	vvi	hear	hear	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
sweet	sweet	j	sweet	sweet	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
whispering	whispering	vvg	whispering	whisper	0
,	,	,	,	,	0
Arise	Arise	vvb	Arise	arise	0
my	my	po11	my	my	0
love	love	n1	love	love	0
,	,	,	,	,	0
my	my	po11	my	my	0
dove	dove	n1	dove	dove	0
,	,	,	,	,	0
my	my	po11	my	my	0
fair	fair	j	fair	fair	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
come	come	vvb	come	come	0
away	away	av	away	away	0
:	:	:	:	:	0
why	why	q-crq	why	why	0
tarriest	tarriest	vv2	tarriest	tarry	0
thou	thou	pns21	thou	thou	0
?	?	?	?	?	1
To	To	p-acp	To	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
redeemed	redeemed	vvn	redeemed	redeem	0
doth	doth	vdz	does	do	0
joy	joy	vvi	joy	joy	0
∣	∣	sy	∣	∣	0
fully	fully	av-j	fully	full	0
answer	answer	n1	answer	answer	0
,	,	,	,	,	0
Be	Be	vbb	Be	be	0
it	it	pn31	it	it	0
so	so	av	so	so	0
(	(	(	(	(	0
O	O	uh	Oh	oh	0
bles	bles	n1	bles	bles	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
Saviour	Saviour	n1	Saviour	saviour	0
)	)	)	)	)	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
only	only	av-j	only	only	0
tarry	tarry	vvi	tarry	tarry	0
thy	thy	po21	thy	thy	0
leisure	leisure	n1	leisure	leisure	0
,	,	,	,	,	0
I	I	pns11	I	i	0
come	come	vvb	come	come	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
I	I	pns11	I	i	0
come	come	vvb	come	come	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
thy	thy	po21	thy	thy	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	n1	before	fore	0
:	:	:	:	:	0
mean	mean	vvb	mean	mean	0
while	while	n1	while	while	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
help	help	vvb	help	help	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
act	act	vvi	act	act	0
faith	faith	n1	faith	faith	0
in	in	p-acp	in	in	0
thy	thy	po21	thy	thy	0
rich	rich	j	rich	rich	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
mises	mises	vvz	mises	mise	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
blessed	blessed	j-vvn	blessed	bless	0
reliance	reliance	n1	reliance	reliance	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
holy	holy	j	holy	holy	0
recumbency	recumbency	n1	recumbency	recumbency	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
footstool	footstool	n1	footstool	footstool	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
great	great	j	great	great	0
mercy	mercy	n1	mercy	mercy	0
;	;	;	;	;	0
admiring	admiring	vvg	admiring	admire	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
thou	thou	pns21	thou	thou	0
do'st	do'st	vd2	dost	do	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
thy	thy	po21	thy	thy	0
holy	holy	j	holy	holy	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
magnifying	magnifying	vvg	magnifying	magnify	0
thy	thy	po21	thy	thy	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
differing	differing	vvg	differing	differ	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
degrees	degrees	n2	degrees	degree	0
from	from	p-acp	from	from	0
glory	glory	n1	glory	glory	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
grace	grace	n1	grace	grace	0
is	is	vbz	is	be	0
glory	glory	n1	glory	glory	0
militant	militant	j	militant	militant	0
,	,	,	,	,	0
and	and	cc	and	and	0
glory	glory	n1	glory	glory	0
is	is	vbz	is	be	0
grace	grace	n1	grace	grace	0
triumphant	triumphant	j	triumphant	triumphant	0
.	.	.	.	.	1
And	And	cc	And	and	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
,	,	,	,	,	0
Honour	Honour	n1	Honour	honour	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
SIR	SIR	n1	SIR	sir	0
!	!	!	!	!	1
Holiness	Holiness	n1	Holiness	holiness	0
in	in	p-acp	in	in	0
heart	heart	n1	heart	heart	0
and	and	cc	and	and	0
life	life	n1	life	life	0
,	,	,	,	,	0
is	is	vbz	is	be	0
greater	greater	jc	greater	great	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
born	born	vvn	born	bear	0
the	the	dt	the	the	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
King	King	n1	King	king	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
ones	ones	pi2	ones	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
have	have	vhb	have	have	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
)	)	)	)	)	0
the	the	dt	the	the	0
blood	blood	n1	blood	blood	0
Royall	Royall	j	Royal	royal	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
running	running	vvg	running	run	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
vein	vein	n1	vein	vein	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
remem	remem	fw-la	remem	remem	0
∣	∣	sy	∣	∣	0
brance	brance	n1	brance	brance	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
such	such	d	such	such	0
one	one	crd	one	one	0
after	after	p-acp	after	after	0
death	death	n1	death	death	0
,	,	,	,	,	0
is	is	vbz	is	be	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
pretious	pretious	j	precious	precious	0
ointment	ointment	n1	ointment	ointment	0
powred	powred	vvd	poured	pour	0
out	out	av	out	out	0
;	;	;	;	;	0
or	or	cc	or	or	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
smell	smell	n1	smell	smell	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Wine	Wine	n1	Wine	wine	0
of	of	pp-f	of	of	0
Lebanon	Lebanon	np1	Lebanon	Lebanon	0
:	:	:	:	:	0
bear	bear	vvb	bear	bear	0
up	up	a-acp	up	up	0
then	then	av	then	then	0
(	(	(	(	(	0
souldier	souldier	n1	soldier	soldier	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
discouragements	discouragements	n2	discouragements	discouragement	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
journial	journial	n1	journial	journial	0
towards	towards	p-acp	towards	towards	0
heavenly	heavenly	j	heavenly	heavenly	0
Canaan	Canaan	np1	Canaan	Canaan	0
;	;	;	;	;	0
what	what	r-crq	what	what	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
temptations	temptations	n2	temptations	temptation	0
,	,	,	,	,	0
and	and	cc	and	and	0
trialls	trialls	n2	trials	trial	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
with	with	p-acp	with	with	0
fiery	fiery	j	fiery	fiery	0
Serpents	Serpents	n2	Serpents	serpent	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
:	:	:	:	:	0
follow	follow	vvb	follow	follow	0
your	your	po22	your	your	0
Captain	Captain	n1	Captain	captain	0
Christ	Christ	np1	Christ	Christ	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
joy	joy	n1	joy	joy	0
and	and	cc	and	and	0
crown	crown	n1	crown	crown	0
set	set	vvn	set	set	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
,	,	,	,	,	0
did	did	vdd	did	do	0
endure	endure	vvi	endure	endure	0
the	the	dt	the	the	0
Crosse	Crosse	n1	Cross	cross	0
,	,	,	,	,	0
and	and	cc	and	and	0
despise	despise	vvi	despise	despise	0
the	the	dt	the	the	0
shame	shame	n1	shame	shame	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
now	now	av	now	now	0
set	set	vvn	set	set	0
down	down	a-acp	down	down	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
high	high	j	high	high	0
.	.	.	.	.	1
Wonder	Wonder	n1	Wonder	wonder	0
not	not	xx	not	not	0
(	(	(	(	(	0
O	O	uh	Oh	oh	0
warri	warri	j	warri	warri	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
if	if	cs	if	if	0
bullets	bullets	n2	bullets	bullet	0
of	of	pp-f	of	of	0
temp	temp	vvi	temp	tempt	0
∣	∣	sy	∣	∣	0
tations	tations	n2	tations	tation	0
,	,	,	,	,	0
and	and	cc	and	and	0
fire	fire	n1	fire	fire	0
balls	balls	n2	balls	ball	0
of	of	pp-f	of	of	0
hellish	hellish	j	hellish	hellish	0
terrours	terrours	n2	terrors	terror	0
threaten	threaten	vvb	threaten	threaten	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
your	your	po22	your	your	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
hit	hit	vvd	hit	hit	0
,	,	,	,	,	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
hurt	hurt	vvi	hurt	hurt	0
you	you	pn22	you	you	0
:	:	:	:	:	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
conquerours	conquerours	n2	conquerors	conqueror	0
)	)	)	)	)	0
takes	takes	vvz	takes	take	0
all	all	d	all	all	0
the	the	dt	the	the	0
blows	blows	n2	blows	blow	0
,	,	,	,	,	0
and	and	cc	and	and	0
gives	gives	vvz	gives	give	0
you	you	pn22	you	you	0
most	most	av-ds	most	most	0
insultantly	insultantly	av-j	insultantly	insultant	0
to	to	pc-acp	to	to	0
triumph	triumph	vvi	triumph	triumph	0
over	over	p-acp	over	over	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
