THis	THis	d	THis	this	0
How	How	c-crq	How	how	0
Brave	Brave	j	Brave	brave	0
,	,	,	,	,	0
How	How	c-crq	How	how	0
Glorious	Glorious	j	Glorious	glorious	0
is	is	vbz	is	be	0
This	This	d	This	this	0
,	,	,	,	,	0
How	How	c-crq	How	how	0
Joyful	Joyful	j	Joyful	joyful	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
God	God	np1	God	God	0
shal	shal	vmb	shall	shall	0
call	call	vvi	call	call	0
you	you	pn22	you	you	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
His	His	po31	His	his	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
alone	alone	av-j	alone	alone	0
is	is	vbz	is	be	0
better	better	jc	better	better	0
than	than	cs	than	than	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
confidently	confidently	av-j	confidently	confident	0
say	say	vvi	say	say	0
,	,	,	,	,	0
This	This	d	This	this	0
sword	sword	n1	sword	sword	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
receiv'd	receiv'd	vvn	received	receive	0
from	from	p-acp	from	from	0
Thee	Thee	pno21	Thee	thou	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
safeguard	safeguard	n1	safeguard	safeguard	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
;	;	;	;	;	0
This	This	d	This	this	0
I	I	pns11	I	i	0
render	render	vvb	render	render	0
to	to	p-acp	to	to	0
Thee	Thee	pno21	Thee	thou	0
pure	pure	j	pure	pure	0
and	and	cc	and	and	0
unstained	unstained	j	unstained	unstained	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
man	man	n1	man	man	0
,	,	,	,	,	0
rashly	rashly	av-j	rashly	rash	0
shed	shed	vvn	shed	shed	0
?	?	?	?	?	1
Thus	Thus	av	Thus	thus	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
pass	pass	vvi	pass	pass	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
rules	rules	n2	rules	rule	0
we	we	pns12	we	we	0
now	now	av	now	now	0
look	look	vvb	look	look	0
for	for	p-acp	for	for	0
in	in	p-acp	in	in	0
books	books	n2	books	book	0
,	,	,	,	,	0
hereafter	hereafter	av	hereafter	hereafter	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
Your	Your	po22	Your	your	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
perfect	perfect	j	perfect	perfect	0
Exemplar	Exemplar	n1	Exemplar	exemplar	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
very	very	av	very	very	0
great	great	j	great	great	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
This	This	d	This	this	0
;	;	;	;	;	0
Yet	Yet	av	Yet	yet	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
world	world	n1	world	world	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
dare	dare	vvb	dare	dare	0
to	to	p-acp	to	to	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
act	act	n1	act	act	0
something	something	pi	something	something	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
Your	Your	po22	Your	your	0
Hands	Hands	n2	Hands	hand	0
;	;	;	;	;	0
Namely	Namely	av	Namely	namely	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
the	the	dt	the	the	0
Flames	Flames	n2	Flames	flame	0
of	of	pp-f	of	of	0
War	War	n1	War	war	0
being	being	vbg	being	be	0
every	every	d	every	every	0
where	where	r-crq	where	where	0
extin	extin	n1	extin	extin	0
∣	∣	sy	∣	∣	0
guished	guished	j	guished	guished	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
Empires	Empires	n2	Empires	empire	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Churches	Churches	n2	Churches	church	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
their	their	po32	their	their	0
Peace	Peace	n1	Peace	peace	0
returning	returning	vvg	returning	return	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
Your	Your	po22	Your	your	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
curement	curement	n1	curement	curement	0
:	:	:	:	:	0
and	and	cc	and	and	0
,	,	,	,	,	0
that	that	cst	that	that	0
Our	Our	po12	Our	our	0
Age	Age	n1	Age	age	0
may	may	vmb	may	may	0
learn	learn	vvi	learn	learn	0
to	to	pc-acp	to	to	0
submit	submit	vvi	submit	submit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Judgment	Judgment	n1	Judgement	judgement	0
of	of	pp-f	of	of	0
That	That	d	That	that	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
All	All	d	All	all	0
Christians	Christians	np1	Christians	Christians	0
profess	profess	vvi	profess	profess	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
truly	truly	av-j	truly	true	0
&	&	cc	&	and	0
sincerely	sincerely	av-j	sincerely	sincere	0
Christi	Christi	fw-la	Christi	christi	0
∣	∣	sy	∣	∣	0
an	an	zz	an	an	0
.	.	.	.	.	1
The	The	dt	The	the	0
minds	minds	n2	minds	mind	0
of	of	pp-f	of	of	0
Good	Good	j	Good	good	0
men	men	n2	men	man	0
,	,	,	,	,	0
weary	weary	j	weary	weary	0
of	of	pp-f	of	of	0
Discords	Discords	n2	Discords	discord	0
,	,	,	,	,	0
are	are	vbr	are	be	0
raised	raised	vvn	raised	raise	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Hope	Hope	n1	Hope	hope	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Friendship	Friendship	n1	Friendship	friendship	0
newly	newly	av-j	newly	new	0
made	made	vvd	made	make	0
'twixt	'twixt	p-acp	betwixt	betwixt	0
you	you	pn22	you	you	0
&	&	cc	&	and	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Great	Great	j	Great	great	0
Britain	Britain	np1	Britain	Britain	0
(	(	(	(	(	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
wise	wise	j	wise	wise	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
&	&	cc	&	and	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
stu	stu	fw-ge	stu	stu	0
∣	∣	sy	∣	∣	0
dious	dious	j	dious	dious	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
Holy	Holy	j	Holy	holy	0
Peace	Peace	n1	Peace	peace	0
)	)	)	)	)	0
and	and	cc	and	and	0
confirmed	confirmed	vvd	confirmed	confirm	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
most	most	ds	most	most	0
Auspi	Auspi	np1	Auspi	Auspi	0
∣	∣	sy	∣	∣	0
cious	cious	j	cious	cious	0
Marriage	Marriage	n1	Marriage	marriage	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Sister	Sister	n1	Sister	sister	0
.	.	.	.	.	1
Difficult	Difficult	j	Difficult	difficult	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Business	Business	n1	Business	business	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
Partial	Partial	j	Partial	partial	0
Affections	Affections	n2	Affections	affection	0
,	,	,	,	,	0
infla	infla	uh	infla	infla	0
∣	∣	sy	∣	∣	0
med	med	j	med	med	0
and	and	cc	and	and	0
exasperated	exasperated	vvn	exasperated	exasperate	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
Nothing	Nothing	pix	Nothing	nothing	0
is	is	vbz	is	be	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
excellent	excellent	j	excellent	excellent	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
That	That	cst	That	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
Difficult	Difficult	j	Difficult	difficult	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
That	That	cst	That	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
Despaird	Despaird	vvn	Despaired	despair	0
of	of	pp-f	of	of	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
.	.	.	.	.	1
The	The	dt	The	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
Just	Just	j	Just	just	0
&	&	cc	&	and	0
peaceable	peaceable	j	peaceable	peaceable	0
King	King	n1	King	king	0
,	,	,	,	,	0
Crown	Crown	vvb	Crown	crown	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
(	(	(	(	(	0
nee	nee	n1	nee	nee	0
∣	∣	sy	∣	∣	0
rest	rest	n1	rest	rest	0
to	to	p-acp	to	to	0
His	His	po31	His	his	0
)	)	)	)	)	0
as	as	p-acp	as	as	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
happiness	happiness	n1	happiness	happiness	0
,	,	,	,	,	0
so	so	av	so	so	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
also	also	av	also	also	0
,	,	,	,	,	0
the	the	dt	the	the	0
procuring	procuring	n-vvg	procuring	procure	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Just	Just	j	Just	just	0
&	&	cc	&	and	0
Universal	Universal	j-u	Universal	iversal	0
Peace	Peace	n1	Peace	peace	0
.	.	.	.	.	1
1625.	1625.	crd	1625.	1625.	1
