RIGHT	RIGHT	np1	RIGHT	Right	0
treasure	treasure	n1	treasure	treasure	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
the	the	dt	the	the	0
many	many	d	many	many	0
worthy	worthy	j	worthy	worthy	0
endea	endea	n1	endea	endea	0
∣	∣	sy	∣	∣	0
vours	vours	n2	vours	vour	0
therefore	therefore	av	therefore	therefore	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
as	as	c-acp	as	as	0
haue	haue	vhb	have	have	0
bin	bin	vbn	been	be	0
before	before	p-acp	before	before	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
laboring	laboring	vvg	labouring	labour	0
men	men	n2	men	man	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
good	good	j	good	good	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
adventured	adventured	vvn	adventured	adventure	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
lend	lend	vvi	lend	lend	0
my	my	po11	my	my	0
weak	weak	j	weak	weak	0
strength	strength	n1	strength	strength	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
worke	worke	n1	work	work	0
.	.	.	.	.	1
If	If	cs	If	if	0
one	one	crd	one	one	0
or	or	cc	or	or	0
two	two	crd	two	two	0
wit	wit	p-acp	wit	with	0
∣	∣	sy	∣	∣	0
nesses	nesses	n1	nesses	nesses	0
prevaile	prevaile	vvi	prevail	prevail	0
not	not	xx	not	not	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
who	who	q-crq	who	who	0
knowes	knowes	vvz	knows	know	0
what	what	r-crq	what	what	0
an	an	dt	and	a	0
whole	whole	j-jn	whole	whole	0
clowd	clowd	n1	cloud	cloud	0
may	may	vmb	may	may	0
doe	doe	vdi	do	do	0
?	?	?	?	?	1
Though	Though	cs	Though	though	0
Eliah	Eliah	np1	Eliah	Eliah	0
and	and	cc	and	and	0
Elisha	Elisha	np1	Elisha	Elisha	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
Horsemen	Horsemen	n2	Horsemen	horseman	0
and	and	cc	and	and	0
Cha	Cha	zz	Cha	cha	0
∣	∣	sy	∣	∣	0
riots	riots	n2	riots	riot	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
Footmen	Footmen	n2	Footmen	footman	0
doe	doe	vdb	do	do	0
their	their	po32	their	their	0
seruice	seruice	n1	service	service	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Battell	Battell	n1	Battle	battle	0
,	,	,	,	,	0
and	and	cc	and	and	0
Apollos	Apollos	npg1	Apollos	Apollo	0
may	may	vmb	may	may	0
without	without	p-acp	without	without	0
offence	offence	n1	offence	offence	0
water	water	n1	water	water	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
Paul	Paul	np1	Paul	Paul	0
hath	hath	vhz	hath	have	0
planted	planted	vvn	planted	plant	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
these	these	d	these	these	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
endea	endea	n1	endea	endea	0
∣	∣	sy	∣	∣	0
vours	vours	n2	vours	vour	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
Worship	Worship	n1	Worship	worship	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
them	them	pno32	them	they	0
forth	forth	av	forth	forth	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
Patronage	Patronage	n1	Patronage	patronage	0
,	,	,	,	,	0
entrea	entrea	fw-la	entrea	entrea	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
countenance	countenance	n1	countenance	countenance	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Treatise	Treatise	n1	Treatise	treatise	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
so	so	av	so	so	0
long	long	av-j	long	long	0
countenanced	countenanced	vvn	countenanced	countenance	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
prac	prac	n1	prac	prac	0
∣	∣	sy	∣	∣	0
tise	tise	n1	tise	tise	0
.	.	.	.	.	1
None	None	pix	None	none	0
so	so	av	so	so	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
a	a	dt	a	a	0
Patron	Patron	n1	Patron	patron	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Treatise	Treatise	n1	Treatise	treatise	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
a	a	dt	a	a	0
religious	religious	j	religious	religious	0
both	both	d	both	both	0
professor	professor	n1	professor	professor	0
,	,	,	,	,	0
and	and	cc	and	and	0
protector	protector	n1	protector	protector	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Practise	Practise	n1	practice	practice	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
haue	haue	vhi	have	have	0
a	a	dt	a	a	0
Naile	Naile	n1	Nail	nail	0
fastned	fastned	vvn	fastened	fasten	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
sure	sure	j	sure	sure	0
place	place	n1	place	place	0
,	,	,	,	,	0
the	the	cs	the	than	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
tiquitieIsa	tiquitieIsa	np1	tiquitieIsa	tiquitieIsa	0
.	.	.	.	.	1
22.	22.	crd	22.	22.	0
23.	23.	crd	23.	23.	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
long	long	j	long	long	0
standing	standing	j-vvg	standing	stand	0
Name	Name	n1	Name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
Family	Family	n1	Family	family	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
hewen	hewen	vvn	hewn	hew	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Quarry	Quarry	n1	Quarry	quarry	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
Stocks	Stocks	n2	Stocks	stock	0
of	of	pp-f	of	of	0
Parentage	Parentage	n1	Parentage	parentage	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
faire	faire	j	fair	fair	0
Lines	Lines	n2	Lines	line	0
,	,	,	,	,	0
&	&	cc	&	and	0
a	a	dt	a	a	0
faire	faire	j	fair	fair	0
lot	lot	n1	lot	lot	0
in	in	p-acp	in	in	0
outward	outward	j	outward	outward	0
possessiōs	possessiōs	n2	possessions	possession	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
blessed	blessed	vvn	blessed	bless	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
fruitefull	fruitefull	j	fruitful	fruitful	0
Vine	Vine	n1	Vine	vine	0
,	,	,	,	,	0
and	and	cc	and	and	0
Oliue	Oliue	n1	Olive	olive	0
plants	plants	n2	plants	plant	0
,	,	,	,	,	0
fairely	fairely	av-j	fairly	fair	0
growne	growne	vvn	grown	grow	0
&	&	cc	&	and	0
planted	planted	vvn	planted	plant	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
all	all	d	all	all	0
these	these	d	these	these	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
helde	helde	vvd	held	hold	0
high	high	j	high	high	0
honours	honours	n2	honours	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
fauours	fauours	n2	favours	favour	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
.	.	.	.	.	1
And	And	cc	And	and	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
these	these	d	these	these	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
noured	noured	vvn	noured	nour	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
yet	yet	av	yet	yet	0
your	your	po22	your	your	0
greatest	greatest	js	greatest	great	0
honour	honour	n1	honour	honour	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
lustre	lustre	n1	lustre	lustre	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
your	your	po22	your	your	0
loue	loue	n1	love	love	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
Religion	Religion	n1	Religion	religion	0
and	and	cc	and	and	0
a	a	dt	a	a	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
.	.	.	.	.	1
Augu	Augu	np1	Augu	Augu	0
∣	∣	sy	∣	∣	0
stine	stine	j	stine	stine	0
repented	repented	vvn	repented	repent	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
attri	attri	fw-la	attri	attri	0
∣	∣	sy	∣	∣	0
buted	buted	vvn	buted	bute	0
more	more	av-dc	more	more	0
to	to	p-acp	to	to	0
Mallius	Mallius	np1	Mallius	Mallius	0
Theodorus	Theodorus	np1	Theodorus	Theodorus	0
,	,	,	,	,	0
Dsplicit	Dsplicit	j	Dsplicit	dsplicit	0
autem	autem	fw-la	autem	autem	0
illic	illic	fw-la	illic	illic	0
quod	quod	fw-la	quod	quod	0
Mallio	Mallio	np1	Mallio	Mallio	0
Theodoro	Theodoro	np1	Theodoro	Theodoro	0
,	,	,	,	,	0
ad	ad	fw-la	ad	ad	0
quem	quem	fw-la	quem	quem	0
li	li	fw-it	li	li	0
∣	∣	sy	∣	∣	0
brum	brum	fw-la	brum	brum	0
ipsum	ipsum	fw-la	ipsum	ipsum	0
scripsi	scripsi	fw-la	scripsi	scripsi	0
,	,	,	,	,	0
quā	quā	fw-la	quā	quam	0
∣	∣	sy	∣	∣	0
vis	vis	fw-fr	vis	vis	0
docto	docto	fw-la	docto	docto	0
et	et	fw-la	et	et	0
Christiano	Christiano	np1	Christiano	Christiano	0
viro	viro	fw-la	viro	viro	0
plus	plus	fw-fr	plus	plus	0
tribui	tribui	fw-la	tribui	tribui	0
quam	quam	fw-la	quam	quam	0
deberem	deberem	fw-la	deberem	deberem	0
.	.	.	.	.	1
Aug.	Aug.	np1	Aug.	Aug.	0
Retr	Retr	vvb	Retr	retr	0
∣	∣	sy	∣	∣	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
wrot	wrot	vvd	wrote	write	0
a	a	dt	a	a	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
though	though	cs	though	though	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
therwise	therwise	j	therwise	therwise	0
he	he	pns31	he	he	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
Learned	Learned	j	Learned	learned	0
and	and	cc	and	and	0
Christian	Christian	np1	Christian	Christian	0
man	man	n1	man	man	0
.	.	.	.	.	1
A	A	dt	A	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
ea	ea	fw-la	ea	ea	0
∣	∣	sy	∣	∣	0
sily	sily	n1	sily	sily	0
ouershoote	ouershoote	vvi	overshoot	overshoot	0
himselfe	himselfe	px31	himself	himself	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
commendation	commendation	n1	commendation	commendation	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
man	man	n1	man	man	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
if	if	cs	if	if	0
a	a	dt	a	a	0
great	great	j	great	great	0
man	man	n1	man	man	0
.	.	.	.	.	1
It	It	pn31	It	it	0
shall	shall	vmb	shall	shall	0
suffice	suffice	vvi	suffice	suffice	0
therefore	therefore	av	therefore	therefore	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
said	said	vvn	said	say	0
so	so	av	so	so	0
little	little	j	little	little	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
ende	ende	n1	end	end	0
,	,	,	,	,	0
that	that	cst	that	that	0
hereby	hereby	av	hereby	hereby	0
the	the	dt	the	the	0
World	World	n1	World	world	0
may	may	vmb	may	may	0
knowe	knowe	vvi	know	know	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Patronage	Patronage	n1	Patronage	patronage	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
.	.	.	.	.	1
It	It	pn31	It	it	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
beene	beene	vbn	been	be	0
an	an	dt	and	a	0
incongru	incongru	fw-fr	incongru	incongru	0
¦	¦	sy	¦	¦	0
ity	ity	n1	city	city	0
to	to	p-acp	to	to	0
haue	haue	vhi	have	have	0
had	had	vhn	had	have	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
euill	euill	j-jn	evil	evil	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
prefixed	prefixed	vvn	prefixed	prefix	0
before	before	p-acp	before	before	0
a	a	dt	a	a	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
.	.	.	.	.	1
I	I	pns11	I	i	0
desired	desired	vvd	desired	desire	0
a	a	dt	a	a	0
Patron	Patron	n1	Patron	patron	0
sutable	sutable	j	suitable	suitable	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
subiect	subiect	n-jn	subject	subject	0
.	.	.	.	.	1
I	I	pns11	I	i	0
presume	presume	vvb	presume	presume	0
the	the	dt	the	the	0
very	very	j	very	very	0
subiect	subiect	n-jn	subject	subject	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
Treatise	Treatise	n1	Treatise	treatise	0
welcome	welcome	j-jn	welcome	welcome	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
;	;	;	;	;	0
Be	Be	vbb	Be	be	0
you	you	pn22	you	you	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
affoord	affoord	vvi	afford	afford	0
your	your	po22	your	your	0
acceptāce	acceptāce	n1	acceptance	acceptance	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
affoord	affoord	vvi	afford	afford	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
already	already	av	already	already	0
set	set	vvn	set	set	0
vpon	vpon	p-acp	upon	upon	0
your	your	po22	your	your	0
head	head	n1	head	head	0
the	the	dt	the	the	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
elders	elders	n2-jn	elders	elder	0
,	,	,	,	,	0
Childrens	Childrens	ng2	Children's	child	0
Chil	Chil	pns11|vmb	Chil	I|will	0
∣	∣	sy	∣	∣	0
dren	dren	n2	dren	dren	0
,	,	,	,	,	0
Prou.	Prou.	np1	Prou.	Prou.	1
17.	17.	crd	17.	17.	0
6.	6.	crd	6.	6.	0
and	and	cc	and	and	0
one	one	crd	one	one	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
glory	glory	n1	glory	glory	0
herePro	herePro	np1	herePro	herePro	0
.	.	.	.	.	1
16.	16.	crd	16.	16.	0
31.	31.	crd	31.	31.	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
Age	Age	n1	Age	age	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wayes	wayes	n2	ways	way	0
of	of	pp-f	of	of	0
righteousnes	righteousnes	n1	righteousness	righteousness	0
,	,	,	,	,	0
would	would	vmd	would	will	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
due	due	j-jn	due	due	0
time	time	n1	time	time	0
giue	giue	vvb	give	give	0
you	you	pn22	you	you	0
that	that	d	that	that	0
incorruptible	incorruptible	j	incorruptible	incorruptible	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
,	,	,	,	,	0
and	and	cc	and	and	0
eter	eter	wd	eater	eter	0
∣	∣	sy	∣	∣	0
nall	nall	j	nall	nall	0
glory	glory	n1	glory	glory	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heavens	heavens	n2	heavens	heaven	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
that	that	d	that	that	0
righteous	righteous	j	righteous	righteous	0
Iudge	Iudge	n1	Judge	judge	0
shall	shall	vmb	shall	shall	0
giue	giue	vvi	give	give	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
those	those	d	those	those	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
waies	waies	n2	ways	way	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
waite	waite	vvi	wait	wait	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
appearance	appearance	n1	appearance	appearance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
.	.	.	.	.	1
