Honorable	Honorable	j	Honourable	honourable	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
first	first	ord	first	first	0
societie	societie	n1	society	society	0
,	,	,	,	,	0
they	they	pns32	they	they	0
de	de	vdb	de	do	0
∣	∣	sy	∣	∣	0
sire	sire	vvb	sire	sire	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
like	like	av-j	like	like	0
beasts	beasts	n2	beasts	beast	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
second	second	ord	second	second	0
societie	societie	n1	society	society	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
like	like	av-j	like	like	0
civill	civill	j	civil	civil	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
doth	doth	vdz	does	do	0
content	content	vvi	content	content	0
them	them	pno32	them	they	0
;	;	;	;	;	0
they	they	pns32	they	they	0
giue	giue	vvb	give	give	0
GOD	GOD	np1	GOD	God	0
thankes	thankes	n2	thanks	thanks	0
(	(	(	(	(	0
perhaps	perhaps	av	perhaps	perhaps	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
men	men	n2	men	man	0
and	and	cc	and	and	0
not	not	xx	not	not	0
beasts	beasts	n2	beasts	beast	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
bred	bred	vvn	bred	breed	0
civilly	civilly	av-j	civilly	civil	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
few	few	d	few	few	0
giue	giue	vvb	give	give	0
God	God	np1	God	God	0
thankes	thankes	n2	thanks	thanks	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
liue	liue	vvb	live	live	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
learne	learne	vvi	learn	learn	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
not	not	xx	not	not	0
many	many	d	many	many	0
Noble	Noble	j	Noble	noble	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
.	.	.	.	.	1
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
2.	2.	crd	2.	2.	1
Sometimes	Sometimes	av	Sometime	sometime	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
tremble	tremble	vvi	tremble	tremble	0
and	and	cc	and	and	0
feare	feare	vvi	fear	fear	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
24.25	24.25	crd	24.25	24.25	0
.	.	.	.	.	0
as	as	p-acp	as	as	0
Fe	Fe	uh	Fe	fe	0
∣	∣	sy	∣	∣	0
lix	lix	crd	lix	lix	0
did	did	vdd	did	do	0
,	,	,	,	,	0
Act	Act	n1	Act	act	0
26.28	26.28	crd	26.28	26.28	0
.	.	.	.	.	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
off	off	a-acp	off	off	0
their	their	po32	their	their	0
conversion	conversion	n1	conversion	conversion	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
are	are	vbr	are	be	0
like	like	av-j	like	like	0
Agrippa	Agrippa	np1	Agrippa	Agrippa	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
almost	almost	av	almost	almost	0
are	are	vbr	are	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Christians	Christians	np1	Christians	Christians	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
few	few	d	few	few	0
like	like	j	like	like	0
Sergius	Sergius	np1	Sergius	Sergius	0
Paulus	Paulus	np1	Paulus	Paulus	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
13.7	13.7	crd	13.7	13.7	0
.	.	.	.	.	0
who	who	q-crq	who	who	0
was	was	vbds	was	be	0
converted	converted	vvn	converted	convert	0
at	at	p-acp	at	at	0
Pauls	Pauls	npg1	Pauls	Paul	0
preaching	preaching	vvg	preaching	preach	0
.	.	.	.	.	1
My	My	po11	My	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
had	had	vhn	had	have	0
still	still	av	still	still	0
the	the	dt	the	the	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
house	house	n1	house	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
helpes	helpes	n2	helps	help	0
to	to	p-acp	to	to	0
further	further	jc	further	further	0
you	you	pn22	you	you	0
,	,	,	,	,	0
your	your	po22	your	your	0
worthy	worthy	j	worthy	worthy	0
and	and	cc	and	and	0
reli	reli	fw-la	reli	reli	0
∣	∣	sy	∣	∣	0
gious	gious	j	gious	gious	0
Lady	Lady	n1	Lady	lady	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
smelleth	smelleth	vvz	smelleth	smell	0
now	now	av	now	now	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
wine	wine	n1	wine	wine	0
of	of	pp-f	of	of	0
Lebanon	Lebanon	np1	Lebanon	Lebanon	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
shee	shee	pns31	she	she	0
is	is	vbz	is	be	0
gone	gone	vvn	gone	go	0
,	,	,	,	,	0
Hosea	Hosea	np1	Hosea	Hosea	0
14.7	14.7	crd	14.7	14.7	0
.	.	.	.	.	0
and	and	cc	and	and	0
now	now	av	now	now	0
she	she	pns31	she	she	0
enjoyeth	enjoyeth	vvz	enjoyeth	enjoy	0
the	the	dt	the	the	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
nei	nei	n1	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
her	her	po31	her	her	0
Nobilitie	Nobilitie	n1	Nobility	nobility	0
,	,	,	,	,	0
birth	birth	n1	birth	birth	0
,	,	,	,	,	0
or	or	cc	or	or	0
worldly	worldly	j	worldly	worldly	0
honour	honour	n1	honour	honour	0
profited	profited	vvd	profited	profit	0
nothing	nothing	pix	nothing	nothing	0
;	;	;	;	;	0
and	and	cc	and	and	0
this	this	d	this	this	0
I	I	pns11	I	i	0
write	write	vvb	write	write	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
LP	LP	n1	LP	lp	0
:	:	:	:	:	0
beseeching	beseeching	vvg	beseeching	beseech	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
on	on	a-acp	on	on	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
course	course	n1	course	course	0
,	,	,	,	,	0
that	that	cst	that	that	0
both	both	d	both	both	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
place	place	n1	place	place	0
and	and	cc	and	and	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ample	ample	j	ample	ample	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
draw	draw	vvi	draw	draw	0
others	others	n2-jn	others	other	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
promised	promised	vvd	promised	promise	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
giue	giue	vvi	give	give	0
the	the	dt	the	the	0
uttermost	uttermost	j	uttermost	uttermost	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
possession	possession	n1	possession	possession	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Sonne	Sonne	n1	Son	son	0
;	;	;	;	;	0
Psal.	Psal.	np1	Psal.	Psal.	1
2.8	2.8	crd	2.8	2.8	0
.	.	.	.	.	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Motto	Motto	n1	Motto	motto	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Iland	Iland	n1	Island	island	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
farther	farther	jc	farther	far	0
North	North	n1	North	north	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
nearer	nearer	jc	nearer	near	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ends	ends	n2	ends	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
studie	studie	n1	study	study	0
therefore	therefore	av	therefore	therefore	0
my	my	po11	my	my	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
that	that	cst	that	that	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
his	his	po31	his	his	0
possession	possession	n1	possession	possession	0
enlarged	enlarged	vvn	enlarged	enlarge	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
North	North	n1	North	north	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
crowne	crowne	n1	crown	crown	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
day	day	n1	day	day	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
your	your	po22	your	your	0
possessions	possessions	n2	possessions	possession	0
shall	shall	vmb	shall	shall	0
faile	faile	vvi	fail	fail	0
you	you	pn22	you	you	0
.	.	.	.	.	1
