Great	Great	j	Great	great	0
Gracious	Gracious	j	Gracious	gracious	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
stance	stance	n1	stance	stance	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
duty	duty	n1	duty	duty	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Great	Great	j	Great	great	0
Charge	Charge	n1	Charge	charge	0
,	,	,	,	,	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
many	many	d	many	many	0
things	things	n2	things	thing	0
intended	intended	vvn	intended	intend	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
service	service	n1	service	service	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
nothing	nothing	pix	nothing	nothing	0
to	to	pc-acp	to	to	0
disserve	disserve	vvi	disserve	disserve	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
great	great	j	great	great	0
interests	interests	n2	interests	interest	0
.	.	.	.	.	1
Those	Those	d	Those	those	0
Cases	Cases	n2	Cases	case	0
that	that	cst	that	that	0
concern	concern	vvb	concern	concern	0
the	the	dt	the	the	0
Power	Power	n1	Power	power	0
and	and	cc	and	and	0
Offices	Offices	n2	Offices	office	0
of	of	pp-f	of	of	0
Ecclesiastical	Ecclesiastical	j	Ecclesiastical	ecclesiastical	0
Superiors	Superiors	n2-jn	Superiors	superior	0
and	and	cc	and	and	0
Su	Su	n1	Sum	sum	0
∣	∣	sy	∣	∣	0
preme	preme	j	preme	preme	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
manner	manner	n1	manner	manner	0
)	)	)	)	)	0
long	long	vvb	long	long	0
since	since	a-acp	since	since	0
done	done	vdn	done	do	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
incomparable	incomparable	j	incomparable	incomparable	0
Mr	Mr	n1	Mr	mr.	0
Hooker	Hooker	np1	Hooker	Hooker	0
,	,	,	,	,	0
Lib.	Lib.	np1	Lib.	Lib.	1
7	7	crd	7	7	0
,	,	,	,	,	0
8.	8.	crd	8.	8.	1
Of	Of	pp-f	Of	of	0
Eccle.	Eccle.	np1	Eccle.	Eccle.	0
Polity	Polity	n1	Polity	polity	0
.	.	.	.	.	1
Lib.	Lib.	np1	Lib.	Lib.	0
8.	8.	crd	8.	8.	0
de	de	dt	the	the	0
rep	rep	n1	rep	rep	0
.	.	.	.	.	1
Eccles.	Eccles.	np1	Eccles.	Eccles.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
Arch	Arch	n1	Arch	arch	0
∣	∣	sy	∣	∣	0
bishop	bishop	n1	bishop	bishop	0
of	of	pp-f	of	of	0
Spalato	Spalato	np1	Spalato	Spoleto	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
their	their	po32	their	their	0
labours	labours	n2	labours	labour	0
were	were	vbdr	were	be	0
unhappily	unhappily	av-j	unhappily	unhappy	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
light	light	n1	light	light	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
attain	attain	vvi	attain	attain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Champions	Champions	n2	Champions	champion	0
of	of	pp-f	of	of	0
David	David	np1	David	David	0
and	and	cc	and	and	0
Guardians	Guardians	n2	Guardians	guardian	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Temple	Temple	n1	Temple	temple	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
since	since	c-acp	since	since	0
their	their	po32	their	their	0
portion	portion	n1	portion	portion	0
of	of	pp-f	of	of	0
work	work	n1	work	work	0
is	is	vbz	is	be	0
fallen	fallen	vvn	fallen	fall	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
heartily	heartily	av-j	heartily	hearty	0
endeavoured	endeavoured	vvn	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
supply	supply	vvi	supply	supply	0
that	that	d	that	that	0
loss	loss	n1	loss	loss	0
;	;	;	;	;	0
though	though	cs	though	though	0
with	with	p-acp	with	with	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
event	event	n1	event	event	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
charitable	charitable	j	charitable	charitable	0
pas	pas	vvb	pass	pass	0
∣	∣	sy	∣	∣	0
sengers	sengers	n2	sengers	senger	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
little	little	j	little	little	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
well-meaning	well-meaning	j	well-meaning	well-meaning	0
,	,	,	,	,	0
alms	alms	n2	alms	alm	0
repair	repair	vvb	repair	repair	0
the	the	dt	the	the	0
breaches	breaches	n2	breaches	breach	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
fortune	fortune	n1	fortune	fortune	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
greatly	greatly	av-j	greatly	great	0
undone	undone	vvn	undone	undo	0
by	by	p-acp	by	by	0
War	War	n1	War	war	0
or	or	cc	or	or	0
Fire	Fire	n1	Fire	fire	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
beg	beg	vvb	beg	beg	0
your	your	po22	your	your	0
Majesties	Majesties	n2	Majesties	majesty	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
don	don	n1	dONE	don	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
where	where	c-crq	where	where	0
my	my	po11	my	my	0
weaknesses	weaknesses	n2	weaknesses	weakness	0
make	make	vvb	make	make	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
despair	despair	vvi	despair	despair	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
more	more	n1	more	moor	0
Gracious	Gracious	j	Gracious	gracious	0
acceptance	acceptance	n1	acceptance	acceptance	0
:	:	:	:	:	0
and	and	cc	and	and	0
here	here	av	here	here	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
therefore	therefore	av	therefore	therefore	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
your	your	po22	your	your	0
Mercy	Mercy	n1	Mercy	mercy	0
is	is	vbz	is	be	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
this	this	d	this	this	0
day	day	n1	day	day	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
exaltation	exaltation	n1	exaltation	exaltation	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
felt	felt	vvn	felt	feel	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
your	your	po22	your	your	0
Subjects	Subjects	n2-jn	Subject's	subject	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
humbly	humbly	av-j	humbly	humble	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
hoped	hoped	vvn	hoped	hope	0
for	for	p-acp	for	for	0
by	by	p-acp	by	by	0
Great	Great	j	Great	great	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	1
