GREAT	GREAT	j	GREAT	great	0
man	man	n1	man	man	0
,	,	,	,	,	0
I	I	pns11	I	i	0
feel	feel	vvb	feel	feel	0
my	my	po11	my	my	0
minde	minde	n1	mind	mind	0
filled	filled	vvn	filled	fill	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
intimate	intimate	j	intimate	intimate	0
and	and	cc	and	and	0
sweet	sweet	j	sweet	sweet	0
passion	passion	n1	passion	passion	0
of	of	pp-f	of	of	0
joy	joy	n1	joy	joy	0
and	and	cc	and	and	0
plea	plea	n1	plea	plea	0
∣	∣	sy	∣	∣	0
sure	sure	j	sure	sure	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
choose	choose	vvi	choose	choose	0
but	but	cc-acp	but	but	0
delight	delight	vvb	delight	delight	0
me	me	pno11	me	i	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
termes	termes	n2	terms	term	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
recount	recount	vvi	recount	recount	0
the	the	dt	the	the	0
Series	Series	n2	Series	series	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
life	life	n1	life	life	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
communicated	communicated	vvn	communicated	communicate	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
World	World	n1	World	world	0
?	?	?	?	?	1
Shall	Shall	vmb	Shall	shall	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
,	,	,	,	,	0
thus	thus	av	thus	thus	0
employed	employed	vvn	employed	employ	0
,	,	,	,	,	0
seem	seem	vvb	seem	seem	0
still	still	av	still	still	0
to	to	pc-acp	to	to	0
enjoy	enjoy	vvi	enjoy	enjoy	0
his	his	po31	his	his	0
most	most	av-ds	most	most	0
courteous	courteous	j	courteous	courteous	0
and	and	cc	and	and	0
civil	civil	j	civil	civil	0
Converse	Converse	n1	Converse	converse	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
away	away	av	away	away	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
pleasant	pleasant	j	pleasant	pleasant	0
houres	houres	n2	hours	hour	0
;	;	;	;	;	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
then	then	av	then	then	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
satisfie	satisfie	vvi	satisfy	satisfy	0
my	my	po11	my	my	0
own	own	d	own	own	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
contributed	contributed	vvn	contributed	contribute	0
,	,	,	,	,	0
all	all	d	all	all	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
lies	lies	vvz	lies	lie	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
reflourishing	reflourishing	j-vvg	reflourishing	reflourish	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
?	?	?	?	?	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
good	good	j	good	good	0
will	will	n1	will	will	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
bore	bore	vvd	boar	bear	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
I	I	pns11	I	i	0
never	never	av-x	never	never	0
read	read	vvd	read	read	0
or	or	cc	or	or	0
heard	heard	vvn	herd	hear	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
more	more	av-dc	more	more	0
earnestly	earnestly	av-j	earnestly	earnest	0
sollicitous	sollicitous	j	solicitous	solicitous	0
,	,	,	,	,	0
or	or	cc	or	or	0
made	made	vvd	made	make	0
it	it	pn31	it	it	0
more	more	n1	more	moor	0
his	his	po31	his	his	0
constant	constant	j	constant	constant	0
business	business	n1	business	business	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
benefit	benefit	vvi	benefit	benefit	0
Man-kind	Man-kind	n1	Mankind	mankind	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
given	given	vvn	given	give	0
way	way	n1	way	way	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spect	spect	vvn	specked	speck	0
of	of	pp-f	of	of	0
Estate	Estate	n1	Estate	estate	0
and	and	cc	and	and	0
Fortune	Fortune	n1	Fortune	fortune	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
no	no	dx	no	no	0
man	man	n1	man	man	0
could	could	vmd	could	can	0
exceed	exceed	vvi	exceed	exceed	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
prudent	prudent	j	prudent	prudent	0
mannage	mannage	vvi	manage	manage	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
willingness	willingness	n1	willingness	willingness	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
good	good	j	good	good	0
.	.	.	.	.	1
Well	Well	n1	Well	well	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
did	did	vdd	did	do	0
he	he	pns31	he	he	0
merit	merit	vvi	merit	merit	0
that	that	d	that	that	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
held	held	vvd	held	hold	0
,	,	,	,	,	0
and	and	cc	and	and	0
deserves	deserves	vvz	deserves	deserve	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
to	to	pc-acp	to	to	0
hold	hold	vvi	hold	hold	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mindes	mindes	n2	minds	mind	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
Students	Students	n2	Students	student	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
ceased	ceased	vvd	ceased	cease	0
to	to	pc-acp	to	to	0
excite	excite	vvi	excite	excite	0
encourage	encourage	vvi	encourage	encourage	0
,	,	,	,	,	0
and	and	cc	and	and	0
cherish	cherish	vvi	cherish	cherish	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Learning	Learning	n1	Learning	learning	0
,	,	,	,	,	0
Counsel	Counsel	n1	Counsel	counsel	0
,	,	,	,	,	0
Authority	Authority	n1	Authority	authority	0
,	,	,	,	,	0
Favour	Favour	n1	Favour	favour	0
and	and	cc	and	and	0
Purse	Purse	n1	Purse	purse	0
.	.	.	.	.	1
Witness	Witness	n1	Witness	witness	0
all	all	d	all	all	0
good	good	j	good	good	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
unanimous	unanimous	j	unanimous	unanimous	0
consent	consent	n1	consent	consent	0
,	,	,	,	,	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
never	never	av-x	never	never	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
generous	generous	j	generous	generous	0
Mecaenas	Mecaenas	np1	Mecaenas	Maecenas	0
and	and	cc	and	and	0
Patron	Patron	n1	Patron	patron	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Muses	Muses	np2	Muses	Muse	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
seem	seem	vvb	seem	seem	0
impossible	impossible	j	impossible	impossible	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
renown	renown	n1	renown	renown	0
should	should	vmd	should	shall	0
ever	ever	av	ever	ever	0
be	be	vbi	be	be	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
tinguished	tinguished	vvn	tinguished	tinguish	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
must	must	vmb	must	must	0
we	we	pns12	we	we	0
at	at	p-acp	at	at	0
no	no	dx	no	no	0
hand	hand	n1	hand	hand	0
give	give	vvi	give	give	0
way	way	n1	way	way	0
that	that	cst	that	that	0
the	the	dt	the	the	0
same	same	d	same	same	0
reproach	reproach	n1	reproach	reproach	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
fastened	fastened	vvn	fastened	fasten	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
justly	justly	av-j	justly	just	0
be	be	vbi	be	be	0
imputed	imputed	vvn	imputed	impute	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
Age	Age	n1	Age	age	0
of	of	pp-f	of	of	0
Mecaenas	Mecaenas	np1	Mecaenas	Maecenas	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
seeing	seeing	vvg	seeing	see	0
his	his	po31	his	his	0
History	History	n1	History	history	0
has	has	vhz	has	have	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
Writer	Writer	n1	Writer	writer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
bin	bin	vbn	been	be	0
delivered	delivered	vvn	delivered	deliver	0
over	over	a-acp	over	over	0
to	to	p-acp	to	to	0
Posterity	Posterity	n1	Posterity	posterity	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceived	ceived	vvn	ceived	ceive	0
hardly	hardly	av	hardly	hardly	0
any	any	d	any	any	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
save	save	p-acp	save	save	0
his	his	po31	his	his	0
Name	Name	n1	Name	name	0
,	,	,	,	,	0
so	so	av	so	so	0
dearly	dearly	av-jn	dearly	dear	0
esteemed	esteemed	vvn	esteemed	esteem	0
by	by	p-acp	by	by	0
learned	learned	j	learned	learned	0
Men	Men	n2	Men	man	0
:	:	:	:	:	0
And	And	cc	And	and	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
feared	feared	vvn	feared	fear	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
may	may	vmb	may	may	0
happen	happen	vvi	happen	happen	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
our	our	po12	our	our	0
Mecaenas	Mecaenas	np1	Mecaenas	Maecenas	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
all	all	d	all	all	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
familiarly	familiarly	av-jn	familiarly	familiar	0
converst	converst	vvn	conversed	converse	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
take	take	vvi	take	take	0
care	care	n1	care	care	0
,	,	,	,	,	0
that	that	cst	that	that	0
future	future	j-jn	future	future	0
Generations	Generations	n2	Generations	generation	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Man	Man	n1	Man	man	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
Fame	Fame	n1	Fame	fame	0
and	and	cc	and	and	0
Memory	Memory	n1	Memory	memory	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
,	,	,	,	,	0
resembles	resembles	vvz	resembles	resemble	0
the	the	dt	the	the	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
vening	vening	n1	vening	vening	0
Twi-light	Twi-light	n1	Twilight	twilight	0
,	,	,	,	,	0
or	or	cc	or	or	0
shutting-in	shutting-in	j	shutting-in	shutting-in	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
day	day	n1	day	day	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
exceeding	exceeding	vvg	exceeding	exceed	0
clear	clear	j	clear	clear	0
,	,	,	,	,	0
does	does	vdz	does	do	0
by	by	p-acp	by	by	0
little	little	j	little	little	0
and	and	cc	and	and	0
little	little	j	little	little	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
sort	sort	n1	sort	sort	0
vanish	vanish	vvb	vanish	vanish	0
away	away	av	away	away	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
swallow	swallow	vvi	swallow	swallow	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
darkness	darkness	n1	darkness	darkness	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
History	History	n1	History	history	0
is	is	vbz	is	be	0
need	need	n1	need	need	0
∣	∣	sy	∣	∣	0
ful	ful	av-j	full	full	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Torch	Torch	n1	Torch	torch	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
I	I	pns11	I	i	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
duty	duty	n1	duty	duty	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
cumbent	cumbent	vvn	cumbent	cumbent	0
upon	upon	p-acp	upon	upon	0
none	none	pix	none	none	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
my	my	po11	my	my	0
self	self	n1	self	self	0
;	;	;	;	;	0
since	since	c-acp	since	since	0
no	no	dx	no	no	0
man	man	n1	man	man	0
could	could	vmd	could	can	0
more	more	av-dc	more	more	0
fully	fully	av-j	fully	full	0
and	and	cc	and	and	0
thoroughly	thoroughly	av-j	thoroughly	thorough	0
know	know	vvb	know	know	0
him	him	pno31	him	he	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
long	long	j	long	long	0
and	and	cc	and	and	0
familiar	familiar	j-jn	familiar	familiar	0
living	living	n-vvg	living	live	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Whereunto	Whereunto	c-crq	Whereunto	whereunto	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
added	added	vvn	added	add	0
,	,	,	,	,	0
that	that	cst	that	that	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
death	death	n1	death	death	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
opportunity	opportunity	n1	opportunity	opportunity	0
and	and	cc	and	and	0
access	access	n1	access	access	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
such	such	d	such	such	0
Queries	Queries	n2	Queries	query	0
,	,	,	,	,	0
and	and	cc	and	and	0
both	both	d	both	both	0
from	from	p-acp	from	from	0
divers	divers	j	diverse	diverse	0
Letters	Letters	n2	Letters	letter	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
Monuments	Monuments	n2	Monuments	monument	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
learn	learn	vvi	learn	learn	0
such	such	d	such	such	0
things	things	n2	things	thing	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
every	every	d	every	every	0
one	one	pi	one	one	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
so	so	av	so	so	0
easily	easily	av-j	easily	easy	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
know	know	vvi	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
the	the	dt	the	the	0
very	very	j	very	very	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
that	that	cst	that	that	0
whereas	whereas	cs	whereas	whereas	0
so	so	av	so	so	0
many	many	d	many	many	0
rare	rare	j	rare	rare	0
men	men	n2	men	man	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
perform	perform	vvi	perform	perform	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
this	this	d	this	this	0
task	task	n1	task	task	0
,	,	,	,	,	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
nevertheless	nevertheless	av	nevertheless	nevertheless	0
all	all	av-d	all	all	0
conspired	conspired	vvn	conspired	conspire	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
solliciting	solliciting	vvg	soliciting	solicit	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
work	work	n1	work	work	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
last	last	ord	last	last	0
place	place	n1	place	place	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
concerns	concerns	vvz	concerns	concern	0
our	our	po12	our	our	0
Coun	Coun	vvi	Con	con	0
∣	∣	sy	∣	∣	0
trey	trey	n1	trey	trey	0
,	,	,	,	,	0
this	this	d	this	this	0
present	present	j	present	present	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
Posterity	Posterity	n1	Posterity	posterity	0
,	,	,	,	,	0
I	I	pns11	I	i	0
were	were	vbdr	were	be	0
altoge	altoge	n1	altoge	altoge	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
injurious	injurious	j	injurious	injurious	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
refuse	refuse	vvi	refuse	refuse	0
this	this	d	this	this	0
Employ	Employ	vvb	Employ	employ	0
∣	∣	sy	∣	∣	0
ment	ment	vvn	meant	mean	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
our	our	po12	our	our	0
Countrey	Countrey	n1	Country	country	0
;	;	;	;	;	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
seem	seem	vvi	seem	seem	0
a	a	dt	a	a	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
Impiety	Impiety	n1	Impiety	impiety	0
and	and	cc	and	and	0
Unnaturalness	Unnaturalness	n1	Unnaturalness	unnaturalness	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
suffer	suffer	vvi	suffer	suffer	0
that	that	d	that	that	0
light	light	n1	light	light	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
covered	covered	vvn	covered	cover	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
hitherto	hitherto	av	hitherto	hitherto	0
shined	shined	vvn	shined	shine	0
,	,	,	,	,	0
and	and	cc	and	and	0
bin	bin	vbn	been	be	0
illustrated	illustrated	vvn	illustrated	illustrate	0
,	,	,	,	,	0
so	so	av	so	so	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
,	,	,	,	,	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
glory	glory	n1	glory	glory	0
and	and	cc	and	and	0
boast	boast	vvi	boast	boast	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
suffer	suffer	vvi	suffer	suffer	0
that	that	d	that	that	0
Ornament	Ornament	n1	Ornament	ornament	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
neglected	neglected	vvn	neglected	neglect	0
,	,	,	,	,	0
than	than	cs	than	than	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
durst	durst	vvd	durst	dare	0
almost	almost	av	almost	almost	0
say	say	vvi	say	say	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
never	never	av-x	never	never	0
was	was	vbds	was	be	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
ever	ever	av	ever	ever	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
any	any	d	any	any	0
more	more	dc	more	more	0
mag	mag	zz	mag	mag	0
∣	∣	sy	∣	∣	0
nificent	nificent	j	nificent	nificent	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
whole	whole	j-jn	whole	whole	0
Europe	Europe	np1	Europe	Europe	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Asia	Asia	np1	Asia	Asia	0
also	also	av	also	also	0
,	,	,	,	,	0
and	and	cc	and	and	0
Africa	Africa	np1	Africa	Africa	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
very	very	j	very	very	0
new-found	new-found	j	newfound	new-found	0
World	World	n1	World	world	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
had	had	vhd	had	have	0
their	their	po32	their	their	0
Eyes	Eyes	n2	Eyes	eye	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
fixed	fixed	vvn	fixed	fix	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
Province	Province	n1	Province	province	0
;	;	;	;	;	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
any	any	d	any	any	0
where	where	c-crq	where	where	0
,	,	,	,	,	0
any	any	d	any	any	0
learned	learned	j	learned	learned	0
man	man	n1	man	man	0
,	,	,	,	,	0
or	or	cc	or	or	0
lover	lover	n1	lover	lover	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
things	things	n2	things	thing	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
affected	affected	vvd	affected	affect	0
not	not	xx	not	not	0
,	,	,	,	,	0
either	either	av-d	either	either	0
to	to	pc-acp	to	to	0
visit	visit	vvi	visit	visit	0
him	him	pno31	him	he	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
to	to	pc-acp	to	to	0
correspond	correspond	vvi	correspond	correspond	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
Letters	Letters	n2	Letters	letter	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
next	next	ord	next	next	0
place	place	n1	place	place	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
present	present	j	present	present	0
Age	Age	n1	Age	age	0
also	also	av	also	also	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
asmuch	asmuch	p-acp	as	as	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
concerned	concerned	vvn	concerned	concern	0
,	,	,	,	,	0
that	that	cst	that	that	0
Posterity	Posterity	n1	Posterity	posterity	0
should	should	vmd	should	shall	0
understand	understand	vvi	understand	understand	0
,	,	,	,	,	0
that	that	cst	that	that	0
Nature	Nature	n1	Nature	nature	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
therein	therein	av	therein	therein	0
worn	worn	vvn	worn	wear	0
out	out	av	out	out	0
and	and	cc	and	and	0
barren	barren	j	barren	barren	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
produce	produce	vvi	produce	produce	0
a	a	dt	a	a	0
great	great	j	great	great	0
and	and	cc	and	and	0
rare	rare	j	rare	rare	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
propounded	propounded	vvn	propounded	propound	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
Example	Example	n1	Example	example	0
to	to	p-acp	to	to	0
after-Ages	after-Ages	n2	after-Ages	after-age	0
.	.	.	.	.	1
She	She	pns31	She	she	0
is	is	vbz	is	be	0
indeed	indeed	av	indeed	indeed	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
magnified	magnified	vvn	magnified	magnify	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
having	having	vhg	having	have	0
summed	summed	vvn	summed	sum	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
one	one	crd	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
drawn	drawn	vvn	drawn	draw	0
together	together	av	together	together	0
all	all	d	all	all	0
the	the	dt	the	the	0
vertues	vertues	n2	virtues	virtue	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
A	A	av	A	a	0
∣	∣	sy	∣	∣	0
ges	ges	zz	ges	ges	0
;	;	;	;	;	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
able	able	j	able	able	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
transcend	transcend	vvi	transcend	transcend	0
her	her	po31	her	her	0
self	self	n1	self	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
