GOD	GOD	np1	GOD	God	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
doing	doing	vdg	doing	do	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
counsaile	counsaile	vvi	counsel	counsel	0
and	and	cc	and	and	0
beeseech	beeseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
alwaies	alwaies	av	always	always	0
in	in	p-acp	in	in	0
greate	greate	j	great	great	0
estimation	estimation	n1	estimation	estimation	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
abhor	abhor	vvb	abhor	abhor	0
,	,	,	,	,	0
and	and	cc	and	and	0
punish	punish	vvi	punish	punish	0
all	all	d	all	all	0
falshod	falshod	n1	falsehood	falsehood	0
and	and	cc	and	and	0
lying	lying	vvg	lying	lie	0
,	,	,	,	,	0
euen	euen	av-j	even	even	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
sake	sake	n1	sake	sake	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
author	author	n1	author	author	0
of	of	pp-f	of	of	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
hater	hater	n1	hater	hater	0
and	and	cc	and	and	0
reuenger	reuenger	n1	revenger	revenger	0
of	of	pp-f	of	of	0
lies	lies	n2	lies	lie	0
,	,	,	,	,	0
and	and	cc	and	and	0
opprobrious	opprobrious	j	opprobrious	opprobrious	0
talke	talke	n1	talk	talk	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
I	I	pns11	I	i	0
commend	commend	vvb	commend	commend	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
protecti	protecti	n1	protecti	protecti	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
almightie	almightie	j-jn	almighty	almighty	0
God	God	np1	God	God	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
beseeche	beseeche	vvb	beseech	beseech	0
to	to	pc-acp	to	to	0
graunt	graunt	vvi	grant	grant	0
you	you	pn22	you	you	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
repent	repent	vvi	repent	repent	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
gouerne	gouerne	vvi	govern	govern	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
that	that	cst	that	that	0
hereaf	hereaf	n1	hereaf	hereaf	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
raigne	raigne	vvi	reign	reign	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
Go	Go	vvi	Go	go	0
∣	∣	sy	∣	∣	0
tingham	tingham	n1	tingham	tingham	0
in	in	p-acp	in	in	0
Saxonie	Saxonie	np1	Saxonie	Saxony	0
.	.	.	.	.	1
Anno.	Anno.	np1	Anno.	Anno.	0
1569.	1569.	crd	1569.	1569.	1
