SEEING	SEEING	vvg	SEEING	see	0
yet	yet	av	yet	yet	0
further	further	jc	further	further	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
our	our	po12	our	our	0
profession	profession	n1	profession	profession	0
is	is	vbz	is	be	0
accused	accused	vvn	accused	accuse	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
ditious	ditious	j	ditious	ditious	0
,	,	,	,	,	0
contentious	contentious	j	contentious	contentious	0
,	,	,	,	,	0
and	and	cc	and	and	0
troublesome	troublesome	j	troublesome	troublesome	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
state	state	n1	state	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
enemie	enemie	n1	enemy	enemy	0
to	to	p-acp	to	to	0
good	good	j	good	good	0
or	or	cc	or	or	0
∣	∣	sy	∣	∣	0
der	der	fw-mi	der	der	0
,	,	,	,	,	0
and	and	cc	and	and	0
gouernment	gouernment	n1	government	government	0
:	:	:	:	:	0
&	&	cc	&	and	0
we	we	pns12	we	we	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
accounted	accounted	vvn	accounted	account	0
malicious	malicious	j	malicious	malicious	0
,	,	,	,	,	0
proude	proude	j	proud	proud	0
,	,	,	,	,	0
finding	finding	vvg	finding	find	0
rather	rather	av-c	rather	rather	0
fault	fault	n1	fault	fault	0
with	with	p-acp	with	with	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
than	than	av	than	then	0
amen	amen	uh-n	amen	amen	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
seeking	seeking	vvg	seeking	seek	0
rather	rather	av-c	rather	rather	0
for	for	p-acp	for	for	0
sin	sin	n1	since	sin	0
∣	∣	sy	∣	∣	0
gularitie	gularitie	n1	gularitie	gularitie	0
,	,	,	,	,	0
than	than	cs	than	than	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
charitie	charitie	n1	charity	charity	0
.	.	.	.	.	1
You	You	pn22	You	you	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sleights	sleights	n2	sleights	sleight	0
of	of	pp-f	of	of	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
tan	tan	fw-es	tan	tan	0
:	:	:	:	:	0
and	and	cc	and	and	0
therfore	therfore	av	therefore	therefore	0
knowing	knowing	vvg	knowing	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
,	,	,	,	,	0
an	an	dt	and	a	0
accuser	accuser	n1	accuser	accuser	0
,	,	,	,	,	0
and	and	cc	and	and	0
ly	ly	vvb	lie	lie	0
∣	∣	sy	∣	∣	0
ar	ar	vbr	are	be	0
,	,	,	,	,	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
better	better	jc	better	better	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
mercie	mercie	n1	mercy	mercy	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
comfort	comfort	vvi	comfort	comfort	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
temptations	temptations	n2	temptations	temptation	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
marke	marke	n1	mark	mark	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
maketh	maketh	vvz	makes	make	0
Satan	Satan	np1	Satan	Satan	0
,	,	,	,	,	0
&	&	cc	&	and	0
his	his	po31	his	his	0
imps	imps	n2	imps	imp	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	c-acp	as	as	0
spurs	spurs	n2	spurs	spur	0
and	and	cc	and	and	0
pricks	pricks	vvz	pricks	prick	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
driue	driue	vvi	driven	drive	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
forward	forward	av-j	forward	forward	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
very	very	av	very	very	0
grosse	grosse	j	gross	gross	0
,	,	,	,	,	0
and	and	cc	and	and	0
dull	dull	j	dull	dull	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
behol	behol	j-jn	behol	behol	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
faults	faults	n2	faults	fault	0
:	:	:	:	:	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
Satan	Satan	np1	Satan	Satan	0
casteth	casteth	vvz	casts	cast	0
a	a	dt	a	a	0
myste	myste	n1	mist	mist	0
ouer	ouer	p-acp	over	over	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
see	see	vvi	see	see	0
them	them	pno32	them	they	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
very	very	av	very	very	0
quicke	quicke	av-j	quick	quick	0
eyed	eyed	vvn	eyed	eye	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
prye	prye	vvi	pry	pry	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
doings	doings	n2-vdg	doings	do	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
able	able	j	able	able	0
,	,	,	,	,	0
if	if	cs	if	if	0
our	our	po12	our	our	0
foote	foote	n1	foot	foot	0
doe	doe	vdb	do	do	0
but	but	p-acp	but	but	0
slip	slip	vvi	slip	slip	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
it	it	pn31	it	it	0
out	out	av	out	out	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
discredit	discredit	vvi	discredit	discredit	0
our	our	po12	our	our	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
we	we	pns12	we	we	0
labour	labour	vvb	labour	labour	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
vnspotted	vnspotted	j	unspotted	unspotted	0
.	.	.	.	.	1
There	There	a-acp	There	there	0
∣	∣	sy	∣	∣	0
fore	fore	n1	before	fore	0
it	it	pn31	it	it	0
behooueth	behooueth	vvz	behooveth	behoove	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
dili	dili	fw-la	dili	dili	0
∣	∣	sy	∣	∣	0
gently	gently	av-jn	gently	gentle	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
watch	watch	vvi	watch	watch	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
attend	attend	vvi	attend	attend	0
and	and	cc	and	and	0
looke	looke	vvi	look	look	0
vnto	vnto	p-acp	unto	unto	0
euery	euery	d	every	every	0
worde	worde	n1	word	word	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
speake	speake	vvb	speak	speak	0
,	,	,	,	,	0
euery	euery	d	every	every	0
thought	thought	n1	thought	thought	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
thinke	thinke	vvb	think	think	0
,	,	,	,	,	0
and	and	cc	and	and	0
euery	euery	d	every	every	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
that	that	d	that	that	0
you	you	pn22	you	you	0
commit	commit	vvb	commit	commit	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
examine	examine	vvi	examine	examine	0
it	it	pn31	it	it	0
diligently	diligently	av-j	diligently	diligent	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
line	line	n1	line	line	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
touchstone	touchstone	n1	touchstone	touchstone	0
,	,	,	,	,	0
that	that	cst	that	that	0
wil	wil	vmb	will	will	0
either	either	av-d	either	either	0
approue	approue	vvi	approve	approve	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
disproue	disproue	vvi	disprove	disprove	0
it	it	pn31	it	it	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
find	find	vvb	find	find	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
vndoubted	vndoubted	j	undoubted	undoubted	0
warrant	warrant	n1	warrant	warrant	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
lawfull	lawfull	j	lawful	lawful	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
then	then	av	then	then	0
let	let	vvb	let	let	0
neither	neither	dx	neither	neither	0
slaunder	slaunder	n1	slander	slander	0
,	,	,	,	,	0
speach	speach	n1	speech	speech	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
,	,	,	,	,	0
deuill	deuill	n1	devil	devil	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
hell	hell	n1	hell	hell	0
,	,	,	,	,	0
staye	staye	vvi	stay	stay	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
practise	practise	n1	practice	practice	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
,	,	,	,	,	0
(	(	(	(	(	0
thorough	thorough	p-acp	through	through	0
the	the	dt	the	the	0
remnants	remnants	n2	remnants	remnant	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
Adam	Adam	np1	Adam	Adam	0
)	)	)	)	)	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
allured	allured	vvd	allured	allure	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
or	or	cc	or	or	0
speake	speake	vvi	speak	speak	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
either	either	d	either	either	0
is	is	vbz	is	be	0
forbid	forbid	vvn	forbid	forbid	0
∣	∣	sy	∣	∣	0
den	den	n1	den	den	0
,	,	,	,	,	0
or	or	cc	or	or	0
hath	hath	vhz	hath	have	0
no	no	dx	no	no	0
warrant	warrant	n1	warrant	warrant	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
then	then	cs	then	than	0
reason	reason	n1	reason	reason	0
thus	thus	av	thus	thus	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
:	:	:	:	:	0
this	this	d	this	this	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fession	fession	n1	fession	fession	0
:	:	:	:	:	0
this	this	d	this	this	0
is	is	vbz	is	be	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
learned	learned	vvn	learned	learn	0
:	:	:	:	:	0
this	this	d	this	this	0
will	will	vmb	will	will	0
procure	procure	vvi	procure	procure	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
dishonoured	dishonoured	vvn	dishonoured	dishonour	0
,	,	,	,	,	0
my	my	po11	my	my	0
religion	religion	n1	religion	religion	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
defamed	defamed	vvn	defamed	defame	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
discre	discre	n1	discre	discre	0
∣	∣	sy	∣	∣	0
dited	dited	j	dited	dited	0
:	:	:	:	:	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
gainefull	gainefull	j	gainful	gainful	0
,	,	,	,	,	0
delightfull	delightfull	j	delightful	delightful	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
way	way	n1	way	way	0
pleasure	pleasure	vvi	pleasure	pleasure	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
doe	doe	vdi	do	do	0
it	it	pn31	it	it	0
:	:	:	:	:	0
this	this	d	this	this	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
neede	neede	n1	need	need	0
to	to	pc-acp	to	to	0
marke	marke	vvi	mark	mark	0
very	very	av	very	very	0
well	well	av	well	well	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
(	(	(	(	(	0
I	I	pns11	I	i	0
tell	tell	vvb	tell	tell	0
you	you	pn22	you	you	0
)	)	)	)	)	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
many	many	d	many	many	0
lookers	lookers	n2	lookers	looker	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
laugh	laugh	vvi	laugh	laugh	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
your	your	po22	your	your	0
fall	fall	n1	fallen	fall	0
:	:	:	:	:	0
you	you	pn22	you	you	0
dwell	dwell	vvb	dwell	dwell	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
country	country	n1	country	country	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
is	is	vbz	is	be	0
very	very	av	very	very	0
litle	litle	av-j	little	little	0
preached	preached	vvn	preached	preach	0
:	:	:	:	:	0
insomuch	insomuch	av	insomuch	insomuch	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
ignorant	ignorant	j	ignorant	ignorant	0
neighbours	neighbours	n2	neighbours	neighbour	0
make	make	vvb	make	make	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
sport	sport	vvi	sport	sport	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
mocke	mocke	vvi	mock	mock	0
at	at	p-acp	at	at	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
so	so	av	so	so	0
foolish	foolish	j	foolish	foolish	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seduced	seduced	vvn	seduced	seduce	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
:	:	:	:	:	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
godlesse	godlesse	j	godless	godless	0
and	and	cc	and	and	0
profane	profane	j	profane	profane	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
doe	doe	vdb	do	do	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
ride	ride	vvb	ride	ride	0
you	you	pn22	you	you	0
:	:	:	:	:	0
Libertines	Libertines	n2	Libertines	libertine	0
,	,	,	,	,	0
and	and	cc	and	and	0
freewill	freewill	n1	freewill	freewill	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
doe	doe	vdb	do	do	0
despise	despise	vvi	despise	despise	0
you	you	pn22	you	you	0
:	:	:	:	:	0
worldlings	worldlings	n2	worldlings	worldling	0
and	and	cc	and	and	0
bellygods	bellygods	n2	bellygods	bellygod	0
,	,	,	,	,	0
that	that	cst	that	that	0
doe	doe	vdb	do	do	0
carpe	carpe	vvi	carp	carp	0
at	at	p-acp	at	at	0
you	you	pn22	you	you	0
:	:	:	:	:	0
inso	inso	fw-la	inso	inso	0
∣	∣	sy	∣	∣	0
much	much	av-d	much	much	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
very	very	av	very	very	0
great	great	j	great	great	0
neede	neede	n1	need	need	0
to	to	pc-acp	to	to	0
walke	walke	vvi	walk	walk	0
warily	warily	av-j	warily	wary	0
:	:	:	:	:	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
standeth	standeth	vvz	stands	stand	0
you	you	pn22	you	you	0
vpon	vpon	p-acp	upon	upon	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
behaue	behaue	vvi	behave	behave	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
circum	circum	fw-la	circum	circum	0
∣	∣	sy	∣	∣	0
spectly	spectly	av-j	spectly	spect	0
:	:	:	:	:	0
therefore	therefore	av	therefore	therefore	0
doe	doe	vdb	do	do	0
thus	thus	av	thus	thus	0
:	:	:	:	:	0
be	be	vbb	be	be	0
dili	dili	j	dili	dili	0
∣	∣	sy	∣	∣	0
gent	gent	n1	gent	gentleman	0
in	in	p-acp	in	in	0
publike	publike	j	public	public	0
hearing	hearing	n-vvg	hearing	hear	0
,	,	,	,	,	0
and	and	cc	and	and	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
stand	stand	vvi	stand	stand	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
calling	calling	n-vvg	calling	call	0
)	)	)	)	)	0
priuate	priuate	j	private	private	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
that	that	d	that	that	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
schoolemaister	schoolemaister	n1	schoolmaster	schoolmaster	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
you	you	pn22	you	you	0
all	all	d	all	all	0
truth	truth	n1	truth	truth	0
)	)	)	)	)	0
vsing	vsing	vvg	using	use	0
daily	daily	j	daily	daily	0
and	and	cc	and	and	0
hartie	hartie	j	hearty	hearty	0
prayer	prayer	n1	prayer	prayer	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
spirite	spirite	n1	spirit	spirit	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
true	true	j	true	true	0
meaning	meaning	n1	meaning	meaning	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
looke	looke	vvb	look	look	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
finde	finde	vvb	find	find	0
therein	therein	av	therein	therein	0
required	required	vvn	required	require	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
be	be	vbb	be	be	0
carefull	carefull	j	careful	careful	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
it	it	pn31	it	it	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
dealing	dealing	n-vvg	dealing	deal	0
with	with	p-acp	with	with	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
deale	deale	vvb	deal	deal	0
faithfully	faithfully	av-j	faithfully	faithful	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
facing	facing	vvg	facing	face	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
ill	ill	j-jn	ill	ill	0
matters	matters	n2	matters	matter	0
:	:	:	:	:	0
without	without	p-acp	without	without	0
swearing	swearing	vvg	swearing	swear	0
,	,	,	,	,	0
or	or	cc	or	or	0
lying	lying	vvg	lying	lie	0
:	:	:	:	:	0
reproue	reproue	vvb	reprove	reprove	0
others	others	n2-jn	others	other	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
spirite	spirite	n1	spirit	spirit	0
of	of	pp-f	of	of	0
mild	mild	j	mild	mild	0
∣	∣	sy	∣	∣	0
nes	nes	zz	nes	nes	0
,	,	,	,	,	0
that	that	cst	that	that	0
doe	doe	vdb	do	do	0
amisse	amisse	av	amiss	amiss	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
presence	presence	n1	presence	presence	0
:	:	:	:	:	0
shewe	shewe	vvb	show	show	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
obedient	obedient	j	obedient	obedient	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
au	au	fw-fr	au	au	0
∣	∣	sy	∣	∣	0
thoritie	thoritie	n1	thoritie	thoritie	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
appointed	appointed	vvn	appointed	appoint	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
conscience	conscience	n1	conscience	conscience	0
sake	sake	n1	sake	sake	0
.	.	.	.	.	1
Bring	Bring	vvb	Bring	bring	0
vp	vp	a-acp	up	up	0
your	your	po22	your	your	0
children	children	n2	children	child	0
,	,	,	,	,	0
and	and	cc	and	and	0
seruants	seruants	n2	servants	servant	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
instructing	instructing	vvg	instructing	instruct	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
principles	principles	n2	principles	principle	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
:	:	:	:	:	0
detract	detract	vvb	detract	detract	0
no	no	dx	no	no	0
man	man	n1	man	man	0
secretly	secretly	av-jn	secretly	secret	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
tell	tell	vvb	tell	tell	0
them	them	pno32	them	they	0
plainely	plainely	av-j	plainly	plain	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
faults	faults	n2	faults	fault	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
,	,	,	,	,	0
shewe	shewe	vvb	show	show	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
approued	approued	vvn	approved	approve	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
being	being	vbg	being	be	0
alwaies	alwaies	av	always	always	0
carefull	carefull	j	careful	careful	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
brethren	brethren	n2	brothers	brethren	0
:	:	:	:	:	0
be	be	vbb	be	be	0
alwaies	alwaies	av	always	always	0
in	in	p-acp	in	in	0
worde	worde	n1	word	word	0
and	and	cc	and	and	0
deede	deede	n1	deed	deed	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
)	)	)	)	)	0
ye	ye	pn22	you	you	0
professe	professe	vvb	profess	profess	0
:	:	:	:	:	0
and	and	cc	and	and	0
then	then	av	then	then	0
,	,	,	,	,	0
let	let	vvb	let	let	0
Satan	Satan	np1	Satan	Satan	0
broach	broach	vvi	broach	broach	0
his	his	po31	his	his	0
lyes	lyes	n2	lies	lie	0
:	:	:	:	:	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
carry	carry	vvi	carry	carry	0
them	them	pno32	them	they	0
abroad	abroad	av	abroad	abroad	0
:	:	:	:	:	0
let	let	vvb	let	let	0
godlesse	godlesse	j	godless	godless	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
hate	hate	vvb	hate	hate	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
turne	turne	vvi	turn	turn	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
shame	shame	n1	shame	shame	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
length	length	n1	length	length	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
great	great	j	great	great	0
comfort	comfort	n1	comfort	comfort	0
)	)	)	)	)	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
daily	daily	av-j	daily	daily	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
being	being	vbg	being	be	0
