MY	MY	po11	MY	my	0
true	true	j	true	true	0
Christian	Christian	njp	Christian	christian	0
charitie	charitie	n1	charity	charity	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
your	your	po22	your	your	0
wonderfull	wonderfull	j	wonderful	wonderful	0
charitie	charitie	n1	charity	charity	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
the	the	dt	the	the	0
vertues	vertues	n2	virtues	virtue	0
before	before	a-acp	before	before	0
noted	noted	vvn	noted	note	0
,	,	,	,	,	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
here	here	av	here	here	0
set	set	vvd	set	set	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
first	first	ord	first	first	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
all	all	d	all	all	0
and	and	cc	and	and	0
euery	euery	d	every	every	0
the	the	dt	the	the	0
members	members	n2	members	member	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
French	French	jp	French	french	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
may	may	vmb	may	may	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
perceiue	perceiue	vvi	perceive	perceive	0
how	how	c-crq	how	how	0
deepely	deepely	av-jn	deeply	deep	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
your	your	po22	your	your	0
faithfull	faithfull	j	faithful	faithful	0
and	and	cc	and	and	0
obedient	obedient	j	obedient	obedient	0
subiects	subiects	n2-jn	subjects	subject	0
:	:	:	:	:	0
Secondly	Secondly	ord	Secondly	second	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
vnderstand	vnderstand	vvi	understand	understand	0
and	and	cc	and	and	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
ligently	ligently	av-j	ligently	ligent	0
put	put	vvb	put	put	0
in	in	p-acp	in	in	0
practise	practise	vvi	practise	practise	0
their	their	po32	their	their	0
dutie	dutie	n1	duty	duty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
feruent	feruent	j	fervent	fervent	0
praier	praier	n1	prayer	prayer	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
health	health	n1	health	health	0
and	and	cc	and	and	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
:	:	:	:	:	0
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
may	may	vmb	may	may	0
in	in	p-acp	in	in	0
heart	heart	n1	heart	heart	0
bee	bee	vbi	be	be	0
moued	moued	vvn	moved	move	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
vertues	vertues	n2	virtues	virtue	0
that	that	cst	that	that	0
shine	shine	vvb	shine	shine	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
.	.	.	.	.	1
The	The	dt	The	the	0
last	last	ord	last	last	0
reason	reason	n1	reason	reason	0
is	is	vbz	is	be	0
particuler	particuler	j	particular	particular	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	n1	sire	sire	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
to	to	pc-acp	to	to	0
retaine	retaine	vvi	retain	retain	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
seruice	seruice	n1	service	service	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
vouchsafed	vouchsafed	vvd	vouchsafed	vouchsafe	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
besides	besides	p-acp	beside	beside	0
your	your	po22	your	your	0
liberalitie	liberalitie	n1	liberality	liberality	0
extended	extended	vvn	extended	extend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
two	two	crd	two	two	0
other	other	j-jn	other	other	0
ministers	ministers	n2	ministers	minister	0
,	,	,	,	,	0
you	you	pn22	you	you	0
offered	offered	vvd	offered	offer	0
to	to	pc-acp	to	to	0
prouide	prouide	vvi	provide	provide	0
me	me	pno11	me	i	0
also	also	av	also	also	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
house	house	n1	house	house	0
&	&	cc	&	and	0
maintenance	maintenance	n1	maintenance	maintenance	0
:	:	:	:	:	0
As	As	c-acp	As	as	0
in	in	p-acp	in	in	0
effect	effect	n1	effect	effect	0
it	it	pn31	it	it	0
pleased	pleased	vvd	pleased	please	0
you	you	pn22	you	you	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
cōming	cōming	n-vvg	coming	come	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
demon	demon	n1	demon	daemon	0
∣	∣	sy	∣	∣	0
stration	stration	n1	stration	stration	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
fauor	fauor	n1	favour	favour	0
,	,	,	,	,	0
liberality	liberality	n1	liberality	liberality	0
&	&	cc	&	and	0
affection	affection	n1	affection	affection	0
towards	towards	p-acp	towards	towards	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
behalf	behalf	n1	behalf	behalf	0
.	.	.	.	.	1
Whereupon	Whereupon	c-crq	Whereupon	whereupon	0
all	all	d	all	all	0
such	such	d	such	such	0
graces	graces	n2	graces	grace	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
vouchsafed	vouchsafed	vvn	vouchsafed	vouchsafe	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
vpon	vpon	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
reson	reson	ng1	reason's	reason	0
&	&	cc	&	and	0
vpon	vpon	p-acp	upon	upon	0
iust	iust	j	just	just	0
cause	cause	n1	cause	cause	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
due	due	j-jn	due	due	0
&	&	cc	&	and	0
vowed	vowed	j-vvn	vowed	vow	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
formed	formed	vvn	formed	form	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
and	and	cc	and	and	0
present	present	vvi	present	present	0
these	these	d	these	these	0
my	my	po11	my	my	0
fower	fower	crd	fower	four	0
bookes	bookes	n2	books	book	0
of	of	pp-f	of	of	0
Amendment	Amendment	n1	Amendment	amendment	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
being	being	vbg	being	be	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lished	lished	vvn	lished	lish	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
name	name	n1	name	name	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
witnesse	witnesse	vvi	witness	witness	0
as	as	c-acp	as	as	0
wel	wel	av	well	well	0
my	my	po11	my	my	0
bounden	bounden	vvn	bounden	bind	0
dutie	dutie	n1	duty	duty	0
vn	vn	fw-fr	vn	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
(	(	(	(	(	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
smal	smal	j	small	small	0
habilitie	habilitie	n1	hability	hability	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
employ	employ	vvi	employ	employ	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
seruice	seruice	n1	service	service	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
.	.	.	.	.	1
Beseeching	Beseeching	vvg	Beseeching	beseech	0
God	God	np1	God	God	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
magnificent	magnificent	j	magnificent	magnificent	0
and	and	cc	and	and	0
vertuous	vertuous	j	virtuous	virtuous	0
Lords	Lords	n2	Lords	lord	0
to	to	pc-acp	to	to	0
maintaine	maintaine	vvi	maintain	maintain	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
spirite	spirite	n1	spirit	spirit	0
to	to	pc-acp	to	to	0
guide	guide	vvi	guide	guide	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
affaires	affaires	n2	affairs	affair	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
increase	increase	n1	increase	increase	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
both	both	d	both	both	0
spirituall	spirituall	j	spiritual	spiritual	0
and	and	cc	and	and	0
corporall	corporall	j	corporal	corporal	0
.	.	.	.	.	1
And	And	np1	And	And	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
ticulerly	ticulerly	av-j	ticulerly	ticuler	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
to	to	pc-acp	to	to	0
fauour	fauour	vvi	favour	favour	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
this	this	d	this	this	0
small	small	j	small	small	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
affection	affection	n1	affection	affection	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
presented	presented	vvd	presented	present	0
,	,	,	,	,	0
that	that	cst	that	that	0
being	being	vbg	being	be	0
acceptable	acceptable	j	acceptable	acceptable	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lo.	Lo.	n1	Lo.	lord	1
It	It	pn31	It	it	0
may	may	vmb	may	may	0
especially	especially	av-j	especially	especial	0
redound	redound	vvi	redound	redound	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
uauncement	uauncement	n1	uauncement	uauncement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
your	your	po22	your	your	0
town	town	n1	town	town	0
of	of	pp-f	of	of	0
Amster	Amster	np1	Amster	Amster	0
∣	∣	sy	∣	∣	0
dam	dam	n1	dam	dam	0
.	.	.	.	.	1
This	This	d	This	this	0
last	last	ord	last	last	0
of	of	pp-f	of	of	0
Iune	Iune	np1	Iune	June	0
.	.	.	.	.	1
1594.	1594.	crd	1594.	1594.	1
