Humbly	Humbly	av-j	Humbly	humble	0
is	is	vbz	is	be	0
therein	therein	av	therein	therein	0
meaned	meaned	vvd	meaned	mean	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
fair	fair	j	fair	fair	0
,	,	,	,	,	0
just	just	j	just	just	0
,	,	,	,	,	0
legal	legal	j	legal	legal	0
,	,	,	,	,	0
and	and	cc	and	and	0
usual	usual	j	usual	usual	0
tryal	tryal	n1	trial	trial	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
prejudice	prejudice	n1	prejudice	prejudice	0
,	,	,	,	,	0
passion	passion	n1	passion	passion	0
,	,	,	,	,	0
or	or	cc	or	or	0
prelimitati	prelimitati	n1	prelimitati	prelimitati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
or	or	cc	or	or	0
precipitation	precipitation	n1	precipitation	precipitation	0
;	;	;	;	;	0
like	like	av-j	like	like	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Decla	Decla	np1	Decla	Decla	0
∣	∣	sy	∣	∣	0
ration	ration	n1	ration	ration	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
freedom	freedom	n1	freedom	freedom	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
people	people	n1	people	people	0
interessed	interessed	vvn	interested	interest	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
their	their	po32	their	their	0
application	application	n1	application	application	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mean	mean	j	mean	mean	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mittee	mittee	n1	mitty	mitty	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
only	only	av-j	only	only	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
is	is	vbz	is	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
receive	receive	vvi	receive	receive	0
address	address	vvi	address	address	0
&	&	cc	&	and	0
infor	infor	j	infor	infor	0
∣	∣	sy	∣	∣	0
mation	mation	n1	mansion	mansion	0
:	:	:	:	:	0
And	And	cc	And	and	0
seeing	seeing	vvg	seeing	see	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Petitioners	Petitioners	n2	Petitioners	petitioner	0
misfortune	misfortune	n1	misfortune	misfortune	0
during	during	p-acp	during	during	0
the	the	dt	the	the	0
sitting	sitting	n-vvg	sitting	sit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mittee	mittee	n1	mitty	mitty	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
prisoner	prisoner	n1	prisoner	prisoner	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
prisoner	prisoner	n1	prisoner	prisoner	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
Scotland	Scotland	np1	Scotland	Scotland	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
made	made	vvn	made	make	0
application	application	n1	application	application	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
craved	craved	vvn	craved	crave	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
justice	justice	n1	justice	justice	0
expected	expected	vvd	expected	expect	0
that	that	d	that	that	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
cognition	cognition	n1	cognition	cognition	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
taken	taken	vvn	taken	take	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
preparing	preparing	vvg	preparing	prepare	0
and	and	cc	and	and	0
ordering	ordering	vvg	ordering	order	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fair	fair	j	fair	fair	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
anent	anent	p-acp	anent	anent	0
the	the	dt	the	the	0
tryal	tryal	n1	trial	trial	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
subjects	subjects	n2-jn	subject's	subject	0
car	car	n1	car	car	0
∣	∣	sy	∣	∣	0
riage	riage	n1	riage	riage	0
during	during	p-acp	during	during	0
the	the	dt	the	the	0
troubles	troubles	n2	troubles	trouble	0
)	)	)	)	)	0
was	was	vbds	was	be	0
recommended	recommended	vvn	recommended	recommend	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Petitioners	Petitioners	n2	Petitioners	petitioner	0
absence	absence	n1	absence	absence	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
his	his	po31	his	his	0
punishment	punishment	n1	punishment	punishment	0
,	,	,	,	,	0
not	not	xx	not	not	0
his	his	po31	his	his	0
fault	fault	n1	fault	fault	0
,	,	,	,	,	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
prejudi	prejudi	fw-la	prejudi	prejudi	0
∣	∣	sy	∣	∣	0
cial	cial	j	cial	cial	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
has	has	vhz	has	have	0
lately	lately	av-j	lately	late	0
received	received	vvn	received	receive	0
two	two	crd	two	two	0
several	several	j	several	several	0
ditays	ditays	n2	ditays	ditay	0
wherein	wherein	c-crq	wherein	wherein	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
many	many	d	many	many	0
crimes	crimes	n2	crimes	crime	0
grosly	grosly	av-j	grossly	gross	0
false	false	j	false	false	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
aspersions	aspersions	n2	aspersions	aspersion	0
and	and	cc	and	and	0
aggravations	aggravations	n2	aggravations	aggravation	0
imaginable	imaginable	j	imaginable	imaginable	0
laid	laid	vvn	laid	lay	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
charge	charge	n1	charge	charge	0
,	,	,	,	,	0
importing	importing	vvg	importing	import	0
no	no	dx	no	no	0
less	less	dc	less	less	0
then	then	cs	then	than	0
the	the	dt	the	the	0
loss	loss	n1	loss	loss	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
life	life	n1	life	life	0
,	,	,	,	,	0
fame	fame	n1	fame	fame	0
,	,	,	,	,	0
and	and	cc	and	and	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ruine	ruine	n1	ruin	ruin	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
poste	poste	n1	post	post	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
confident	confident	j	confident	confident	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
intended	intended	vvn	intended	intend	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
law	law	n1	law	law	0
and	and	cc	and	and	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
consonant	consonant	n1	consonant	consonant	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
reason	reason	n1	reason	reason	0
and	and	cc	and	and	0
equity	equity	n1	equity	equity	0
,	,	,	,	,	0
the	the	dt	the	the	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
desire	desire	n1	desire	desire	0
a	a	dt	a	a	0
precognition	precognition	n1	precognition	precognition	0
for	for	p-acp	for	for	0
taking	taking	vvg	taking	take	0
the	the	dt	the	the	0
deposition	deposition	n1	deposition	deposition	0
of	of	pp-f	of	of	0
certain	certain	j	certain	certain	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
frequently	frequently	av-j	frequently	frequent	0
and	and	cc	and	and	0
usually	usually	av-j	usually	usual	0
practised	practised	vvn	practised	practise	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
any	any	d	any	any	0
person	person	n1	person	person	0
is	is	vbz	is	be	0
defamed	defamed	vvn	defamed	defame	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
crime	crime	n1	crime	crime	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
incarcerate	incarcerate	j	incarcerate	incarcerate	0
before	before	c-acp	before	before	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
tryal	tryal	n1	trial	trial	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
desire	desire	n1	desire	desire	0
precognition	precognition	n1	precognition	precognition	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
bu	bu	zz	bu	bu	0
∣	∣	sy	∣	∣	0
siness	siness	n1	siness	siness	0
relating	relating	vvg	relating	relate	0
thereto	thereto	av	thereto	thereto	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
humility	humility	n1	humility	humility	0
conceives	conceives	vvz	conceives	conceive	0
ought	ought	pi	ought	aught	0
much	much	d	much	much	0
more	more	n1	more	moor	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
denied	denied	vvn	denied	deny	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
respect	respect	n1	respect	respect	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
quality	quality	n1	quality	quality	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
importance	importance	n1	importance	importance	0
and	and	cc	and	and	0
consequence	consequence	n1	consequence	consequence	0
thereof	thereof	av	thereof	thereof	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
his	his	po31	his	his	0
Majesties	Majesties	ng1	Majesties	majesty	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
quality	quality	n1	quality	quality	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
time	time	n1	time	time	0
coming	coming	vvg	coming	come	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
it	it	pn31	it	it	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
meaned	meaned	vvd	meaned	mean	0
and	and	cc	and	and	0
in	in	zz	in	in	0
∣	∣	sy	∣	∣	0
tended	tended	vvn	tended	tend	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Majesties	Majesties	ng1	Majesties	majesty	0
Declaration	Declaration	n1	Declaration	declaration	0
foresaid	foresaid	zz	foresaid	foresaid	0
,	,	,	,	,	0
like	like	av-j	like	like	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
crimes	crimes	n2	crimes	crime	0
objected	objected	vvn	objected	object	0
being	being	vbg	being	be	0
actings	actings	n2	actings	acting	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
of	of	pp-f	of	of	0
wars	wars	n2	wars	war	0
and	and	cc	and	and	0
troubles	troubles	n2	troubles	trouble	0
,	,	,	,	,	0
the	the	dt	the	the	0
guilt	guilt	n1	guilt	guilt	0
thereof	thereof	av	thereof	thereof	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
personal	personal	j	personal	personal	0
and	and	cc	and	and	0
particular	particular	j	particular	particular	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
National	National	j	National	national	0
and	and	cc	and	and	0
universal	universal	j	universal	universal	0
,	,	,	,	,	0
and	and	cc	and	and	0
vailed	vailed	vvn	veiled	veil	0
and	and	cc	and	and	0
covered	covered	vvn	covered	cover	0
with	with	p-acp	with	with	0
acts	acts	n2	acts	act	0
of	of	pp-f	of	of	0
indempnity	indempnity	n1	indemnity	indemnity	0
and	and	cc	and	and	0
oblivion	oblivion	n1	oblivion	oblivion	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
tender	tender	j	tender	tender	0
and	and	cc	and	and	0
ticklish	ticklish	j	ticklish	ticklish	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
duly	duly	av-jn	duly	due	0
pon	pon	fw-mi	pon	pon	0
∣	∣	sy	∣	∣	0
dered	dered	vvd	dered	dere	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
hearing	hearing	n-vvg	hearing	hear	0
allowed	allowed	vvn	allowed	allow	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Petitio	Petitio	np1	Petitio	Petitio	0
∣	∣	sy	∣	∣	0
ner	ner	zz	ner	ner	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
prudency	prudency	n1	prudency	prudency	0
and	and	cc	and	and	0
policy	policy	n1	policy	policy	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
expedient	expedient	j	expedient	expedient	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
tossed	tossed	vvn	tossed	toss	0
in	in	p-acp	in	in	0
publick	publick	j	public	public	0
,	,	,	,	,	0
or	or	cc	or	or	0
touched	touched	vvd	touched	touch	0
with	with	p-acp	with	with	0
every	every	d	every	every	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
precogno	precogno	fw-it	precogno	precogno	0
∣	∣	sy	∣	∣	0
sced	sced	vvn	sced	sce	0
upon	upon	p-acp	upon	upon	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
wise	wise	n1	wise	wise	0
,	,	,	,	,	0
sober	sober	j	sober	sober	0
,	,	,	,	,	0
noble	noble	j	noble	noble	0
,	,	,	,	,	0
and	and	cc	and	and	0
ju	ju	uh-n	ju	ju	0
∣	∣	sy	∣	∣	0
dicious	dicious	j	dicious	dicious	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
and	and	cc	and	and	0
several	several	j	several	several	0
others	others	n2-jn	others	other	0
reasons	reasons	n2	reasons	reason	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
paper	paper	n1	paper	paper	0
hereto	hereto	av	hereto	hereto	0
annexed	annexed	vvn	annexed	annex	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
does	does	vdz	does	do	0
the	the	dt	the	the	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
desire	desire	vvb	desire	desire	0
the	the	dt	the	the	0
same	same	d	same	same	0
animo	animo	fw-la	animo	animo	0
pro	pro	fw-la	pro	pro	0
te	te	fw-la	te	te	0
∣	∣	sy	∣	∣	0
landi	landi	fw-la	landi	landi	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
needs	needs	av	needs	needs	0
the	the	dt	the	the	0
same	same	d	same	same	0
breed	breed	vvi	breed	breed	0
any	any	d	any	any	0
longer	longer	jc	longer	long	0
delay	delay	n1	delay	delay	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
sought	sought	vvn	sought	seek	0
without	without	p-acp	without	without	0
an	an	dt	and	a	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
zeal	zeal	n1	zeal	zeal	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Majesties	Majesties	ng1	Majesties	majesty	0
power	power	n1	power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
vindication	vindication	n1	vindication	vindication	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Petitioners	Petitioners	n2	Petitioners	petitioner	0
innocency	innocency	n1	innocency	innocency	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
particulars	particulars	n2-jn	particulars	particular	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
aspersed	aspersed	vvn	aspersed	asperse	0
;	;	;	;	;	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
seriously	seriously	av-j	seriously	serious	0
pondered	pondered	vvn	pondered	ponder	0
that	that	cst	that	that	0
seeing	seeing	vvg	seeing	see	0
Cunctatio	Cunctatio	np1	Cunctatio	Cunctatio	0
nulla	nulla	fw-la	nulla	nulla	0
longa	longa	zf	longam	long	0
ubi	ubi	fw-la	ubi	ubi	0
agitur	agitur	fw-la	agitur	agitur	0
de	de	fw-la	de	de	0
vita	vita	fw-la	vita	vita	0
hominis	hominis	fw-la	hominis	hominis	0
,	,	,	,	,	0
far	far	av-j	far	far	0
less	less	av-dc	less	less	0
can	can	vmb	can	can	0
this	this	d	this	this	0
small	small	j	small	small	0
delay	delay	n1	delay	delay	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
usual	usual	j	usual	usual	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
case	case	n1	case	case	0
most	most	av-ds	most	most	0
expedient	expedient	j	expedient	expedient	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
absolutely	absolutely	av-j	absolutely	absolute	0
necessary	necessary	j	necessary	necessary	0
,	,	,	,	,	0
be	be	vbb	be	be	0
refused	refused	vvn	refused	refuse	0
,	,	,	,	,	0
ubi	ubi	fw-la	ubi	ubi	0
agitur	agitur	fw-la	agitur	agitur	0
non	non	fw-la	non	non	0
solum	solum	fw-la	solum	solum	0
de	de	fw-la	de	de	0
vita	vita	fw-la	vita	vita	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
de	de	fw-la	de	de	0
fama	fama	fw-la	fama	fama	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
worldly	worldly	j	worldly	worldly	0
interests	interests	n2	interests	interest	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
dear	dear	j-jn	dear	dear	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
value	value	n1	valve	value	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
man	man	n1	man	man	0
.	.	.	.	.	1
Ʋpon	Ʋpon	n1	Ʋpon	ʋpon	0
Consideration	Consideration	n1	Consideration	consideration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Premises	Premises	n2	Premises	premise	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
humbly	humbly	av-j	humbly	humble	0
craved	craved	vvn	craved	crave	0
,	,	,	,	,	0
That	That	cst	That	that	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Honourable	Honourable	j	Honourable	honourable	0
Estates	Estates	n2	Estates	estate	0
of	of	pp-f	of	of	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
may	may	vmb	may	may	0
grant	grant	vvi	grant	grant	0
the	the	dt	the	the	0
Petitioners	Petitioners	n2	Petitioners	petitioner	0
desire	desire	vvb	desire	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
Warrant	Warrant	vvb	Warrant	warrant	0
to	to	pc-acp	to	to	0
cite	cite	vvi	cite	cite	0
persons	persons	n2	persons	person	0
to	to	pc-acp	to	to	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
pone	pone	fw-la	pone	pone	0
before	before	p-acp	before	before	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Estates	Estates	n2	Estates	estate	0
of	of	pp-f	of	of	0
Parlia	Parlia	np1	Parlia	Parlia	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
interrogators	interrogators	n2	interrogators	interrogator	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
shall	shall	vmb	shall	shall	0
give	give	vvi	give	give	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
clearing	clearing	vvg	clearing	clear	0
of	of	pp-f	of	of	0
several	several	j	several	several	0
things	things	n2	things	thing	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
cerning	cerning	j	cerning	cerning	0
his	his	po31	his	his	0
intention	intention	n1	intention	intention	0
and	and	cc	and	and	0
loyalty	loyalty	n1	loyalty	loyalty	0
during	during	p-acp	during	during	0
the	the	dt	the	the	0
Trou	Trou	fw-fr	Trou	trou	0
∣	∣	sy	∣	∣	0
bles	bles	fw-fr	bles	bles	0
;	;	;	;	;	0
And	And	cc	And	and	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
Strangers	Strangers	n2	Strangers	stranger	0
,	,	,	,	,	0
residentars	residentars	n2	residentars	residentar	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
Commissions	Commissions	n2	Commissions	commission	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
directed	directed	vvn	directed	direct	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Par	Par	np1	Par	Par	0
∣	∣	sy	∣	∣	0
liament	liament	n1	liament	liament	0
shall	shall	vmb	shall	shall	0
think	think	vvi	think	think	0
fit	fit	j	fit	fit	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
their	their	po32	their	their	0
Depositions	Depositions	n2	Depositions	deposition	0
up	up	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
Oath	Oath	n1	Oath	oath	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
return	return	vvi	return	return	0
the	the	dt	the	the	0
same	same	d	same	same	0
;	;	;	;	;	0
And	And	cc	And	and	0
your	your	po22	your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
shall	shall	vmb	shall	shall	0
ever	ever	av	ever	ever	0
pray	pray	vvi	pray	pray	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
Edinburgh	Edinburgh	np1	Edinburgh	Edinburgh	0
,	,	,	,	,	0
Febr.	Febr.	np1	Febr.	Febr.	1
12.	12.	crd	12.	12.	0
1660.	1660.	crd	1660.	1660.	1
This	This	np1	This	This	0
Petition	Petition	vvb	Petition	petition	0
being	being	vbg	being	be	0
read	read	vvn	read	read	0
,	,	,	,	,	0
was	was	vbds	was	be	0
refused	refused	vvn	refused	refuse	0
.	.	.	.	.	1
