SInce	SInce	p-acp	SInce	since	0
every	every	d	every	every	0
Mystery	Mystery	n1	Mystery	mystery	0
(	(	(	(	(	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
knowledge	knowledge	n1	knowledge	knowledge	0
)	)	)	)	)	0
that	that	cst	that	that	0
seems	seems	vvz	seems	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
darke	darke	j	dark	dark	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
words	words	n2	words	word	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
plain	plain	j	plain	plain	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
necessary	necessary	j	necessary	necessary	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
little	little	j	little	little	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
have	have	vhi	have	have	0
their	their	po32	their	their	0
place	place	n1	place	place	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Revelati	Revelati	n1	Revelati	revelati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Chap.	Chap.	np1	Chap.	Chap.	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eighth	eighth	ord	eighth	eight	0
Chap.	Chap.	np1	Chap.	Chap.	0
and	and	cc	and	and	0
7th	7th	ord	7th	seven	0
.	.	.	.	.	0
verse	verse	n1	verse	verse	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Booke	Booke	n1	Book	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
Things	Things	n2	Things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
hardest	hardest	js	hardest	hard	0
Mysteries	Mysteries	n2	Mysteries	mystery	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
read	read	vvi	read	read	0
the	the	dt	the	the	0
one	one	crd	one	one	0
,	,	,	,	,	0
would	would	vmd	would	will	0
also	also	av	also	also	0
consider	consider	vvi	consider	consider	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
spoken	spoken	vvn	spoken	speak	0
little	little	j	little	little	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
plain	plain	j	plain	plain	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
profitable	profitable	j	profitable	profitable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ignorant	ignorant	j	ignorant	ignorant	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
largely	largely	av-j	largely	large	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
have	have	vhb	have	have	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
is	is	vbz	is	be	0
agreeable	agreeable	j	agreeable	agreeable	0
,	,	,	,	,	0
spoken	spoken	vvn	spoken	speak	0
of	of	pp-f	of	of	0
high	high	j	high	high	0
mysteries	mysteries	n2	mysteries	mystery	0
which	which	r-crq	which	which	0
belong	belong	vvb	belong	belong	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glorious	glorious	j	glorious	glorious	0
Gospell	Gospell	n1	Gospel	gospel	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
this	this	d	this	this	0
Book	Book	n1	Book	book	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
profita	profita	fw-la	profita	profita	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
ignorant	ignorant	j	ignorant	ignorant	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
answereth	answereth	vvz	answereth	answer	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
very	very	av	very	very	0
same	same	d	same	same	0
things	things	n2	things	thing	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
spoken	spoken	vvn	spoken	speak	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
book	book	n1	book	book	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
believe	believe	vvb	believe	believe	0
me	me	pno11	me	i	0
not	not	xx	not	not	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
wrote	wrote	vvd	wrote	write	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
were	were	vbdr	were	be	0
great	great	j	great	great	0
Prophets	Prophets	n2	Prophets	prophet	0
and	and	cc	and	and	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
heard	heard	vvd	herd	hear	0
the	the	dt	the	the	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
wrote	wrote	vvd	wrote	write	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
taught	taught	vvn	taught	teach	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
one	one	pi	one	one	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
very	very	av	very	very	0
weake	weake	j	weak	weak	0
in	in	p-acp	in	in	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
infirmities	infirmities	n2	infirmities	infirmity	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
is	is	vbz	is	be	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
mystery	mystery	n1	mystery	mystery	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
am	am	vbm	am	be	0
like	like	av-j	like	like	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
infirmities	infirmities	n2	infirmities	infirmity	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
meet	meet	vvi	meet	meet	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
these	these	d	these	these	0
things	things	n2	things	thing	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
knowne	knowne	vvn	known	know	0
.	.	.	.	.	1
So	So	np1	So	So	0
desiring	desiring	vvg	desiring	desire	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
farewell	farewell	uh-n	farewell	farewell	0
.	.	.	.	.	1
12th	12th	ord	12th	12th	0
.	.	.	.	.	1
Moneth	Moneth	n1	Month	month	0
,	,	,	,	,	0
1658	1658	crd	1658	1658	0
:	:	:	:	:	1
