Worshipful	Worshipful	j	Worshipful	worshipful	0
the	the	dt	the	the	0
duty	duty	n1	duty	duty	0
and	and	cc	and	and	0
disposi	disposi	fw-it	disposi	disposi	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Beleever	Beleever	n1	Believer	believer	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
.	.	.	.	.	1
Even	Even	j	Even	even	0
Fundamental	Fundamental	j	Fundamental	fundamental	0
Truths	Truths	n2	Truths	truth	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
generations	generations	n2	generations	generation	0
,	,	,	,	,	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
transmitted	transmitted	vvn	transmitted	transmit	0
more	more	av-dc	more	more	0
clear	clear	j	clear	clear	0
from	from	p-acp	from	from	0
age	age	n1	age	age	0
to	to	p-acp	to	to	0
age	age	n1	age	age	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
times	times	n2	times	time	0
of	of	pp-f	of	of	0
Reformation	Reformation	n1	Reformation	reformation	0
:	:	:	:	:	0
until	until	c-acp	until	until	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
perfect	perfect	j	perfect	perfect	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
imperfect	imperfect	j	imperfect	imperfect	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
away	away	av	away	away	0
:	:	:	:	:	0
Vid.	Vid.	np1	Vid.	Vid.	1
Grey	Grey	np1	Grey	Grey	0
∣	∣	sy	∣	∣	0
naei	naei	fw-mi	naei	naei	0
praefat	praefat	fw-mi	praefat	praefat	0
locis	locis	fw-la	locis	locis	0
com	com	vvi	come	come	0
.	.	.	.	.	1
Zeged	Zeged	j-vvn	Zeged	zege	0
.	.	.	.	.	0
prae	prae	fw-la	prae	prae	0
∣	∣	sy	∣	∣	0
fix	fix	vvi	fix	fix	0
.	.	.	.	.	0
pag	pag	n1	page	page	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	1
The	The	dt	The	the	0
truth	truth	n1	truth	truth	0
held	held	vvd	held	hold	0
forth	forth	av	forth	forth	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
;	;	;	;	;	0
though	though	cs	though	though	0
with	with	p-acp	with	with	0
more	more	av-dc	more	more	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
less	less	dc	less	less	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
addition	addition	n1	addition	addition	0
,	,	,	,	,	0
is	is	vbz	is	be	0
no	no	xx	not	not	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
novation	novation	n1	novation	novation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
an	an	dt	and	a	0
illustration	illustration	n1	illustration	illustration	0
,	,	,	,	,	0
not	not	xx	not	not	0
new	new	j	new	new	0
light	light	n1	light	light	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
new	new	j	new	new	0
sight	sight	n1	sighed	sight	0
.	.	.	.	.	1
The	The	dt	The	the	0
looking	looking	j-vvg	looking	look	0
glass	glass	n1	glass	glass	0
slurred	slurred	vvn	slurred	slur	0
and	and	cc	and	and	0
clear	clear	av-j	clear	clear	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
more	more	av-dc	more	more	0
or	or	cc	or	or	0
less	less	av-dc	less	less	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
glass	glass	n1	glass	glass	0
.	.	.	.	.	1
Columbus	Columbus	np1	Columbus	Columbus	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
New	New	j	New	new	0
World	World	n1	World	world	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
made	made	vvd	made	make	0
a	a	dt	a	a	0
new	new	j	new	new	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
covery	covery	n1	covery	covery	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
old	old	j	old	old	0
World	World	n1	World	world	0
.	.	.	.	.	1
Truth	Truth	n1	Truth	truth	0
wants	wants	vvz	wants	want	0
so	so	av	so	so	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
unseen	unseen	j	unseen	unseen	0
.	.	.	.	.	1
The	The	dt	The	the	0
understanding	understanding	n1	understanding	understanding	0
wants	wants	vvz	wants	want	0
so	so	av	so	so	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
short	short	j	short	short	0
in	in	p-acp	in	in	0
seeing	seeing	vvg	seeing	see	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
The	The	dt	The	the	0
Members	Members	n2	Members	member	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
New	New	j	New	new	0
man	man	n1	man	man	0
,	,	,	,	,	0
have	have	vhb	have	have	0
their	their	po32	their	their	0
joynts	joynts	n2	joints	joint	0
:	:	:	:	:	0
joynts	joynts	n2	joints	joint	0
not	not	xx	not	not	0
fully	fully	av-j	fully	full	0
set	set	vvn	set	set	0
are	are	vbr	are	be	0
painful	painful	j	painful	painful	0
,	,	,	,	,	0
and	and	cc	and	and	0
less	less	av-dc	less	less	0
useful	useful	j	useful	useful	0
.	.	.	.	.	1
All	All	av-d	All	all	0
unbeleif	unbeleif	n1	unbelief	unbelief	0
is	is	vbz	is	be	0
presumption	presumption	n1	presumption	presumption	0
,	,	,	,	,	0
not	not	xx	not	not	0
faith	faith	n1	faith	faith	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
hinders	hinders	vvz	hinders	hinder	0
nourish	nourish	vvi	nourish	nourish	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
and	and	cc	and	and	0
genders	genders	n2	genders	gender	0
humor	humor	n1	humour	humour	0
.	.	.	.	.	1
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
Glory	Glory	n1	Glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
Glorification	Glorification	n1	Glorification	glorification	0
,	,	,	,	,	0
hold	hold	vvb	hold	hold	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
portion	portion	n1	portion	portion	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
knowledg	knowledg	n1	knowledge	knowledge	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
without	without	p-acp	without	without	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
there	there	pc-acp	there	there	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
grace	grace	n1	grace	grace	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
knowledg	knowledg	n1	knowledge	knowledge	0
.	.	.	.	.	1
According	According	vvg	According	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
approach	approach	n1	approach	approach	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
exact	exact	j	exact	exact	0
,	,	,	,	,	0
total	total	j	total	total	0
,	,	,	,	,	0
and	and	cc	and	and	0
Adequate	Adequate	j	Adequate	adequate	0
Uni	Uni	fw-la	Uni	uni	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
understanding	understanding	n1	understanding	understanding	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
:	:	:	:	:	0
So	So	av	So	so	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
beleeved	beleeved	vvd	believed	believe	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Communion	Communion	n1	Communion	communion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Soul	Soul	n1	Soul	soul	0
beleeving	beleeving	vvg	believing	believe	0
.	.	.	.	.	1
Men	Men	np1	Men	Men	0
need	need	vvb	need	need	0
strong	strong	j	strong	strong	0
meat	meat	n1	meat	meat	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
Babes	Babes	n2	Babes	babe	0
need	need	vvb	need	need	0
Milk	Milk	n1	Milk	milk	0
;	;	;	;	;	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
Babe	Babe	n1	Babe	babe	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
knowledg	knowledg	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Babe	Babe	n1	Babe	babe	0
labours	labours	vvz	labours	labour	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
knowledg	knowledg	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
.	.	.	.	.	1
Babes	Babes	ng1	Babes	babe	0
rest	rest	n1	rest	rest	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
being	being	vbg	being	be	0
Babes	Babes	n2	Babes	babe	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
endeavored	endeavored	vvn	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
some	some	d	some	some	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
entertain	entertain	vvi	entertain	entertain	0
the	the	dt	the	the	0
stronger	stronger	jc	stronger	strong	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
(	(	(	(	(	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
scarce	scarce	av-j	scarce	scarce	0
said	said	vvn	said	say	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
weaker	weaker	jc	weaker	weak	0
ca	ca	zz	ca	ca	0
∣	∣	sy	∣	∣	0
pacities	pacities	n2	pacities	pacity	0
.	.	.	.	.	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
due	due	j-jn	due	due	0
attention	attention	n1	attention	attention	0
attain	attain	vvi	attain	attain	0
unto	unto	p-acp	unto	unto	0
.	.	.	.	.	1
Solid	Solid	j	Solid	solid	0
meat	meat	n1	meat	meat	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
best	best	js	best	best	0
prepared	prepared	vvn	prepared	prepare	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
digested	digested	vvn	digested	digest	0
without	without	p-acp	without	without	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
digested	digested	vvn	digested	digest	0
with	with	p-acp	with	with	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
labor	labor	n1	labour	labour	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
.	.	.	.	.	1
The	The	dt	The	the	0
Seed	Seed	n1	Seed	seed	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
husbandman	husbandman	n1	husbandman	husbandman	0
sow	sow	vvb	sow	sow	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
with	with	p-acp	with	with	0
pains	pains	n2	pains	pain	0
,	,	,	,	,	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
receiveth	receiveth	vvz	receives	receive	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
pa	pa	n1	pa	pa	0
∣	∣	sy	∣	∣	0
tience	tience	n1	tience	tience	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
the	the	dt	the	the	0
Prerogative	Prerogative	n1	Prerogative	prerogative	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
communicate	communicate	vvi	communicate	communicate	0
understanding	understanding	n1	understanding	understanding	0
without	without	p-acp	without	without	0
study	study	n1	study	study	0
,	,	,	,	,	0
and	and	cc	and	and	0
diligence	diligence	n1	diligence	diligence	0
:	:	:	:	:	0
Though	Though	cs	Though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
Gods	Gods	ng1	Gods	god	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
ordina	ordina	n1	ordinam	ordinam	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
Dispensation	Dispensation	n1	Dispensation	dispensation	0
,	,	,	,	,	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
give	give	vvi	give	give	0
knowledg	knowledg	n1	knowledge	knowledge	0
unto	unto	p-acp	unto	unto	0
man	man	n1	man	man	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
labor	labor	n1	labour	labour	0
and	and	cc	and	and	0
prayer	prayer	n1	prayer	prayer	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
giveth	giveth	vvz	gives	give	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
a	a	dt	a	a	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
meditating	meditating	vvg	meditating	meditate	0
day	day	n1	day	day	0
and	and	cc	and	and	0
night	night	n1	night	night	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
search	search	vvi	search	search	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
deep	deep	j-jn	deep	deep	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
Who	Who	r-crq	Who	who	0
refuseth	refuseth	vvz	refuseth	refuse	0
ripe	ripe	j	ripe	ripe	0
fruit	fruit	n1	fruit	fruit	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
groweth	groweth	vvz	grows	grow	0
higher	higher	jc	higher	high	0
then	then	cs	then	than	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
without	without	p-acp	without	without	0
climbing	climbing	vvg	climbing	climb	0
;	;	;	;	;	0
or	or	cc	or	or	0
the	the	dt	the	the	0
treasures	treasures	n2	treasures	treasure	0
hid	hid	vvn	hid	hide	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
without	without	p-acp	without	without	0
digging	digging	vvg	digging	dig	0
?	?	?	?	?	1
And	And	cc	And	and	0
who	who	q-crq	who	who	0
knoweth	knoweth	vvz	knoweth	know	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
these	these	d	these	these	0
poor	poor	j	poor	poor	0
sheets	sheets	n2	sheets	sheet	0
may	may	vmb	may	may	0
find	find	vvi	find	find	0
a	a	dt	a	a	0
place	place	n1	place	place	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
houses	houses	n2	houses	house	0
and	and	cc	and	and	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whose	whose	rg-crq	whose	who	0
house	house	n1	house	house	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
:	:	:	:	:	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
whose	whose	rg-crq	whose	who	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
.	.	.	.	.	1
That	That	cst	That	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
altogether	altogether	av	altogether	altogether	0
dead	dead	j	dead	dead	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
glad	glad	j	glad	glad	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
lived	lived	vvn	lived	live	0
and	and	cc	and	and	0
dyed	dyed	vvd	died	die	0
with	with	p-acp	with	with	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
whom	whom	q-crq	whom	who	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
glad	glad	j	glad	glad	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
lived	lived	vvn	lived	live	0
and	and	cc	and	and	0
dyed	dyed	vvd	died	die	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
My	My	po11	My	my	0
absence	absence	n1	absence	absence	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
named	named	vvn	nam	name	0
this	this	d	this	this	0
Wilderness	Wilderness	n1	Wilderness	wilderness	0
,	,	,	,	,	0
Gersom	Gersom	j	Gersom	gersom	0
:	:	:	:	:	0
their	their	po32	their	their	0
acceptance	acceptance	n1	acceptance	acceptance	0
hereof	hereof	av	hereof	hereof	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
so	so	av	so	so	0
far	far	av-j	far	far	0
name	name	vvi	name	name	0
it	it	pn31	it	it	0
Ephra	Ephra	np1	Ephra	Ephra	0
∣	∣	sy	∣	∣	0
im	im	p-acp	im	in	0
:	:	:	:	:	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
that	that	cst	that	that	0
knoweth	knoweth	vvz	knoweth	know	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
exiles	exiles	n2	exiles	exile	0
to	to	pc-acp	to	to	0
comfort	comfort	vvi	comfort	comfort	0
exiles	exiles	n2	exiles	exile	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
Hortensius	Hortensius	np1	Hortensius	Hortensius	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
weak	weak	j	weak	weak	0
in	in	p-acp	in	in	0
writing	writing	vvg	writing	write	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
was	was	vbds	was	be	0
he	he	pns31	he	he	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
;	;	;	;	;	0
Nor	Nor	ccx	Nor	nor	0
as	as	a-acp	as	as	0
with	with	p-acp	with	with	0
Albericus	Albericus	np1	Albericus	Albericus	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
though	though	cs	though	though	0
weak	weak	j	weak	weak	0
in	in	p-acp	in	in	0
speech	speech	n1	speech	speech	0
,	,	,	,	,	0
was	was	vbds	was	be	0
able	able	j	able	able	0
in	in	p-acp	in	in	0
writing	writing	vvg	writing	write	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
being	being	vbg	being	be	0
contious	contious	j	contious	contious	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
infirmity	infirmity	n1	infirmity	infirmity	0
in	in	p-acp	in	in	0
both	both	d	both	both	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
added	added	vvn	added	add	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
supply	supply	vvi	supply	supply	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
(	(	(	(	(	0
if	if	cs	if	if	0
God	God	np1	God	God	0
so	so	av	so	so	0
please	please	vvi	please	please	0
)	)	)	)	)	0
the	the	dt	the	the	0
defect	defect	n1	defect	defect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
former	former	j	former	former	0
.	.	.	.	.	1
Sometimes	Sometimes	av	Sometime	sometime	0
Pauls	Pauls	npg1	Pauls	Paul	0
writing	writing	n1	writing	writing	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
weighty	weighty	j	weighty	weighty	0
then	then	cs	then	than	0
his	his	po31	his	his	0
speech	speech	n1	speech	speech	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
words	words	n2	words	word	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
death	death	n1	death	death	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
more	more	av-dc	more	more	0
effectual	effectual	j	effectual	effectual	0
then	then	cs	then	than	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Life	Life	n1	Life	life	0
.	.	.	.	.	1
Hence	Hence	av	Hence	hence	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
desired	desired	vvn	desired	desire	0
to	to	pc-acp	to	to	0
sow	sow	vvi	sow	sow	0
Seed	Seed	n1	Seed	seed	0
,	,	,	,	,	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
Pen	Pen	n1	Pen	pen	0
and	and	cc	and	and	0
Tongue	Tongue	n1	Tongue	tongue	0
;	;	;	;	;	0
present	present	vvb	present	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
absent	absent	j	absent	absent	0
;	;	;	;	;	0
Alive	Alive	j	Alive	alive	0
and	and	cc	and	and	0
dead	dead	j	dead	dead	0
:	:	:	:	:	0
Not	Not	xx	Not	not	0
knowing	knowing	vvg	knowing	know	0
whether	whether	c-crq	whither	whither	0
shal	shal	vmb	shall	shall	0
prosper	prosper	vvi	prosper	prosper	0
most	most	av-ds	most	most	0
,	,	,	,	,	0
either	either	d	either	either	0
this	this	d	this	this	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
,	,	,	,	,	0
or	or	cc	or	or	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
both	both	d	both	both	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
alike	alike	av	alike	alike	0
good	good	j	good	good	0
.	.	.	.	.	1
Good	Good	j	Good	good	0
Books	Books	n2	Books	book	0
help	help	vvb	help	help	0
both	both	d	both	both	0
the	the	dt	the	the	0
understanding	understanding	n1	understanding	understanding	0
,	,	,	,	,	0
and	and	cc	and	and	0
memory	memory	n1	memory	memory	0
.	.	.	.	.	1
They	They	pns32	They	they	0
are	are	vbr	are	be	0
both	both	d	both	both	0
Teachers	Teachers	n2	Teachers	teacher	0
,	,	,	,	,	0
and	and	cc	and	and	0
Registers	Registers	n2	Registers	register	0
,	,	,	,	,	0
like	like	av-j	like	like	0
steeled	steeled	j-vvn	steeled	steel	0
looking-glasses	looking-glasses	n2	looking-glasses	looking-glass	0
;	;	;	;	;	0
that	that	cst	that	that	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
flect	flect	vvb	flect	flect	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
continue	continue	vvi	continue	continue	0
reflecting	reflecting	vvg	reflecting	reflect	0
the	the	dt	the	the	0
Image	Image	n1	Image	image	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
holder	holder	n1	holder	holder	0
:	:	:	:	:	0
Segnius	Segnius	np1	Segnius	Segnius	0
irri	irri	vvb	irri	irri	0
∣	∣	sy	∣	∣	0
tant	tant	fw-fr	tant	tant	0
animes	animes	n2	animes	anime	0
,	,	,	,	,	0
demissa	demissa	fw-la	demissa	demissa	0
per	per	fw-la	per	per	0
auros	auros	fw-la	auros	auros	0
Quam	Quam	fw-la	Quam	quam	0
quae	quae	fw-la	quae	quae	0
sunt	sunt	fw-la	sunt	sunt	0
oculis	oculis	fw-la	oculis	oculis	0
Subjecta	Subjecta	np1	Subjecta	Subjecta	0
si	si	zz	si	si	0
∣	∣	sy	∣	∣	0
delibus	delibus	fw-la	delibus	delibus	0
—	—	—	—	—	0
The	The	dt	The	the	0
speaker	speaker	n1	speaker	speaker	0
hasteth	hasteth	vvz	hastes	haste	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
cannot	cannot	vmbx	cannot	can	0
wait	wait	vvi	wait	wait	0
the	the	dt	the	the	0
leasure	leasure	n1	leisure	leisure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hearer	hearer	n1	hearer	hearer	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
writer	writer	n1	writer	writer	0
is	is	vbz	is	be	0
always	always	av	always	always	0
at	at	p-acp	at	at	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
attending	attending	vvg	attending	attend	0
the	the	dt	the	the	0
capacity	capacity	n1	capacity	capacity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
