Dread	Dread	j	Dread	dread	0
And	And	cc	And	and	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
displeases	displeases	vvz	displeases	displease	0
any	any	d	any	any	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beg	beg	vvb	beg	beg	0
a	a	dt	a	a	0
fair	fair	j	fair	fair	0
Hearing	Hearing	n-vvg	Hearing	hear	0
;	;	;	;	;	0
whereon	whereon	c-crq	whereon	whereon	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
them	them	pno32	them	they	0
know	know	vvb	know	know	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
yet	yet	av	yet	yet	0
as	as	p-acp	as	as	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
tyrical	tyrical	j	tyrical	tyrical	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
,	,	,	,	,	0
or	or	cc	or	or	0
as	as	p-acp	as	as	0
their	their	po32	their	their	0
base	base	j	base	base	0
Actions	Actions	n2	Actions	action	0
deserve	deserve	vvi	deserve	deserve	0
.	.	.	.	.	1
The	The	dt	The	the	0
grand	grand	j	grand	grand	0
thing	thing	n1	thing	thing	0
then	then	av	then	then	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
distinguish	distinguish	vvi	distinguish	distinguish	0
Jews	Jews	np2	Jews	Jew	0
Goods	Goods	n2-j	Goods	good	0
from	from	p-acp	from	from	0
English	English	np1	English	English	0
,	,	,	,	,	0
and	and	cc	and	and	0
Settle	Settle	vvi	Settle	settle	0
it	it	pn31	it	it	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
further	further	av-jc	further	further	0
Cheats	Cheats	vvz	Cheats	cheat	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
on	on	p-acp	on	on	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
in	in	p-acp	in	in	0
Your	Your	po22	Your	your	0
Customes	Customes	n2	Customs	custom	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
Subjects	Subjects	n2-jn	Subject's	subject	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Staple	Staple	n1	Staple	staple	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Merchants	Merchants	n2	Merchant's	merchant	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Trade	Trade	n1	Trade	trade	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
much	much	av-d	much	much	0
easier	easier	jc	easier	easy	0
to	to	pc-acp	to	to	0
prevent	prevent	vvi	prevent	prevent	0
future	future	j-jn	future	future	0
Frauds	Frauds	n2	Frauds	fraud	0
,	,	,	,	,	0
than	than	cs	than	than	0
discover	discover	vvi	discover	discover	0
past	past	p-acp	passed	past	0
:	:	:	:	:	0
However	However	c-acp	However	however	0
,	,	,	,	,	0
I	I	pns11	I	i	0
still	still	av	still	still	0
affirm	affirm	vvb	affirm	affirm	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
make	make	vvi	make	make	0
good	good	j	good	good	0
my	my	po11	my	my	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
posals	posals	ng1-j	posals	posals	0
Fol.	Fol.	n1	Fol.	fol.	1
29.	29.	crd	29.	29.	0
(	(	(	(	(	0
including	including	vvg	including	include	0
London	London	np1	London	London	0
too	too	av	too	too	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
future	future	j-jn	future	future	0
prevention	prevention	n1	prevention	prevention	0
.	.	.	.	.	0
)	)	)	)	)	1
And	And	cc	And	and	0
besides	besides	p-acp	beside	beside	0
that	that	d	that	that	0
,	,	,	,	,	0
make	make	vvb	make	make	0
it	it	pn31	it	it	0
appear	appear	vvi	appear	appear	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
years	years	n2	years	year	0
the	the	dt	the	the	0
wholesom	wholesom	j	wholesome	wholesome	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
Navigation	Navigation	n1	Navigation	navigation	0
,	,	,	,	,	0
Frauds	Frauds	n2	Frauds	fraud	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Are	Are	vbr	Are	be	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Nose	Nose	n1	Nose	nose	0
of	of	pp-f	of	of	0
Wax	Wax	n1	Wax	wax	0
turned	turned	vvn	turned	turn	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
Helm	Helm	n1	Helm	helm	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
pretend	pretend	vvb	pretend	pretend	0
a	a	dt	a	a	0
small	small	j	small	small	0
Duty	Duty	n1	Duty	duty	0
taken	taken	vvn	taken	take	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
grateful	grateful	j	grateful	grateful	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
due	due	j-jn	due	due	0
Execution	Execution	n1	Execution	execution	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Beneficial	Beneficial	j	Beneficial	beneficial	0
Statutes	Statutes	n2	Statutes	statute	0
.	.	.	.	.	1
My	My	po11	My	my	0
Sufferings	Sufferings	n2	Sufferings	suffering	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
Body	Body	n1	Body	body	0
and	and	cc	and	and	0
Purse	Purse	n1	Purse	purse	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
solely	solely	av-j	solely	sole	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
Zeal	Zeal	n1	Zeal	zeal	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Service	Service	n1	Service	service	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Country	Country	n1	Country	country	0
;	;	;	;	;	0
and	and	cc	and	and	0
no	no	dx	no	no	0
opportunity	opportunity	n1	opportunity	opportunity	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
)	)	)	)	)	0
did	did	vdd	did	do	0
ever	ever	av	ever	ever	0
happen	happen	vvi	happen	happen	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
began	began	vvd	began	begin	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
now	now	av	now	now	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
with	with	p-acp	with	with	0
Power	Power	n1	Power	power	0
repel	repel	vvi	repel	repel	0
the	the	dt	the	the	0
fury	fury	n1	fury	fury	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Enemies	Enemies	n2	Enemies	enemy	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
,	,	,	,	,	0
(	(	(	(	(	0
that	that	cst	that	that	0
God	God	np1	God	God	0
having	having	vhg	having	have	0
seated	seated	vvn	seated	seat	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Throne	Throne	n1	Throne	throne	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Ancestors	Ancestors	n2	Ancestors	ancestor	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
recover	recover	vvb	recover	recover	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
my	my	po11	my	my	0
Actions	Actions	n2	Actions	action	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
Legal	Legal	j	Legal	legal	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
made	made	vvn	made	make	0
one	one	crd	one	one	0
false	false	j	false	false	0
step	step	n1	step	step	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Duty	Duty	n1	Duty	duty	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Substance	Substance	n1	Substance	substance	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
hath	hath	vhz	hath	have	0
relation	relation	n1	relation	relation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	0
)	)	)	)	)	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
great	great	j	great	great	0
hopes	hopes	n2	hope's	hope	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Favour	Favour	n1	Favour	favour	0
and	and	cc	and	and	0
Pardon	Pardon	vvi	Pardon	pardon	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
Boldness	Boldness	n1	Boldness	boldness	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
this	this	d	this	this	0
publick	publick	j	public	public	0
Address	Address	n1	Address	address	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
will	will	vmb	will	will	0
believe	believe	vvi	believe	believe	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
never	never	av-x	never	never	0
Swerve	Swerve	vvi	Swerve	swerve	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
constant	constant	j	constant	constant	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Crown	Crown	n1	Crown	crown	0
,	,	,	,	,	0
and	and	cc	and	and	0
Obedience	Obedience	n1	Obedience	obedience	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Establish'd	Establish'd	vvn	Established	establish	0
Laws	Laws	n2	Laws	law	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
State	State	n1	State	state	0
,	,	,	,	,	0
whatever	whatever	r-crq	whatever	whatever	0
my	my	po11	my	my	0
future	future	j-jn	future	future	0
Condition	Condition	n1	Condition	condition	0
may	may	vmb	may	may	0
happen	happen	vvi	happen	happen	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
Fleet	Fleet	n1	Fleet	fleet	0
London	London	np1	London	London	0
May	May	vmb	May	may	0
29th	29th	ord	29th	29th	0
.	.	.	.	.	1
1685.	1685.	crd	1685.	1685.	1
Sacred	Sacred	j	Sacred	sacred	0
SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	1
