RIGHT	RIGHT	np1	RIGHT	Right	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
ur	ur	zz	ur	ur	0
noble	noble	j	noble	noble	0
family	family	n1	family	family	0
,	,	,	,	,	0
and	and	cc	and	and	0
give	give	vvi	give	give	0
a	a	dt	a	a	0
essing	essing	n1	essing	essing	0
along	along	a-acp	along	along	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
uths	uths	n2	uths	uth	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glorious	glorious	j	glorious	glorious	0
ad	ad	fw-la	ad	ad	0
∣	∣	sy	∣	∣	0
vantage	vantage	n1	vantage	vantage	0
of	of	pp-f	of	of	0
soules	soules	n2	souls	soul	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
so	so	av	so	so	0
he	he	pns31	he	he	0
desires	desires	vvz	desires	desire	0
and	and	cc	and	and	0
praies	praies	vvz	prays	pray	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
,	,	,	,	,	1
