YOu	YOu	pn22	YOu	you	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Prince	Prince	n1	Prince	prince	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
doubt	doubt	n1	doubt	doubt	0
the	the	dt	the	the	0
fates	fates	n2	fates	fate	0
should	should	vmd	should	shall	0
either	either	av-d	either	either	0
have	have	vhi	have	have	0
reserv'd	reserv'd	vvn	reserved	reserve	0
him	him	pno31	him	he	0
till	till	p-acp	till	till	0
your	your	po22	your	your	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
or	or	cc	or	or	0
made	made	vvd	made	make	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
born	born	vvn	born	bear	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
Gods	Gods	n2	Gods	god	0
took	took	vvd	took	take	0
care	care	n1	care	care	0
that	that	cst	that	that	0
his	his	po31	his	his	0
reputation	reputation	n1	reputation	reputation	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
unspotted	unspotted	j	unspotted	unspotted	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
times	times	n2	times	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
his	his	po31	his	his	0
life	life	n1	life	life	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
serv'd	serv'd	vvn	served	serve	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
blemish	blemish	n1	blemish	blemish	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
infallibly	infallibly	av-j	infallibly	infallible	0
have	have	vhi	have	have	0
cast	cast	vvn	cast	cast	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
;	;	;	;	;	0
his	his	po31	his	his	0
Princess	Princess	n1	Princess	princess	0
deserv'd	deserv'd	vvd	deserved	deserve	0
his	his	po31	his	his	0
affection	affection	n1	affection	affection	0
wholly	wholly	av-jn	wholly	whole	0
,	,	,	,	,	0
and	and	cc	and	and	0
only	only	av-j	only	only	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
capable	capable	j	capable	capable	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
withdraw	withdraw	vvi	withdraw	withdraw	0
him	him	pno31	him	he	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
fidelity	fidelity	n1	fidelity	fidelity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
renders	renders	vvz	renders	render	0
him	him	pno31	him	he	0
so	so	av	so	so	0
dear	dear	j-jn	dear	dear	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
recommendable	recommendable	j	recommendable	recommendable	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
Hitherto	Hitherto	av	Hitherto	hitherto	0
J	J	pns11	J	i	0
have	have	vhb	have	have	0
spoken	spoken	vvn	spoken	speak	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
Calista	Calista	np1	Calista	Calista	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Soveraign	Soveraign	j-jn	Sovereign	sovereign	0
Mistress	Mistress	n1	Mistress	mistress	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
;	;	;	;	;	0
now	now	av	now	now	0
I	I	pns11	I	i	0
speak	speak	vvb	speak	speak	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
her	her	pno31	her	she	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
this	this	d	this	this	0
unworthy	unworthy	j	unworthy	unworthy	0
Piece	Piece	n1	Piece	piece	0
again	again	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
J	J	pns11	J	i	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
secrate	secrate	vvi	secrate	secrate	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
whole	whole	j-jn	whole	whole	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
my	my	po11	my	my	0
affections	affections	n2	affections	affection	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
the	the	dt	the	the	0
consideration	consideration	n1	consideration	consideration	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
love	love	n1	love	love	0
,	,	,	,	,	0
J	J	pns11	J	i	0
find	find	vvb	find	find	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
all	all	d	all	all	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
desired	desired	vvn	desired	desire	0
in	in	p-acp	in	in	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
works	works	vvz	works	work	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nature	nature	n1	nature	nature	0
are	are	vbr	are	be	0
dedicated	dedicated	vvn	dedicated	dedicate	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
quality	quality	n1	quality	quality	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
eminent	eminent	j	eminent	eminent	0
,	,	,	,	,	0
too	too	av	too	too	0
eminent	eminent	j	eminent	eminent	0
for	for	c-acp	for	for	0
my	my	po11	my	my	0
hopes	hopes	n2	hope's	hope	0
;	;	;	;	;	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
hitherto	hitherto	av	hitherto	hitherto	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
misfortunes	misfortunes	n2	misfortunes	misfortune	0
,	,	,	,	,	0
&	&	cc	&	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	d	that	that	0
wch	wch	r-crq	which	which	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
me	me	pno11	me	i	0
pass	pass	vvi	pass	pass	0
many	many	d	many	many	0
years	years	n2	years	year	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
service	service	n1	service	service	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
anie	anie	d	any	any	0
other	other	j-jn	other	other	0
advantage	advantage	n1	advantage	advantage	0
then	then	av	then	then	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
yours	yours	png22	yours	you	0
▪	▪	▪	▪	▪	0
&	&	cc	&	and	0
of	of	a-acp	of	off	0
being	being	vbg	being	be	0
sufferd	sufferd	vvn	suffered	suffer	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
.	.	.	.	.	1
An	An	dt	And	a	0
interessed	interessed	vvn	interested	interest	0
lover	lover	n1	lover	lover	0
(	(	(	(	(	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
a	a	dt	a	a	0
captive	captive	j-jn	captive	captive	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
idolater	idolater	n1	idolater	idolater	0
)	)	)	)	)	0
might	might	vmd	might	may	0
seem	seem	vvi	seem	seem	0
suspected	suspected	vvn	suspected	suspect	0
in	in	p-acp	in	in	0
praising	praising	vvg	praising	praise	0
the	the	dt	the	the	0
beauties	beauties	n2	beauty's	beauty	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
mind	mind	n1	mind	mind	0
and	and	cc	and	and	0
bodie	bodie	n1	body	body	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
eies	eies	n2	eyes	eye	0
and	and	cc	and	and	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
France	France	np1	France	France	0
take	take	vvi	take	take	0
my	my	po11	my	my	0
part	part	n1	part	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
bear	bear	vvi	bear	bear	0
witness	witness	n1	witness	witness	0
ge	ge	zz	ge	ge	0
∣	∣	sy	∣	∣	0
nerallie	nerallie	av-j	nerallie	nerallie	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
accomplished	accomplished	vvn	accomplished	accomplish	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
creatures	creatures	n2	creatures	creature	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
therefore	therefore	av	therefore	therefore	0
under	under	p-acp	under	under	0
your	your	po22	your	your	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
that	that	cst	that	that	0
Cassandra	Cassandra	np1	Cassandra	Cassandra	0
coms	coms	vvz	coms	come	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
her	her	po31	her	her	0
self	self	n1	self	self	0
;	;	;	;	;	0
she	she	pns31	she	she	0
boasts	boasts	vvz	boasts	boast	0
of	of	pp-f	of	of	0
having	having	vhg	having	have	0
som	som	d	some	some	0
resemblance	resemblance	n1	resemblance	resemblance	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
'tis	'tis	pn31|vbz	it's	it|be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
she	she	pns31	she	she	0
seeks	seeks	vvz	seeks	seek	0
for	for	p-acp	for	for	0
sanctuarie	sanctuarie	n1	sanctuary	sanctuary	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
various	various	j	various	various	0
changes	changes	n2	changes	change	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
fortune	fortune	n1	fortune	fortune	0
;	;	;	;	;	0
you	you	pn22	you	you	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
know	know	vvi	know	know	0
her	her	pno31	her	she	0
a	a	dt	a	a	0
great	great	j	great	great	0
while	while	n1	while	while	0
,	,	,	,	,	0
though	though	cs	though	though	0
she	she	pns31	she	she	0
keep	keep	vvb	keep	keep	0
you	you	pn22	you	you	0
verie	verie	av	very	very	0
constant	constant	j	constant	constant	0
companie	companie	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
wonder	wonder	vvi	wonder	wonder	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
her	her	pno31	her	she	0
give	give	vvi	give	give	0
the	the	dt	the	the	0
name	name	n1	name	name	0
to	to	p-acp	to	to	0
adventures	adventures	n2	adventures	adventure	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
she	she	pns31	she	she	0
seems	seems	vvz	seems	seem	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
part	part	n1	part	part	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
her	her	pno31	her	she	0
come	come	vvi	come	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dark	dark	j	dark	dark	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
hope	hope	vvb	hope	hope	0
least	least	av-ds	least	least	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
know	know	vvi	know	know	0
her	her	pno31	her	she	0
again	again	av	again	again	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
lineaments	lineaments	n2	lineaments	lineament	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
common	common	j	common	common	0
;	;	;	;	;	0
You	You	pn22	You	you	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
face	face	n1	face	face	0
may	may	vmb	may	may	0
find	find	vvi	find	find	0
a	a	dt	a	a	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
shines	shines	vvz	shines	shine	0
most	most	av-ds	most	most	0
vi	vi	fw-la	vi	vi	0
∣	∣	sy	∣	∣	0
siblie	siblie	av-j	siblie	siblie	0
in	in	p-acp	in	in	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
carriage	carriage	n1	carriage	carriage	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
neither	neither	av-dx	neither	neither	0
see	see	vvi	see	see	0
anie	anie	d	any	any	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
injure	injure	vvi	injure	injure	0
you	you	pn22	you	you	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
anie	anie	d	any	any	0
thing	thing	n1	thing	thing	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
disavow	disavow	vvi	disavow	disavow	0
.	.	.	.	.	1
If	If	cs	If	if	0
this	this	d	this	this	0
First	First	ord	First	first	0
Part	Part	n1	Part	part	0
divert	divert	vvb	divert	divert	0
you	you	pn22	you	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
designe	designe	n1	design	design	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
to	to	p-acp	to	to	0
mind	mind	n1	mind	mind	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
you	you	pn22	you	you	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
mark	mark	n1	mark	mark	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
will	will	vmb	will	will	0
oblige	oblige	vvi	oblige	oblige	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
quicklie	quicklie	av-j	quickly	quick	0
the	the	dt	the	the	0
continuation	continuation	n1	continuation	continuation	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Storie	Storie	n1	Story	story	0
;	;	;	;	;	0
and	and	cc	and	and	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
be	be	vbb	be	be	0
nei	nei	fw-la	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
Doctor	Doctor	n1	Doctor	doctor	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
a	a	av	a	a	0
passablie	passablie	av-j	passablie	passablie	0
Learned	Learned	vvd	Learned	learn	0
man	man	n1	man	man	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
certain	certain	j	certain	certain	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
never	never	av-x	never	never	0
inspire	inspire	vvi	inspire	inspire	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
mean	mean	j	mean	mean	0
,	,	,	,	,	0
low	low	j	low	low	0
fancies	fancies	n2	fancies	fancy	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
inspired	inspired	vvn	inspired	inspire	0
into	into	p-acp	into	into	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
resolution	resolution	n1	resolution	resolution	0
of	of	pp-f	of	of	0
li	li	n1	li	livre	0
∣	∣	sy	∣	∣	0
ving	ving	n1	ving	ving	0
,	,	,	,	,	0
and	and	cc	and	and	0
dying	dying	vvg	dying	die	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
