NO	NO	dx	NO	no	0
overthrowing	overthrowing	vvg	overthrowing	overthrow	0
their	their	po32	their	their	0
own	own	d	own	own	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
hazard	hazard	n1	hazard	hazard	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
Soules	Soules	n2	Souls	soul	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
very	very	j	very	very	0
care	care	vvb	care	care	0
∣	∣	sy	∣	∣	0
full	full	av-j	full	full	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
bring	bring	vvb	bring	bring	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
our	our	po12	our	our	0
minds	minds	n2	minds	mind	0
free	free	j	free	free	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
prepossest	prepossest	vvn	prepossessed	prepossess	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
Opi	Opi	n2	Opi	opi	0
∣	∣	sy	∣	∣	0
nion	nion	n1	nion	nion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
either	either	av-d	either	either	0
framed	framed	vvn	framed	frame	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
phantasy	phantasy	n1	phantasy	phantasy	0
,	,	,	,	,	0
or	or	cc	or	or	0
received	received	vvd	received	receive	0
from	from	p-acp	from	from	0
others	others	n2-jn	others	other	0
:	:	:	:	:	0
A	A	dt	A	a	0
mind	mind	n1	mind	mind	0
forestalled	forestalled	vvn	forestalled	forestall	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
er	er	zz	er	er	0
∣	∣	sy	∣	∣	0
roneous	roneous	j	roneous	roneous	0
conceipt	conceipt	n1	conceit	conceit	0
,	,	,	,	,	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
fit	fit	j	fit	fit	0
Judge	Judge	n1	Judge	judge	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Testimony	Testimony	n1	Testimony	testimony	0
cōcerning	cōcerning	vvg	concerning	concern	0
Truth	Truth	n1	Truth	truth	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
coloured	coloured	j-vvn	coloured	colour	0
glasse	glasse	n1	glass	glass	0
transmits	transmits	ng1	transmits	transmits	0
the	the	dt	the	the	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
represents	represents	vvz	represents	represent	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
infected	infected	vvn	infected	infect	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
same	same	d	same	same	0
colour	colour	n1	colour	colour	0
with	with	p-acp	with	with	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
is	is	vbz	is	be	0
dyed	dyed	vvn	died	dye	0
:	:	:	:	:	0
Or	Or	cc	Or	or	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
taste	taste	n1	taste	taste	0
,	,	,	,	,	0
distempered	distempered	vvn	distempered	distemper	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
ill	ill	j-jn	ill	ill	0
humour	humour	n1	humour	humour	0
,	,	,	,	,	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
lisheth	lisheth	vvz	lisheth	lish	0
all	all	d	all	all	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
receives	receives	vvz	receives	receive	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
humour	humour	n1	humour	humour	0
with	with	p-acp	with	with	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
is	is	vbz	is	be	0
infected	infected	vvn	infected	infect	0
:	:	:	:	:	0
so	so	av	so	so	0
happens	happens	vvz	happens	happen	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
minde	minde	n1	mind	mind	0
prepossest	prepossest	vvd	prepossessed	prepossess	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
phantasie	phantasie	n1	fantasy	fantasy	0
,	,	,	,	,	0
it	it	pn31	it	it	0
apprehends	apprehends	vvz	apprehends	apprehend	0
and	and	cc	and	and	0
judgeth	judgeth	vvz	judgeth	judge	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
things	things	n2	things	thing	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
opinion	opinion	n1	opinion	opinion	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
hath	hath	vhz	hath	have	0
entertained	entertained	vvn	entertained	entertain	0
.	.	.	.	.	1
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
exceeding	exceeding	av-vvg	exceeding	exceed	0
broad	broad	j	broad	broad	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
use	use	vvi	use	use	0
the	the	dt	the	the	0
Psal	Psal	np1	Psal	Psal	0
∣	∣	sy	∣	∣	0
mists	mists	n2	mists	mist	0
expression	expression	n1	expression	expression	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.96	119.96	crd	119.96	119.96	0
.	.	.	.	.	1
)	)	)	)	)	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
large	large	j	large	large	0
comprehension	comprehension	n1	comprehension	comprehension	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
very	very	av	very	very	0
mysterious	mysterious	j	mysterious	mysterious	0
,	,	,	,	,	0
containing	containing	vvg	containing	contain	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
wonders	wonders	n2	wonders	wonder	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
tearmed	tearmed	vvn	termed	term	0
,	,	,	,	,	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
18.	18.	crd	18.	18.	0
)	)	)	)	)	0
there	there	pn31|vbz	there	it|be	0
needs	needs	av	needs	needs	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
reading	reading	n-vvg	reading	read	0
,	,	,	,	,	0
much	much	d	much	much	0
Meditation	Meditation	n1	Meditation	meditation	0
upon	upon	p-acp	upon	upon	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
read	read	vvn	read	read	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
same	same	d	same	same	0
Prophet	Prophet	n1	Prophet	prophet	0
tells	tells	vvz	tells	tell	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
meditate	meditate	vvi	meditate	meditate	0
upon	upon	p-acp	upon	upon	0
Gods	Gods	ng1	Gods	god	0
Law	Law	n1	Law	law	0
all	all	d	all	all	0
the	the	dt	the	the	0
day	day	n1	day	day	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.97	119.97	crd	119.97	119.97	0
.	.	.	.	.	1
)	)	)	)	)	0
much	much	d	much	much	0
confe	confe	n1	confe	confe	0
∣	∣	sy	∣	∣	0
rence	rence	vvi	rence	rinse	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
with	with	p-acp	with	with	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
experienced	experienced	vvn	experienced	experience	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
much	much	d	much	much	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
learned	learned	j	learned	learned	0
mens	mens	ng2	men's	man	0
writings	writings	n2	writings	write	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
give	give	vvb	give	give	0
great	great	j	great	great	0
light	light	n1	light	light	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
understanding	understanding	n1	understanding	understanding	0
of	of	pp-f	of	of	0
darke	darke	j	dark	dark	0
places	places	n2	places	place	0
in	in	p-acp	in	in	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
wee	wee	pns12	we	we	0
shall	shall	vmb	shall	shall	0
often	often	av	often	often	0
meet	meet	vvi	meet	meet	0
withall	withall	av	withal	withal	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
,	,	,	,	,	0
fervent	fervent	j	fervent	fervent	0
and	and	cc	and	and	0
continuall	continuall	j	continual	continual	0
Prayers	Prayers	n2	Prayers	prayer	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
acknowledging	acknowledging	vvg	acknowledging	acknowledge	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
blindnesse	blindnesse	n1	blindness	blindness	0
,	,	,	,	,	0
and	and	cc	and	and	0
inability	inability	n1	inability	inability	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
search	search	vvi	search	search	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
deep	deep	j-jn	deep	deep	0
Mysteries	Mysteries	n2	Mysteries	mystery	0
revea	revea	vhb	revea	revea	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
Agur	Agur	n1	Agur	agur	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
30.2	30.2	crd	30.2	30.2	0
,	,	,	,	,	0
3.	3.	crd	3.	3.	0
)	)	)	)	)	0
we	we	pns12	we	we	0
beg	beg	vvb	beg	beg	0
earnestly	earnestly	av-j	earnestly	earnest	0
the	the	dt	the	the	0
assistance	assistance	n1	assistance	assistance	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.18	119.18	crd	119.18	119.18	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
under	under	a-acp	under	under	0
∣	∣	sy	∣	∣	0
stand	stand	vvi	stand	stand	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
precepts	precepts	n2	precepts	precept	0
,	,	,	,	,	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
27.	27.	crd	27.	27.	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
us	us	pno12	us	we	0
understanding	understanding	n1	understanding	understanding	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
his	his	po31	his	his	0
testimonies	testimonies	n2	testimonies	testimony	0
,	,	,	,	,	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
125.	125.	crd	125.	125.	0
being	being	vbg	being	be	0
assured	assured	vvn	assured	assure	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
reveale	reveale	vvi	reveal	reveal	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
the	the	dt	the	the	0
mind	mind	n1	mind	mind	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
2.11	2.11	crd	2.11	2.11	0
.	.	.	.	.	0
so	so	av	so	so	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
deny	deny	vvi	deny	deny	0
that	that	cst	that	that	0
help	help	vvb	help	help	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
that	that	cst	that	that	0
ask	ask	vvb	ask	ask	0
it	it	pn31	it	it	0
,	,	,	,	,	0
Iames	Iames	np1	Iames	Iames	0
1.5	1.5	crd	1.5	1.5	0
.	.	.	.	.	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
children	children	n2	children	child	0
finde	finde	vvi	find	find	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
1	1	crd	1	1	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
2.27	2.27	crd	2.27	2.27	0
.	.	.	.	.	1
The	The	dt	The	the	0
publishing	publishing	vvg	publishing	publish	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
is	is	vbz	is	be	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Providence	Providence	n1	Providence	providence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
cast	cast	vvn	cast	cast	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
last	last	ord	last	last	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
daies	daies	n2	days	day	0
,	,	,	,	,	0
perhaps	perhaps	av	perhaps	perhaps	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
might	might	vmd	might	may	0
lay	lay	vvi	lay	lay	0
neerer	neerer	av-jc	nearer	near	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
heedfully	heedfully	av-j	heedfully	heedful	0
remember	remember	vvi	remember	remember	0
the	the	dt	the	the	0
last	last	ord	last	last	0
words	words	n2	words	word	0
and	and	cc	and	and	0
counsels	counsels	n2	counsels	counsel	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
dying	dying	j-vvg	dying	die	0
Pastor	Pastor	n1	Pastor	pastor	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
usually	usually	av-j	usually	usual	0
the	the	dt	the	the	0
last	last	ord	last	last	0
directions	directions	n2	directions	direction	0
and	and	cc	and	and	0
advise	advise	n1	advice	advice	0
of	of	pp-f	of	of	0
dying	dying	j-vvg	dying	die	0
Parents	Parents	n2	Parents	parent	0
,	,	,	,	,	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
neer	neer	av-j	near	near	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
make	make	vvb	make	make	0
a	a	dt	a	a	0
strong	strong	j	strong	strong	0
impression	impression	n1	impression	impression	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
given	given	vvn	given	give	0
:	:	:	:	:	0
Withall	Withall	av	Withal	withal	0
seeing	seeing	vvg	seeing	see	0
,	,	,	,	,	0
being	being	vbg	being	be	0
shortly	shortly	av-j	shortly	short	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
you	you	pn22	you	you	0
no	no	dx	no	no	0
more	more	dc	more	more	0
service	service	n1	service	service	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
person	person	n1	person	person	0
,	,	,	,	,	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
this	this	d	this	this	0
monument	monument	n1	monument	monument	0
behind	behind	p-acp	behind	behind	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
seen	seen	vvn	seen	see	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
being	being	vbg	being	be	0
dead	dead	j	dead	dead	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
yet	yet	av	yet	yet	0
speake	speake	vvi	speak	speak	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Abel	Abel	np1	Abel	Abel	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
Heb.	Heb.	np1	Heb.	Heb.	1
11.4	11.4	crd	11.4	11.4	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
(	(	(	(	(	0
Brethren	Brethren	n2	Brothers	brethren	0
)	)	)	)	)	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
be	be	vbi	be	be	0
very	very	av	very	very	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
sad	sad	j	sad	sad	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
lately	lately	av-j	lately	late	0
reduced	reduced	vvn	reduced	reduce	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
you	you	pn22	you	you	0
suffered	suffered	vvd	suffered	suffer	0
the	the	dt	the	the	0
spoiling	spoiling	vvg	spoiling	spoil	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
your	your	po22	your	your	0
very	very	j	very	very	0
lives	lives	n2	lives	life	0
did	did	vdd	did	do	0
hang	hang	vvi	hang	hang	0
in	in	p-acp	in	in	0
doubt	doubt	n1	doubt	doubt	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
feared	feared	vvd	feared	fear	0
day	day	n1	day	day	0
and	and	cc	and	and	0
night	night	n1	night	night	0
,	,	,	,	,	0
having	having	vhg	having	have	0
no	no	dx	no	no	0
assurance	assurance	n1	assurance	assurance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
lives	lives	n2	lives	life	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
threatens	threatens	vvz	threatens	threaten	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
happen	happen	vvi	happen	happen	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
28.66	28.66	crd	28.66	28.66	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	n1	sire	sire	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
memory	memory	n1	memory	memory	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
sad	sad	j	sad	sad	0
times	times	n2	times	time	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
still	still	av	still	still	0
fresh	fresh	j	fresh	fresh	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
minds	minds	n2	minds	mind	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
flesh	flesh	n1	flesh	flesh	0
may	may	vmb	may	may	0
still	still	av	still	still	0
tremble	tremble	vvi	tremble	tremble	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
afraid	afraid	j	afraid	afraid	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Judgements	Judgements	n2	Judgements	judgement	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
the	the	dt	the	the	0
Psal	Psal	np1	Psal	Psal	0
∣	∣	sy	∣	∣	0
mists	mists	n2	mists	mist	0
phrase	phrase	n1	phrase	phrase	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.120	119.120	crd	119.120	119.120	0
.	.	.	.	.	1
)	)	)	)	)	0
that	that	cst	that	that	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
serving	serving	vvg	serving	serve	0
for	for	p-acp	for	for	0
what	what	q-crq	what	what	0
evills	evills	n2-jn	evils	evil	0
the	the	dt	the	the	0
wrath	wrath	n1	wrath	wrath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
was	was	vbds	was	be	0
then	then	av	then	then	0
kindled	kindled	vvn	kindled	kindle	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
carefully	carefully	av-j	carefully	careful	0
watch	watch	vvi	watch	watch	0
over	over	a-acp	over	over	0
your	your	po22	your	your	0
waies	waies	n2	ways	way	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
provoke	provoke	vvb	provoke	provoke	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hereafter	hereafter	av	hereafter	hereafter	0
to	to	pc-acp	to	to	0
powre	powre	vvi	pour	power	0
out	out	av	out	out	0
his	his	po31	his	his	0
indignation	indignation	n1	indignation	indignation	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
more	more	dc	more	more	0
fearefull	fearefull	j	fearful	fearful	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
hand	hand	n1	hand	hand	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
found	found	vvn	found	find	0
so	so	av	so	so	0
heavy	heavy	j	heavy	heavy	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
felt	felt	vvn	felt	feel	0
already	already	av	already	already	0
.	.	.	.	.	1
Notwithstanding	Notwithstanding	a-acp	Notwithstanding	notwithstanding	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
take	take	vvb	take	take	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
mixture	mixture	n1	mixture	mixture	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
mercies	mercies	n2	mercies	mercy	0
,	,	,	,	,	0
even	even	av	even	even	0
with	with	p-acp	with	with	0
that	that	cst	that	that	0
heavy	heavy	j	heavy	heavy	0
Judgement	Judgement	n1	Judgement	judgement	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
,	,	,	,	,	0
first	first	ord	first	first	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
gave	gave	vvd	gave	give	0
you	you	pn22	you	you	0
yet	yet	av	yet	yet	0
your	your	po22	your	your	0
lives	lives	n2	lives	life	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
prey	prey	n1	prey	prey	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
all	all	d	all	all	0
the	the	dt	the	the	0
favour	favour	n1	favour	favour	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
promised	promised	vvd	promised	promise	0
Baruch	Baruch	np1	Baruch	Baruch	0
,	,	,	,	,	0
Ier.	Ier.	np1	Ier.	Ier.	1
45.5	45.5	crd	45.5	45.5	0
.	.	.	.	.	0
and	and	cc	and	and	0
that	that	cst	that	that	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
serving	serving	vvg	serving	serve	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
enemies	enemies	ng1	enemies	enemy	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
besides	besides	a-acp	beside	beside	0
by	by	p-acp	by	by	0
withdrawing	withdrawing	vvg	withdrawing	withdraw	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
hand	hand	n1	hand	hand	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
last	last	ord	last	last	0
yeare	yeare	n1	year	year	0
he	he	pns31	he	he	0
called	called	vvd	called	call	0
to	to	pc-acp	to	to	0
contend	contend	vvi	contend	contend	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Pestilence	Pestilence	n1	Pestilence	pestilence	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
brake	brake	vvd	brake	break	0
in	in	p-acp	in	in	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
severall	severall	j	several	several	0
times	times	n2	times	time	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
se	se	vvi	see	see	0
∣	∣	sy	∣	∣	0
verall	verall	j	verall	verall	0
waies	waies	n2	ways	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
gleaned	gleaned	vvn	gleaned	glean	0
onely	onely	av-j	only	only	0
a	a	dt	a	a	0
few	few	d	few	few	0
amongst	amongst	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
here	here	av	here	here	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
Townes	Townes	n2	Towns	town	0
were	were	vbdr	were	be	0
