SEynge	SEynge	vvg	Sing	sing	0
,	,	,	,	,	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
image	image	n1	image	image	0
of	of	pp-f	of	of	0
vertue	vertue	n1	virtue	virtue	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
shulde	shulde	vmd	should	shall	0
neuer	neuer	av-x	never	never	0
be	be	vbi	be	be	0
fast	fast	av-j	fast	fast	0
printed	printed	vvn	printed	print	0
.	.	.	.	.	1
And	And	cc	And	and	0
who	who	q-crq	who	who	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
beyng	beyng	vbg	being	be	0
entred	entred	vvn	entered	enter	0
in	in	p-acp	in	in	0
to	to	p-acp	to	to	0
ye	ye	pn22	you	you	0
kyngdome	kyngdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
by	by	p-acp	by	by	0
bapyme	bapyme	n1	bapyme	bapyme	0
doth	doth	vdz	does	do	0
ascribe	ascribe	vvi	ascribe	ascribe	0
any	any	d	any	any	0
thyng	thyng	n1	thing	thing	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
wysedome	wysedome	n1	wisdom	wisdom	0
/	/	/	/	/	0
to	to	pc-acp	to	to	0
his	his	po31	his	his	0
merites	merites	n2	merits	merit	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
deser	deser	n1	desert	desert	0
∣	∣	sy	∣	∣	0
uynges	uynges	n2-vvg	uynges	uynge	0
/	/	/	/	/	0
and	and	cc	and	and	0
nat	nat	xx	nat	not	0
aknowlegeth	aknowlegeth	vvz	aknowlegeth	aknowlege	0
euery	euery	d	every	every	0
where	where	c-crq	where	where	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
feblenes	feblenes	n1	feebleness	feebleness	0
/	/	/	/	/	0
trusting	trusting	vvg	trusting	trust	0
vpon	vpon	p-acp	upon	upon	0
ye	ye	pn22	you	you	0
fre	fre	p-acp	from	from	0
grace	grace	n1	grace	grace	0
&	&	cc	&	and	0
mercy	mercy	n1	mercy	mercy	0
of	of	pp-f	of	of	0
almyghty	almyghty	j-jn	almighty	almighty	0
god	god	n1	god	god	0
/	/	/	/	/	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
drade	drade	vvb	drade	dread	0
/	/	/	/	/	0
leest	leest	ds	least	least	0
for	for	p-acp	for	for	0
mercy	mercy	n1	mercy	mercy	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
euery	euery	d	every	every	0
where	where	c-crq	where	where	0
redy	redy	j	ready	ready	0
for	for	p-acp	for	for	0
hym	hym	pno31	him	he	0
that	that	cst	that	that	0
calleth	calleth	vvz	calls	call	0
/	/	/	/	/	0
he	he	pns31	he	he	0
proue	proue	vvi	prove	prove	0
the	the	dt	the	the	0
sore	sore	j	soar	sore	0
and	and	cc	and	and	0
rigorous	rigorous	j	rigorous	rigorous	0
iustice	iustice	n1	justice	justice	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
.	.	.	.	.	1
Nowe	Nowe	av	Now	now	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
se	se	vvi	see	see	0
whither	whither	c-crq	whither	whither	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
more	more	av-dc	more	more	0
expediēt	expediēt	j	expedient	expedient	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
mannis	mannis	n1	mannis	mannis	0
saluaciō	saluaciō	n1	salvation	salvation	0
,	,	,	,	,	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
iustice	iustice	n1	justice	justice	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
feared	feared	vvn	feared	fear	0
from	from	p-acp	from	from	0
synne	synne	n1	sin	sin	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
mercy	mercy	n1	mercy	mercy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
enticed	enticed	vvn	enticed	entice	0
bothe	bothe	av-d	both	both	0
to	to	pc-acp	to	to	0
loue	loue	vvi	love	love	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
ver	ver	p-acp	for	for	0
∣	∣	sy	∣	∣	0
tue	tue	uh	tue	tue	0
.	.	.	.	.	1
Iustyce	Iustyce	n1	Justice	justice	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
sore	sore	j	soar	sore	0
thretnynges	thretnynges	n2-vvg	threatenings	threatening	0
cōpelleth	cōpelleth	vvz	compelleth	compel	0
a	a	dt	a	a	0
mā	mā	n1	man	man	0
to	to	pc-acp	to	to	0
flee	flee	vvi	flee	flee	0
vice	vice	n1	vice	vice	0
/	/	/	/	/	0
and	and	cc	and	and	0
engēdreth	engēdreth	vvz	engendereth	engender	0
in	in	p-acp	in	in	0
hym	hym	pno31	him	he	0
a	a	dt	a	a	0
certayn	certayn	j	certain	certain	0
bōdly	bōdly	j	bondly	bondly	0
feare	feare	vvb	fear	fear	0
/	/	/	/	/	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
odious	odious	j	odious	odious	0
thyng	thyng	n1	thing	thing	0
vnto	vnto	p-acp	unto	unto	0
hym	hym	pno31	him	he	0
to	to	p-acp	to	to	0
cōmit	cōmit	vvb	commit	commit	0
synne	synne	n1	sin	sin	0
/	/	/	/	/	0
nat	nat	xx	nat	not	0
for	for	c-acp	for	for	0
ye	ye	pn22	you	you	0
hate	hate	vvb	hate	hate	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
punishemēt	punishemēt	n1	punishment	punishment	0
.	.	.	.	.	1
Mercy	Mercy	n1	Mercy	mercy	0
cōtrary	cōtrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
put	put	vvi	put	put	0
∣	∣	sy	∣	∣	0
teth	teth	vvz	teth	t	0
before	before	a-acp	before	before	0
a	a	dt	a	a	0
mannes	mannes	ng1	man's	man	0
face	face	n1	face	face	0
the	the	dt	the	the	0
vnspekable	vnspekable	j	vnspekable	vnspekable	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
towarde	towarde	p-acp	toward	toward	0
hym	hym	pno31	him	he	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
whiche	whiche	r-crq	which	which	0
so	so	av	so	so	0
loued	loued	vvd	loved	love	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
dyd	dyd	vdd	did	do	0
nat	nat	xx	nat	not	0
spare	spare	vvi	spare	spare	0
his	his	po31	his	his	0
onely	onely	j	only	only	0
sonne	sonne	n1	son	son	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
sake	sake	n1	sake	sake	0
/	/	/	/	/	0
the	the	dt	the	the	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
credible	credible	j	credible	credible	0
benefites	benefites	n2	benefits	benefit	0
/	/	/	/	/	0
the	the	dt	the	the	0
infinite	infinite	j	infinite	infinite	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
salua	salua	fw-la	salua	salua	0
∣	∣	sy	∣	∣	0
cion	cion	n1	cion	cion	0
/	/	/	/	/	0
the	the	dt	the	the	0
continuall	continuall	j	continual	continual	0
callyng	callyng	n-vvg	calling	call	0
vpon	vpon	p-acp	upon	upon	0
hym	hym	pno31	him	he	0
to	to	pc-acp	to	to	0
brynge	brynge	vvi	bring	bring	0
hym	hym	pno31	him	he	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
euerlastyng	euerlastyng	j	everlasting	everlasting	0
blysse	blysse	n1	bliss	bliss	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
ye	ye	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
she	she	pns31	she	she	0
sheweth	sheweth	vvz	shows	show	0
hym	hym	pno31	him	he	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
glasse	glasse	n1	glass	glass	0
/	/	/	/	/	0
the	the	dt	the	the	0
weake	weake	j	weak	weak	0
∣	∣	sy	∣	∣	0
nes	nes	zz	nes	nes	0
and	and	cc	and	and	0
feblenes	feblenes	n1	feebleness	feebleness	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
/	/	/	/	/	0
the	the	dt	the	the	0
perilles	perilles	n2	perils	peril	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
compassed	compassed	vvn	compassed	compass	0
about	about	a-acp	about	about	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
the	the	dt	the	the	0
calamites	calamites	n1	calamities	calamity	0
,	,	,	,	,	0
the	the	dt	the	the	0
miseri	miseri	fw-la	miseri	miseri	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
wretchednes	wretchednes	n1	wretchedness	wretchedness	0
that	that	cst	that	that	0
on	on	p-acp	on	on	0
euery	euery	d	every	every	0
side	side	n1	side	side	0
do	do	vdb	do	do	0
vtterly	vtterly	av-j	utterly	utter	0
hym	hym	pno31	him	he	0
wrappe	wrappe	vvi	wrap	wrap	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
many	many	d	many	many	0
mischeues	mischeues	n2	mischeues	mischeue	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
co	co	n1	counterfeit	counterfeit	0
∣	∣	sy	∣	∣	0
meth	meth	vvz	meth	m	0
no	no	dx	no	no	0
succour	succour	n1	succour	succour	0
but	but	cc-acp	but	but	0
fro	fro	p-acp	from	from	0
the	the	dt	the	the	0
mercy	mercy	n1	mercy	mercy	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
/	/	/	/	/	0
do	do	vdb	do	do	0
nat	nat	xx	nat	not	0
all	all	d	all	all	0
these	these	d	these	these	0
engēdre	engēdre	vvb	engender	engender	0
in	in	p-acp	in	in	0
hym	hym	pno31	him	he	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
childyshe	childyshe	j	childish	childish	0
loue	loue	n1	love	love	0
towarde	towarde	p-acp	toward	toward	0
his	his	po31	his	his	0
father	father	n1	father	father	0
/	/	/	/	/	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
wyl	wyl	vmb	will	will	0
performe	performe	vvi	perform	perform	0
his	his	po31	his	his	0
cō	cō	vvi	con	con	0
∣	∣	sy	∣	∣	0
maundemētes	maundemētes	n2	maundementes	maundemente	0
/	/	/	/	/	0
nat	nat	xx	nat	not	0
for	for	p-acp	for	for	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
punishement	punishement	n1	punishment	punishment	0
/	/	/	/	/	0
nor	nor	ccx	nor	nor	0
for	for	p-acp	for	for	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
rewarde	rewarde	n1	reward	reward	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	c-acp	for	for	0
bicause	bicause	c-acp	because	because	0
it	it	pn31	it	it	0
pleaseth	pleaseth	vvz	pleases	please	0
his	his	po31	his	his	0
most	most	av-ds	most	most	0
louyng	louyng	j-vvg	loving	love	0
father	father	n1	father	father	0
?	?	?	?	?	1
And	And	cc	And	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
accompted	accompted	vvd	accounted	account	0
this	this	d	this	this	0
a	a	dt	a	a	0
very	very	j	very	very	0
great	great	j	great	great	0
rewarde	rewarde	n1	reward	reward	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
thyng	thyng	n1	thing	thing	0
that	that	cst	that	that	0
dothe	dothe	vdz	doth	do	0
lyke	lyke	vvb	like	like	0
suche	suche	d	such	such	0
a	a	dt	a	a	0
good	good	j	good	good	0
father	father	n1	father	father	0
.	.	.	.	.	1
And	And	cc	And	and	0
where	where	c-crq	where	where	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
sayd	sayd	vvn	said	say	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
feare	feare	vvb	fear	fear	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
lorde	lorde	n1	lord	lord	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
beginnyng	beginnyng	n1	beginning	beginning	0
of	of	pp-f	of	of	0
wise	wise	n1	wise	wise	0
¦	¦	sy	¦	¦	0
dome	dome	n1	dome	dome	0
/	/	/	/	/	0
though	though	cs	though	though	0
the	the	dt	the	the	0
same	same	d	same	same	0
feare	feare	n1	fear	fear	0
somwhat	somwhat	av	somewhat	somewhat	0
cōcerneth	cōcerneth	vvz	concerns	concern	0
the	the	dt	the	the	0
drede	drede	n1	dread	dread	0
of	of	pp-f	of	of	0
iustice	iustice	n1	justice	justice	0
/	/	/	/	/	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
reken	reken	vvb	reckon	reckon	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
nat	nat	xx	nat	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
bondly	bondly	av-j	bondly	bond	0
feare	feare	vvb	fear	fear	0
yt	yt	pn31	that	it	0
maketh	maketh	vvz	makes	make	0
vs	vs	pno12	us	we	0
to	to	p-acp	to	to	0
drede	drede	n1	dread	dread	0
the	the	dt	the	the	0
sore	sore	j	soar	sore	0
punyshemētes	punyshemētes	n2	punishments	punishment	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
that	that	cst	that	that	0
maketh	maketh	vvz	makes	make	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
loke	loke	vvi	look	look	0
about	about	a-acp	about	about	0
/	/	/	/	/	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
nothyng	nothyng	pix	nothing	nothing	0
that	that	cst	that	that	0
shulde	shulde	vmd	should	shall	0
displease	displease	vvi	displease	displease	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
louyng	louyng	j-vvg	loving	love	0
father	father	n1	father	father	0
,	,	,	,	,	0
orels	orels	n2	orels	orel	0
feare	feare	vvb	fear	fear	0
with	with	p-acp	with	with	0
out	out	av	out	out	0
loue	loue	n1	love	love	0
longeth	longeth	vvz	longeth	long	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
cruel	cruel	j	cruel	cruel	0
tyrant	tyrant	ng1	tyrant	tyrant	0
/	/	/	/	/	0
that	that	cst	that	that	0
careth	careth	vvz	careth	care	0
nat	nat	xx	nat	not	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
peoples	peoples	ng1	peoples	people	0
hatred	hatred	n1	hatred	hatred	0
,	,	,	,	,	0
so	so	av	so	so	0
they	they	pns32	they	they	0
feare	feare	vvb	fear	fear	0
him	him	pno31	him	he	0
/	/	/	/	/	0
and	and	cc	and	and	0
nat	nat	xx	nat	not	0
to	to	p-acp	to	to	0
ye	ye	pn22	you	you	0
most	most	av-ds	most	most	0
mercifull	mercifull	j	merciful	merciful	0
lorde	lorde	n1	lord	lord	0
&	&	cc	&	and	0
father	father	n1	father	father	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
/	/	/	/	/	0
whose	whose	qg-crq	whose	who	0
loue	loue	vvb	love	love	0
towarde	towarde	p-acp	toward	toward	0
mankynde	mankynde	n1	mankind	mankind	0
neither	neither	av-dx	neither	neither	0
with	with	p-acp	with	with	0
minde	minde	n1	mind	mind	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
comprehended	comprehended	vvn	comprehended	comprehend	0
nor	nor	ccx	nor	nor	0
with	with	p-acp	with	with	0
wordes	wordes	n2	words	word	0
any	any	d	any	any	0
thyng	thyng	n1	thing	thing	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pressed	pressed	vvn	pressed	press	0
.	.	.	.	.	1
The	The	dt	The	the	0
whiche	whiche	r-crq	which	which	0
seynge	seynge	vvb	sing	sing	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
loueth	loueth	vvz	loves	love	0
vs	vs	pno12	us	we	0
so	so	av	so	so	0
moche	moche	av-d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
all	all	d	all	all	0
our	our	po12	our	our	0
helpe	helpe	n1	help	help	0
and	and	cc	and	and	0
soccour	soccour	n1	soccour	soccour	0
cometh	cometh	vvz	comes	come	0
from	from	p-acp	from	from	0
hym	hym	pno31	him	he	0
/	/	/	/	/	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
set	set	vvi	set	set	0
al	al	d	all	all	0
our	our	po12	our	our	0
trust	trust	n1	trust	trust	0
and	and	cc	and	and	0
confidence	confidence	n1	confidence	confidence	0
in	in	p-acp	in	in	0
hym	hym	pno31	him	he	0
,	,	,	,	,	0
withdrawyng	withdrawyng	vvg	withdrawing	withdraw	0
al	al	d	all	all	0
our	our	po12	our	our	0
trust	trust	n1	trust	trust	0
and	and	cc	and	and	0
our	our	po12	our	our	0
hope	hope	n1	hope	hope	0
frō	frō	p-acp	from	from	0
al	al	d	all	all	0
mortal	mortal	j-jn	mortal	mortal	0
thynges	thynges	n2	things	thing	0
/	/	/	/	/	0
&	&	cc	&	and	0
from	from	p-acp	from	from	0
al	al	d	all	all	0
mortal	mortal	j-jn	mortal	mortal	0
mē	mē	n2	men	man	0
.	.	.	.	.	1
Yf	Yf	cs	If	if	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
nede	nede	n1	need	need	0
/	/	/	/	/	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
cal	cal	vvi	call	call	0
vpō	vpō	p-acp	upon	upon	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
benigne	benigne	j	benign	benign	0
/	/	/	/	/	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
li	li	n1	li	livre	0
∣	∣	sy	∣	∣	0
beral	beral	j	beral	beral	0
/	/	/	/	/	0
he	he	pns31	he	he	0
gyueth	gyueth	vvz	gyveth	give	0
gladlier	gladlier	av-jc	gladlier	glad	0
than	than	cs	than	than	0
other	other	j-jn	other	other	0
do	do	vdb	do	do	0
take	take	vvi	take	take	0
/	/	/	/	/	0
if	if	cs	if	if	0
so	so	av	so	so	0
y•	y•	n1	y•	y•	0
we	we	pns12	we	we	0
make	make	vvb	make	make	0
hym	hym	pno31	him	he	0
nat	nat	xx	nat	not	0
a	a	dt	a	a	0
nygarde	nygarde	n1	nygarde	nygarde	0
in	in	p-acp	in	in	0
askyng	askyng	vvg	asking	ask	0
of	of	pp-f	of	of	0
smal	smal	j	small	small	0
thȳges	thȳges	n2	things	thing	0
&	&	cc	&	and	0
vnworthy	vnworthy	j	unworthy	unworthy	0
of	of	pp-f	of	of	0
hym	hym	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
gyuē	gyuē	vvn	given	give	0
.	.	.	.	.	1
If	If	cs	If	if	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
synne	synne	n1	sin	sin	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
cal	cal	vvi	call	call	0
vpō	vpō	p-acp	upon	upon	0
his	his	po31	his	his	0
mercy	mercy	n1	mercy	mercy	0
/	/	/	/	/	0
being	being	vbg	being	be	0
sory	sory	j	sorry	sorry	0
&	&	cc	&	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pentāt	pentāt	j	pentant	pentant	0
.	.	.	.	.	1
Whan	Whan	c-crq	When	when	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
a	a	dt	a	a	0
synner	synner	n1	sinner	sinner	0
is	is	vbz	is	be	0
truely	truely	av-j	truly	true	0
repētant	repētant	j	repentant	repentant	0
he	he	pns31	he	he	0
forgyueth	forgyueth	vvz	forgyueth	forgyu	0
al	al	d	all	all	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
synne	synne	n1	sin	sin	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
amōge	amōge	p-acp	among	among	0
mē	mē	n2	men	man	0
they	they	pns32	they	they	0
yt	yt	pn31	that	it	0
do	do	vdb	do	do	0
forgyue	forgyue	vvi	forgive	forgive	0
syn	syn	n1	sin	sin	0
haue	haue	vhb	have	have	0
nat	nat	xx	nat	not	0
al	al	d	all	all	0
an	an	dt	and	a	0
egall	egall	j-jn	equal	equal	0
power	power	n1	power	power	0
:	:	:	:	:	0
som	som	d	some	some	0
cases	cases	n2	cases	case	0
be	be	vbb	be	be	0
reserued	reserued	vvn	reserved	reserve	0
to	to	p-acp	to	to	0
ye	ye	pn22	you	you	0
pope	pope	n1	pope	pope	0
/	/	/	/	/	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
ye	ye	dt	the	the	0
popes	popes	n2	popes	pope	0
him	him	pno31	him	he	0
selle	selle	vvi	sell	sell	0
power	power	n1	power	power	0
som	som	d	some	some	0
do	do	vdb	do	do	0
put	put	vvi	put	put	0
a	a	dt	a	a	0
great	great	j	great	great	0
dout	dout	n1	doubt	doubt	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
god	god	n1	god	god	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
yt	yt	pn31	that	it	0
hath	hath	vhz	hath	have	0
rule	rule	n1	rule	rule	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
heuē	heuē	n1	heaven	heaven	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
erth	erth	n1	earth	earth	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
dout	dout	n1	doubt	doubt	0
yt	yt	pn31	that	it	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
autorite	autorite	n1	authority	authority	0
&	&	cc	&	and	0
power	power	n1	power	power	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
.	.	.	.	.	1
If	If	cs	If	if	0
we	we	pns12	we	we	0
desyre	desyre	vvi	desire	desire	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
euerlastyng	euerlastyng	j	everlasting	everlasting	0
felicite	felicite	n1	felicity	felicity	0
/	/	/	/	/	0
&	&	cc	&	and	0
eschewe	eschewe	vvi	eschew	eschew	0
the	the	dt	the	the	0
feareful	feareful	j	fearful	fearful	0
peynes	peynes	n2	pains	pain	0
of	of	pp-f	of	of	0
hell	hell	n1	hell	hell	0
/	/	/	/	/	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
beseche	beseche	vvi	beseech	beseech	0
his	his	po31	his	his	0
mercy	mercy	n1	mercy	mercy	0
to	to	pc-acp	to	to	0
kepe	kepe	vvi	keep	keep	0
vs	vs	pno12	us	we	0
frō	frō	p-acp	from	from	0
sinne	sinne	n1	sin	sin	0
/	/	/	/	/	0
&	&	cc	&	and	0
gyue	gyue	vvi	gyve	give	0
vs	vs	pno12	us	we	0
strēgth	strēgth	n1	strength	strength	0
to	to	pc-acp	to	to	0
ulfyll	ulfyll	vvi	ulfyll	ulfyll	0
his	his	po31	his	his	0
wyll	wyll	n1	will	will	0
and	and	cc	and	and	0
his	his	po31	his	his	0
cōmandmētes	cōmandmētes	n2	commandments	commandment	0
/	/	/	/	/	0
and	and	cc	and	and	0
so	so	av	so	so	0
done	done	vdn	done	do	0
/	/	/	/	/	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
put	put	vvi	put	put	0
vs	vs	pno12	us	we	0
al	al	d	all	all	0
holle	holle	fw-ge	holle	holle	0
to	to	pc-acp	to	to	0
his	his	po31	his	his	0
pleasure	pleasure	n1	pleasure	pleasure	0
&	&	cc	&	and	0
mer	mer	fw-fr	mer	mer	0
∣	∣	sy	∣	∣	0
cy	cy	n1	cy	cy	0
/	/	/	/	/	0
&	&	cc	&	and	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
nat	nat	xx	nat	not	0
trust	trust	vvi	trust	trust	0
vpō	vpō	p-acp	upon	upon	0
certayn	certayn	j	certain	certain	0
vayne	vayne	j	vain	vain	0
prayers	prayers	n2	prayers	prayer	0
/	/	/	/	/	0
the	the	dt	the	the	0
whiche	whiche	r-crq	which	which	0
with	with	p-acp	with	with	0
moche	moche	d	much	much	0
error	error	n1	error	error	0
be	be	vbi	be	be	0
spred	spred	vvn	spread	spread	0
amōge	amōge	p-acp	among	among	0
mē	mē	n2	men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
this	this	d	this	this	0
vertue	vertue	n1	virtue	virtue	0
&	&	cc	&	and	0
power	power	n1	power	power	0
/	/	/	/	/	0
yt	yt	pn31	that	it	0
who	who	r-crq	who	who	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
mūbleth	mūbleth	vvz	mumbleth	mumble	0
them	them	pno32	them	they	0
vp	vp	a-acp	up	up	0
shal	shal	vmb	shall	shall	0
eschewe	eschewe	vvi	eschew	eschew	0
euerlastȳg	euerlastȳg	j	everlasting	everlasting	0
punyshemētes	punyshemētes	n2	punishments	punishment	0
.	.	.	.	.	1
O	O	sy	O	o	0
subtile	subtile	j	subtle	subtle	0
serpent	serpent	n1	serpent	serpent	0
/	/	/	/	/	0
o	o	sy	oh	o	0
disceitfull	disceitfull	j	disceitfull	disceitfull	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
uel	uel	uh-av	vel	vel	0
,	,	,	,	,	0
howe	howe	c-crq	how	how	0
various	various	j	various	various	0
,	,	,	,	,	0
howe	howe	c-crq	how	how	0
crafty	crafty	j	crafty	crafty	0
be	be	vbb	be	be	0
thyn	thyn	j	thine	thin	0
imagina	imagina	fw-la	imagina	imagina	0
∣	∣	sy	∣	∣	0
ciōs	ciōs	n2	tions	tion	0
?	?	?	?	?	0
bicause	bicause	c-acp	because	because	0
he	he	pns31	he	he	0
seeth	seeth	vvz	sees	see	0
yt	yt	pn31	that	it	0
frō	frō	p-acp	from	from	0
our	our	po12	our	our	0
simple	simple	j	simple	simple	0
&	&	cc	&	and	0
stedfaste	stedfaste	j	steadfast	steadfast	0
beleue	beleue	vvi	believe	believe	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
nat	nat	xx	nat	not	0
bryng	bryng	vvi	bring	bring	0
vs	vs	pno12	us	we	0
away	away	av	away	away	0
/	/	/	/	/	0
he	he	pns31	he	he	0
goth	goth	vvz	goes	go	0
about	about	a-acp	about	about	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
vs	vs	pno12	us	we	0
in	in	p-acp	in	in	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
odious	odious	j	odious	odious	0
supersticiousnes	supersticiousnes	n1	supersticiousnes	supersticiousnes	0
/	/	/	/	/	0
and	and	cc	and	and	0
bicause	bicause	c-acp	because	because	0
he	he	pns31	he	he	0
