Fathers	Fathers	ng1	Father's	father	0
ren	ren	fw-it	ren	ren	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
Hone	Hone	uh	Hone	hone	0
∣	∣	sy	∣	∣	0
stus	stus	fw-la	stus	stus	0
Golius	Golius	np1	Golius	Golius	0
renders	renders	vvz	renders	render	0
generosus	generosus	fw-la	generosus	generosus	0
,	,	,	,	,	0
nobilis	nobilis	fw-la	nobilis	nobilis	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
(	(	(	(	(	0
Dalilon	Dalilon	np1	Dalilon	Dalilon	0
)	)	)	)	)	0
abjectus	abjectus	fw-la	abjectus	abjectus	0
,	,	,	,	,	0
vllis	vllis	fw-la	vllis	vllis	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
temptus	temptus	fw-la	temptus	temptus	0
.	.	.	.	.	0
as	as	p-acp	as	as	0
Piscator	Piscator	n1	Piscator	piscator	0
thinks	thinks	vvz	thinks	think	0
it	it	pn31	it	it	0
most	most	av-ds	most	most	0
proper	proper	j	proper	proper	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
alibi	alibi	fw-la	alibi	alibi	0
de	de	fw-la	de	de	0
persona	persona	fw-la	persona	persona	0
tantùm	tantùm	fw-la	tantùm	tantùm	0
dicitur	dicitur	fw-la	dicitur	dicitur	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
Interlineary	Interlineary	j	Interlineary	interlineary	0
gloss	gloss	n1	gloss	gloss	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
the	the	dt	the	the	0
que	que	fw-fr	que	que	0
∣	∣	sy	∣	∣	0
stion	stion	n1	scion	scion	0
is	is	vbz	is	be	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
Who	Who	q-crq	Who	who	0
are	are	vbr	are	be	0
meant	meant	vvn	meant	mean	0
by	by	p-acp	by	by	0
Precious	Precious	j	Precious	precious	0
?	?	?	?	?	1
2.	2.	crd	2.	2.	1
How	How	c-crq	How	how	0
Jere	Jere	np1	Jere	Jere	0
∣	∣	sy	∣	∣	0
miah	miah	uh	miah	miah	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
separate	separate	vvi	separate	separate	0
these	these	d	these	these	0
Precious	Precious	j	Precious	precious	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Vile	Vile	j	Vile	vile	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
do	do	vdb	do	do	0
Interpret	Interpret	vvi	Interpret	interpret	0
it	it	pn31	it	it	0
of	of	pp-f	of	of	0
Persons	Persons	np1	Persons	Persons	0
do	do	vdb	do	do	0
all	all	d	all	all	0
understand	understand	vvi	understand	understand	0
real	real	j	real	real	0
Saints	Saints	n2	Saints	saint	0
;	;	;	;	;	0
and	and	cc	and	and	0
here	here	av	here	here	0
standing	standing	vvg	standing	stand	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
opposition	opposition	n1	opposition	opposition	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
meant	meant	vvn	meant	mean	0
so	so	av	so	so	0
.	.	.	.	.	1
Obj.	Obj.	np1	Obj.	Obj.	0
If	If	cs	If	if	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
follow	follow	vvi	follow	follow	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
Israel	Israel	np1	Israel	Israel	0
were	were	vbdr	were	be	0
called	called	vvn	called	call	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
as	as	a-acp	as	as	0
high	high	j	high	high	0
a	a	dt	a	a	0
word	word	n1	word	word	0
as	as	c-acp	as	as	0
precious	precious	j	precious	precious	0
.	.	.	.	.	1
I	I	pns11	I	i	0
answer	answer	vvb	answer	answer	0
,	,	,	,	,	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
speaks	speaks	vvz	speaks	speak	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
called	called	vvn	called	call	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
here	here	av	here	here	0
commands	commands	vvz	commands	command	0
the	the	dt	the	the	0
separation	separation	n1	separation	separation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Precious	Precious	j	Precious	precious	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Vile	Vile	j	Vile	vile	0
;	;	;	;	;	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
meant	meant	vvn	meant	mean	0
of	of	pp-f	of	of	0
real	real	j	real	real	0
Saints	Saints	n2	Saints	saint	0
.	.	.	.	.	1
I	I	pns11	I	i	0
could	could	vmd	could	can	0
say	say	vvi	say	say	0
more	more	av-dc	more	more	0
but	but	p-acp	but	but	0
spare	spare	vvi	spare	spare	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
How	How	q-crq	How	how	0
did	did	vdd	did	do	0
he	he	pns31	he	he	0
separate	separate	vvi	separate	separate	0
,	,	,	,	,	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
or	or	cc	or	or	0
Discipline	Discipline	n1	Discipline	discipline	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
by	by	p-acp	by	by	0
Discipline	Discipline	n1	Discipline	discipline	0
[	[	[	[	[	0
which	which	r-crq	which	which	0
must	must	vmb	must	must	0
serve	serve	vvi	serve	serve	0
my	my	po11	my	my	0
Brothers	Brothers	ng1	Brother's	brother	0
purpose	purpose	n1	purpose	purpose	0
.	.	.	.	.	0
]	]	]	]	]	1
For	For	p-acp	For	for	0
First	First	ord	First	first	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
separate	separate	vvi	separate	separate	0
real	real	j	real	real	0
Saints	Saints	n2	Saints	saint	0
from	from	p-acp	from	from	0
vile	vile	j	vile	vile	0
by	by	p-acp	by	by	0
Discipline	Discipline	n1	Discipline	discipline	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
hard	hard	j	hard	hard	0
work	work	n1	work	work	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
a	a	dt	a	a	0
task	task	n1	task	task	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
never	never	av-x	never	never	0
put	put	vvd	put	put	0
his	his	po31	his	his	0
Ministers	Ministers	n2	Ministers	minister	0
to	to	pc-acp	to	to	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
knew	knew	vvd	knew	know	0
mens	mens	ng2	men's	man	0
hearts	hearts	n2	hearts	heart	0
?	?	?	?	?	0
then	then	av	then	then	0
the	the	dt	the	the	0
Congregational	Congregational	j	Congregational	congregational	0
Brethren	Brethren	n2	Brothers	brethren	0
must	must	vmb	must	must	0
look	look	vvi	look	look	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
that	that	cst	that	that	0
all	all	d	all	all	0
their	their	po32	their	their	0
members	members	n2	members	member	0
are	are	vbr	are	be	0
real	real	j	real	real	0
Saints	Saints	n2	Saints	saint	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
But	But	p-acp	But	but	0
if	if	cs	if	if	0
my	my	po11	my	my	0
Brother	Brother	n1	Brother	brother	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
precious	precious	j	precious	precious	0
real	real	j	real	real	0
Saints	Saints	n2	Saints	saint	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
meant	meant	vvn	meant	mean	0
but	but	p-acp	but	but	0
visible	visible	j	visible	visible	0
,	,	,	,	,	0
though	though	cs	though	though	0
not	not	xx	not	not	0
so	so	av	so	so	0
really	really	av-j	really	real	0
.	.	.	.	.	1
[	[	[	[	[	0
Be	Be	vbb	Be	be	0
∣	∣	sy	∣	∣	0
sides	sides	n2	sides	side	0
that	that	cst	that	that	0
all	all	d	all	all	0
were	were	vbdr	were	be	0
called	called	vvn	called	call	0
holy	holy	j	holy	holy	0
.	.	.	.	.	0
]	]	]	]	]	1
This	This	np1	This	This	0
my	my	po11	my	my	0
Brother	Brother	n1	Brother	brother	0
must	must	vmb	must	must	0
prove	prove	vvi	prove	prove	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
tell	tell	vvb	tell	tell	0
us	us	pno12	us	we	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
means	means	vvz	means	mean	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
visible	visible	j	visible	visible	0
Saint	Saint	n1	Saint	saint	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
however	however	c-acp	however	however	0
separation	separation	n1	separation	separation	0
by	by	p-acp	by	by	0
Discipline	Discipline	n1	Discipline	discipline	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
meant	meant	vvn	meant	mean	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
2.	2.	crd	2.	2.	1
Jeremiah	Jeremiah	np1	Jeremiah	Jeremiah	0
then	then	av	then	then	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
strange	strange	j	strange	strange	0
task	task	n1	task	task	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
particular	particular	j	particular	particular	0
Church	Church	n1	Church	church	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
;	;	;	;	;	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
separate	separate	vvi	separate	separate	0
all	all	d	all	all	0
visible	visible	j	visible	visible	0
Saints	Saints	n2	Saints	saint	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
vile	vile	j	vile	vile	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Jewish	Jewish	jp	Jewish	jewish	0
Church	Church	n1	Church	church	0
by	by	p-acp	by	by	0
Discipline	Discipline	n1	Discipline	discipline	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
strange	strange	j	strange	strange	0
and	and	cc	and	and	0
impossible	impossible	j	impossible	impossible	0
work	work	n1	work	work	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
Jeremiah	Jeremiah	np1	Jeremiah	Jeremiah	0
a	a	dt	a	a	0
single	single	j	single	single	0
Priest	Priest	n1	Priest	priest	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
the	the	dt	the	the	0
Jewish	Jewish	jp	Jewish	jewish	0
governments	governments	n2	governments	government	0
will	will	vmb	will	will	0
confess	confess	vvi	confess	confess	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
But	But	p-acp	But	but	0
put	put	vvi	put	put	0
case	case	n1	case	case	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
this	this	d	this	this	0
hinders	hinders	vvz	hinders	hinder	0
not	not	xx	not	not	0
his	his	po31	his	his	0
Associating	Associating	j-vvg	Associating	associate	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
desire	desire	vvb	desire	desire	0
him	him	pno31	him	he	0
but	but	p-acp	but	but	0
to	to	pc-acp	to	to	0
Associate	Associate	vvi	Associate	associate	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
separate	separate	vvi	separate	separate	0
the	the	dt	the	the	0
precious	precious	j	precious	precious	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
vile	vile	j	vile	vile	0
by	by	p-acp	by	by	0
Discipline	Discipline	n1	Discipline	discipline	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
then	then	av	then	then	0
this	this	d	this	this	0
separation	separation	n1	separation	separation	0
was	was	vbds	was	be	0
Doctrinal	Doctrinal	j	Doctrinal	doctrinal	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
Divines	Divines	n2-jn	Divines	divine	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
,	,	,	,	,	0
then	then	cs	then	than	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
Prebyterial	Prebyterial	j-jn	Prebyterial	prebyterial	0
Brethren	Brethren	n2	Brothers	brethren	0
[	[	[	[	[	0
very	very	j	very	very	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
]	]	]	]	]	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
separate	separate	vvi	separate	separate	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
my	my	po11	my	my	0
Brother	Brother	n1	Brother	brother	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
last	last	ord	last	last	0
words	words	n2	words	word	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
also	also	av	also	also	0
used	used	vvd	used	use	0
,	,	,	,	,	0
Let	Let	vvb	Let	let	0
them	them	pno32	them	they	0
return	return	vvi	return	return	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
return	return	vvb	return	return	0
not	not	xx	not	not	0
thou	thou	pns21	thou	thou	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Doth	Doth	vdz	Does	do	0
my	my	po11	my	my	0
Brother	Brother	n1	Brother	brother	0
indeed	indeed	av	indeed	indeed	0
parallel	parallel	vvi	parallel	parallel	0
our	our	po12	our	our	0
Associated	Associated	np1	Associated	Associated	0
Bre	Bre	vvn	Bre	breed	0
∣	∣	sy	∣	∣	0
thren	thren	j	thren	thren	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
meant	meant	vvn	meant	mean	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
?	?	?	?	?	1
Let	Let	vvb	Let	let	0
the	the	dt	the	the	0
Presbyterial	Presbyterial	j-jn	Presbyterial	presbyterial	0
Brethren	Brethren	n2	Brothers	brethren	0
return	return	vvb	return	return	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Congregational	Congregational	j	Congregational	congregational	0
,	,	,	,	,	0
not	not	xx	not	not	0
they	they	pns32	they	they	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
:	:	:	:	:	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
dared	dared	vvd	dared	dare	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
made	made	vvn	made	make	0
such	such	d	such	such	0
a	a	dt	a	a	0
parallel	parallel	n1	parallel	parallel	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
only	only	av-j	only	only	0
put	put	vvi	put	put	0
this	this	d	this	this	0
Brother	Brother	n1	Brother	brother	0
in	in	p-acp	in	in	0
mind	mind	n1	mind	mind	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
then	then	av	then	then	0
said	said	vvd	said	say	0
against	against	p-acp	against	against	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
dare	dare	vvb	dare	dare	0
depart	depart	vvi	depart	depart	0
from	from	p-acp	from	from	0
standing	standing	vvg	standing	stand	0
Commandments	Commandments	n2	Commandments	commandment	0
,	,	,	,	,	0
and	and	cc	and	and	0
desire	desire	vvb	desire	desire	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
read	read	vvn	read	read	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
standing	standing	j-vvg	standing	stand	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
use	use	vvi	use	use	0
his	his	po31	his	his	0
own	own	d	own	own	0
words	words	n2	words	word	0
)	)	)	)	)	0
.	.	.	.	.	1
Commandment	Commandment	n1	Commandment	commandment	0
,	,	,	,	,	0
repeated	repeated	vvn	repeated	repeat	0
again	again	av	again	again	0
and	and	cc	and	and	0
again	again	av	again	again	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
make	make	vvb	make	make	0
for	for	p-acp	for	for	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
Brethren	Brethren	n2	Brothers	brethren	0
who	who	r-crq	who	who	0
stand	stand	vvb	stand	stand	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
have	have	vhb	have	have	0
an	an	dt	and	a	0
∣	∣	sy	∣	∣	0
swered	swered	vvd	swered	swer	0
that	that	d	that	that	0
Commandment	Commandment	n1	Commandment	commandment	0
,	,	,	,	,	0
sober	sober	j	sober	sober	0
Congregational	Congregational	j	Congregational	congregational	0
men	men	n2	men	man	0
shall	shall	vmb	shall	shall	0
judge	judge	vvi	judge	judge	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
me	me	pno11	me	i	0
leave	leave	vvi	leave	leave	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
Brethren	Brethren	n2	Brothers	brethren	0
a	a	dt	a	a	0
few	few	d	few	few	0
lines	lines	n2	lines	line	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
received	received	vvd	received	receive	0
a	a	dt	a	a	0
few	few	d	few	few	0
weaks	weaks	n2	weaks	weak	0
since	since	c-acp	since	since	0
from	from	p-acp	from	from	0
that	that	cst	that	that	0
learned	learned	j	learned	learned	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
Divine	Divine	j-jn	Divine	divine	0
Mr.	Mr.	n1	Mr.	mr.	0
Norton	Norton	np1	Norton	Norton	0
,	,	,	,	,	0
[	[	[	[	[	0
Teacher	Teacher	n1	Teacher	teacher	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
in	in	p-acp	in	in	0
Boston	Boston	np1	Boston	Boston	0
in	in	p-acp	in	in	0
N.	N.	np1	N.	N.	0
England	England	np1	England	England	0
]	]	]	]	]	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Letter	Letter	n1	Letter	letter	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
.	.	.	.	.	1
The	The	dt	The	the	0
Association	Association	n1	Association	association	0
you	you	pn22	you	you	0
mention	mention	vvb	mention	mention	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
Ministers	Ministers	n2	Ministers	minister	0
we	we	pns12	we	we	0
much	much	av-d	much	much	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
I	I	pns11	I	i	0
never	never	av-x	never	never	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
better	better	jc	better	better	0
then	then	cs	then	than	0
human	human	j	human	human	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
often	often	av	often	often	0
∣	∣	sy	∣	∣	0
times	times	av	times	time	0
worse	worse	av-jc	worse	worse	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Presbyterian	Presbyterian	j	Presbyterian	presbyterian	0
and	and	cc	and	and	0
Congre	Congre	n1	Congre	congre	0
∣	∣	sy	∣	∣	0
gational	gational	j	gational	gational	0
men	men	n2	men	man	0
cannot	cannot	vmbx	cannot	can	0
close	close	vvi	close	close	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
Brotherly	Brotherly	j	Brotherly	brotherly	0
Communion	Communion	n1	Communion	communion	0
.	.	.	.	.	1
The	The	dt	The	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
godliness	godliness	n1	godliness	godliness	0
interest	interest	n1	interest	interest	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
affections	affections	n2	affections	affection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
,	,	,	,	,	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
notions	notions	n2	notions	notion	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
considered	considered	vvd	considered	consider	0
apart	apart	av	apart	apart	0
therefrom	therefrom	av	therefrom	therefrom	0
.	.	.	.	.	1
I	I	pns11	I	i	0
believe	believe	vvb	believe	believe	0
the	the	dt	the	the	0
Congregational	Congregational	j	Congregational	congregational	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
better	better	av-jc	better	better	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
Presbyterians	Presbyterians	njp2	Presbyterians	presbyterians	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
Congre	Congre	n1	Congre	congre	0
∣	∣	sy	∣	∣	0
gational	gational	j	gational	gational	0
men	men	n2	men	man	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
no	no	dx	no	no	0
wonder	wonder	n1	wonder	wonder	0
if	if	cs	if	if	0
Independents	Independents	n2-jn	Independents	independent	0
are	are	vbr	are	be	0
unruly	unruly	j	unruly	unruly	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
distinguish	distinguish	vvb	distinguish	distinguish	0
between	between	p-acp	between	between	0
Independents	Independents	n2-jn	Independents	independent	0
and	and	cc	and	and	0
Congregational	Congregational	j	Congregational	congregational	0
men	men	n2	men	man	0
;	;	;	;	;	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
such	such	d	such	such	0
[	[	[	[	[	0
call	call	vvb	call	call	0
themselves	themselves	px32	themselves	themselves	0
as	as	p-acp	as	as	0
they	they	pns32	they	they	0
please	please	vvb	please	please	0
]	]	]	]	]	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
the	the	dt	the	the	0
rule	rule	n1	rule	rule	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Presbytery	Presbytery	n1	Presbytery	presbytery	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
Councils	Councils	n2	Councils	council	0
Thus	Thus	av	Thus	thus	0
far	far	av-j	far	far	0
this	this	d	this	this	0
reverend	reverend	j-jn	reverend	reverend	0
and	and	cc	and	and	0
great	great	j	great	great	0
Divine	Divine	j-jn	Divine	divine	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
our	our	po12	our	our	0
Association	Association	n1	Association	association	0
reaches	reaches	vvz	reaches	reach	0
no	no	dx	no	no	0
higher	higher	jc	higher	high	0
then	then	cs	then	than	0
a	a	dt	a	a	0
Council	Council	n1	Council	council	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Brethren	Brethren	n2	Brothers	brethren	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
Associate	Associate	vvi	Associate	associate	0
till	till	c-acp	till	till	0
they	they	pns32	they	they	0
see	see	vvb	see	see	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
set	set	vvd	set	set	0
his	his	po31	his	his	0
stamp	stamp	n1	stamp	stamp	0
of	of	pp-f	of	of	0
Authority	Authority	n1	Authority	authority	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Association	Association	n1	Association	association	0
,	,	,	,	,	0
whatever	whatever	r-crq	whatever	whatever	0
the	the	dt	the	the	0
late	late	j	late	late	0
Instru	Instru	n2	Instru	instru	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
allows	allows	vvz	allows	allow	0
us	us	pno12	us	we	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
see	see	vvb	see	see	0
Anabaptists	Anabaptists	np1	Anabaptists	Anabaptists	0
and	and	cc	and	and	0
Congregational	Congregational	j	Congregational	congregational	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
Associated	Associated	vvn	Associated	associate	0
Counties	Counties	n2	Counties	county	0
to	to	pc-acp	to	to	0
exercise	exercise	vvi	exercise	exercise	0
Discipline	Discipline	n1	Discipline	discipline	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
scruple	scruple	n1	scruple	scruple	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
quarrel	quarrel	vvi	quarrel	quarrel	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
Era	Era	fw-la	Era	era	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
,	,	,	,	,	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
deny	deny	vvi	deny	deny	0
any	any	d	any	any	0
such	such	d	such	such	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
belong	belong	vvi	belong	belong	0
to	to	p-acp	to	to	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
though	though	cs	though	though	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
can	can	vmb	can	can	0
su	su	n1	sum	sum	0
∣	∣	sy	∣	∣	0
spend	spend	vvb	spend	spend	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Lord's	Lord's	ng1	Lord's	lord	0
Supper	Supper	n1	Supper	supper	0
whom	whom	r-crq	whom	who	0
