Reverend	Reverend	n-jn	Reverend	reverend	0
Clark	Clark	n1	Clark	clark	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Parish	Parish	n1	Parish	parish	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Diocesse	Diocesse	n1	Diocese	diocese	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
blot	blot	vvi	blot	blot	0
out	out	av	out	out	0
that	that	d	that	that	0
Divine	Divine	j-jn	Divine	divine	0
sentence	sentence	n1	sentence	sentence	0
written	written	vvn	written	write	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
wall	wall	n1	wall	wall	0
,	,	,	,	,	0
just	just	j	just	just	0
right	right	n-jn	right	right	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
Ministers	Ministers	ng1	Ministers	minister	0
pulpit	pulpit	n1	pulpit	pulpit	0
.	.	.	.	.	1
Necessi	Necessi	np1	Necessi	Necessi	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
is	is	vbz	is	be	0
laid	laid	vvn	laid	lay	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
wo	wo	n1	woe	woe	0
is	is	vbz	is	be	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
preach	preach	vvb	preach	preach	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
.	.	.	.	.	1
An	An	dt	And	a	0
insupportable	insupportable	j	insupportable	insupportable	0
boldnesse	boldnesse	n1	boldness	boldness	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	q-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
paralelled	paralelled	vvn	paralleled	parallele	0
,	,	,	,	,	0
these	these	d	these	these	0
persons	persons	n2	persons	person	0
would	would	vmd	would	will	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
appearance	appearance	n1	appearance	appearance	0
have	have	vhb	have	have	0
indeavoured	indeavoured	vvn	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
blotted	blotted	vvn	blotted	blot	0
these	these	d	these	these	0
Divine	Divine	j-jn	Divine	divine	0
Sentences	Sentences	n2	Sentences	sentence	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
books	books	n2	books	book	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
power	power	n1	power	power	0
.	.	.	.	.	1
Cumanus	Cumanus	np1	Cumanus	Cumanus	0
a	a	dt	a	a	0
Heathen	Heathen	j-jn	Heathen	heathen	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
vernour	vernour	n1	vernour	vernour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Romanes	Romanes	njp2	Romans	roman	0
,	,	,	,	,	0
caused	caused	vvd	caused	cause	0
a	a	dt	a	a	0
Romane	Romane	jp	Roman	roman	0
Souldier	Souldier	n1	Soldier	soldier	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
beheaded	beheaded	vvn	beheaded	behead	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
tearing	tearing	vvg	tearing	tear	0
the	the	dt	the	the	0
books	books	n2	books	book	0
of	of	pp-f	of	of	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Sack	Sack	n1	Sack	sack	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
city	city	n1	city	city	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
appease	appease	vvi	appease	appease	0
the	the	dt	the	the	0
tumult	tumult	n1	tumult	tumult	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Jews	Jews	np2	Jews	Jew	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
scandalised	scandalised	vvn	scandalised	scandalise	0
thereat	thereat	av	thereat	thereat	0
.	.	.	.	.	1
Surely	Surely	np1	Surely	Surely	0
God	God	np1	God	God	0
saith	saith	vvz	says	say	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Apocalipse	Apocalipse	n1	Apocalipse	apocalipse	0
chap.	chap.	n1	chap.	chapter	1
22.19	22.19	crd	22.19	22.19	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
way	way	n1	way	way	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
book	book	n1	book	book	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Prophe	Prophe	n1	Prophe	prophe	0
∣	∣	sy	∣	∣	0
sie	sie	uh	sie	fie	0
,	,	,	,	,	0
God	God	np1	God	God	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
away	away	av	away	away	0
his	his	po31	his	his	0
part	part	n1	part	part	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Book	Book	n1	Book	book	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
City	City	n1	City	city	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
whereas	whereas	cs	whereas	whereas	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
expounded	expounded	vvn	expounded	expound	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
passage	passage	n1	passage	passage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
1	1	crd	1	1	0
Corinth	Corinth	np1	Corinth	Corinth	0
.	.	.	.	.	1
9.16	9.16	crd	9.16	9.16	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
preach	preach	vvb	preach	preach	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
nothing	nothing	pix	nothing	nothing	0
to	to	p-acp	to	to	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
necessity	necessity	n1	necessity	necessity	0
is	is	vbz	is	be	0
laid	laid	vvn	laid	lay	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
wo	wo	n1	woe	woe	0
is	is	vbz	is	be	0
unto	unto	p-acp	unto	unto	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
preach	preach	vvb	preach	preach	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
.	.	.	.	.	1
I	I	pns11	I	i	0
do	do	vdb	do	do	0
represent	represent	vvi	represent	represent	0
and	and	cc	and	and	0
present	present	vvi	present	present	0
the	the	dt	the	the	0
Sermon	Sermon	n1	Sermon	sermon	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
due	due	j-jn	due	due	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
having	having	vhg	having	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
thereof	thereof	av	thereof	thereof	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
being	being	vbg	being	be	0
requested	requested	vvn	requested	request	0
by	by	p-acp	by	by	0
Letters	Letters	n2	Letters	letter	0
signed	signed	vvn	signed	sign	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Pastor	Pastor	n1	Pastor	pastor	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Elders	Elders	n2-jn	Elders	elder	0
and	and	cc	and	and	0
Deacons	Deacons	n2	Deacons	deacon	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
London	London	np1	London	London	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
assist	assist	vvi	assist	assist	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
examination	examination	n1	examination	examination	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Honoured	Honoured	j-vvn	Honoured	honour	0
brother	brother	n1	brother	brother	0
Mr.	Mr.	n1	Mr.	mr.	1
Stouppe	Stouppe	n1	Stouppe	stouppe	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
divers	divers	j	diverse	diverse	0
reverend	reverend	j-jn	reverend	reverend	0
bre	bre	vvn	bre	breed	0
∣	∣	sy	∣	∣	0
thren	thren	j	thren	thren	0
,	,	,	,	,	0
Ministers	Ministers	n2	Ministers	minister	0
did	did	vdd	did	do	0
assist	assist	vvi	assist	assist	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Elders	Elders	n2-jn	Elders	elder	0
and	and	cc	and	and	0
Dea	Dea	fw-la	Dea	dea	0
∣	∣	sy	∣	∣	0
cons	cons	vvz	cons	con	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Coetus	Coetus	np1	Coetus	Coetus	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Dutch	Dutch	jp	Dutch	dutch	0
and	and	cc	and	and	0
French	French	jp	French	french	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
;	;	;	;	;	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
heard	heard	vvn	herd	hear	0
him	him	pno31	him	he	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Sermon	Sermon	n1	Sermon	sermon	0
ad	ad	fw-la	ad	ad	0
Clerum	Clerum	fw-la	Clerum	clerum	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Latine	Latine	jp	Latin	latin	0
Theses	Theses	n2	Theses	thesis	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Answers	Answers	n2	Answers	answer	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
objections	objections	n2	objections	objection	0
soever	soever	av	soever	soever	0
were	were	vbdr	were	be	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
pounded	pounded	vvn	pounded	pound	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
;	;	;	;	;	0
the	the	dt	the	the	0
company	company	n1	company	company	0
did	did	vdd	did	do	0
receive	receive	vvi	receive	receive	0
such	such	d	such	such	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
tentment	tentment	n1	tentment	tentment	0
and	and	cc	and	and	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
judged	judged	vvn	judged	judge	0
able	able	j	able	able	0
and	and	cc	and	and	0
capable	capable	j	capable	capable	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
received	received	vvn	received	receive	0
and	and	cc	and	and	0
confirmed	confirmed	vvn	confirmed	confirm	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
nistry	nistry	n1	nistry	nistry	0
.	.	.	.	.	1
Yee	Yee	pn22	Ye	you	0
did	did	vdd	did	do	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
honor	honor	n1	honour	honour	0
to	to	pc-acp	to	to	0
request	request	vvi	request	request	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
preach	preach	vvi	preach	preach	0
and	and	cc	and	and	0
perform	perform	vvi	perform	perform	0
the	the	dt	the	the	0
Action	Action	n1	Actium	action	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Ordination	Ordination	n1	Ordination	ordination	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
which	which	r-crq	which	which	0
assisted	assisted	vvd	assisted	assist	0
the	the	dt	the	the	0
Reverend	Reverend	n-jn	Reverend	reverend	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	mr.	1
Calen	Calen	np1	Calen	Calen	0
∣	∣	sy	∣	∣	0
drin	drin	vvb	drin	drin	0
Pastor	Pastor	n1	Pastor	pastor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Dutch	Dutch	jp	Dutch	dutch	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
Mr.	Mr.	n1	Mr.	mr.	1
Cismer	Cismer	np1	Cismer	Cismer	0
Pastor	Pastor	n1	Pastor	pastor	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
we	we	pns12	we	we	0
all	all	d	all	all	0
three	three	crd	three	three	0
together	together	av	together	together	0
gave	gave	vvd	gave	give	0
the	the	dt	the	the	0
Imposition	Imposition	n1	Imposition	imposition	0
of	of	pp-f	of	of	0
hands	hands	n2	hands	hand	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
honoured	honoured	j-vvn	honoured	honour	0
brother	brother	n1	brother	brother	0
Mr.	Mr.	n1	Mr.	mr.	0
Stouppe	Stouppe	vvi	Stouppe	stouppe	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
I	I	pns11	I	i	0
put	put	vvd	put	put	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
in	in	p-acp	in	in	0
print	print	n1	print	print	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
this	this	d	this	this	0
Action	Action	n1	Actium	action	0
of	of	pp-f	of	of	0
Imposition	Imposition	n1	Imposition	imposition	0
of	of	pp-f	of	of	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
little	little	j	little	little	0
fre	fre	p-acp	from	from	0
∣	∣	sy	∣	∣	0
quent	quent	j	quent	quent	0
and	and	cc	and	and	0
used	used	vvn	used	use	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
very	very	av	very	very	0
near	near	av-j	near	near	0
50	50	crd	50	50	0
years	years	n2	years	year	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	mr.	1
Aurelius	Aurelius	np1	Aurelius	Aurelius	0
,	,	,	,	,	0
deceased	deceased	j-vvn	deceased	decease	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Italian	Italian	jp	Italian	italian	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
last	last	ord	last	last	0
that	that	cst	that	that	0
received	received	vvd	received	receive	0
the	the	dt	the	the	0
Imposition	Imposition	n1	Imposition	imposition	0
of	of	pp-f	of	of	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
received	received	vvn	received	receive	0
Minister	Minister	n1	Minister	minister	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
stors	stors	n2	stors	stor	0
that	that	cst	that	that	0
came	came	vvd	came	come	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
ministers	ministers	n2	ministers	minister	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
old	old	j	old	old	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
Pastors	Pastors	ng1	Pastor's	pastor	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
in	in	p-acp	in	in	0
France	France	np1	France	France	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
caused	caused	vvn	caused	cause	0
their	their	po32	their	their	0
Sermons	Sermons	n2	Sermons	sermon	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
printed	printed	vvn	printed	print	0
on	on	p-acp	on	on	0
occasions	occasions	n2	occasions	occasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
like	like	j	like	like	0
subject	subject	n-jn	subject	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
na	na	fw-mi	na	na	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
.	.	.	.	.	1
Adde	Adde	vvb	Add	add	0
unto	unto	p-acp	unto	unto	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
that	that	cst	that	that	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
present	present	j	present	present	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
glad	glad	j	glad	glad	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
seen	seen	vvn	seen	see	0
nor	nor	ccx	nor	nor	0
heard	heard	vvn	herd	hear	0
;	;	;	;	;	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
others	others	n2-jn	others	other	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
content	content	j	content	content	0
to	to	pc-acp	to	to	0
refresh	refresh	vvi	refresh	refresh	0
their	their	po32	their	their	0
memo	memo	fw-la	memo	memo	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
thereby	thereby	av	thereby	thereby	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
added	added	vvn	added	add	0
here	here	av	here	here	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
es	es	zz	es	es	0
∣	∣	sy	∣	∣	0
pecially	pecially	av-j	pecially	pecial	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
concerns	concerns	vvz	concerns	concern	0
this	this	d	this	this	0
Countrey	Countrey	n1	Country	country	0
and	and	cc	and	and	0
Nati	Nati	np1	Nati	Nati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
shortnesse	shortnesse	n1	shortness	shortness	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
permit	permit	vvi	permit	permit	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
same	same	d	same	same	0
liberty	liberty	n1	liberty	liberty	0
permitted	permitted	vvn	permitted	permit	0
unto	unto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
worthy	worthy	j	worthy	worthy	0
English	English	jp	English	english	0
Ministers	Ministers	n2	Ministers	minister	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
,	,	,	,	,	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
preached	preached	vvn	preached	preach	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Honorable	Honorable	j	Honourable	honourable	0
Houses	Houses	n2	Houses	house	0
of	of	pp-f	of	of	0
Parliament	Parliament	n1	Parliament	parliament	0
;	;	;	;	;	0
setting	setting	vvg	setting	set	0
forth	forth	av	forth	forth	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
conceived	conceived	vvn	conceived	conceive	0
,	,	,	,	,	0
and	and	cc	and	and	0
premeditated	premeditated	j-vvn	premeditated	premeditate	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
brevity	brevity	n1	brevity	brevity	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
give	give	vvi	give	give	0
them	them	pno32	them	they	0
leasure	leasure	n1	leisure	leisure	0
to	to	pc-acp	to	to	0
preach	preach	vvi	preach	preach	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
preju	preju	n1	preju	preju	0
∣	∣	sy	∣	∣	0
dice	dice	n1	dice	dice	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
hearer	hearer	n1	hearer	hearer	0
or	or	cc	or	or	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
ra	ra	uh	ra	ra	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
with	with	p-acp	with	with	0
pleasure	pleasure	n1	pleasure	pleasure	0
and	and	cc	and	and	0
much	much	d	much	much	0
profit	profit	n1	profit	profit	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
both	both	av-d	both	both	0
praised	praised	vvn	praised	praise	0
and	and	cc	and	and	0
thanked	thanked	vvn	thanked	thank	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Imposition	Imposition	n1	Imposition	imposition	0
or	or	cc	or	or	0
laying	laying	vvg	laying	lay	0
on	on	a-acp	on	on	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
us	us	pno12	us	we	0
the	the	dt	the	the	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
nisters	nisters	n2	nisters	nister	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
present	present	j	present	present	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
our	our	po12	our	our	0
said	said	j-vvn	said	say	0
brother	brother	n1	brother	brother	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
true	true	j	true	true	0
,	,	,	,	,	0
that	that	cst	that	that	0
France	France	np1	France	France	0
,	,	,	,	,	0
Holland	Holland	np1	Holland	Holland	0
,	,	,	,	,	0
and	and	cc	and	and	0
here	here	av	here	here	0
among	among	p-acp	among	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
elsewhere	elsewhere	av	elsewhere	elsewhere	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
ordinarily	ordinarily	av-j	ordinarily	ordinary	0
done	done	vdn	done	do	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
Minister	Minister	n1	Minister	minister	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
other	other	n-jn	other	other	0
ministers	ministers	n2	ministers	minister	0
present	present	j	present	present	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
minister	minister	n1	minister	minister	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
although	although	cs	although	although	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
other	other	j-jn	other	other	0
ministers	ministers	n2	ministers	minister	0
pre	pre	fw-es	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
,	,	,	,	,	0
that	that	cst	that	that	0
give	give	vvb	give	give	0
onely	onely	av-j	only	only	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
fellowship	fellowship	n1	fellowship	fellowship	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
minister	minister	n1	minister	minister	0
confirmed	confirmed	vvn	confirmed	confirm	0
.	.	.	.	.	1
Notwithstanding	Notwithstanding	a-acp	Notwithstanding	notwithstanding	0
the	the	dt	the	the	0
Action	Action	n1	Actium	action	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Imposition	Imposition	n1	Imposition	imposition	0
of	of	pp-f	of	of	0
hands	hands	n2	hands	hand	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
indifferent	indifferent	j	indifferent	indifferent	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
opinion	opinion	n1	opinion	opinion	0
and	and	cc	and	and	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
,	,	,	,	,	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
one	one	crd	one	one	0
minister	minister	n1	minister	minister	0
,	,	,	,	,	0
or	or	cc	or	or	0
many	many	d	many	many	0
ministers	ministers	n2	ministers	minister	0
together	together	av	together	together	0
do	do	vdb	do	do	0
give	give	vvi	give	give	0
the	the	dt	the	the	0
Imposition	Imposition	n1	Imposition	imposition	0
of	of	pp-f	of	of	0
hands	hands	n2	hands	hand	0
on	on	p-acp	on	on	0
that	that	d	that	that	0
person	person	n1	person	person	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
