Beloved	Beloved	j-vvn	Beloved	belove	0
high	high	j	high	high	0
tot	tot	fw-la	tot	tot	0
∣	∣	sy	∣	∣	0
tering	tering	n1	tering	tering	0
edifice	edifice	n1	edifice	edifice	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
weak	weak	j	weak	weak	0
basis	basis	n1	basis	basis	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
contented	contented	vvn	contented	content	0
with	with	p-acp	with	with	0
small	small	j	small	small	0
measures	measures	n2	measures	measure	0
,	,	,	,	,	0
low	low	j	low	low	0
statures	statures	n2	statures	stature	0
in	in	p-acp	in	in	0
Grace	Grace	n1	Grace	grace	0
;	;	;	;	;	0
build	build	vvb	built	build	0
as	as	p-acp	as	as	0
high	high	j	high	high	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
,	,	,	,	,	0
only	only	av-j	only	only	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
foundation	foundation	n1	foundation	foundation	0
be	be	vbb	be	be	0
firm	firm	j	firm	firm	0
and	and	cc	and	and	0
proportionable	proportionable	j	proportionable	proportionable	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
beg	beg	vvi	beg	beg	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
measure	measure	vvi	measure	measure	0
all	all	d	all	all	0
the	the	dt	the	the	0
Doctrines	Doctrines	n2	Doctrines	doctrine	0
you	you	pn22	you	you	0
hear	hear	vvb	hear	hear	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
line	line	n1	line	line	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
:	:	:	:	:	0
seeing	seeing	vvg	seeing	see	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
false	false	j	false	false	0
spirits	spirits	n2	spirits	spirit	0
gone	gone	vvn	gone	go	0
forth	forth	av	forth	forth	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
try	try	vvi	try	try	0
the	the	dt	the	the	0
spirits	spirits	n2	spirits	spirit	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
or	or	cc	or	or	0
not	not	xx	not	not	0
,	,	,	,	,	0
1	1	crd	1	1	0
John	John	np1	John	John	0
4.	4.	crd	4.	4.	0
1	1	crd	1	1	0
,	,	,	,	,	1
2.	2.	crd	2.	2.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
evil	evil	j-jn	evil	evil	0
thing	thing	n1	thing	thing	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
mens	mens	ng2	men's	man	0
persons	persons	n2	persons	person	0
in	in	p-acp	in	in	0
admira	admira	n1	admira	admira	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
.	.	.	.	.	1
If	If	cs	If	if	0
the	the	dt	the	the	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
if	if	cs	if	if	0
an	an	dt	and	a	0
Angel	Angel	n1	Angel	angel	0
from	from	p-acp	from	from	0
Heaven	Heaven	n1	Heaven	heaven	0
should	should	vmd	should	shall	0
bring	bring	vvi	bring	bring	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
then	then	av	then	then	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
left	left	vvn	left	leave	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
direction	direction	n1	direction	direction	0
,	,	,	,	,	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
be	be	vbi	be	be	0
Anathema	Anathema	n1	Anathema	anathema	0
.	.	.	.	.	1
Tout	Tout	fw-fr	Tout	tout	0
humaine	humaine	j	human	human	0
proposition	proposition	n1	proposition	proposition	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
Gal.	Gal.	np1	Gal.	Gal.	0
1.	1.	crd	1.	1.	0
18.	18.	crd	18.	18.	1
Charron	Charron	np1	Charron	Charron	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
book	book	n1	book	book	0
of	of	pp-f	of	of	0
wisdom	wisdom	n1	wisdom	wisdom	0
tels	tels	vvz	tells	tell	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
humane	humane	j	humane	humane	0
proposition	proposition	n1	proposition	proposition	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
equal	equal	j-jn	equal	equal	0
Authority	Authority	n1	Authority	authority	0
,	,	,	,	,	0
unless	unless	cs	unless	unless	0
reason	reason	n1	reason	reason	0
make	make	vvb	make	make	0
the	the	dt	the	the	0
difference	difference	n1	difference	difference	0
.	.	.	.	.	1
No	No	uh-dx	No	no	0
Religious	Religious	j	Religious	religious	0
doctrine	doctrine	n1	doctrine	doctrine	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
reputation	reputation	n1	reputation	reputation	0
further	further	av-jc	further	further	0
then	then	cs	then	than	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
speaks	speaks	vvz	speaks	speak	0
it	it	pn31	it	it	0
true	true	j	true	true	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
mens	mens	ng2	men's	man	0
words	words	n2	words	word	0
are	are	vbr	are	be	0
only	only	av-j	only	only	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
it's	it's	pn31|vbz	it's	it|be	0
no	no	dx	no	no	0
hard	hard	j	hard	hard	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
deceived	deceived	vvn	deceived	deceive	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
men	men	n2	men	man	0
beleeve	beleeve	vvb	believe	believe	0
only	only	av-j	only	only	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
probable	probable	j	probable	probable	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
easily	easily	av-j	easily	easy	0
mislead	mislead	vvn	mislead	mislead	0
.	.	.	.	.	1
Non	Non	np1	Non	Non	0
exploratis	exploratis	fw-la	exploratis	exploratis	0
rationibus	rationibus	fw-la	rationibus	rationibus	0
tradi	tradi	n1	tradi	tradi	0
∣	∣	sy	∣	∣	0
tionum	tionum	fw-la	tionum	tionum	0
probabi	probabi	fw-la	probabi	probabi	0
∣	∣	sy	∣	∣	0
lem	lem	fw-la	lem	lem	0
tantum	tantum	fw-la	tantum	tantum	0
fi	fi	n2	fi	fi	0
∣	∣	sy	∣	∣	0
dem	dem	fw-ge	dem	dem	0
portant	portant	j	portant	portant	0
,	,	,	,	,	0
Cyprian	Cyprian	np1	Cyprian	Cyprian	0
.	.	.	.	.	1
The	The	dt	The	the	0
Apostle	Apostle	n1	Apostle	apostle	0
bids	bids	vvz	bids	bid	0
the	the	dt	the	the	0
Thessalonians	Thessalonians	njp2	Thessalonians	thessalonians	0
try	try	vvb	try	try	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
hold	hold	vvi	hold	hold	0
fast	fast	av-j	fast	fast	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
violence	violence	n1	violence	violence	0
)	)	)	)	)	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
good	good	j	good	good	0
,	,	,	,	,	0
1	1	crd	1	1	0
Thes.	Thes.	np1	Thes.	Thes.	1
5.	5.	crd	5.	5.	0
18.	18.	crd	18.	18.	1
What	What	q-crq	What	what	0
weapon	weapon	n1	weapon	weapon	0
or	or	cc	or	or	0
beast	beast	n1	beast	beast	0
a	a	dt	a	a	0
man	man	n1	man	man	0
hath	hath	vhz	hath	have	0
well	well	av	well	well	0
proved	proved	vvn	proved	prove	0
,	,	,	,	,	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
carefully	carefully	av-j	carefully	careful	0
preserve	preserve	vvi	preserve	preserve	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
what	what	r-crq	what	what	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
good	good	j	good	good	0
(	(	(	(	(	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
know	know	vvb	know	know	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
)	)	)	)	)	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
easily	easily	av-j	easily	easy	0
parted	parted	vvn	parted	part	0
withall	withall	av	withal	withal	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
advantage	advantage	n1	advantage	advantage	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
him	him	pno31	him	he	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
men	men	n2	men	man	0
hold	hold	vvb	hold	hold	0
Truth	Truth	n1	Truth	truth	0
upon	upon	p-acp	upon	upon	0
too	too	av	too	too	0
slender	slender	j	slender	slender	0
grounds	grounds	n2	grounds	ground	0
,	,	,	,	,	0
Gold	Gold	n1	Gold	gold	0
and	and	cc	and	and	0
silver	silver	n1	silver	silver	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
valued	valued	vvn	valued	value	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
known	known	vvn	known	know	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
such	such	d	such	such	0
.	.	.	.	.	1
Children	Children	np1	Children	Children	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
gold	gold	n1	gold	gold	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
(	(	(	(	(	0
if	if	cs	if	if	0
children	children	n2	children	child	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
perswade	perswade	vvi	persuade	persuade	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
brasse	brasse	n1	brass	brass	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
hard	hard	j	hard	hard	0
matter	matter	n1	matter	matter	0
to	to	pc-acp	to	to	0
cheat	cheat	vvi	cheat	cheat	0
them	them	pno32	them	they	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
They	They	pns32	They	they	0
were	were	vbdr	were	be	0
Children	Children	n2	Children	child	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
tossed	tossed	vvn	tossed	toss	0
to	to	p-acp	to	to	0
and	and	cc	and	and	0
fro	fro	av	from	fro	0
,	,	,	,	,	0
Ephes.	Ephes.	np1	Ephes.	Ephes.	1
4.	4.	crd	4.	4.	1
If	If	cs	If	if	0
a	a	dt	a	a	0
stone	stone	n1	stone	stone	0
be	be	vbi	be	be	0
loose	loose	j	lose	loose	0
,	,	,	,	,	0
although	although	cs	although	although	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
good	good	j	good	good	0
foundation	foundation	n1	foundation	foundation	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
difficult	difficult	j	difficult	difficult	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
remove	remove	vvi	remove	remove	0
it	it	pn31	it	it	0
:	:	:	:	:	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
most	most	av-ds	most	most	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
bably	bably	av-j	bably	bable	0
continue	continue	vvb	continue	continue	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
well	well	av	well	well	0
fastened	fastened	vvn	fastened	fasten	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
men	men	n2	men	man	0
pin	pin	vvi	pin	pin	0
their	their	po32	their	their	0
faith	faith	n1	faith	faith	0
upon	upon	p-acp	upon	upon	0
others	others	n2-jn	others	other	0
sleeves	sleeves	n2	sleeves	sleeve	0
,	,	,	,	,	0
whi	whi	q-crq	whi	why	0
∣	∣	sy	∣	∣	0
thersoever	thersoever	av	thersoever	thersoever	0
those	those	d	those	those	0
sleeves	sleeves	n2	sleeves	sleeve	0
are	are	vbr	are	be	0
stretched	stretched	vvn	stretched	stretch	0
out	out	av	out	out	0
,	,	,	,	,	0
their	their	po32	their	their	0
Faith	Faith	n1	Faith	faith	0
must	must	vmb	must	must	0
follow	follow	vvi	follow	follow	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
doctrines	doctrines	n2	doctrines	doctrine	0
are	are	vbr	are	be	0
judged	judged	vvn	judged	judge	0
of	of	pp-f	of	of	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
men	men	n2	men	man	0
that	that	cst	that	that	0
bring	bring	vvb	bring	bring	0
them	them	pno32	them	they	0
(	(	(	(	(	0
be	be	vbi	be	be	0
it	it	pn31	it	it	0
what	what	q-crq	what	what	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
)	)	)	)	)	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
only	only	av-j	only	only	0
be	be	vbi	be	be	0
so	so	av	so	so	0
prevalent	prevalent	j	prevalent	prevalent	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
man	man	n1	man	man	0
that	that	cst	that	that	0
vents	vents	vvz	vents	vent	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
Authority	Authority	n1	Authority	authority	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
hear	hear	vvb	hear	hear	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
Corinth	Corinth	np1	Corinth	Corinth	0
.	.	.	.	.	0
vvere	vvere	vbdr	were	be	0
accused	accused	vvn	accused	accuse	0
as	as	p-acp	as	as	0
carnal	carnal	j	carnal	carnal	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
pretend	pretend	vvb	pretend	pretend	0
,	,	,	,	,	0
some	some	d	some	some	0
to	to	p-acp	to	to	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
to	to	p-acp	to	to	0
Apol	Apol	np1	Apol	Apol	0
∣	∣	sy	∣	∣	0
lo	lo	uh	lo	lo	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
3.	3.	crd	3.	3.	0
4.	4.	crd	4.	4.	0
when	when	c-crq	when	when	0
yet	yet	av	yet	yet	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
both	both	d	both	both	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
v.	v.	n1	v.	v.	0
5.	5.	crd	5.	5.	1
(	(	(	(	(	0
Good	Good	j	Good	good	0
God!	God!	np1	God!	God!	0
)	)	)	)	)	0
vvhat	vvhat	q-crq	what	what	0
are	are	vbr	are	be	0
they	they	pns32	they	they	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
some	some	d	some	some	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
gifted	gifted	j-vvn	gifted	gift	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
only	only	av-j	only	only	0
intrude	intrude	vvb	intrude	intrude	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
Office	Office	n1	Office	office	0
intrusted	intrusted	vvn	entrusted	entrust	0
unto	unto	p-acp	unto	unto	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
men	men	n2	men	man	0
best	best	av-j	best	best	0
like	like	av-j	like	like	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	ds	most	most	0
cry	cry	vvb	cry	cry	0
up	up	a-acp	up	up	0
those	those	d	those	those	0
Preachers	Preachers	n2	Preachers	preacher	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
party	party	n1	party	party	0
they	they	pns32	they	they	0
most	most	ds	most	most	0
affect	affect	vvi	affect	affect	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
they	they	pns32	they	they	0
bring	bring	vvb	bring	bring	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
true	true	j	true	true	0
or	or	cc	or	or	0
false	false	j	false	false	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
judge	judge	n1	judge	judge	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
men	men	n2	men	man	0
that	that	cst	that	that	0
do	do	vdb	do	do	0
them	them	pno32	them	they	0
(	(	(	(	(	0
a	a	dt	a	a	0
false	false	j	false	false	0
rule	rule	n1	rule	rule	0
)	)	)	)	)	0
and	and	cc	and	and	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
.	.	.	.	.	1
Hence	Hence	av	Hence	hence	0
the	the	dt	the	the	0
Pre	Pre	fw-la	Pre	pre	0
∣	∣	sy	∣	∣	0
vailing	vailing	vvg	vailing	vail	0
party	party	n1	party	party	0
hath	hath	vhz	hath	have	0
alwaies	alwaies	av	always	always	0
most	most	ds	most	most	0
followers	followers	n2	followers	follower	0
,	,	,	,	,	0
such	such	d	such	such	0
Power	Power	n1	Power	power	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
Preachers	Preachers	n2	Preachers	preacher	0
can	can	vmb	can	can	0
command	command	vvi	command	command	0
Audience	Audience	n1	Audience	audience	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
pra	pra	fw-it	pra	pra	0
∣	∣	sy	∣	∣	0
ctice	ctice	n1	ctice	ctice	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
late	late	j	late	late	0
Astrologers	Astrologers	n2	Astrologers	astrologer	0
to	to	pc-acp	to	to	0
gaze	gaze	vvi	gaze	gaze	0
only	only	av-j	only	only	0
on	on	p-acp	on	on	0
those	those	d	those	those	0
Stars	Stars	n2	Stars	star	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
ascendant	ascendant	n1	ascendant	ascendant	0
,	,	,	,	,	0
and	and	cc	and	and	0
still	still	av	still	still	0
speak	speak	vvb	speak	speak	0
best	best	js	best	best	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Constellations	Constellations	n2	Constellations	constellation	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
strongest	strongest	js	strongest	strong	0
influence	influence	n1	influence	influence	0
,	,	,	,	,	0
es	es	fw-la	es	es	0
∣	∣	sy	∣	∣	0
pecially	pecially	av-j	pecially	pecial	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
favourable	favourable	j	favourable	favourable	0
aspect	aspect	n1	aspect	aspect	0
towards	towards	p-acp	towards	towards	0
them	them	pno32	them	they	0
:	:	:	:	:	0
whose	whose	rg-crq	whose	who	0
Prognosticks	Prognosticks	n2	Prognostics	prognostic	0
are	are	vbr	are	be	0
calculated	calculated	vvn	calculated	calculate	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Me	Me	pno11	Me	i	0
∣	∣	sy	∣	∣	0
ridians	ridians	fw-la	ridians	ridians	0
of	of	pp-f	of	of	0
strength	strength	n1	strength	strength	0
and	and	cc	and	and	0
weakness	weakness	n1	weakness	weakness	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
power	power	n1	power	power	0
and	and	cc	and	and	0
impo	impo	n2	impossibilities	impossibility	0
∣	∣	sy	∣	∣	0
tency	tency	n1	tency	tency	0
.	.	.	.	.	1
I	I	pns11	I	i	0
vvish	vvish	vvb	wish	wish	0
it	it	pn31	it	it	0
vvere	vvere	vbdr	were	be	0
not	not	xx	not	not	0
too	too	av	too	too	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
fault	fault	n1	fault	fault	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
new-fashioned	new-fashioned	j	new-fashioned	new-fashioned	0
hearers	hearers	n2	hearers	hearer	0
,	,	,	,	,	0
vvho	vvho	r-crq	who	who	0
love	love	vvb	love	love	0
not	not	xx	not	not	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
brightest	brightest	js	brightest	bright	0
Star	Star	n1	Star	star	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
party	party	n1	party	party	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
hope	hope	vvi	hope	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
ask	ask	vvb	ask	ask	0
better	better	jc	better	better	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
:	:	:	:	:	0
let	let	vvb	let	let	0
truth	truth	n1	truth	truth	0
and	and	cc	and	and	0
falsehood	falsehood	n1	falsehood	falsehood	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
esteem	esteem	n1	esteem	esteem	0
or	or	cc	or	or	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
hear	hear	vvb	hear	hear	0
:	:	:	:	:	0
let	let	vvb	let	let	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
best	best	js	best	best	0
reception	reception	n1	reception	reception	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
most	most	av-ds	most	most	0
Authority	Authority	n1	Authority	authority	0
from	from	p-acp	from	from	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
although	although	cs	although	although	0
least	least	ds	least	least	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
vvith	vvith	p-acp	with	with	0
it	it	pn31	it	it	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
false	false	j	false	false	0
coyn	coyn	n1	coin	coin	0
is	is	vbz	is	be	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
all	all	d	all	all	0
men	men	n2	men	man	0
will	will	vmb	will	will	0
look	look	vvi	look	look	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
money	money	n1	money	money	0
they	they	pns32	they	they	0
receive	receive	vvb	receive	receive	0
:	:	:	:	:	0
Seeing	Seeing	vvg	Seeing	see	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
foretold	foretold	vvn	foretold	foretell	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
last	last	ord	last	last	0
daies	daies	n2	days	day	0
(	(	(	(	(	0
vvhich	vvhich	r-crq	which	which	0
are	are	vbr	are	be	0
these	these	d	these	these	0
)	)	)	)	)	0
there	there	a-acp	there	there	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
sedu	sedu	fw-fr	sedu	sedu	0
∣	∣	sy	∣	∣	0
cers	cers	ng2	cers	cers	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
experience	experience	n1	experience	experience	0
tels	tels	vvz	tells	tell	0
us	us	pno12	us	we	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
fulfilled	fulfilled	vvn	fulfilled	fulfil	0
,	,	,	,	,	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
try	try	vvi	try	try	0
before	before	c-acp	before	before	0
vve	vve	pns12	we	we	0
trust	trust	vvb	trust	trust	0
,	,	,	,	,	0
and	and	cc	and	and	0
examine	examine	vvi	examine	examine	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
vve	vve	pns12	we	we	0
hear	hear	vvb	hear	hear	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
vve	vve	pns12	we	we	0
believe	believe	vvb	believe	believe	0
it	it	pn31	it	it	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
I	I	pns11	I	i	0
vvould	vvould	vmd	would	will	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
suspect	suspect	vvb	suspect	suspect	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
shy	shy	j	shy	shy	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
∣	∣	sy	∣	∣	0
soever	soever	av	soever	soever	0
doctrines	doctrines	n2	doctrines	doctrine	0
please	please	vvb	please	please	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
vvhatsoever	vvhatsoever	r-crq	whatsoever	whatsoever	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
indulgeth	indulgeth	vvz	indulgeth	indulge	0
corrupt	corrupt	j	corrupt	corrupt	0
nature	nature	n1	nature	nature	0
.	.	.	.	.	1
Flesh	Flesh	n1	Flesh	flesh	0
and	and	cc	and	and	0
bloud	bloud	n1	blood	blood	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
apt	apt	j	apt	apt	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
,	,	,	,	,	0
then	then	cs	then	than	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
