THou	THou	pns21	THou	thou	0
like	like	j	like	like	0
means	means	n2	means	mean	0
that	that	cst	that	that	0
others	others	n2-jn	others	other	0
are	are	vbr	are	be	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
might	might	vmd	might	may	0
it	it	pn31	it	it	0
haue	haue	vhi	have	have	0
beene	beene	vbn	been	be	0
so	so	av	so	so	0
,	,	,	,	,	0
now	now	av	now	now	0
thou	thou	pns21	thou	thou	0
seest	seest	vv2	seest	see	0
thou	thou	pns21	thou	thou	0
shouldst	shouldst	vmd2	shouldst	shall	0
hardly	hardly	av	hardly	hardly	0
,	,	,	,	,	0
or	or	cc	or	or	0
neuer	neuer	av-x	never	never	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
things	things	n2	things	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
now	now	av	now	now	0
showne	showne	vvn	shown	show	0
thee	thee	pno21	thee	thou	0
.	.	.	.	.	1
Tis	Tis	pn31|vbz	This	it|be	0
true	true	j	true	true	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
lamen	lamen	n1	lamen	lamen	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
crost	crost	vvn	crossed	cross	0
in	in	p-acp	in	in	0
thy	thy	po21	thy	thy	0
preferments	preferments	n2	preferments	preferment	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
thou	thou	pns21	thou	thou	0
seest	seest	vv2	seest	see	0
since	since	p-acp	since	since	0
that	that	d	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
been	been	vbn	been	be	0
thy	thy	po21	thy	thy	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
doing	doing	vdg	doing	do	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
beene	beene	vbn	been	be	0
so	so	av	so	so	0
,	,	,	,	,	0
and	and	cc	and	and	0
maist	maist	vm2	mayest	may	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
swade	swade	vvi	suade	suade	0
thy	thy	po21	thy	thy	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
now	now	av	now	now	0
or	or	cc	or	or	0
neuer	neuer	av-x	never	never	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
good	good	j	good	good	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
tell	tell	vvb	tell	tell	0
me	me	pno11	me	i	0
,	,	,	,	,	0
hast	hast	vh2	hast	have	0
thou	thou	pns21	thou	thou	0
not	not	xx	not	not	0
often	often	av	often	often	0
felt	felt	vvn	felt	feel	0
,	,	,	,	,	0
euen	euen	av	even	even	0
when	when	c-crq	when	when	0
thou	thou	pns21	thou	thou	0
wert	wert	vbd2r	wertenberg	be	0
busiest	busiest	js	busiest	busy	0
to	to	pc-acp	to	to	0
preuent	preuent	vvi	prevent	prevent	0
them	them	pno32	them	they	0
;	;	;	;	;	0
fond	fond	j	found	fond	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
ambition	ambition	n1	ambition	ambition	0
,	,	,	,	,	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
uenge	uenge	vvi	venge	venge	0
,	,	,	,	,	0
couetousnesse	couetousnesse	n1	covetousness	covetousness	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	j	like	like	0
Passions	Passions	n2	Passion	passion	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
inuade	inuade	vvi	invade	invade	0
thee	thee	pno21	thee	thou	0
?	?	?	?	?	1
Hast	Hast	vh2	Hast	have	0
thou	thou	pns21	thou	thou	0
perceiued	perceiued	vvn	perceived	perceive	0
it	it	pn31	it	it	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
?	?	?	?	?	1
How	How	c-crq	How	how	0
much	much	d	much	much	0
more	more	dc	more	more	0
then	then	cs	then	than	0
would	would	vmd	would	will	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
assaile	assaile	vvi	assail	assail	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
quite	quite	av	quite	quite	0
forgetting	forgetting	vvg	forgetting	forget	0
them	them	pno32	them	they	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
hadst	hadst	vhd2	hadst	have	0
wholly	wholly	av-jn	wholly	whole	0
addicted	addicted	vvn	addicted	addict	0
thy	thy	po21	thy	thy	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
?	?	?	?	?	1
Let	Let	vvb	Let	let	0
mee	mee	pno11	me	i	0
aduise	aduise	vvi	advise	advise	0
my	my	po11	my	my	0
deare-selfe	deare-selfe	n1	dear-self	dear-self	0
then	then	av	then	then	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
thine	thine	po21	thine	thy	0
owne	owne	d	own	own	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
bet	bet	vvn	bet	bet	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
then	then	av	then	then	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
this	this	d	this	this	0
good	good	j	good	good	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
end	end	n1	end	end	0
I	I	pns11	I	i	0
made	made	vvd	made	make	0
both	both	d	both	both	0
t	t	pn31	tO	it	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Dedication	Dedication	n1	Dedication	dedication	0
thereof	thereof	av	thereof	thereof	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
euer	euer	av	ever	ever	0
hereafter	hereafter	av	hereafter	hereafter	0
the	the	dt	the	the	0
temptations	temptations	n2	temptations	temptation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
&	&	cc	&	and	0
the	the	dt	the	the	0
diuel	diuel	n1	devil	devil	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
occasion	occasion	n1	occasion	occasion	0
should	should	vmd	should	shall	0
make	make	vvi	make	make	0
thee	thee	pno21	thee	thou	0
to	to	pc-acp	to	to	0
forget	forget	vvi	forget	forget	0
this	this	d	this	this	0
mind	mind	n1	mind	mind	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
:	:	:	:	:	0
or	or	cc	or	or	0
so	so	av	so	so	0
blind	blind	vvb	blind	blind	0
thy	thy	po21	thy	thy	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
thou	thou	pns21	thou	thou	0
shouldst	shouldst	vmd2	shouldst	shall	0
not	not	xx	not	not	0
perceiue	perceiue	vvi	perceive	perceive	0
thy	thy	po21	thy	thy	0
owne	owne	d	own	own	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Worlds	Worlds	ng1	World's	world	0
follies	follies	n2	follies	folly	0
as	as	c-acp	as	as	0
thou	thou	pns21	thou	thou	0
now	now	av	now	now	0
dost	dost	vd2	dost	do	0
;	;	;	;	;	0
That	That	cst	That	that	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
shouldst	shouldst	vmd2	shouldst	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
miserable	miserable	j	miserable	miserable	0
state	state	n1	state	state	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
are	are	vbr	are	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
no	no	dx	no	no	0
feeling	feeling	n-vvg	feeling	feel	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
danger	danger	n1	danger	danger	0
:	:	:	:	:	0
that	that	cst	that	that	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
shouldst	shouldst	vmd2	shouldst	shall	0
bee	bee	vbi	be	be	0
wofully	wofully	av-j	woefully	woeful	0
flattered	flattered	vvn	flattered	flatter	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
no	no	dx	no	no	0
friend	friend	n1	friend	friend	0
that	that	cst	that	that	0
dares	dares	vvz	dares	dare	0
,	,	,	,	,	0
or	or	cc	or	or	0
loues	loues	vvz	loves	love	0
thee	thee	pno21	thee	thou	0
so	so	av	so	so	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
thee	thee	pno21	thee	thou	0
in	in	p-acp	in	in	0
mind	mind	n1	mind	mind	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
transgressions	transgressions	n2	transgressions	transgression	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
ordained	ordained	vvn	ordained	ordain	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
thee	thee	pno21	thee	thou	0
what	what	r-crq	what	what	0
once	once	c-acp	once	once	0
thou	thou	pns21	thou	thou	0
wert	wert	vbd2r	wertenberg	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
thee	thee	pno21	thee	thou	0
againe	againe	av	again	again	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
feeling	feeling	n-vvg	feeling	feel	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
miseries	miseries	n2	misery's	misery	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
vnto	vnto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
that	that	d	that	that	0
true	true	j	true	true	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
faigned	faigned	j-vvn	feigned	feign	0
inuention	inuention	n1	invention	invention	0
,	,	,	,	,	0
shal	shal	vmb	shall	shall	0
plainely	plainely	av-j	plainly	plain	0
tell	tell	vvi	tell	tell	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
perhaps	perhaps	av	perhaps	perhaps	0
should	should	vmd	should	shall	0
else	else	av	else	else	0
haue	haue	vhi	have	have	0
neuer	neuer	av-x	never	never	0
beene	beene	vbn	been	be	0
brought	brought	vvn	brought	bring	0
againe	againe	av	again	again	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
remembrance	remembrance	n1	remembrance	remembrance	0
.	.	.	.	.	1
Looke	Looke	n1	Look	look	0
then	then	av	then	then	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
owne	owne	d	own	own	0
sake	sake	n1	sake	sake	0
thou	thou	pns21	thou	thou	0
respect	respect	vvb	respect	respect	0
this	this	d	this	this	0
,	,	,	,	,	0
how	how	q-crq	how	how	0
e	e	fw-la	e	e	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
seeme	seeme	vvi	seem	seem	0
a	a	dt	a	a	0
trifle	trifle	n1	trifle	trifle	0
.	.	.	.	.	1
Bee	Bee	vbb	be	be	0
carefull	carefull	j	careful	careful	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
seeing	seeing	vvg	seeing	see	0
thou	thou	pns21	thou	thou	0
knowest	knowest	vv2	knowest	know	0
the	the	dt	the	the	0
dangerous	dangerous	j	dangerous	dangerous	0
Passions	Passions	n2	Passion	passion	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
vnto	vnto	p-acp	unto	unto	0
Man	Man	n1	Man	man	0
is	is	vbz	is	be	0
subiect	subiect	j-jn	subject	subject	0
,	,	,	,	,	0
hast	hast	vh2	hast	have	0
showne	showne	vvn	shown	show	0
his	his	po31	his	his	0
vani	vani	fw-la	vani	vani	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
,	,	,	,	,	0
layed	layed	vvd	laid	lay	0
open	open	vvi	open	open	0
his	his	po31	his	his	0
Weakenesse	Weakenesse	n1	Weakness	weakness	0
,	,	,	,	,	0
and	and	cc	and	and	0
sharpe	sharpe	av-j	sharp	sharp	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
taxed	taxed	vvn	taxed	tax	0
his	his	po31	his	his	0
Presumptions	Presumptions	n2	Presumptions	presumption	0
:	:	:	:	:	0
If	If	cs	If	if	0
now	now	av	now	now	0
thou	thou	pns21	thou	thou	0
shouldest	shouldest	vmd2	shouldst	shall	0
wilfully	wilfully	av-j	wilfully	wilful	0
runne	runne	vvi	run	run	0
thy	thy	po21	thy	thy	0
selfe	selfe	n1	self	self	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
same	same	d	same	same	0
euilles	euilles	n2-jn	evils	evil	0
,	,	,	,	,	0
the	the	dt	the	the	0
vvorld	vvorld	n1	world	world	0
would	would	vmd	would	will	0
vpraid	vpraid	vvi	vpraid	vpray	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
this	this	d	this	this	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
thy	thy	po21	thy	thy	0
Conscience	Conscience	n1	Conscience	conscience	0
accuse	accuse	vvi	accuse	accuse	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
God	God	np1	God	God	0
and	and	cc	and	and	0
good-men	good-men	n2	goodmen	goodman	0
hate	hate	vvb	hate	hate	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
fault	fault	n1	fault	fault	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
odious	odious	j	odious	odious	0
and	and	cc	and	and	0
in-excusable	in-excusable	j	inexcusable	inexcusable	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
iudgement	iudgement	n1	judgement	judgement	0
more	more	av-dc	more	more	0
seuere	seuere	j	severe	severe	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
worst	worst	js	worst	worst	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
punishment	punishment	n1	punishment	punishment	0
most	most	av-ds	most	most	0
intollerable	intollerable	j	intolerable	intolerable	0
;	;	;	;	;	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
seeke	seeke	vvi	seek	seek	0
therefore	therefore	av	therefore	therefore	0
(	(	(	(	(	0
if	if	cs	if	if	0
for	for	p-acp	for	for	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
cause	cause	n1	cause	cause	0
)	)	)	)	)	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
thy	thy	po21	thy	thy	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
haue	haue	vhi	have	have	0
a	a	dt	a	a	0
good	good	j	good	good	0
conscience	conscience	n1	conscience	conscience	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Si	Si	fw-mi	Si	si	0
Deus	Deus	fw-mi	Deus	deus	0
tecum	tecum	fw-la	tecum	tecum	0
quis	quis	fw-la	quis	quis	0
contrate	contrate	n1	contrate	contrate	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
now	now	av	now	now	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
World	World	n1	World	world	0
thine	thine	po21	thine	thy	0
enemie	enemie	n1	enemy	enemy	0
,	,	,	,	,	0
expo	expo	fw-it	expo	expo	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
thy	thy	po21	thy	thy	0
selfe	selfe	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
malice	malice	n1	malice	malice	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
so	so	av	so	so	0
many	many	d	many	many	0
Legions	Legions	n2	Legions	legion	0
of	of	pp-f	of	of	0
foes	foes	n2	foes	foe	0
without	without	p-acp	without	without	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
shouldest	shouldest	vmd2	shouldst	shall	0
also	also	av	also	also	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
thy	thy	po21	thy	thy	0
negligence	negligence	n1	negligence	negligence	0
,	,	,	,	,	0
suffer	suffer	vvb	suffer	suffer	0
the	the	dt	the	the	0
inuincible	inuincible	j	invincible	invincible	0
fortresse	fortresse	n1	fortress	fortress	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sound	sound	j	found	sound	0
Conscience	Conscience	n1	Conscience	conscience	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
crazed	crazed	vvn	crazed	craze	0
within	within	p-acp	within	within	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
the	the	dt	the	the	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
ell	ell	n1	ell	ell	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
alway	alway	av	always	always	0
watching	watching	vvg	watching	watch	0
such	such	d	such	such	0
aduanta	aduanta	n1	aduanta	aduanta	0
∣	∣	sy	∣	∣	0
ges	ges	n1	ges	guess	0
,	,	,	,	,	0
would	would	vmd	would	will	0
quickly	quickly	av-j	quickly	quick	0
possesse	possesse	vvi	possess	possess	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
mercifull	mercifull	j	merciful	merciful	0
troupe	troupe	n1	troop	troop	0
of	of	pp-f	of	of	0
Horrors	Horrors	n2	Horrors	horror	0
,	,	,	,	,	0
Feares	Feares	n2	Fears	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
Desperations	Desperations	n2	Desperations	desperation	0
,	,	,	,	,	0
that	that	cst	that	that	0
without	without	p-acp	without	without	0
Gods	Gods	ng1	Gods	god	0
miraculous	miraculous	j	miraculous	miraculous	0
assistance	assistance	n1	assistance	assistance	0
thou	thou	pns21	thou	thou	0
wouldest	wouldest	vmd2	wouldst	will	0
grow	grow	vvi	grow	grow	0
wholly	wholly	av-jn	wholly	whole	0
past	past	p-acp	passed	past	0
either	either	d	either	either	0
comfort	comfort	n1	comfort	comfort	0
or	or	cc	or	or	0
recouery	recouery	n1	recovery	recovery	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
World	World	n1	World	world	0
cannot	cannot	vmbx	cannot	can	0
defend	defend	vvi	defend	defend	0
thee	thee	pno21	thee	thou	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
thy	thy	po21	thy	thy	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
beeing	beeing	vbg	being	be	0
with	with	p-acp	with	with	0
hee	hee	pns31	he	he	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
preuaile	preuaile	vvi	prevail	prevail	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
the	the	dt	the	the	0
World	World	n1	World	world	0
.	.	.	.	.	1
Beware	Beware	vvb	Beware	beware	0
then	then	av	then	then	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Zibe	Zibe	n1	Zibe	zibe	0
∣	∣	sy	∣	∣	0
hum	hum	uh	hum	humh	0
yeeld	yeeld	vvb	yield	yield	0
a	a	dt	a	a	0
perfume	perfume	n1	perfume	perfume	0
to	to	pc-acp	to	to	0
sweeten	sweeten	vvi	sweeten	sweeten	0
others	others	n2-jn	others	other	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
thy	thy	po21	thy	thy	0
selfe	selfe	n1	self	self	0
a	a	dt	a	a	0
stinking	stinking	j-vvg	stinking	stink	0
vermine	vermine	n1	vermin	vermin	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
let	let	vvb	let	let	0
this	this	d	this	this	0
thy	thy	po21	thy	thy	0
owne	owne	d	own	own	0
worke	worke	n1	work	work	0
bee	bee	vbb	be	be	0
first	first	ord	first	first	0
confirmed	confirmed	vvn	confirmed	confirm	0
by	by	p-acp	by	by	0
thy	thy	po21	thy	thy	0
life	life	n1	life	life	0
and	and	cc	and	and	0
conuersation	conuersation	n1	conversation	conversation	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
President	President	n1	President	precedent	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
,	,	,	,	,	0
Tani	Tani	np1	Tani	Tani	0
erit	erit	fw-la	erit	erit	0
aliis	aliis	fw-la	aliis	aliis	0
quanti	quanti	fw-la	quanti	quanti	0
tibi	tibi	fw-la	tibi	tibi	0
fuerit	fuerit	fw-la	fuerit	fuerit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
not	not	xx	not	not	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
if	if	cs	if	if	0
the	the	dt	the	the	0
World	World	n1	World	world	0
mis-esteeme	mis-esteeme	j	misesteem	misesteem	0
either	either	av-d	either	either	0
it	it	pn31	it	it	0
or	or	cc	or	or	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
thou	thou	pns21	thou	thou	0
therefore	therefore	av	therefore	therefore	0
esteeme	esteeme	vvi	esteem	esteem	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
booke	booke	n1	book	book	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
know	know	vvi	know	know	0
That	That	cst	That	that	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
learned	learned	vvn	learned	learn	0
,	,	,	,	,	0
still	still	av	still	still	0
thy	thy	po21	thy	thy	0
care	care	n1	care	care	0
,	,	,	,	,	0
shalbe	shalbe	vmb	shall	shall	0
,	,	,	,	,	0
A	A	dt	A	a	0
rush	rush	n1	rush	rush	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
cares	cares	vvz	cares	care	0
a	a	dt	a	a	0
straw	straw	n1	straw	straw	0
for	for	p-acp	for	for	0
thee	thee	pno21	thee	thou	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
,	,	,	,	,	0
though	though	cs	though	though	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
and	and	cc	and	and	0
diuers	diuers	j	diverse	diverse	0
o	o	fw-la	o	o	0
∣	∣	sy	∣	∣	0
other	other	n-jn	other	other	0
Reasons	Reasons	n2	Reasons	reason	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
my	my	po11	my	my	0
Owne-selfe	Owne-selfe	n1	Ownself	ownself	0
committed	committed	vvd	committed	commit	0
the	the	dt	the	the	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
Dedication	Dedication	n1	Dedication	dedication	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
my	my	po11	my	my	0
meaning	meaning	n1	meaning	meaning	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
shouldst	shouldst	vmd2	shouldst	shall	0
keepe	keepe	vvi	keep	keep	0
it	it	pn31	it	it	0
wholly	wholly	av-jn	wholly	whole	0
to	to	p-acp	to	to	0
thine	thine	po21	thine	thy	0
owne	owne	d	own	own	0
vse	vse	n1	use	use	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
rather	rather	av-c	rather	rather	0
seeing	seeing	vvg	seeing	see	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
nourable	nourable	j	nourable	nourable	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
,	,	,	,	,	0
(	(	(	(	(	0
though	though	cs	though	though	0
none	none	pix	none	none	0
will	will	vmb	will	will	0
giue	giue	vvi	give	give	0
thee	thee	pno21	thee	thou	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
)	)	)	)	)	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
bestowne	bestowne	n1	bestowne	bestowne	0
this	this	d	this	this	0
o	o	uh	oh	oh	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
canst	canst	vm2	canst	can	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
corrupted	corrupted	j-vvn	corrupted	corrupt	0
age	age	n1	age	age	0
,	,	,	,	,	0
finde	finde	vvb	find	find	0
any	any	d	any	any	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
desert	desert	n1	desert	desert	0
,	,	,	,	,	0
and	and	cc	and	and	0
thy	thy	po21	thy	thy	0
loue	loue	n1	love	love	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
