HOnorable	HOnorable	j	Honourable	honourable	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
comfort	comfort	n1	comfort	comfort	0
and	and	cc	and	and	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
mind	mind	n1	mind	mind	0
here	here	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
salvation	salvation	n1	salvation	salvation	0
hereafter	hereafter	av	hereafter	hereafter	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
world	world	n1	world	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
Jes	Jes	np1	Jes	Jes	0
•	•	•	•	•	0
s	s	sy	s	s	0
Christ	Christ	np1	Christ	Christ	0
our	our	po12	our	our	0
Prince	Prince	n1	Prince	prince	0
and	and	cc	and	and	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
and	and	cc	and	and	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
be	be	vbb	be	be	0
all	all	d	all	all	0
praise	praise	n1	praise	praise	0
and	and	cc	and	and	0
thanks	thanks	n2	thanks	thank	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
and	and	cc	and	and	0
ever	ever	av	ever	ever	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
